Var1,Var2,PIP,trial,df,case
6,10,0,1517,3,16
7,10,0,1517,3,16
8,10,0,1517,3,16
9,10,8e-4,1517,3,16
1,2,0,1518,2,16
1,3,0,1518,2,16
2,3,0,1518,2,16
1,4,0.00192,1518,2,16
2,4,1.5999999999999999e-4,1518,2,16
3,4,3.2e-4,1518,2,16
1,5,1.5999999999999999e-4,1518,2,16
2,5,0,1518,2,16
3,5,1.6e-4,1518,2,16
4,5,0.0016,1518,2,16
1,6,0,1518,2,16
2,6,0,1518,2,16
3,6,0,1518,2,16
4,6,1.6e-4,1518,2,16
5,6,0,1518,2,16
1,7,0,1518,2,16
2,7,0,1518,2,16
3,7,0,1518,2,16
4,7,3.1999999999999997e-4,1518,2,16
5,7,0,1518,2,16
6,7,0,1518,2,16
1,8,0.0020800000000000003,1518,2,16
2,8,0,1518,2,16
3,8,0,1518,2,16
4,8,1.6e-4,1518,2,16
5,8,0,1518,2,16
6,8,0,1518,2,16
7,8,0,1518,2,16
1,9,8e-4,1518,2,16
2,9,0,1518,2,16
3,9,0.00336,1518,2,16
4,9,0.00752,1518,2,16
5,9,0.552,1518,2,16
6,9,4.8e-4,1518,2,16
7,9,1.6e-4,1518,2,16
8,9,0,1518,2,16
1,10,0.0032,1518,2,16
2,10,0,1518,2,16
3,10,4.8e-4,1518,2,16
4,10,4.8e-4,1518,2,16
5,10,0.00336,1518,2,16
6,10,0,1518,2,16
7,10,0,1518,2,16
8,10,0,1518,2,16
9,10,0.0024,1518,2,16
1,2,0,1519,3,16
1,3,0,1519,3,16
2,3,0,1519,3,16
1,4,0,1519,3,16
2,4,0,1519,3,16
3,4,0,1519,3,16
1,5,0,1519,3,16
2,5,0,1519,3,16
3,5,1.6e-4,1519,3,16
4,5,0,1519,3,16
1,6,0,1519,3,16
2,6,0,1519,3,16
3,6,0,1519,3,16
4,6,6.399999999999999e-4,1519,3,16
5,6,0,1519,3,16
1,7,0,1519,3,16
2,7,0,1519,3,16
3,7,0,1519,3,16
4,7,0,1519,3,16
5,7,0,1519,3,16
6,7,0,1519,3,16
1,8,0,1519,3,16
2,8,0,1519,3,16
3,8,0,1519,3,16
4,8,0,1519,3,16
5,8,0,1519,3,16
6,8,0,1519,3,16
7,8,0,1519,3,16
1,9,0,1519,3,16
2,9,0,1519,3,16
3,9,0,1519,3,16
4,9,0,1519,3,16
5,9,0,1519,3,16
6,9,0,1519,3,16
7,9,0,1519,3,16
8,9,0,1519,3,16
1,10,0,1519,3,16
2,10,0,1519,3,16
3,10,0,1519,3,16
4,10,0,1519,3,16
5,10,0,1519,3,16
6,10,0,1519,3,16
7,10,0,1519,3,16
8,10,0,1519,3,16
9,10,3.2e-4,1519,3,16
1,2,0,1520,2,16
1,3,0,1520,2,16
2,3,0,1520,2,16
1,4,0,1520,2,16
2,4,0.00464,1520,2,16
3,4,4.8e-4,1520,2,16
1,5,0,1520,2,16
2,5,0.02944,1520,2,16
3,5,3.2e-4,1520,2,16
4,5,0.5744,1520,2,16
1,6,0,1520,2,16
2,6,0.00416,1520,2,16
3,6,0,1520,2,16
4,6,0,1520,2,16
5,6,4.8e-4,1520,2,16
1,7,0,1520,2,16
2,7,6.399999999999999e-4,1520,2,16
3,7,0,1520,2,16
4,7,3.1999999999999997e-4,1520,2,16
5,7,1.5999999999999999e-4,1520,2,16
6,7,0,1520,2,16
1,8,1.6e-4,1520,2,16
2,8,0,1520,2,16
3,8,0,1520,2,16
4,8,0,1520,2,16
5,8,0,1520,2,16
6,8,0,1520,2,16
7,8,0,1520,2,16
1,9,0,1520,2,16
2,9,6.4e-4,1520,2,16
3,9,0,1520,2,16
4,9,9.6e-4,1520,2,16
5,9,0.41424,1520,2,16
6,9,0.00176,1520,2,16
7,9,0,1520,2,16
8,9,3.2e-4,1520,2,16
1,10,3.1999999999999997e-4,1520,2,16
2,10,0.00256,1520,2,16
3,10,0.0012799999999999999,1520,2,16
4,10,0.00272,1520,2,16
5,10,0.0027199999999999998,1520,2,16
6,10,0.00624,1520,2,16
7,10,4.8e-4,1520,2,16
8,10,4.8e-4,1520,2,16
9,10,0.0024,1520,2,16
1,2,0,1521,3,16
1,3,0,1521,3,16
2,3,0,1521,3,16
1,4,0,1521,3,16
2,4,0,1521,3,16
3,4,0,1521,3,16
1,5,0,1521,3,16
2,5,0,1521,3,16
3,5,3.1999999999999997e-4,1521,3,16
4,5,0.00496,1521,3,16
1,6,0,1521,3,16
2,6,0,1521,3,16
3,6,0,1521,3,16
4,6,0,1521,3,16
5,6,0,1521,3,16
1,7,0,1521,3,16
2,7,0,1521,3,16
3,7,0,1521,3,16
4,7,0,1521,3,16
5,7,0,1521,3,16
6,7,0,1521,3,16
1,8,0,1521,3,16
2,8,0,1521,3,16
3,8,3.1999999999999997e-4,1521,3,16
4,8,0,1521,3,16
5,8,0,1521,3,16
6,8,0,1521,3,16
7,8,0,1521,3,16
1,9,0,1521,3,16
2,9,0,1521,3,16
3,9,0.044,1521,3,16
4,9,0,1521,3,16
5,9,0,1521,3,16
6,9,0,1521,3,16
7,9,0,1521,3,16
8,9,0,1521,3,16
1,10,1.6e-4,1521,3,16
2,10,0,1521,3,16
3,10,3.2e-4,1521,3,16
4,10,0.00352,1521,3,16
5,10,0.00224,1521,3,16
6,10,0,1521,3,16
7,10,1.6e-4,1521,3,16
8,10,0,1521,3,16
9,10,1.5999999999999999e-4,1521,3,16
1,2,0,1522,2,16
1,3,0,1522,2,16
2,3,0,1522,2,16
1,4,4.8e-4,1522,2,16
2,4,4.8e-4,1522,2,16
3,4,0,1522,2,16
1,5,0.0016,1522,2,16
2,5,0,1522,2,16
3,5,0,1522,2,16
4,5,0.0051199999999999996,1522,2,16
1,6,0,1522,2,16
2,6,0,1522,2,16
3,6,0,1522,2,16
4,6,1.6e-4,1522,2,16
5,6,0,1522,2,16
1,7,1.6e-4,1522,2,16
2,7,0,1522,2,16
3,7,0,1522,2,16
4,7,4.8e-4,1522,2,16
5,7,0,1522,2,16
6,7,0,1522,2,16
1,8,3.1999999999999997e-4,1522,2,16
2,8,0,1522,2,16
3,8,0,1522,2,16
4,8,0.00176,1522,2,16
5,8,0,1522,2,16
6,8,0,1522,2,16
7,8,0,1522,2,16
1,9,8e-4,1522,2,16
2,9,0,1522,2,16
3,9,0,1522,2,16
4,9,0.00432,1522,2,16
5,9,0.45536,1522,2,16
6,9,0,1522,2,16
7,9,4.8e-4,1522,2,16
8,9,0,1522,2,16
1,10,8e-4,1522,2,16
2,10,0,1522,2,16
3,10,1.5999999999999999e-4,1522,2,16
4,10,0.00208,1522,2,16
5,10,0.00848,1522,2,16
6,10,1.5999999999999999e-4,1522,2,16
7,10,0,1522,2,16
8,10,1.6e-4,1522,2,16
9,10,0.00976,1522,2,16
1,2,0,1523,2,16
1,3,1.6e-4,1523,2,16
2,3,0,1523,2,16
1,4,0.0072,1523,2,16
2,4,0.00288,1523,2,16
3,4,0.00336,1523,2,16
1,5,0.00208,1523,2,16
2,5,6.399999999999999e-4,1523,2,16
3,5,0.0064,1523,2,16
4,5,0.05488,1523,2,16
1,6,0,1523,2,16
2,6,0,1523,2,16
3,6,1.6e-4,1523,2,16
4,6,4.8e-4,1523,2,16
5,6,0.0024,1523,2,16
1,7,4.8e-4,1523,2,16
2,7,0.00144,1523,2,16
3,7,0,1523,2,16
4,7,3.2e-4,1523,2,16
5,7,0.00576,1523,2,16
6,7,4.8e-4,1523,2,16
1,8,0.0016,1523,2,16
2,8,1.5999999999999999e-4,1523,2,16
3,8,0.00192,1523,2,16
4,8,0.00112,1523,2,16
5,8,0.01248,1523,2,16
6,8,6.399999999999999e-4,1523,2,16
7,8,4.8e-4,1523,2,16
1,9,3.1999999999999997e-4,1523,2,16
2,9,0,1523,2,16
3,9,0,1523,2,16
4,9,0.83232,1523,2,16
5,9,0.01888,1523,2,16
6,9,6.4e-4,1523,2,16
7,9,4.8e-4,1523,2,16
8,9,9.6e-4,1523,2,16
1,10,0.00512,1523,2,16
2,10,3.1999999999999997e-4,1523,2,16
3,10,0.01584,1523,2,16
4,10,0.04784,1523,2,16
5,10,0.00272,1523,2,16
6,10,0.01248,1523,2,16
7,10,0.00384,1523,2,16
8,10,0.01536,1523,2,16
9,10,0.02288,1523,2,16
1,2,0,1524,3,16
1,3,0,1524,3,16
2,3,0,1524,3,16
1,4,1.5999999999999999e-4,1524,3,16
2,4,0,1524,3,16
3,4,0.00352,1524,3,16
1,5,1.5999999999999999e-4,1524,3,16
2,5,0,1524,3,16
3,5,0,1524,3,16
4,5,0.00192,1524,3,16
1,6,0,1524,3,16
2,6,0,1524,3,16
3,6,0,1524,3,16
4,6,0,1524,3,16
5,6,0,1524,3,16
1,7,0,1524,3,16
2,7,0,1524,3,16
3,7,0,1524,3,16
4,7,0,1524,3,16
5,7,0,1524,3,16
6,7,0,1524,3,16
1,8,0,1524,3,16
2,8,0,1524,3,16
3,8,3.1999999999999997e-4,1524,3,16
4,8,0,1524,3,16
5,8,0,1524,3,16
6,8,0,1524,3,16
7,8,0,1524,3,16
1,9,0,1524,3,16
2,9,0,1524,3,16
3,9,0,1524,3,16
4,9,0.01216,1524,3,16
5,9,0.22256,1524,3,16
6,9,0,1524,3,16
7,9,1.6e-4,1524,3,16
8,9,1.6e-4,1524,3,16
1,10,0,1524,3,16
2,10,0,1524,3,16
3,10,6.4e-4,1524,3,16
4,10,0.00192,1524,3,16
5,10,0,1524,3,16
6,10,0,1524,3,16
7,10,0,1524,3,16
8,10,0,1524,3,16
9,10,0.00272,1524,3,16
1,2,0,1525,2,16
1,3,0,1525,2,16
2,3,0,1525,2,16
1,4,0,1525,2,16
2,4,0,1525,2,16
3,4,6.4e-4,1525,2,16
1,5,0,1525,2,16
2,5,1.6e-4,1525,2,16
3,5,6.4e-4,1525,2,16
4,5,0.15696000000000002,1525,2,16
1,6,0,1525,2,16
2,6,0,1525,2,16
3,6,3.1999999999999997e-4,1525,2,16
4,6,0,1525,2,16
5,6,1.6e-4,1525,2,16
1,7,3.1999999999999997e-4,1525,2,16
2,7,0.00112,1525,2,16
3,7,0,1525,2,16
4,7,0.00848,1525,2,16
5,7,8e-4,1525,2,16
6,7,3.1999999999999997e-4,1525,2,16
1,8,0,1525,2,16
2,8,1.5999999999999999e-4,1525,2,16
3,8,0,1525,2,16
4,8,0,1525,2,16
5,8,0,1525,2,16
6,8,4.8e-4,1525,2,16
7,8,0,1525,2,16
1,9,3.1999999999999997e-4,1525,2,16
2,9,4.8e-4,1525,2,16
3,9,0,1525,2,16
4,9,0.09856,1525,2,16
5,9,0.7256,1525,2,16
6,9,1.5999999999999999e-4,1525,2,16
7,9,0.0032,1525,2,16
8,9,1.5999999999999999e-4,1525,2,16
1,10,1.6e-4,1525,2,16
2,10,0.00368,1525,2,16
3,10,0.01824,1525,2,16
4,10,0.0027199999999999998,1525,2,16
5,10,0.03248,1525,2,16
6,10,0.0012799999999999999,1525,2,16
7,10,0.012,1525,2,16
8,10,9.6e-4,1525,2,16
9,10,0.0012799999999999999,1525,2,16
1,2,0,1526,3,16
1,3,0,1526,3,16
2,3,0,1526,3,16
1,4,0,1526,3,16
2,4,0,1526,3,16
3,4,3.1999999999999997e-4,1526,3,16
1,5,0,1526,3,16
2,5,0,1526,3,16
3,5,0.0014399999999999999,1526,3,16
4,5,6.399999999999999e-4,1526,3,16
1,6,0,1526,3,16
2,6,0,1526,3,16
3,6,0,1526,3,16
4,6,0,1526,3,16
5,6,0,1526,3,16
1,7,0,1526,3,16
2,7,0,1526,3,16
3,7,0,1526,3,16
4,7,4.8e-4,1526,3,16
5,7,0,1526,3,16
6,7,0,1526,3,16
1,8,0,1526,3,16
2,8,0,1526,3,16
3,8,0,1526,3,16
4,8,0,1526,3,16
5,8,0,1526,3,16
6,8,0,1526,3,16
7,8,0,1526,3,16
1,9,0,1526,3,16
2,9,0,1526,3,16
3,9,0,1526,3,16
4,9,0,1526,3,16
5,9,6.4e-4,1526,3,16
6,9,0,1526,3,16
7,9,0,1526,3,16
8,9,0,1526,3,16
1,10,4.8e-4,1526,3,16
2,10,0,1526,3,16
3,10,0,1526,3,16
4,10,9.6e-4,1526,3,16
5,10,6.4e-4,1526,3,16
6,10,0,1526,3,16
7,10,0,1526,3,16
8,10,0,1526,3,16
9,10,0.00192,1526,3,16
1,2,0,1527,2,16
1,3,1.5999999999999999e-4,1527,2,16
2,3,0,1527,2,16
1,4,1.6e-4,1527,2,16
2,4,8e-4,1527,2,16
3,4,0.00368,1527,2,16
1,5,0.01168,1527,2,16
2,5,4.8e-4,1527,2,16
3,5,0.00976,1527,2,16
4,5,0.11616,1527,2,16
1,6,0,1527,2,16
2,6,1.5999999999999999e-4,1527,2,16
3,6,0,1527,2,16
4,6,6.4e-4,1527,2,16
5,6,0.0011200000000000001,1527,2,16
1,7,0,1527,2,16
2,7,3.1999999999999997e-4,1527,2,16
3,7,0,1527,2,16
4,7,0,1527,2,16
5,7,3.2e-4,1527,2,16
6,7,4.8e-4,1527,2,16
1,8,0,1527,2,16
2,8,6.399999999999999e-4,1527,2,16
3,8,0,1527,2,16
4,8,0,1527,2,16
5,8,3.1999999999999997e-4,1527,2,16
6,8,0,1527,2,16
7,8,6.399999999999999e-4,1527,2,16
1,9,0.00496,1527,2,16
2,9,3.1999999999999997e-4,1527,2,16
3,9,3.1999999999999997e-4,1527,2,16
4,9,1,1527,2,16
5,9,8e-4,1527,2,16
6,9,3.1999999999999997e-4,1527,2,16
7,9,0,1527,2,16
8,9,0.00176,1527,2,16
1,10,3.1999999999999997e-4,1527,2,16
2,10,0.0012799999999999999,1527,2,16
3,10,1.6e-4,1527,2,16
4,10,0.01104,1527,2,16
5,10,0.00432,1527,2,16
6,10,0.01856,1527,2,16
7,10,0,1527,2,16
8,10,3.2e-4,1527,2,16
9,10,0.00192,1527,2,16
1,2,0,1528,4,16
1,3,0,1528,4,16
2,3,0,1528,4,16
1,4,0,1528,4,16
2,4,0,1528,4,16
3,4,0,1528,4,16
1,5,0,1528,4,16
2,5,0,1528,4,16
3,5,0,1528,4,16
4,5,0,1528,4,16
1,6,0,1528,4,16
2,6,0,1528,4,16
3,6,0,1528,4,16
4,6,0,1528,4,16
5,6,0,1528,4,16
1,7,0,1528,4,16
2,7,0,1528,4,16
3,7,0,1528,4,16
4,7,0,1528,4,16
5,7,0,1528,4,16
6,7,0,1528,4,16
1,8,0,1528,4,16
2,8,0,1528,4,16
3,8,0,1528,4,16
4,8,0,1528,4,16
5,8,0,1528,4,16
6,8,0,1528,4,16
7,8,0,1528,4,16
1,9,0,1528,4,16
2,9,0,1528,4,16
3,9,0,1528,4,16
4,9,0,1528,4,16
5,9,0,1528,4,16
6,9,0,1528,4,16
7,9,0,1528,4,16
8,9,0,1528,4,16
1,10,0,1528,4,16
2,10,0,1528,4,16
3,10,0,1528,4,16
4,10,0,1528,4,16
5,10,0,1528,4,16
6,10,0,1528,4,16
7,10,0,1528,4,16
8,10,0,1528,4,16
9,10,0,1528,4,16
1,2,3.1999999999999997e-4,1529,3,16
1,3,0,1529,3,16
2,3,0,1529,3,16
1,4,0,1529,3,16
2,4,8e-4,1529,3,16
3,4,0,1529,3,16
1,5,0,1529,3,16
2,5,0,1529,3,16
3,5,9.6e-4,1529,3,16
4,5,4.8e-4,1529,3,16
1,6,0,1529,3,16
2,6,1.6e-4,1529,3,16
3,6,0,1529,3,16
4,6,0,1529,3,16
5,6,1.6e-4,1529,3,16
1,7,3.1999999999999997e-4,1529,3,16
2,7,0,1529,3,16
3,7,0,1529,3,16
4,7,0,1529,3,16
5,7,0,1529,3,16
6,7,0,1529,3,16
1,8,1.6e-4,1529,3,16
2,8,0,1529,3,16
3,8,0.004,1529,3,16
4,8,0.28048,1529,3,16
5,8,0,1529,3,16
6,8,0,1529,3,16
7,8,1.6e-4,1529,3,16
1,9,0,1529,3,16
2,9,0,1529,3,16
3,9,0,1529,3,16
4,9,0.24864,1529,3,16
5,9,0.5,1529,3,16
6,9,0,1529,3,16
7,9,0,1529,3,16
8,9,0.0012799999999999999,1529,3,16
1,10,0.0016,1529,3,16
2,10,9.6e-4,1529,3,16
3,10,1.6e-4,1529,3,16
4,10,9.6e-4,1529,3,16
5,10,4.8e-4,1529,3,16
6,10,0,1529,3,16
7,10,0,1529,3,16
8,10,3.1999999999999997e-4,1529,3,16
9,10,8e-4,1529,3,16
1,2,0,1530,2,16
1,3,0,1530,2,16
2,3,0,1530,2,16
1,4,0.0016,1530,2,16
2,4,0,1530,2,16
3,4,0.0032,1530,2,16
1,5,0,1530,2,16
2,5,0,1530,2,16
3,5,0.00144,1530,2,16
4,5,0.0027199999999999998,1530,2,16
1,6,0,1530,2,16
2,6,0,1530,2,16
3,6,1.6e-4,1530,2,16
4,6,0.00192,1530,2,16
5,6,0.0012799999999999999,1530,2,16
1,7,0,1530,2,16
2,7,0,1530,2,16
3,7,3.1999999999999997e-4,1530,2,16
4,7,1.5999999999999999e-4,1530,2,16
5,7,1.6e-4,1530,2,16
6,7,4.8e-4,1530,2,16
1,8,0,1530,2,16
2,8,0,1530,2,16
3,8,1.6e-4,1530,2,16
4,8,0,1530,2,16
5,8,0,1530,2,16
6,8,0,1530,2,16
7,8,0,1530,2,16
1,9,0,1530,2,16
2,9,0,1530,2,16
3,9,4.8e-4,1530,2,16
4,9,0.00672,1530,2,16
5,9,0.9992,1530,2,16
6,9,0,1530,2,16
7,9,3.1999999999999997e-4,1530,2,16
8,9,0,1530,2,16
1,10,4.8e-4,1530,2,16
2,10,0,1530,2,16
3,10,4.8e-4,1530,2,16
4,10,0.0064,1530,2,16
5,10,9.6e-4,1530,2,16
6,10,8e-4,1530,2,16
7,10,4.8e-4,1530,2,16
8,10,0,1530,2,16
9,10,3.2e-4,1530,2,16
1,2,0,1531,3,16
1,3,0,1531,3,16
2,3,0,1531,3,16
1,4,0,1531,3,16
2,4,0,1531,3,16
3,4,0,1531,3,16
1,5,0,1531,3,16
2,5,0,1531,3,16
3,5,0,1531,3,16
4,5,1.5999999999999999e-4,1531,3,16
1,6,0,1531,3,16
2,6,0,1531,3,16
3,6,0,1531,3,16
4,6,0,1531,3,16
5,6,0,1531,3,16
1,7,0,1531,3,16
2,7,0,1531,3,16
3,7,0,1531,3,16
4,7,0,1531,3,16
5,7,0,1531,3,16
6,7,0,1531,3,16
1,8,0,1531,3,16
2,8,0,1531,3,16
3,8,0,1531,3,16
4,8,4.8e-4,1531,3,16
5,8,0,1531,3,16
6,8,0,1531,3,16
7,8,0,1531,3,16
1,9,0,1531,3,16
2,9,0,1531,3,16
3,9,0,1531,3,16
4,9,0,1531,3,16
5,9,0,1531,3,16
6,9,0,1531,3,16
7,9,0,1531,3,16
8,9,0.0011200000000000001,1531,3,16
1,10,0,1531,3,16
2,10,0,1531,3,16
3,10,0,1531,3,16
4,10,3.1999999999999997e-4,1531,3,16
5,10,0,1531,3,16
6,10,0,1531,3,16
7,10,0,1531,3,16
8,10,0,1531,3,16
9,10,8e-4,1531,3,16
1,2,1.5999999999999999e-4,1532,2,16
1,3,0.00848,1532,2,16
2,3,4.8e-4,1532,2,16
1,4,0,1532,2,16
2,4,0.09936,1532,2,16
3,4,0.00688,1532,2,16
1,5,0.00848,1532,2,16
2,5,9.6e-4,1532,2,16
3,5,0.00384,1532,2,16
4,5,0.040959999999999996,1532,2,16
1,6,0,1532,2,16
2,6,3.1999999999999997e-4,1532,2,16
3,6,0.0014399999999999999,1532,2,16
4,6,9.6e-4,1532,2,16
5,6,0.00688,1532,2,16
1,7,4.8e-4,1532,2,16
2,7,1.5999999999999999e-4,1532,2,16
3,7,3.1999999999999997e-4,1532,2,16
4,7,0,1532,2,16
5,7,0.0024,1532,2,16
6,7,1.5999999999999999e-4,1532,2,16
1,8,0,1532,2,16
2,8,1.5999999999999999e-4,1532,2,16
3,8,0,1532,2,16
4,8,4.8e-4,1532,2,16
5,8,0,1532,2,16
6,8,4.8e-4,1532,2,16
7,8,0,1532,2,16
1,9,3.1999999999999997e-4,1532,2,16
2,9,0.004,1532,2,16
3,9,4.8e-4,1532,2,16
4,9,0.63616,1532,2,16
5,9,0.01168,1532,2,16
6,9,0.01728,1532,2,16
7,9,9.6e-4,1532,2,16
8,9,0,1532,2,16
1,10,0.0016,1532,2,16
2,10,1.5999999999999999e-4,1532,2,16
3,10,6.399999999999999e-4,1532,2,16
4,10,4.8e-4,1532,2,16
5,10,0.00592,1532,2,16
6,10,0,1532,2,16
7,10,0.00128,1532,2,16
8,10,0.00144,1532,2,16
9,10,0.00144,1532,2,16
1,2,1.6e-4,1533,2,16
1,3,0,1533,2,16
2,3,6.399999999999999e-4,1533,2,16
1,4,1.5999999999999999e-4,1533,2,16
2,4,6.399999999999999e-4,1533,2,16
3,4,1.6e-4,1533,2,16
1,5,0,1533,2,16
2,5,0.0032,1533,2,16
3,5,0,1533,2,16
4,5,0.06896000000000001,1533,2,16
1,6,0,1533,2,16
2,6,0,1533,2,16
3,6,0,1533,2,16
4,6,1.6e-4,1533,2,16
5,6,1.5999999999999999e-4,1533,2,16
1,7,0,1533,2,16
2,7,1.6e-4,1533,2,16
3,7,0,1533,2,16
4,7,0,1533,2,16
5,7,9.6e-4,1533,2,16
6,7,0,1533,2,16
1,8,0,1533,2,16
2,8,0,1533,2,16
3,8,0,1533,2,16
4,8,0,1533,2,16
5,8,0,1533,2,16
6,8,0,1533,2,16
7,8,0,1533,2,16
1,9,0,1533,2,16
2,9,0.0168,1533,2,16
3,9,1.5999999999999999e-4,1533,2,16
4,9,0.50016,1533,2,16
5,9,0.07168000000000001,1533,2,16
6,9,0,1533,2,16
7,9,0,1533,2,16
8,9,0,1533,2,16
1,10,0,1533,2,16
2,10,0.00448,1533,2,16
3,10,0,1533,2,16
4,10,9.6e-4,1533,2,16
5,10,0.00336,1533,2,16
6,10,1.5999999999999999e-4,1533,2,16
7,10,0,1533,2,16
8,10,0,1533,2,16
9,10,0.00352,1533,2,16
1,2,0,1534,2,16
1,3,0,1534,2,16
2,3,0.00432,1534,2,16
1,4,1.5999999999999999e-4,1534,2,16
2,4,0.00336,1534,2,16
3,4,9.6e-4,1534,2,16
1,5,0,1534,2,16
2,5,0.00528,1534,2,16
3,5,0.02352,1534,2,16
4,5,0.05872,1534,2,16
1,6,0,1534,2,16
2,6,0,1534,2,16
3,6,0,1534,2,16
4,6,0.02368,1534,2,16
5,6,0,1534,2,16
1,7,0,1534,2,16
2,7,4.8e-4,1534,2,16
3,7,0,1534,2,16
4,7,1.5999999999999999e-4,1534,2,16
5,7,0,1534,2,16
6,7,0,1534,2,16
1,8,0,1534,2,16
2,8,6.399999999999999e-4,1534,2,16
3,8,0,1534,2,16
4,8,4.8e-4,1534,2,16
5,8,0,1534,2,16
6,8,0,1534,2,16
7,8,0,1534,2,16
1,9,3.1999999999999997e-4,1534,2,16
2,9,0.0016,1534,2,16
3,9,0.00224,1534,2,16
4,9,0.35072,1534,2,16
5,9,0.13792,1534,2,16
6,9,0,1534,2,16
7,9,1.6e-4,1534,2,16
8,9,3.1999999999999997e-4,1534,2,16
1,10,0,1534,2,16
2,10,0.008,1534,2,16
3,10,0.00208,1534,2,16
4,10,0.06432,1534,2,16
5,10,0.01424,1534,2,16
6,10,0.004,1534,2,16
7,10,1.6e-4,1534,2,16
8,10,0.00112,1534,2,16
9,10,0.00112,1534,2,16
1,2,1.6e-4,1535,2,16
1,3,0,1535,2,16
2,3,0,1535,2,16
1,4,3.1999999999999997e-4,1535,2,16
2,4,0,1535,2,16
3,4,4.8e-4,1535,2,16
1,5,0,1535,2,16
2,5,1.5999999999999999e-4,1535,2,16
3,5,0,1535,2,16
4,5,0.16912,1535,2,16
1,6,0.00288,1535,2,16
2,6,0,1535,2,16
3,6,0,1535,2,16
4,6,1.5999999999999999e-4,1535,2,16
5,6,0,1535,2,16
1,7,0,1535,2,16
2,7,0.00144,1535,2,16
3,7,0,1535,2,16
4,7,1.6e-4,1535,2,16
5,7,0.00336,1535,2,16
6,7,4.8e-4,1535,2,16
1,8,0.00128,1535,2,16
2,8,0,1535,2,16
3,8,0,1535,2,16
4,8,0.00304,1535,2,16
5,8,4.8e-4,1535,2,16
6,8,0.00176,1535,2,16
7,8,6.399999999999999e-4,1535,2,16
1,9,0,1535,2,16
2,9,0,1535,2,16
3,9,0,1535,2,16
4,9,0.00224,1535,2,16
5,9,0.78736,1535,2,16
6,9,1.6e-4,1535,2,16
7,9,8e-4,1535,2,16
8,9,0.0012799999999999999,1535,2,16
1,10,6.399999999999999e-4,1535,2,16
2,10,0,1535,2,16
3,10,4.8e-4,1535,2,16
4,10,0.00592,1535,2,16
5,10,0.0016,1535,2,16
6,10,0.00256,1535,2,16
7,10,0.00176,1535,2,16
8,10,0.01632,1535,2,16
9,10,0.0012799999999999999,1535,2,16
1,2,0,1536,2,16
1,3,0,1536,2,16
2,3,0,1536,2,16
1,4,0,1536,2,16
2,4,0,1536,2,16
3,4,3.1999999999999997e-4,1536,2,16
1,5,0,1536,2,16
2,5,0,1536,2,16
3,5,0.00224,1536,2,16
4,5,3.1999999999999997e-4,1536,2,16
1,6,0,1536,2,16
2,6,0,1536,2,16
3,6,1.6e-4,1536,2,16
4,6,4.8e-4,1536,2,16
5,6,0,1536,2,16
1,7,0,1536,2,16
2,7,0,1536,2,16
3,7,0,1536,2,16
4,7,0,1536,2,16
5,7,0,1536,2,16
6,7,0,1536,2,16
1,8,0,1536,2,16
2,8,0,1536,2,16
3,8,0,1536,2,16
4,8,0,1536,2,16
5,8,1.6e-4,1536,2,16
6,8,0,1536,2,16
7,8,0,1536,2,16
1,9,0,1536,2,16
2,9,0,1536,2,16
3,9,0.00144,1536,2,16
4,9,1,1536,2,16
5,9,1.5999999999999999e-4,1536,2,16
6,9,0,1536,2,16
7,9,0,1536,2,16
8,9,1.5999999999999999e-4,1536,2,16
1,10,0,1536,2,16
2,10,0,1536,2,16
3,10,0,1536,2,16
4,10,0,1536,2,16
5,10,0.59664,1536,2,16
6,10,8e-4,1536,2,16
7,10,0,1536,2,16
8,10,0,1536,2,16
9,10,0.0016,1536,2,16
1,2,0,1537,4,16
1,3,0,1537,4,16
2,3,0,1537,4,16
1,4,0,1537,4,16
2,4,0,1537,4,16
3,4,0,1537,4,16
1,5,0,1537,4,16
2,5,0,1537,4,16
3,5,0,1537,4,16
4,5,0,1537,4,16
1,6,0,1537,4,16
2,6,0,1537,4,16
3,6,0,1537,4,16
4,6,0,1537,4,16
5,6,0,1537,4,16
1,7,0,1537,4,16
2,7,0,1537,4,16
3,7,0,1537,4,16
4,7,0,1537,4,16
5,7,0,1537,4,16
6,7,0,1537,4,16
1,8,0,1537,4,16
2,8,0,1537,4,16
3,8,0,1537,4,16
4,8,0,1537,4,16
5,8,0,1537,4,16
6,8,0,1537,4,16
7,8,0,1537,4,16
1,9,0,1537,4,16
2,9,0,1537,4,16
3,9,0,1537,4,16
4,9,0,1537,4,16
5,9,0,1537,4,16
6,9,0,1537,4,16
7,9,0,1537,4,16
8,9,0,1537,4,16
1,10,0,1537,4,16
2,10,0,1537,4,16
3,10,0,1537,4,16
4,10,3.2e-4,1537,4,16
5,10,0,1537,4,16
6,10,0,1537,4,16
7,10,0,1537,4,16
8,10,0,1537,4,16
9,10,1.6e-4,1537,4,16
1,2,0,1538,3,16
1,3,0,1538,3,16
2,3,0,1538,3,16
1,4,1.6e-4,1538,3,16
2,4,4.8e-4,1538,3,16
3,4,4.8e-4,1538,3,16
1,5,0,1538,3,16
2,5,3.1999999999999997e-4,1538,3,16
3,5,0,1538,3,16
4,5,0.56304,1538,3,16
1,6,1.6e-4,1538,3,16
2,6,0.0016,1538,3,16
3,6,3.2e-4,1538,3,16
4,6,0,1538,3,16
5,6,0,1538,3,16
1,7,0,1538,3,16
