variable,PIP,trial,df,case
As,0.00592,101,2,2
Cd,0.19808,101,2,2
Co,0.00928,101,2,2
Hg,1,101,2,2
Ni,1,101,2,2
Tl,0.01664,101,2,2
Pb,0.06112,101,2,2
Mo,0.01184,101,2,2
Sb,1,101,2,2
Sn,0.5616,101,2,2
As,0.03936,102,2,2
Cd,0.03648,102,2,2
Co,0.11744,102,2,2
Hg,1,102,2,2
Ni,1,102,2,2
Tl,0.03264,102,2,2
Pb,0.0328,102,2,2
Mo,0.0184,102,2,2
Sb,1,102,2,2
Sn,0.89248,102,2,2
As,0.0272,103,2,2
Cd,0.05776,103,2,2
Co,0.12704,103,2,2
Hg,1,103,2,2
Ni,1,103,2,2
Tl,0.02768,103,2,2
Pb,0.01344,103,2,2
Mo,0.02688,103,2,2
Sb,1,103,2,2
Sn,0.96032,103,2,2
As,0.01616,104,2,2
Cd,0.03536,104,2,2
Co,0.01872,104,2,2
Hg,1,104,2,2
Ni,1,104,2,2
Tl,0.00816,104,2,2
Pb,0.03152,104,2,2
Mo,0.06368,104,2,2
Sb,1,104,2,2
Sn,0.11392,104,2,2
As,0.01024,105,4,2
Cd,0,105,4,2
Co,0.01248,105,4,2
Hg,1,105,4,2
Ni,1,105,4,2
Tl,0.00416,105,4,2
Pb,0.00128,105,4,2
Mo,0.012,105,4,2
Sb,1,105,4,2
Sn,0.41856,105,4,2
As,0.02032,106,3,2
Cd,0.00384,106,3,2
Co,0.02816,106,3,2
Hg,1,106,3,2
Ni,1,106,3,2
Tl,0.03344,106,3,2
Pb,0.00864,106,3,2
Mo,0.00416,106,3,2
Sb,1,106,3,2
Sn,0.05792,106,3,2
As,0.02816,107,3,2
Cd,0.38432,107,3,2
Co,0.00608,107,3,2
Hg,1,107,3,2
Ni,1,107,3,2
Tl,0.08832,107,3,2
Pb,0.01552,107,3,2
Mo,0.07584,107,3,2
Sb,1,107,3,2
Sn,0.98704,107,3,2
As,0.12816,108,2,2
Cd,0.03616,108,2,2
Co,0.06096,108,2,2
Hg,1,108,2,2
Ni,1,108,2,2
Tl,0.2464,108,2,2
Pb,0.41696,108,2,2
Mo,0.02784,108,2,2
Sb,1,108,2,2
Sn,0.8544,108,2,2
As,0.01504,109,3,2
Cd,0.014880000000000001,109,3,2
Co,0.0256,109,3,2
Hg,1,109,3,2
Ni,1,109,3,2
Tl,0.00816,109,3,2
Pb,0.01072,109,3,2
Mo,0.0496,109,3,2
Sb,1,109,3,2
Sn,0.9824,109,3,2
As,0.0184,110,3,2
Cd,0.03984,110,3,2
Co,0.03136,110,3,2
Hg,1,110,3,2
Ni,1,110,3,2
Tl,0.01424,110,3,2
Pb,0.02608,110,3,2
Mo,0.02784,110,3,2
Sb,1,110,3,2
Sn,0.95568,110,3,2
As,0.00288,111,4,2
Cd,0.00688,111,4,2
Co,0.00144,111,4,2
Hg,0.99856,111,4,2
Ni,1,111,4,2
Tl,1.6e-4,111,4,2
Pb,0.00224,111,4,2
Mo,0.0088,111,4,2
Sb,1,111,4,2
Sn,0.08528,111,4,2
As,0.00544,112,2,2
Cd,0.014880000000000001,112,2,2
Co,0.03984,112,2,2
Hg,1,112,2,2
Ni,1,112,2,2
Tl,0.01328,112,2,2
Pb,0.00672,112,2,2
Mo,0.4888,112,2,2
Sb,1,112,2,2
Sn,0.02528,112,2,2
As,0.00912,113,3,2
Cd,0.22464,113,3,2
Co,0.07056,113,3,2
Hg,1,113,3,2
Ni,1,113,3,2
Tl,0.19072,113,3,2
Pb,0.1,113,3,2
Mo,0.01456,113,3,2
Sb,1,113,3,2
Sn,0.58096,113,3,2
As,0.05104,114,3,2
Cd,0.0152,114,3,2
Co,0.06384,114,3,2
Hg,0.99984,114,3,2
Ni,1,114,3,2
Tl,0.01104,114,3,2
Pb,0.05088,114,3,2
Mo,0.3816,114,3,2
Sb,1,114,3,2
Sn,0.98336,114,3,2
As,0.0784,115,4,2
Cd,0.00864,115,4,2
Co,0.01168,115,4,2
Hg,1,115,4,2
Ni,1,115,4,2
Tl,0.01568,115,4,2
Pb,0.01296,115,4,2
Mo,0.02224,115,4,2
Sb,1,115,4,2
Sn,0.81904,115,4,2
As,0.02272,116,3,2
Cd,0.02208,116,3,2
Co,0.0616,116,3,2
Hg,1,116,3,2
Ni,1,116,3,2
Tl,0.0104,116,3,2
Pb,0.00432,116,3,2
Mo,0.0096,116,3,2
Sb,1,116,3,2
Sn,1,116,3,2
As,0.07856,117,4,2
Cd,0.00288,117,4,2
Co,0.0048,117,4,2
Hg,1,117,4,2
Ni,1,117,4,2
Tl,0.00208,117,4,2
Pb,0.01104,117,4,2
Mo,0.00288,117,4,2
Sb,1,117,4,2
Sn,0.0312,117,4,2
As,0.01088,118,3,2
Cd,0.00416,118,3,2
Co,0.01552,118,3,2
Hg,1,118,3,2
Ni,1,118,3,2
Tl,0.00768,118,3,2
Pb,0.0088,118,3,2
Mo,0.00784,118,3,2
Sb,1,118,3,2
Sn,0.36304,118,3,2
As,0.03504,119,2,2
Cd,0.0384,119,2,2
Co,0.01664,119,2,2
Hg,1,119,2,2
Ni,1,119,2,2
Tl,0.044,119,2,2
Pb,0.02656,119,2,2
Mo,0.01968,119,2,2
Sb,1,119,2,2
Sn,0.99616,119,2,2
As,0.0024,120,4,2
Cd,8e-4,120,4,2
Co,0.0016,120,4,2
Hg,1,120,4,2
Ni,1,120,4,2
Tl,0.012,120,4,2
Pb,6.4e-4,120,4,2
Mo,1.6e-4,120,4,2
Sb,1,120,4,2
Sn,0.0032,120,4,2
As,0.22048,121,2,2
Cd,0.03568,121,2,2
Co,0.02992,121,2,2
Hg,1,121,2,2
Ni,1,121,2,2
Tl,0.17824,121,2,2
Pb,0.02512,121,2,2
Mo,0.86048,121,2,2
Sb,1,121,2,2
Sn,1,121,2,2
As,0.02304,122,2,2
Cd,0.10864,122,2,2
Co,0.1616,122,2,2
Hg,0.99968,122,2,2
Ni,1,122,2,2
Tl,0.0288,122,2,2
Pb,0.02688,122,2,2
Mo,0.04208,122,2,2
Sb,1,122,2,2
Sn,0.99952,122,2,2
As,0.01136,123,3,2
Cd,0.0208,123,3,2
Co,0.03824,123,3,2
Hg,0.99296,123,3,2
Ni,1,123,3,2
Tl,0.94736,123,3,2
Pb,0.03504,123,3,2
Mo,0.12832,123,3,2
Sb,1,123,3,2
Sn,0.51808,123,3,2
As,0.04704,124,2,2
Cd,0.1488,124,2,2
Co,0.53504,124,2,2
Hg,1,124,2,2
Ni,0.99664,124,2,2
Tl,0.02224,124,2,2
Pb,0.09408,124,2,2
Mo,0.07872,124,2,2
Sb,1,124,2,2
Sn,1,124,2,2
As,0.0304,125,2,2
Cd,0.68384,125,2,2
Co,0.0376,125,2,2
Hg,1,125,2,2
Ni,1,125,2,2
Tl,0.0224,125,2,2
Pb,0.18528,125,2,2
Mo,0.02416,125,2,2
Sb,1,125,2,2
Sn,0.3752,125,2,2
As,0.0136,126,2,2
Cd,0.03312,126,2,2
Co,0.02896,126,2,2
Hg,1,126,2,2
Ni,1,126,2,2
Tl,0.01952,126,2,2
Pb,0.06896,126,2,2
Mo,0.06736,126,2,2
Sb,1,126,2,2
Sn,0.99984,126,2,2
As,0.0168,127,3,2
Cd,0.13072,127,3,2
Co,0.01824,127,3,2
Hg,0.99984,127,3,2
Ni,0.99984,127,3,2
Tl,0.01056,127,3,2
Pb,0.05504,127,3,2
Mo,0.0536,127,3,2
Sb,1,127,3,2
Sn,0.9848,127,3,2
As,0.03776,128,2,2
Cd,0.03968,128,2,2
Co,0.02176,128,2,2
Hg,1,128,2,2
Ni,1,128,2,2
Tl,0.01104,128,2,2
Pb,0.01376,128,2,2
Mo,0.01232,128,2,2
Sb,1,128,2,2
Sn,0.87328,128,2,2
As,0.01952,129,2,2
Cd,0.01408,129,2,2
Co,0.01648,129,2,2
Hg,1,129,2,2
Ni,1,129,2,2
Tl,0.01264,129,2,2
Pb,0.016,129,2,2
Mo,0.02064,129,2,2
Sb,1,129,2,2
Sn,0.99856,129,2,2
As,0.01536,130,2,2
Cd,0.02768,130,2,2
Co,0.05248,130,2,2
Hg,1,130,2,2
Ni,1,130,2,2
Tl,0.03648,130,2,2
Pb,0.0208,130,2,2
Mo,0.01312,130,2,2
Sb,1,130,2,2
Sn,0.14864,130,2,2
As,0.04864,131,2,2
Cd,0.11152,131,2,2
Co,0.11856,131,2,2
Hg,1,131,2,2
Ni,1,131,2,2
Tl,0.05168,131,2,2
Pb,0.02784,131,2,2
Mo,0.0352,131,2,2
Sb,1,131,2,2
Sn,0.69248,131,2,2
As,0.014880000000000001,132,3,2
Cd,0.01504,132,3,2
Co,0.052,132,3,2
Hg,1,132,3,2
Ni,1,132,3,2
Tl,0.03584,132,3,2
Pb,0.01728,132,3,2
Mo,0.0208,132,3,2
Sb,1,132,3,2
Sn,0.77104,132,3,2
As,0.0168,133,3,2
Cd,0.02144,133,3,2
Co,0.31328,133,3,2
Hg,1,133,3,2
Ni,0.99952,133,3,2
Tl,0.0176,133,3,2
Pb,0.03168,133,3,2
Mo,0.10496,133,3,2
Sb,0.99984,133,3,2
Sn,0.95728,133,3,2
As,0.02096,134,2,2
Cd,0.0784,134,2,2
Co,0.39984,134,2,2
Hg,0.99984,134,2,2
Ni,1,134,2,2
Tl,0.01664,134,2,2
Pb,0.02336,134,2,2
Mo,0.0376,134,2,2
Sb,1,134,2,2
Sn,0.5568,134,2,2
As,0.00736,135,4,2
Cd,0.0024,135,4,2
Co,0.00416,135,4,2
Hg,0.99984,135,4,2
Ni,1,135,4,2
Tl,0.00288,135,4,2
Pb,0.01088,135,4,2
Mo,0.00224,135,4,2
Sb,1,135,4,2
Sn,0.01424,135,4,2
As,0.03408,136,3,2
Cd,0.21088,136,3,2
Co,0.0504,136,3,2
Hg,1,136,3,2
Ni,1,136,3,2
Tl,0.54272,136,3,2
Pb,0.13616,136,3,2
Mo,0.04624,136,3,2
Sb,1,136,3,2
Sn,0.98416,136,3,2
As,0.016,137,3,2
Cd,0.00384,137,3,2
Co,0.008,137,3,2
Hg,1,137,3,2
Ni,0.99952,137,3,2
Tl,0.00672,137,3,2
Pb,0.01184,137,3,2
Mo,0.00848,137,3,2
Sb,1,137,3,2
Sn,0.37296,137,3,2
As,0.88112,138,2,2
Cd,0.01536,138,2,2
Co,0.09872,138,2,2
Hg,0.99328,138,2,2
Ni,0.99728000000000006,138,2,2
Tl,0.03408,138,2,2
Pb,0.03392,138,2,2
Mo,0.01648,138,2,2
Sb,1,138,2,2
Sn,0.5904,138,2,2
As,0.0112,139,3,2
Cd,0.02688,139,3,2
Co,0.0088,139,3,2
Hg,1,139,3,2
Ni,0.99984,139,3,2
Tl,0.17296,139,3,2
Pb,0.40016,139,3,2
Mo,0.17824,139,3,2
Sb,1,139,3,2
Sn,0.61808,139,3,2
As,0.22336,140,3,2
Cd,0.0312,140,3,2
Co,0.03088,140,3,2
Hg,0.9896,140,3,2
Ni,1,140,3,2
Tl,0.07344,140,3,2
Pb,0.15056,140,3,2
Mo,0.25856,140,3,2
Sb,1,140,3,2
Sn,0.9752,140,3,2
As,0.01856,141,3,2
Cd,0.01136,141,3,2
Co,0.03104,141,3,2
Hg,1,141,3,2
Ni,1,141,3,2
Tl,0.00848,141,3,2
Pb,0.3256,141,3,2
Mo,0.01104,141,3,2
Sb,1,141,3,2
Sn,0.97152,141,3,2
As,0.01168,142,2,2
Cd,0.01808,142,2,2
Co,0.02064,142,2,2
Hg,1,142,2,2
Ni,1,142,2,2
Tl,0.16464,142,2,2
Pb,0.01168,142,2,2
Mo,0.01248,142,2,2
Sb,1,142,2,2
Sn,0.17968,142,2,2
As,0.00496,143,3,2
Cd,0.02112,143,3,2
Co,0.00384,143,3,2
Hg,0.99824,143,3,2
Ni,1,143,3,2
Tl,0.00592,143,3,2
Pb,0.0072,143,3,2
Mo,0.00608,143,3,2
Sb,1,143,3,2
Sn,0.47712,143,3,2
As,0.03856,144,3,2
Cd,0.00576,144,3,2
Co,0.016,144,3,2
Hg,1,144,3,2
Ni,1,144,3,2
Tl,0.00288,144,3,2
Pb,0.00416,144,3,2
Mo,0.06016,144,3,2
Sb,1,144,3,2
Sn,0.94512,144,3,2
As,0.02576,145,2,2
Cd,0.03056,145,2,2
Co,0.83152,145,2,2
Hg,1,145,2,2
Ni,1,145,2,2
Tl,0.02416,145,2,2
Pb,0.02272,145,2,2
Mo,0.0472,145,2,2
Sb,1,145,2,2
Sn,0.34192,145,2,2
As,0.0288,146,3,2
Cd,0.00848,146,3,2
Co,0.0264,146,3,2
Hg,1,146,3,2
Ni,1,146,3,2
Tl,0.01296,146,3,2
Pb,0.0152,146,3,2
Mo,0.02112,146,3,2
Sb,1,146,3,2
Sn,0.38192,146,3,2
As,0.00992,147,2,2
Cd,0.00784,147,2,2
Co,0.02432,147,2,2
Hg,1,147,2,2
Ni,1,147,2,2
Tl,0.0168,147,2,2
Pb,0.02832,147,2,2
Mo,0.01136,147,2,2
Sb,1,147,2,2
Sn,0.81632,147,2,2
As,0.00816,148,3,2
Cd,0.00832,148,3,2
Co,0.01024,148,3,2
Hg,1,148,3,2
Ni,0.99904,148,3,2
Tl,0.00272,148,3,2
Pb,0.00928,148,3,2
Mo,0.01056,148,3,2
Sb,1,148,3,2
Sn,0.99888,148,3,2
As,0.15984,149,3,2
Cd,0.01536,149,3,2
Co,0.02592,149,3,2
Hg,1,149,3,2
Ni,1,149,3,2
Tl,0.04704,149,3,2
Pb,0.02304,149,3,2
Mo,0.0176,149,3,2
Sb,1,149,3,2
Sn,0.99984,149,3,2
As,0.00832,150,3,2
Cd,0.01008,150,3,2
Co,0.00816,150,3,2
Hg,1,150,3,2
Ni,1,150,3,2
Tl,0.00816,150,3,2
Pb,0.01312,150,3,2
Mo,0.01328,150,3,2
Sb,1,150,3,2
Sn,0.08352,150,3,2
As,0.03024,151,2,2
Cd,0.01712,151,2,2
Co,0.05488,151,2,2
Hg,0.99984,151,2,2
Ni,1,151,2,2
Tl,0.03216,151,2,2
Pb,0.01376,151,2,2
Mo,0.0624,151,2,2
Sb,1,151,2,2
Sn,0.49648,151,2,2
As,0.0248,152,3,2
Cd,0.0184,152,3,2
Co,0.18736,152,3,2
Hg,1,152,3,2
Ni,0.99984,152,3,2
Tl,0.02304,152,3,2
Pb,0.04016,152,3,2
Mo,0.02944,152,3,2
Sb,1,152,3,2
Sn,0.95952,152,3,2
As,0.00736,153,3,2
Cd,0.00528,153,3,2
Co,0.06928,153,3,2
Hg,1,153,3,2
Ni,1,153,3,2
Tl,0.004,153,3,2
Pb,0.01168,153,3,2
Mo,0.0048,153,3,2
Sb,1,153,3,2
Sn,0.09936,153,3,2
As,0.01152,154,3,2
Cd,0.0048,154,3,2
Co,0.07184,154,3,2
Hg,1,154,3,2
Ni,1,154,3,2
Tl,0.06512,154,3,2
Pb,0.00576,154,3,2
Mo,0.00832,154,3,2
Sb,1,154,3,2
Sn,0.09632,154,3,2
As,0.01024,155,3,2
Cd,0.00272,155,3,2
Co,0.00704,155,3,2
Hg,1,155,3,2
Ni,1,155,3,2
Tl,0.01872,155,3,2
Pb,0.0288,155,3,2
Mo,0.1272,155,3,2
Sb,1,155,3,2
Sn,0.05344,155,3,2
As,0.02352,156,3,2
Cd,0.00816,156,3,2
Co,0.09792,156,3,2
Hg,0.9992,156,3,2
Ni,1,156,3,2
Tl,0.03936,156,3,2
Pb,0.03424,156,3,2
Mo,0.00512,156,3,2
Sb,1,156,3,2
Sn,0.97248,156,3,2
As,0.01776,157,3,2
Cd,0.01472,157,3,2
Co,0.0488,157,3,2
Hg,1,157,3,2
Ni,1,157,3,2
Tl,0.0128,157,3,2
Pb,0.58432,157,3,2
Mo,0.3632,157,3,2
Sb,1,157,3,2
Sn,0.41264,157,3,2
As,0.06576,158,3,2
Cd,0.00528,158,3,2
Co,0.01216,158,3,2
Hg,1,158,3,2
Ni,1,158,3,2
Tl,0.0272,158,3,2
Pb,0.00528,158,3,2
Mo,0.01136,158,3,2
Sb,1,158,3,2
Sn,0.04176,158,3,2
As,0.01104,159,3,2
Cd,0.0192,159,3,2
Co,0.04304,159,3,2
Hg,1,159,3,2
Ni,1,159,3,2
Tl,0.03072,159,3,2
Pb,0.21792,159,3,2
Mo,0.01312,159,3,2
Sb,1,159,3,2
Sn,1,159,3,2
As,0.13728,160,2,2
Cd,0.03184,160,2,2
Co,0.5744,160,2,2
Hg,1,160,2,2
Ni,1,160,2,2
Tl,0.02384,160,2,2
Pb,0.02944,160,2,2
Mo,0.06576,160,2,2
Sb,1,160,2,2
Sn,0.92992,160,2,2
As,0.07584,161,2,2
Cd,0.02064,161,2,2
Co,0.02304,161,2,2
Hg,1,161,2,2
Ni,1,161,2,2
Tl,0.11888,161,2,2
Pb,0.05984,161,2,2
Mo,0.5424,161,2,2
Sb,1,161,2,2
Sn,0.98496,161,2,2
As,0.01424,162,3,2
Cd,0.01024,162,3,2
Co,0.01184,162,3,2
Hg,1,162,3,2
Ni,1,162,3,2
Tl,0.01344,162,3,2
Pb,0.01328,162,3,2
Mo,0.00832,162,3,2
Sb,1,162,3,2
Sn,0.96864,162,3,2
As,0.04048,163,3,2
Cd,0.08928,163,3,2
Co,0.01888,163,3,2
Hg,0.94336,163,3,2
Ni,1,163,3,2
Tl,0.03824,163,3,2
Pb,0.22608,163,3,2
Mo,0.05456,163,3,2
Sb,1,163,3,2
Sn,0.93168,163,3,2
As,0.03408,164,4,2
Cd,0.94176,164,4,2
Co,0.03424,164,4,2
Hg,1,164,4,2
Ni,1,164,4,2
Tl,0.00768,164,4,2
Pb,0.02192,164,4,2
Mo,0.04336,164,4,2
Sb,1,164,4,2
Sn,0.98896,164,4,2
As,0.01456,165,3,2
Cd,0.02112,165,3,2
Co,0.04112,165,3,2
Hg,0.99968,165,3,2
Ni,0.99968,165,3,2
Tl,0.00864,165,3,2
Pb,0.21904,165,3,2
Mo,0.05824,165,3,2
Sb,1,165,3,2
Sn,0.96672,165,3,2
As,0.016,166,3,2
Cd,0.00672,166,3,2
Co,0.01472,166,3,2
Hg,1,166,3,2
Ni,1,166,3,2
Tl,0.01232,166,3,2
Pb,0.0672,166,3,2
Mo,0.02528,166,3,2
Sb,1,166,3,2
Sn,0.55984,166,3,2
As,0.012,167,3,2
Cd,0.008,167,3,2
Co,0.20352,167,3,2
Hg,0.99936,167,3,2
Ni,1,167,3,2
Tl,0.0072,167,3,2
Pb,0.01728,167,3,2
Mo,0.00912,167,3,2
Sb,1,167,3,2
Sn,0.99952,167,3,2
As,0.00832,168,3,2
Cd,0.01216,168,3,2
Co,0.0792,168,3,2
Hg,1,168,3,2
Ni,1,168,3,2
Tl,0.02304,168,3,2
Pb,0.00496,168,3,2
Mo,0.32192,168,3,2
Sb,1,168,3,2
Sn,0.99984,168,3,2
As,0.0088,169,3,2
Cd,0.014880000000000001,169,3,2
Co,0.15392,169,3,2
Hg,0.99952,169,3,2
Ni,1,169,3,2
Tl,0.03344,169,3,2
Pb,0.39728,169,3,2
Mo,0.00784,169,3,2
Sb,1,169,3,2
Sn,0.08992,169,3,2
As,0.00784,170,3,2
Cd,0.01456,170,3,2
Co,0.05248,170,3,2
Hg,0.95968,170,3,2
Ni,1,170,3,2
Tl,0.00736,170,3,2
Pb,0.02864,170,3,2
Mo,0.1184,170,3,2
Sb,1,170,3,2
Sn,0.00656,170,3,2
As,0.008,171,3,2
Cd,0.00688,171,3,2
Co,0.01024,171,3,2
Hg,0.98928,171,3,2
Ni,0.99936,171,3,2
Tl,0.01072,171,3,2
Pb,0.01424,171,3,2
Mo,0.01184,171,3,2
Sb,1,171,3,2
Sn,1,171,3,2
As,0.13936,172,2,2
Cd,0.02112,172,2,2
Co,0.02592,172,2,2
Hg,1,172,2,2
Ni,1,172,2,2
Tl,0.03424,172,2,2
Pb,0.01376,172,2,2
Mo,0.0352,172,2,2
Sb,1,172,2,2
Sn,0.9424,172,2,2
As,0.00528,173,3,2
Cd,0.0472,173,3,2
Co,0.0296,173,3,2
Hg,1,173,3,2
Ni,1,173,3,2
Tl,0.02272,173,3,2
Pb,0.27088,173,3,2
Mo,0.00848,173,3,2
Sb,1,173,3,2
Sn,0.0128,173,3,2
As,0.008,174,3,2
Cd,0.03872,174,3,2
Co,0.38512,174,3,2
Hg,0.99952,174,3,2
Ni,1,174,3,2
Tl,0.03104,174,3,2
Pb,0.01696,174,3,2
Mo,0.0264,174,3,2
Sb,1,174,3,2
Sn,0.1296,174,3,2
As,0.03136,175,2,2
Cd,0.06976,175,2,2
Co,0.05584,175,2,2
Hg,0.99856,175,2,2
Ni,0.99984,175,2,2
Tl,0.55952,175,2,2
Pb,0.02336,175,2,2
Mo,0.0184,175,2,2
Sb,1,175,2,2
Sn,0.27344,175,2,2
As,0.03952,176,2,2
Cd,0.0464,176,2,2
Co,0.08096,176,2,2
Hg,1,176,2,2
Ni,0.99968,176,2,2
Tl,0.01056,176,2,2
Pb,0.01296,176,2,2
Mo,0.01648,176,2,2
Sb,1,176,2,2
Sn,0.99984,176,2,2
As,0.03248,177,2,2
Cd,0.036,177,2,2
Co,0.02336,177,2,2
Hg,1,177,2,2
Ni,1,177,2,2
Tl,0.02,177,2,2
Pb,0.02224,177,2,2
Mo,0.18384,177,2,2
Sb,1,177,2,2
Sn,0.9976,177,2,2
As,0.03824,178,3,2
Cd,0.03568,178,3,2
Co,0.00512,178,3,2
Hg,1,178,3,2
Ni,1,178,3,2
Tl,0.01552,178,3,2
Pb,0.00288,178,3,2
Mo,0.0096,178,3,2
Sb,1,178,3,2
Sn,0.50672,178,3,2
As,0.02,179,2,2
Cd,0.0144,179,2,2
Co,0.02688,179,2,2
Hg,1,179,2,2
Ni,1,179,2,2
Tl,0.03568,179,2,2
Pb,0.044,179,2,2
Mo,0.04784,179,2,2
Sb,1,179,2,2
Sn,0.73488,179,2,2
As,0.02912,180,2,2
Cd,0.13088,180,2,2
Co,0.9992,180,2,2
Hg,1,180,2,2
Ni,0.44496,180,2,2
Tl,0.10464,180,2,2
Pb,0.02816,180,2,2
Mo,0.63856,180,2,2
Sb,1,180,2,2
Sn,0.99808,180,2,2
As,0.00592,181,3,2
Cd,0.008,181,3,2
Co,0.01408,181,3,2
Hg,0.99984,181,3,2
Ni,1,181,3,2
Tl,0.00848,181,3,2
Pb,0.01072,181,3,2
Mo,0.29744,181,3,2
Sb,1,181,3,2
Sn,0.6832,181,3,2
As,0.01568,182,3,2
Cd,0.1144,182,3,2
Co,0.07312,182,3,2
Hg,1,182,3,2
Ni,0.83696,182,3,2
Tl,0.024,182,3,2
Pb,0.03776,182,3,2
Mo,0.02704,182,3,2
Sb,1,182,3,2
Sn,1,182,3,2
As,0.012,183,3,2
Cd,0.21408,183,3,2
Co,0.01504,183,3,2
Hg,0.9984,183,3,2
Ni,0.99984,183,3,2
Tl,0.0024,183,3,2
Pb,0.02416,183,3,2
Mo,0.00432,183,3,2
Sb,1,183,3,2
Sn,0.32416,183,3,2
As,0.01568,184,2,2
Cd,0.10032,184,2,2
Co,0.896,184,2,2
Hg,1,184,2,2
Ni,0.99968,184,2,2
Tl,0.02288,184,2,2
Pb,0.7456,184,2,2
Mo,0.03088,184,2,2
Sb,1,184,2,2
Sn,0.24704,184,2,2
As,0.04176,185,2,2
Cd,0.02192,185,2,2
Co,0.276,185,2,2
Hg,0.99968,185,2,2
Ni,0.99952,185,2,2
Tl,0.01664,185,2,2
Pb,0.02336,185,2,2
Mo,0.03792,185,2,2
Sb,1,185,2,2
Sn,0.89296,185,2,2
As,0.03328,186,3,2
Cd,0.02608,186,3,2
Co,0.07408,186,3,2
Hg,1,186,3,2
Ni,1,186,3,2
Tl,0.03968,186,3,2
Pb,0.0152,186,3,2
Mo,0.02224,186,3,2
Sb,1,186,3,2
Sn,0.99488,186,3,2
As,0.0824,187,4,2
Cd,0.00288,187,4,2
Co,0.00528,187,4,2
Hg,1,187,4,2
Ni,1,187,4,2
Tl,0.01408,187,4,2
Pb,0.00432,187,4,2
Mo,0.00976,187,4,2
Sb,1,187,4,2
Sn,0.1496,187,4,2
As,0.01584,188,2,2
Cd,0.09632,188,2,2
Co,0.02816,188,2,2
Hg,1,188,2,2
Ni,1,188,2,2
Tl,0.01568,188,2,2
Pb,0.0432,188,2,2
Mo,0.0792,188,2,2
Sb,1,188,2,2
Sn,0.83136,188,2,2
As,0.28848,189,3,2
Cd,0.01184,189,3,2
Co,0.06272,189,3,2
Hg,1,189,3,2
Ni,1,189,3,2
Tl,0.0208,189,3,2
Pb,0.01184,189,3,2
Mo,0.01616,189,3,2
Sb,1,189,3,2
Sn,0.99056,189,3,2
As,0.012,190,3,2
Cd,0.01232,190,3,2
Co,0.01088,190,3,2
Hg,1,190,3,2
Ni,1,190,3,2
Tl,0.01296,190,3,2
Pb,0.01344,190,3,2
Mo,0.096,190,3,2
Sb,1,190,3,2
Sn,0.66592,190,3,2
As,0.01616,191,2,2
Cd,0.0176,191,2,2
Co,0.01104,191,2,2
Hg,1,191,2,2
Ni,1,191,2,2
Tl,0.03584,191,2,2
Pb,0.01152,191,2,2
Mo,0.0112,191,2,2
Sb,1,191,2,2
Sn,0.77888,191,2,2
As,0.01296,192,3,2
Cd,0.06352,192,3,2
Co,0.02256,192,3,2
Hg,1,192,3,2
Ni,1,192,3,2
Tl,0.01104,192,3,2
Pb,0.00864,192,3,2
Mo,0.16208,192,3,2
Sb,0.99984,192,3,2
Sn,0.19696,192,3,2
As,0.01136,193,3,2
Cd,0.24368,193,3,2
Co,0.08576,193,3,2
Hg,0.99936,193,3,2
Ni,1,193,3,2
Tl,0.01216,193,3,2
Pb,0.01856,193,3,2
Mo,0.01552,193,3,2
Sb,1,193,3,2
Sn,0.6864,193,3,2
As,0.00896,194,3,2
Cd,0.00752,194,3,2
Co,0.00736,194,3,2
Hg,0.99984,194,3,2
Ni,1,194,3,2
Tl,0.01056,194,3,2
Pb,0.01248,194,3,2
Mo,0.01408,194,3,2
Sb,1,194,3,2
Sn,0.15504,194,3,2
As,0.15344,195,3,2
Cd,0.84096,195,3,2
Co,0.01184,195,3,2
Hg,1,195,3,2
Ni,1,195,3,2
Tl,0.02544,195,3,2
Pb,0.03584,195,3,2
Mo,0.03696,195,3,2
Sb,1,195,3,2
Sn,0.58976,195,3,2
As,0.01296,196,3,2
Cd,0.03504,196,3,2
Co,0.01648,196,3,2
Hg,0.99952,196,3,2
Ni,1,196,3,2
Tl,0.02288,196,3,2
Pb,0.01312,196,3,2
Mo,0.02352,196,3,2
Sb,1,196,3,2
Sn,0.11696,196,3,2
As,0.02576,197,3,2
Cd,0.33408,197,3,2
Co,0.06112,197,3,2
Hg,0.99984,197,3,2
Ni,1,197,3,2
Tl,0.01072,197,3,2
Pb,0.05568,197,3,2
Mo,0.0168,197,3,2
Sb,1,197,3,2
Sn,0.99968,197,3,2
As,0.00464,198,3,2
Cd,0.00512,198,3,2
Co,0.00576,198,3,2
Hg,1,198,3,2
Ni,1,198,3,2
Tl,0.01984,198,3,2
Pb,0.004,198,3,2
Mo,0.00928,198,3,2
Sb,1,198,3,2
Sn,0.63248,198,3,2
As,0.0088,199,3,2
Cd,0.004,199,3,2
Co,0.03264,199,3,2
Hg,1,199,3,2
Ni,1,199,3,2
Tl,0.01072,199,3,2
Pb,0.14384,199,3,2
Mo,0.01024,199,3,2
Sb,1,199,3,2
Sn,0.00544,199,3,2
As,0.01088,200,3,2
Cd,0.00512,200,3,2
Co,0.00928,200,3,2
Hg,1,200,3,2
Ni,1,200,3,2
Tl,0.01344,200,3,2
Pb,0.03568,200,3,2
Mo,0.12544,200,3,2
Sb,1,200,3,2
Sn,0.54432,200,3,2
As,0.0248,201,3,3
Cd,0.0112,201,3,3
Co,0.0128,201,3,3
Hg,0.99776,201,3,3
Ni,1,201,3,3
