variable,PIP,df,race,trial,case
As,0.02864,4,1,22,1
Cd,0.08544,4,1,22,1
Co,0.14752,4,1,22,1
Hg,0.09744,4,1,22,1
Ni,0.3248,4,1,22,1
Tl,0.10016,4,1,22,1
Pb,0.02992,4,1,22,1
Mo,0.0976,4,1,22,1
Sb,0.06528,4,1,22,1
Sn,0.17024,4,1,22,1
As,0.09504,1,2,22,1
Cd,0.0464,1,2,22,1
Co,0.029760000000000002,1,2,22,1
Hg,0.33616,1,2,22,1
Ni,0.084,1,2,22,1
Tl,0.03904,1,2,22,1
Pb,0.24576,1,2,22,1
Mo,0.04096,1,2,22,1
Sb,0.05408,1,2,22,1
Sn,0.032,1,2,22,1
As,0.17664,3,3,22,1
Cd,0.0872,3,3,22,1
Co,0.11968,3,3,22,1
Hg,0.292,3,3,22,1
Ni,0.10288,3,3,22,1
Tl,0.216,3,3,22,1
Pb,0.09488,3,3,22,1
Mo,0.05872,3,3,22,1
Sb,0.89344,3,3,22,1
Sn,0.06032,3,3,22,1
As,0.00816,2,4,22,1
Cd,0.0136,2,4,22,1
Co,0.06304,2,4,22,1
Hg,0.19584,2,4,22,1
Ni,0.1088,2,4,22,1
Tl,0.03168,2,4,22,1
Pb,0.02048,2,4,22,1
Mo,0.0208,2,4,22,1
Sb,0.844,2,4,22,1
Sn,0.72064,2,4,22,1
As,0.02752,2,5,22,1
Cd,0.05296,2,5,22,1
Co,0.036,2,5,22,1
Hg,0.99872,2,5,22,1
Ni,0.99008,2,5,22,1
Tl,0.19072,2,5,22,1
Pb,0.01792,2,5,22,1
Mo,0.03808,2,5,22,1
Sb,0.99264,2,5,22,1
Sn,0.61712,2,5,22,1
As,0.03376,4,6,22,1
Cd,0.01744,4,6,22,1
Co,0.24304,4,6,22,1
Hg,0.47456,4,6,22,1
Ni,0.17808,4,6,22,1
Tl,0.064,4,6,22,1
Pb,0.0984,4,6,22,1
Mo,0.01776,4,6,22,1
Sb,0.81264,4,6,22,1
Sn,0.89744,4,6,22,1
As,0.09248,4,1,23,1
Cd,0.13984,4,1,23,1
Co,0.04864,4,1,23,1
Hg,0.05744,4,1,23,1
Ni,0.20368,4,1,23,1
Tl,0.87728,4,1,23,1
Pb,0.1552,4,1,23,1
Mo,0.89488,4,1,23,1
Sb,0.95456,4,1,23,1
Sn,0.4528,4,1,23,1
As,0.00352,4,2,23,1
Cd,0.0064,4,2,23,1
Co,0.00704,4,2,23,1
Hg,0.03984,4,2,23,1
Ni,0.00576,4,2,23,1
Tl,0.00944,4,2,23,1
Pb,0.01248,4,2,23,1
Mo,0.00608,4,2,23,1
Sb,0.99952,4,2,23,1
Sn,0.00288,4,2,23,1
As,0.39712,4,3,23,1
Cd,0.16368,4,3,23,1
Co,0.33792,4,3,23,1
Hg,0.80928,4,3,23,1
Ni,0.7576,4,3,23,1
Tl,0.40016,4,3,23,1
Pb,0.73952,4,3,23,1
Mo,0.4784,4,3,23,1
Sb,0.10416,4,3,23,1
Sn,0.48752,4,3,23,1
As,0.02848,3,4,23,1
Cd,0.02944,3,4,23,1
Co,0.01264,3,4,23,1
Hg,0.58832,3,4,23,1
Ni,1,3,4,23,1
Tl,0.01088,3,4,23,1
Pb,0.5528,3,4,23,1
Mo,0.04528,3,4,23,1
Sb,1,3,4,23,1
Sn,0.04112,3,4,23,1
As,0.05968,2,5,23,1
Cd,0.20512,2,5,23,1
Co,0.12112,2,5,23,1
Hg,0.30112,2,5,23,1
Ni,0.98448,2,5,23,1
Tl,0.03152,2,5,23,1
Pb,0.02896,2,5,23,1
Mo,0.029760000000000002,2,5,23,1
Sb,1,2,5,23,1
Sn,0.1312,2,5,23,1
As,0.01952,3,6,23,1
Cd,0.07328,3,6,23,1
Co,0.02432,3,6,23,1
Hg,0.93152,3,6,23,1
Ni,0.84976,3,6,23,1
Tl,0.01184,3,6,23,1
Pb,0.14064,3,6,23,1
Mo,0.0112,3,6,23,1
Sb,1,3,6,23,1
Sn,0.02656,3,6,23,1
As,0.06672,1,1,24,1
Cd,0.08096,1,1,24,1
Co,0.04672,1,1,24,1
Hg,0.20288,1,1,24,1
Ni,0.0832,1,1,24,1
Tl,0.0368,1,1,24,1
Pb,0.09984,1,1,24,1
Mo,0.03744,1,1,24,1
Sb,0.0752,1,1,24,1
Sn,0.04032,1,1,24,1
As,0.03504,1,2,24,1
Cd,0.03536,1,2,24,1
Co,0.0656,1,2,24,1
Hg,0.99792,1,2,24,1
Ni,0.0592,1,2,24,1
Tl,0.03552,1,2,24,1
Pb,0.03104,1,2,24,1
Mo,0.03344,1,2,24,1
Sb,0.11104,1,2,24,1
Sn,0.04416,1,2,24,1
As,0.07104,2,3,24,1
Cd,0.1984,2,3,24,1
Co,0.03232,2,3,24,1
Hg,0.02224,2,3,24,1
Ni,0.04416,2,3,24,1
Tl,0.04592,2,3,24,1
Pb,0.12064,2,3,24,1
Mo,0.66464,2,3,24,1
Sb,0.03712,2,3,24,1
Sn,0.04528,2,3,24,1
As,0.06448,3,4,24,1
Cd,0.01392,3,4,24,1
Co,0.03712,3,4,24,1
Hg,0.94496,3,4,24,1
Ni,0.99984,3,4,24,1
Tl,0.01856,3,4,24,1
Pb,0.28672,3,4,24,1
Mo,0.01552,3,4,24,1
Sb,0.99824,3,4,24,1
Sn,0.28176,3,4,24,1
As,0.04096,2,5,24,1
Cd,0.01952,2,5,24,1
Co,0.05376,2,5,24,1
Hg,0.99568,2,5,24,1
Ni,0.99968,2,5,24,1
Tl,0.05728,2,5,24,1
Pb,0.02464,2,5,24,1
Mo,0.0288,2,5,24,1
Sb,0.99936,2,5,24,1
Sn,0.97696,2,5,24,1
As,0.02848,1,6,24,1
Cd,0.03152,1,6,24,1
Co,0.02784,1,6,24,1
Hg,0.9944,1,6,24,1
Ni,0.14784,1,6,24,1
Tl,0.0304,1,6,24,1
Pb,0.06208,1,6,24,1
Mo,0.02944,1,6,24,1
Sb,0.02672,1,6,24,1
Sn,0.03024,1,6,24,1
As,0.0232,3,1,25,1
Cd,0.02608,3,1,25,1
Co,0.04848,3,1,25,1
Hg,0.02816,3,1,25,1
Ni,0.7352,3,1,25,1
Tl,0.05408,3,1,25,1
Pb,0.012,3,1,25,1
Mo,0.01968,3,1,25,1
Sb,0.03856,3,1,25,1
Sn,0.06704,3,1,25,1
As,0.03104,1,2,25,1
Cd,0.03936,1,2,25,1
Co,0.11968,1,2,25,1
Hg,0.18864,1,2,25,1
Ni,0.2,1,2,25,1
Tl,0.0792,1,2,25,1
Pb,0.20016,1,2,25,1
Mo,0.05264,1,2,25,1
Sb,0.08336,1,2,25,1
Sn,0.04368,1,2,25,1
As,0.04768,3,3,25,1
Cd,0.04848,3,3,25,1
Co,0.03008,3,3,25,1
Hg,0.04336,3,3,25,1
Ni,0.1984,3,3,25,1
Tl,0.0152,3,3,25,1
Pb,0.07008,3,3,25,1
Mo,0.02,3,3,25,1
Sb,0.0568,3,3,25,1
Sn,0.18768,3,3,25,1
As,0.01136,3,4,25,1
Cd,0.02112,3,4,25,1
Co,0.01856,3,4,25,1
Hg,0.98992,3,4,25,1
Ni,0.99568,3,4,25,1
Tl,0.07408,3,4,25,1
Pb,0.07872,3,4,25,1
Mo,0.04048,3,4,25,1
Sb,1,3,4,25,1
Sn,0.03088,3,4,25,1
As,0.02464,2,5,25,1
Cd,0.09728,2,5,25,1
Co,0.03184,2,5,25,1
Hg,0.9976,2,5,25,1
Ni,0.91824,2,5,25,1
Tl,0.02096,2,5,25,1
Pb,0.03344,2,5,25,1
Mo,0.2648,2,5,25,1
Sb,0.99424,2,5,25,1
Sn,0.896,2,5,25,1
As,0.048,4,6,25,1
Cd,0.00928,4,6,25,1
Co,0.0584,4,6,25,1
Hg,0.092,4,6,25,1
Ni,0.99776,4,6,25,1
Tl,0.04896,4,6,25,1
Pb,0.02784,4,6,25,1
Mo,0.01136,4,6,25,1
Sb,0.15728,4,6,25,1
Sn,0.2144,4,6,25,1
As,0.05248,2,1,26,1
Cd,0.03792,2,1,26,1
Co,0.64208,2,1,26,1
Hg,0.03088,2,1,26,1
Ni,0.28912,2,1,26,1
Tl,0.02352,2,1,26,1
Pb,0.1064,2,1,26,1
Mo,0.03264,2,1,26,1
Sb,0.10192,2,1,26,1
Sn,0.0288,2,1,26,1
As,0.0376,1,2,26,1
Cd,0.06432,1,2,26,1
Co,0.0776,1,2,26,1
Hg,0.64304,1,2,26,1
Ni,0.0752,1,2,26,1
Tl,0.08096,1,2,26,1
Pb,0.0352,1,2,26,1
Mo,0.07968,1,2,26,1
Sb,0.0592,1,2,26,1
Sn,0.04496,1,2,26,1
As,0.08784,4,3,26,1
Cd,0.12448,4,3,26,1
Co,0.05072,4,3,26,1
Hg,0.01696,4,3,26,1
Ni,0.0504,4,3,26,1
Tl,0.02304,4,3,26,1
Pb,0.02304,4,3,26,1
Mo,0.18896,4,3,26,1
Sb,0.54,4,3,26,1
Sn,0.98304,4,3,26,1
As,0.02144,3,4,26,1
Cd,0.1,3,4,26,1
Co,0.02224,3,4,26,1
Hg,0.84016,3,4,26,1
Ni,1,3,4,26,1
Tl,0.0072,3,4,26,1
Pb,0.06224,3,4,26,1
Mo,0.02032,3,4,26,1
Sb,0.99184,3,4,26,1
Sn,0.09296,3,4,26,1
As,0.04096,2,5,26,1
Cd,0.03232,2,5,26,1
Co,0.21472,2,5,26,1
Hg,0.69296,2,5,26,1
Ni,0.97376,2,5,26,1
Tl,0.09328,2,5,26,1
Pb,0.06448,2,5,26,1
Mo,0.01328,2,5,26,1
Sb,0.99968,2,5,26,1
Sn,0.98576,2,5,26,1
As,0.07504,2,6,26,1
Cd,0.01312,2,6,26,1
Co,0.81776,2,6,26,1
Hg,0.17632,2,6,26,1
Ni,0.04336,2,6,26,1
Tl,0.02416,2,6,26,1
Pb,0.01776,2,6,26,1
Mo,0.07728,2,6,26,1
Sb,0.98736,2,6,26,1
Sn,0.2136,2,6,26,1
As,0.12816,4,1,27,1
Cd,0.19744,4,1,27,1
Co,0.43184,4,1,27,1
Hg,0.1776,4,1,27,1
Ni,0.70096,4,1,27,1
Tl,0.11632,4,1,27,1
Pb,0.04256,4,1,27,1
Mo,0.3016,4,1,27,1
Sb,0.2128,4,1,27,1
Sn,0.11104,4,1,27,1
As,0.09136,2,2,27,1
Cd,0.03744,2,2,27,1
Co,0.0808,2,2,27,1
Hg,0.41616,2,2,27,1
Ni,0.84144,2,2,27,1
Tl,0.27568,2,2,27,1
Pb,0.02736,2,2,27,1
Mo,0.05152,2,2,27,1
Sb,0.8592,2,2,27,1
Sn,0.10592,2,2,27,1
As,0.02016,2,3,27,1
Cd,0.11232,2,3,27,1
Co,0.02,2,3,27,1
Hg,0.3744,2,3,27,1
Ni,0.04128,2,3,27,1
Tl,0.02832,2,3,27,1
Pb,0.03808,2,3,27,1
Mo,0.1056,2,3,27,1
Sb,0.7648,2,3,27,1
Sn,0.03904,2,3,27,1
As,0.02496,2,4,27,1
Cd,0.04432,2,4,27,1
Co,0.02704,2,4,27,1
Hg,0.01568,2,4,27,1
Ni,0.64496,2,4,27,1
Tl,0.0136,2,4,27,1
Pb,0.01664,2,4,27,1
Mo,0.0184,2,4,27,1
Sb,1,2,4,27,1
Sn,0.69904,2,4,27,1
As,0.08496,3,5,27,1
Cd,0.1128,3,5,27,1
Co,0.04704,3,5,27,1
Hg,0.99856,3,5,27,1
Ni,1,3,5,27,1
Tl,0.02608,3,5,27,1
Pb,0.02816,3,5,27,1
Mo,0.02592,3,5,27,1
Sb,1,3,5,27,1
Sn,0.83184,3,5,27,1
As,0.05472,2,6,27,1
Cd,0.08768,2,6,27,1
Co,0.13872,2,6,27,1
Hg,0.92672,2,6,27,1
Ni,0.54,2,6,27,1
Tl,0.22608,2,6,27,1
Pb,0.04304,2,6,27,1
Mo,0.50384,2,6,27,1
Sb,0.99936,2,6,27,1
Sn,0.2928,2,6,27,1
As,0.02464,2,1,28,1
Cd,0.03488,2,1,28,1
Co,0.16032,2,1,28,1
Hg,0.01856,2,1,28,1
Ni,0.74064,2,1,28,1
Tl,0.08576,2,1,28,1
Pb,0.03328,2,1,28,1
Mo,0.04336,2,1,28,1
Sb,0.19392,2,1,28,1
Sn,0.02672,2,1,28,1
As,0.04176,2,2,28,1
Cd,0.01952,2,2,28,1
Co,0.02912,2,2,28,1
Hg,0.93792,2,2,28,1
Ni,0.0352,2,2,28,1
Tl,0.07408,2,2,28,1
Pb,0.21904,2,2,28,1
Mo,0.03184,2,2,28,1
Sb,0.8688,2,2,28,1
Sn,0.02944,2,2,28,1
As,0.15072,1,3,28,1
Cd,0.0568,1,3,28,1
Co,0.08368,1,3,28,1
Hg,0.0456,1,3,28,1
Ni,0.24,1,3,28,1
Tl,0.0544,1,3,28,1
Pb,0.05328,1,3,28,1
Mo,0.05904,1,3,28,1
Sb,0.0464,1,3,28,1
Sn,0.0608,1,3,28,1
As,0.0824,3,4,28,1
Cd,0.02896,3,4,28,1
Co,0.17184,3,4,28,1
Hg,0.9056,3,4,28,1
Ni,0.86608,3,4,28,1
Tl,0.07824,3,4,28,1
Pb,0.03536,3,4,28,1
Mo,0.50608,3,4,28,1
Sb,1,3,4,28,1
Sn,0.17168,3,4,28,1
As,0.01552,3,5,28,1
Cd,0.0216,3,5,28,1
Co,0.1952,3,5,28,1
Hg,0.89824,3,5,28,1
Ni,0.96512,3,5,28,1
Tl,0.10864,3,5,28,1
Pb,0.01152,3,5,28,1
Mo,0.01248,3,5,28,1
Sb,0.99952,3,5,28,1
Sn,0.04912,3,5,28,1
As,0.04016,3,6,28,1
Cd,0.05712,3,6,28,1
Co,0.0968,3,6,28,1
Hg,0.74032,3,6,28,1
Ni,0.7424,3,6,28,1
Tl,0.0592,3,6,28,1
Pb,0.08704,3,6,28,1
Mo,0.09104,3,6,28,1
Sb,0.99568,3,6,28,1
Sn,0.02,3,6,28,1
As,0.3808,1,1,29,1
Cd,0.05184,1,1,29,1
Co,0.05568,1,1,29,1
Hg,0.04048,1,1,29,1
Ni,0.16128,1,1,29,1
Tl,0.07024,1,1,29,1
Pb,0.0416,1,1,29,1
Mo,0.03152,1,1,29,1
Sb,0.04464,1,1,29,1
Sn,0.08944,1,1,29,1
As,0.16896,1,2,29,1
Cd,0.41376,1,2,29,1
Co,0.06272,1,2,29,1
Hg,0.244,1,2,29,1
Ni,0.6048,1,2,29,1
Tl,0.0368,1,2,29,1
Pb,0.20368,1,2,29,1
Mo,0.03888,1,2,29,1
Sb,0.07616,1,2,29,1
Sn,0.04656,1,2,29,1
As,0.08512,2,3,29,1
Cd,0.06336,2,3,29,1
Co,0.20112,2,3,29,1
Hg,0.0496,2,3,29,1
Ni,0.07072,2,3,29,1
Tl,0.03696,2,3,29,1
Pb,0.3312,2,3,29,1
Mo,0.47056,2,3,29,1
Sb,0.9608,2,3,29,1
Sn,0.1008,2,3,29,1
As,0.09136,3,4,29,1
Cd,0.10752,3,4,29,1
Co,0.06096,3,4,29,1
Hg,0.97808,3,4,29,1
Ni,0.99072,3,4,29,1
Tl,0.04624,3,4,29,1
Pb,0.02496,3,4,29,1
Mo,0.0816,3,4,29,1
Sb,0.99888,3,4,29,1
Sn,0.73728,3,4,29,1
As,0.19152,3,5,29,1
Cd,0.09728,3,5,29,1
Co,0.07392,3,5,29,1
Hg,1,3,5,29,1
Ni,0.98064,3,5,29,1
Tl,0.23264,3,5,29,1
Pb,0.0336,3,5,29,1
Mo,0.04256,3,5,29,1
Sb,0.99952,3,5,29,1
Sn,0.57264,3,5,29,1
As,0.03472,2,6,29,1
Cd,0.07456,2,6,29,1
Co,0.04704,2,6,29,1
Hg,0.12928,2,6,29,1
Ni,0.25888,2,6,29,1
Tl,0.0216,2,6,29,1
Pb,0.51456,2,6,29,1
Mo,0.03616,2,6,29,1
Sb,0.99952,2,6,29,1
Sn,0.23968,2,6,29,1
As,0.03888,4,1,2,1
Cd,0.02272,4,1,2,1
Co,0.03952,4,1,2,1
Hg,0.06336,4,1,2,1
Ni,0.01712,4,1,2,1
Tl,0.22736,4,1,2,1
Pb,0.20816,4,1,2,1
Mo,0.02512,4,1,2,1
Sb,0.74032,4,1,2,1
Sn,0.05808,4,1,2,1
As,0.03808,1,2,2,1
Cd,0.0344,1,2,2,1
Co,0.05536,1,2,2,1
Hg,0.18048,1,2,2,1
Ni,0.9568,1,2,2,1
Tl,0.02736,1,2,2,1
Pb,0.06464,1,2,2,1
Mo,0.029760000000000002,1,2,2,1
Sb,0.06416,1,2,2,1
Sn,0.2216,1,2,2,1
As,0.03968,4,3,2,1
Cd,0.11584,4,3,2,1
Co,0.04832,4,3,2,1
Hg,0.65984,4,3,2,1
Ni,0.66288,4,3,2,1
Tl,0.03248,4,3,2,1
Pb,0.04976,4,3,2,1
Mo,0.0728,4,3,2,1
Sb,0.1832,4,3,2,1
Sn,0.0208,4,3,2,1
As,0.09296,3,4,2,1
Cd,0.02608,3,4,2,1
Co,0.04528,3,4,2,1
Hg,0.08624,3,4,2,1
Ni,0.17936,3,4,2,1
Tl,0.12752,3,4,2,1
Pb,0.08176,3,4,2,1
Mo,0.03328,3,4,2,1
Sb,0.99408,3,4,2,1
Sn,0.18992,3,4,2,1
As,0.09264,3,5,2,1
Cd,0.10128,3,5,2,1
Co,0.04704,3,5,2,1
Hg,0.92336,3,5,2,1
Ni,0.96928,3,5,2,1
Tl,0.014880000000000001,3,5,2,1
Pb,0.01024,3,5,2,1
Mo,0.02576,3,5,2,1
Sb,0.96816,3,5,2,1
Sn,0.21824,3,5,2,1
As,0.02128,2,6,2,1
Cd,0.0848,2,6,2,1
Co,0.06288,2,6,2,1
Hg,0.85136,2,6,2,1
Ni,0.97168,2,6,2,1
Tl,0.03152,2,6,2,1
Pb,0.07296,2,6,2,1
Mo,0.03104,2,6,2,1
Sb,0.22448,2,6,2,1
Sn,0.6656,2,6,2,1
As,0.04544,4,1,30,1
Cd,0.01216,4,1,30,1
Co,0.20096,4,1,30,1
Hg,0.20256,4,1,30,1
Ni,0.15056,4,1,30,1
Tl,0.05616,4,1,30,1
Pb,0.56496,4,1,30,1
Mo,0.0464,4,1,30,1
Sb,0.17856,4,1,30,1
Sn,0.29216,4,1,30,1
As,0.04,3,2,30,1
Cd,0.05424,3,2,30,1
Co,0.02336,3,2,30,1
Hg,0.79072,3,2,30,1
Ni,0.04752,3,2,30,1
Tl,0.0264,3,2,30,1
Pb,0.04704,3,2,30,1
Mo,0.03056,3,2,30,1
Sb,0.21552,3,2,30,1
Sn,0.01344,3,2,30,1
As,0.15952,2,3,30,1
Cd,0.0856,2,3,30,1
Co,0.1552,2,3,30,1
Hg,0.08448,2,3,30,1
Ni,0.09152,2,3,30,1
Tl,0.08,2,3,30,1
Pb,0.056,2,3,30,1
Mo,0.10816,2,3,30,1
Sb,0.27872,2,3,30,1
Sn,0.16448,2,3,30,1
As,0.03328,2,4,30,1
Cd,0.02512,2,4,30,1
Co,0.05088,2,4,30,1
Hg,0.132,2,4,30,1
Ni,0.6104,2,4,30,1
Tl,0.0184,2,4,30,1
Pb,0.01248,2,4,30,1
Mo,0.05552,2,4,30,1
Sb,0.99808,2,4,30,1
Sn,0.10608,2,4,30,1
As,0.11952,3,5,30,1
Cd,0.07488,3,5,30,1
Co,0.04096,3,5,30,1
Hg,0.92448,3,5,30,1
Ni,0.99616,3,5,30,1
Tl,0.01552,3,5,30,1
Pb,0.02336,3,5,30,1
Mo,0.014880000000000001,3,5,30,1
Sb,0.99936,3,5,30,1
Sn,0.2384,3,5,30,1
As,0.03216,3,6,30,1
Cd,0.04176,3,6,30,1
Co,0.14192,3,6,30,1
Hg,0.948,3,6,30,1
Ni,0.32688,3,6,30,1
Tl,0.01376,3,6,30,1
Pb,0.01952,3,6,30,1
Mo,0.01248,3,6,30,1
Sb,0.70656,3,6,30,1
Sn,0.02,3,6,30,1
As,0.02,3,1,31,1
Cd,0.0232,3,1,31,1
Co,0.03088,3,1,31,1
Hg,0.10752,3,1,31,1
Ni,0.84848,3,1,31,1
Tl,0.02592,3,1,31,1
Pb,0.08096,3,1,31,1
Mo,0.0152,3,1,31,1
Sb,0.60272,3,1,31,1
Sn,0.17088,3,1,31,1
As,0.00144,4,2,31,1
Cd,1.6e-4,4,2,31,1
Co,0.00272,4,2,31,1
Hg,0.99984,4,2,31,1
Ni,0.00288,4,2,31,1
Tl,0,4,2,31,1
Pb,0.0024,4,2,31,1
Mo,0.0016,4,2,31,1
Sb,6.4e-4,4,2,31,1
Sn,0.00144,4,2,31,1
As,0.53648,4,3,31,1
Cd,0.22032,4,3,31,1
Co,0.12304,4,3,31,1
Hg,0.8944,4,3,31,1
Ni,0.18128,4,3,31,1
Tl,0.76304,4,3,31,1
Pb,0.2512,4,3,31,1
Mo,0.14368,4,3,31,1
Sb,0.09968,4,3,31,1
Sn,0.39744,4,3,31,1
As,0.09264,4,4,31,1
Cd,0.00576,4,4,31,1
Co,0.00352,4,4,31,1
Hg,0.85632,4,4,31,1
Ni,0.01744,4,4,31,1
Tl,0.00288,4,4,31,1
Pb,0.012,4,4,31,1
Mo,0.01408,4,4,31,1
Sb,1,4,4,31,1
Sn,0.11408,4,4,31,1
As,0.01824,2,5,31,1
Cd,0.03056,2,5,31,1
Co,0.30928,2,5,31,1
Hg,0.99104,2,5,31,1
Ni,0.8648,2,5,31,1
Tl,0.02112,2,5,31,1
Pb,0.04656,2,5,31,1
Mo,0.01552,2,5,31,1
Sb,0.99984,2,5,31,1
Sn,0.10032,2,5,31,1
As,0.00688,3,6,31,1
Cd,0.02032,3,6,31,1
Co,0.35504,3,6,31,1
Hg,1,3,6,31,1
Ni,0.57904,3,6,31,1
Tl,0.05584,3,6,31,1
Pb,0.02128,3,6,31,1
Mo,0.00784,3,6,31,1
Sb,0.03296,3,6,31,1
Sn,0.13824,3,6,31,1
As,0.04608,1,1,32,1
Cd,0.08736,1,1,32,1
Co,0.05232,1,1,32,1
Hg,0.14576,1,1,32,1
Ni,0.11776,1,1,32,1
Tl,0.38608,1,1,32,1
Pb,0.03808,1,1,32,1
Mo,0.04416,1,1,32,1
Sb,0.05904,1,1,32,1
Sn,0.2656,1,1,32,1
As,0.02928,3,2,32,1
Cd,0.1872,3,2,32,1
Co,0.03232,3,2,32,1
Hg,0.98384,3,2,32,1
Ni,0.77472,3,2,32,1
Tl,0.0248,3,2,32,1
Pb,0.2616,3,2,32,1
Mo,0.05808,3,2,32,1
Sb,0.45936,3,2,32,1
Sn,0.01888,3,2,32,1
As,0.30016,3,3,32,1
Cd,0.04496,3,3,32,1
Co,0.34176,3,3,32,1
Hg,0.4728,3,3,32,1
Ni,0.36256,3,3,32,1
Tl,0.04944,3,3,32,1
Pb,0.21728,3,3,32,1
Mo,0.07472,3,3,32,1
Sb,0.15056,3,3,32,1
Sn,0.04544,3,3,32,1
As,0.05472,2,4,32,1
Cd,0.01904,2,4,32,1
Co,0.03056,2,4,32,1
Hg,1,2,4,32,1
Ni,0.47584,2,4,32,1
Tl,0.01824,2,4,32,1
Pb,0.01984,2,4,32,1
Mo,0.02208,2,4,32,1
Sb,1,2,4,32,1
Sn,0.75008,2,4,32,1
As,0.07072,2,5,32,1
Cd,0.06704,2,5,32,1
Co,0.04624,2,5,32,1
Hg,0.99184,2,5,32,1
Ni,1,2,5,32,1
Tl,0.01872,2,5,32,1
Pb,0.16208,2,5,32,1
Mo,0.08,2,5,32,1
Sb,0.87328,2,5,32,1
Sn,0.07968,2,5,32,1
As,0.044,3,6,32,1
Cd,0.00896,3,6,32,1
Co,0.0264,3,6,32,1
Hg,1,3,6,32,1
Ni,0.99776,3,6,32,1
Tl,0.024,3,6,32,1
Pb,0.07024,3,6,32,1
Mo,0.01024,3,6,32,1
Sb,0.95744,3,6,32,1
Sn,0.02752,3,6,32,1
As,0.05648,3,1,33,1
Cd,0.22768,3,1,33,1
Co,0.18128,3,1,33,1
Hg,0.93744,3,1,33,1
Ni,0.08784,3,1,33,1
Tl,0.18672,3,1,33,1
Pb,0.80528,3,1,33,1
Mo,0.0344,3,1,33,1
Sb,0.77232,3,1,33,1
Sn,0.43904,3,1,33,1
As,0.09104,2,2,33,1
Cd,0.02624,2,2,33,1
Co,0.12544,2,2,33,1
Hg,0.74432,2,2,33,1
Ni,0.08976,2,2,33,1
Tl,0.05728,2,2,33,1
Pb,0.07424,2,2,33,1
Mo,0.04128,2,2,33,1
Sb,0.49584,2,2,33,1
Sn,0.9328,2,2,33,1
As,0.05968,4,3,33,1
Cd,0.03216,4,3,33,1
Co,0.0384,4,3,33,1
Hg,0.08448,4,3,33,1
Ni,0.04624,4,3,33,1
Tl,0.21296,4,3,33,1
Pb,0.05088,4,3,33,1
Mo,0.04384,4,3,33,1
Sb,0.09984,4,3,33,1
Sn,0.02464,4,3,33,1
As,0.1104,3,4,33,1
Cd,0.01616,3,4,33,1
Co,0.15408,3,4,33,1
Hg,0.33184,3,4,33,1
Ni,0.156,3,4,33,1
Tl,0.02448,3,4,33,1
Pb,0.01296,3,4,33,1
Mo,0.6688,3,4,33,1
Sb,1,3,4,33,1
Sn,0.06368,3,4,33,1
As,0.93504,3,5,33,1
Cd,0.02512,3,5,33,1
Co,0.12784,3,5,33,1
Hg,0.99392,3,5,33,1
Ni,0.99248,3,5,33,1
Tl,0.01248,3,5,33,1
Pb,0.0216,3,5,33,1
Mo,0.00848,3,5,33,1
Sb,0.98352,3,5,33,1
Sn,0.7344,3,5,33,1
As,0.05056,3,6,33,1
Cd,0.02672,3,6,33,1
Co,0.03168,3,6,33,1
Hg,0.79232,3,6,33,1
Ni,0.6056,3,6,33,1
Tl,0.40096,3,6,33,1
Pb,0.07408,3,6,33,1
Mo,0.04784,3,6,33,1
Sb,0.97616,3,6,33,1
Sn,0.87888,3,6,33,1
As,0.06768,1,1,34,1
Cd,0.05984,1,1,34,1
Co,0.04512,1,1,34,1
Hg,0.04896,1,1,34,1
Ni,0.05856,1,1,34,1
Tl,0.19376,1,1,34,1
Pb,0.09232,1,1,34,1
Mo,0.06544,1,1,34,1
Sb,0.30288,1,1,34,1
Sn,0.19856,1,1,34,1
As,0.12336,1,2,34,1
Cd,0.492,1,2,34,1
Co,0.4088,1,2,34,1
Hg,0.02624,1,2,34,1
Ni,0.67696,1,2,34,1
Tl,0.06688,1,2,34,1
Pb,0.05072,1,2,34,1
Mo,0.08864,1,2,34,1
Sb,0.04784,1,2,34,1
Sn,0.03568,1,2,34,1
As,0.05184,2,3,34,1
Cd,0.02832,2,3,34,1
Co,0.016,2,3,34,1
Hg,0.08112,2,3,34,1
Ni,0.02256,2,3,34,1
Tl,0.02,2,3,34,1
Pb,0.03312,2,3,34,1
Mo,0.02624,2,3,34,1
Sb,0.49008,2,3,34,1
Sn,0.02784,2,3,34,1
As,0.05632,3,4,34,1
Cd,0.01424,3,4,34,1
Co,0.01168,3,4,34,1
Hg,0.99376,3,4,34,1
Ni,0.9992,3,4,34,1
Tl,0.0528,3,4,34,1
Pb,0.02864,3,4,34,1
Mo,0.01104,3,4,34,1
Sb,1,3,4,34,1
Sn,0.03648,3,4,34,1
As,0.02864,2,5,34,1
Cd,0.132,2,5,34,1
Co,0.0136,2,5,34,1
Hg,0.99936,2,5,34,1
Ni,1,2,5,34,1
Tl,0.03552,2,5,34,1
Pb,0.05296,2,5,34,1
Mo,0.01152,2,5,34,1
Sb,0.99872,2,5,34,1
Sn,0.23536,2,5,34,1
As,0.03312,1,6,34,1
Cd,0.04512,1,6,34,1
Co,0.03872,1,6,34,1
Hg,0.11488,1,6,34,1
Ni,0.89616,1,6,34,1
Tl,0.04048,1,6,34,1
Pb,0.03296,1,6,34,1
Mo,0.02112,1,6,34,1
Sb,0.04,1,6,34,1
Sn,0.02528,1,6,34,1
As,0.0456,1,1,35,1
Cd,0.04448,1,1,35,1
