variable,PIP,df,race,trial,case
As,0.27296,4,3,253,3
Cd,0.38864,4,3,253,3
Co,0.22448,4,3,253,3
Hg,0.37008,4,3,253,3
Ni,0.55536,4,3,253,3
Tl,0.304,4,3,253,3
Pb,0.25536,4,3,253,3
Mo,0.23568,4,3,253,3
Sb,0.40272,4,3,253,3
Sn,0.31888,4,3,253,3
As,0.03808,1,4,253,3
Cd,0.11072,1,4,253,3
Co,0.06832,1,4,253,3
Hg,0.13504,1,4,253,3
Ni,0.86944,1,4,253,3
Tl,0.14992,1,4,253,3
Pb,0.068,1,4,253,3
Mo,0.16816,1,4,253,3
Sb,0.07776,1,4,253,3
Sn,0.04,1,4,253,3
As,0.02304,2,5,253,3
Cd,0.0352,2,5,253,3
Co,0.26576,2,5,253,3
Hg,0.75312,2,5,253,3
Ni,0.11488,2,5,253,3
Tl,0.51312,2,5,253,3
Pb,0.46352,2,5,253,3
Mo,0.03408,2,5,253,3
Sb,0.54848,2,5,253,3
Sn,0.51648,2,5,253,3
As,0.13456,1,6,253,3
Cd,0.12528,1,6,253,3
Co,0.06272,1,6,253,3
Hg,0.124,1,6,253,3
Ni,0.09024,1,6,253,3
Tl,0.05696,1,6,253,3
Pb,0.0768,1,6,253,3
Mo,0.09712,1,6,253,3
Sb,0.1216,1,6,253,3
Sn,0.06224,1,6,253,3
As,0.49568,4,1,254,3
Cd,0.52048,4,1,254,3
Co,0.55152,4,1,254,3
Hg,0.52576,4,1,254,3
Ni,0.50928,4,1,254,3
Tl,0.54768,4,1,254,3
Pb,0.54464,4,1,254,3
Mo,0.53008,4,1,254,3
Sb,0.50272,4,1,254,3
Sn,0.50224,4,1,254,3
As,0,3,2,254,3
Cd,6.4e-4,3,2,254,3
Co,0,3,2,254,3
Hg,0,3,2,254,3
Ni,0,3,2,254,3
Tl,6.4e-4,3,2,254,3
Pb,1.6e-4,3,2,254,3
Mo,0,3,2,254,3
Sb,0.0088,3,2,254,3
Sn,0.00144,3,2,254,3
As,0.2744,4,3,254,3
Cd,0.35168,4,3,254,3
Co,0.30144,4,3,254,3
Hg,0.24208,4,3,254,3
Ni,0.39008,4,3,254,3
Tl,0.7928,4,3,254,3
Pb,0.24512,4,3,254,3
Mo,0.43536,4,3,254,3
Sb,0.33904,4,3,254,3
Sn,0.31296,4,3,254,3
As,0.05744,1,4,254,3
Cd,0.05472,1,4,254,3
Co,0.66272,1,4,254,3
Hg,0.35392,1,4,254,3
Ni,0.0832,1,4,254,3
Tl,0.16544,1,4,254,3
Pb,0.23088,1,4,254,3
Mo,0.04496,1,4,254,3
Sb,0.10144,1,4,254,3
Sn,0.0888,1,4,254,3
As,0.10096,1,5,254,3
Cd,0.06768,1,5,254,3
Co,0.06592,1,5,254,3
Hg,0.62144,1,5,254,3
Ni,0.8776,1,5,254,3
Tl,0.22704,1,5,254,3
Pb,0.03664,1,5,254,3
Mo,0.128,1,5,254,3
Sb,0.25584,1,5,254,3
Sn,0.0408,1,5,254,3
As,0.37856,3,6,254,3
Cd,0.10336,3,6,254,3
Co,0.5352,3,6,254,3
Hg,0.13248,3,6,254,3
Ni,0.65936,3,6,254,3
Tl,0.17664,3,6,254,3
Pb,0.37248,3,6,254,3
Mo,0.50752,3,6,254,3
Sb,0.38096,3,6,254,3
Sn,0.78144,3,6,254,3
As,0.29552,4,1,255,3
Cd,0.34672,4,1,255,3
Co,0.48192,4,1,255,3
Hg,0.43232,4,1,255,3
Ni,0.29744,4,1,255,3
Tl,0.46,4,1,255,3
Pb,0.46848,4,1,255,3
Mo,0.51104,4,1,255,3
Sb,0.39296,4,1,255,3
Sn,0.34576,4,1,255,3
As,0.49616,3,2,255,3
Cd,0.5032,3,2,255,3
Co,0.21952,3,2,255,3
Hg,0.25216,3,2,255,3
Ni,0.15776,3,2,255,3
Tl,0.20608,3,2,255,3
Pb,0.26624,3,2,255,3
Mo,0.25952,3,2,255,3
Sb,0.48064,3,2,255,3
Sn,0.152,3,2,255,3
As,0.34752,3,3,255,3
Cd,0.5872,3,3,255,3
Co,0.34368,3,3,255,3
Hg,0.47392,3,3,255,3
Ni,0.28832,3,3,255,3
Tl,0.2328,3,3,255,3
Pb,0.3176,3,3,255,3
Mo,0.46912,3,3,255,3
Sb,0.44896,3,3,255,3
Sn,0.43024,3,3,255,3
As,0.02704,3,4,255,3
Cd,0.01184,3,4,255,3
Co,0.50288,3,4,255,3
Hg,0.28128,3,4,255,3
Ni,0.03952,3,4,255,3
Tl,0.0368,3,4,255,3
Pb,0.08304,3,4,255,3
Mo,0.01776,3,4,255,3
Sb,0.99968,3,4,255,3
Sn,0.21184,3,4,255,3
As,0.03792,1,5,255,3
Cd,0.22944,1,5,255,3
Co,0.09296,1,5,255,3
Hg,0.77264,1,5,255,3
Ni,0.61552,1,5,255,3
Tl,0.06656,1,5,255,3
Pb,0.04064,1,5,255,3
Mo,0.03936,1,5,255,3
Sb,0.05776,1,5,255,3
Sn,0.25216,1,5,255,3
As,0.02864,2,6,255,3
Cd,0.08208,2,6,255,3
Co,0.03696,2,6,255,3
Hg,0.1048,2,6,255,3
Ni,0.09104,2,6,255,3
Tl,0.03264,2,6,255,3
Pb,0.0416,2,6,255,3
Mo,0.04608,2,6,255,3
Sb,0.83232,2,6,255,3
Sn,0.0176,2,6,255,3
As,0.42576,3,1,256,3
Cd,0.53776,3,1,256,3
Co,0.3792,3,1,256,3
Hg,0.45248,3,1,256,3
Ni,0.33824,3,1,256,3
Tl,0.8064,3,1,256,3
Pb,0.52736,3,1,256,3
Mo,0.4696,3,1,256,3
Sb,0.4624,3,1,256,3
Sn,0.50016,3,1,256,3
As,0.13712,2,2,256,3
Cd,0.17248,2,2,256,3
Co,0.05696,2,2,256,3
Hg,0.116,2,2,256,3
Ni,0.20672,2,2,256,3
Tl,0.17008,2,2,256,3
Pb,0.20448,2,2,256,3
Mo,0.04096,2,2,256,3
Sb,0.34192,2,2,256,3
Sn,0.59792,2,2,256,3
As,0.48704,4,3,256,3
Cd,0.56032,4,3,256,3
Co,0.516,4,3,256,3
Hg,0.532,4,3,256,3
Ni,0.6192,4,3,256,3
Tl,0.59312,4,3,256,3
Pb,0.72352,4,3,256,3
Mo,0.592,4,3,256,3
Sb,0.45936,4,3,256,3
Sn,0.612,4,3,256,3
As,0.0472,1,4,256,3
Cd,0.19456,1,4,256,3
Co,0.1344,1,4,256,3
Hg,0.30576,1,4,256,3
Ni,0.60176,1,4,256,3
Tl,0.0728,1,4,256,3
Pb,0.05776,1,4,256,3
Mo,0.11856,1,4,256,3
Sb,0.2648,1,4,256,3
Sn,0.10752,1,4,256,3
As,0.47344,3,5,256,3
Cd,0.02288,3,5,256,3
Co,0.04128,3,5,256,3
Hg,0.16544,3,5,256,3
Ni,0.05248,3,5,256,3
Tl,0.11056,3,5,256,3
Pb,0.01456,3,5,256,3
Mo,0.05456,3,5,256,3
Sb,0.94688,3,5,256,3
Sn,0.01424,3,5,256,3
As,0.0688,1,6,256,3
Cd,0.07152,1,6,256,3
Co,0.16416,1,6,256,3
Hg,0.0392,1,6,256,3
Ni,0.0624,1,6,256,3
Tl,0.05856,1,6,256,3
Pb,0.05968,1,6,256,3
Mo,0.07824,1,6,256,3
Sb,0.04544,1,6,256,3
Sn,0.31296,1,6,256,3
As,0.26192,2,1,257,3
Cd,0.56768,2,1,257,3
Co,0.29888,2,1,257,3
Hg,0.82528,2,1,257,3
Ni,0.35104,2,1,257,3
Tl,0.8688,2,1,257,3
Pb,0.40352,2,1,257,3
Mo,0.3928,2,1,257,3
Sb,0.21488,2,1,257,3
Sn,0.26048,2,1,257,3
As,0.0816,3,2,257,3
Cd,0.14992,3,2,257,3
Co,0.16752,3,2,257,3
Hg,0.52016,3,2,257,3
Ni,0.20192,3,2,257,3
Tl,0.1592,3,2,257,3
Pb,0.38272,3,2,257,3
Mo,0.39088,3,2,257,3
Sb,0.18128,3,2,257,3
Sn,0.16944,3,2,257,3
As,0.54224000000000006,4,3,257,3
Cd,0.55104,4,3,257,3
Co,0.53584,4,3,257,3
Hg,0.47904,4,3,257,3
Ni,0.53984,4,3,257,3
Tl,0.47264,4,3,257,3
Pb,0.55424,4,3,257,3
Mo,0.6208,4,3,257,3
Sb,0.488,4,3,257,3
Sn,0.65584,4,3,257,3
As,0.0432,1,4,257,3
Cd,0.06416,1,4,257,3
Co,0.58448,1,4,257,3
Hg,0.11424,1,4,257,3
Ni,0.07344,1,4,257,3
Tl,0.0632,1,4,257,3
Pb,0.0312,1,4,257,3
Mo,0.0464,1,4,257,3
Sb,0.04432,1,4,257,3
Sn,0.08848,1,4,257,3
As,0.02,3,5,257,3
Cd,0.04112,3,5,257,3
Co,0.96992,3,5,257,3
Hg,0.00832,3,5,257,3
Ni,0.09248,3,5,257,3
Tl,0.01632,3,5,257,3
Pb,0.01824,3,5,257,3
Mo,0.02912,3,5,257,3
Sb,0.79968,3,5,257,3
Sn,0.0416,3,5,257,3
As,0.05664,1,6,257,3
Cd,0.1096,1,6,257,3
Co,0.0544,1,6,257,3
Hg,0.92432,1,6,257,3
Ni,0.06816,1,6,257,3
Tl,0.05776,1,6,257,3
Pb,0.60336,1,6,257,3
Mo,0.05632,1,6,257,3
Sb,0.06624,1,6,257,3
Sn,0.06416,1,6,257,3
As,0.488,3,1,258,3
Cd,0.36656,3,1,258,3
Co,0.33344,3,1,258,3
Hg,0.49152,3,1,258,3
Ni,0.41936,3,1,258,3
Tl,0.5216,3,1,258,3
Pb,0.36352,3,1,258,3
Mo,0.47968,3,1,258,3
Sb,0.31584,3,1,258,3
Sn,0.64416,3,1,258,3
As,0.28928,3,2,258,3
Cd,0.05344,3,2,258,3
Co,0.0592,3,2,258,3
Hg,0.63536,3,2,258,3
Ni,0.9736,3,2,258,3
Tl,0.07728,3,2,258,3
Pb,0.13184,3,2,258,3
Mo,0.61616,3,2,258,3
Sb,0.07536,3,2,258,3
Sn,0.08592,3,2,258,3
NA,NA,NA,3,258,3
As,0.1272,3,4,258,3
Cd,0.15968,3,4,258,3
Co,0.01552,3,4,258,3
Hg,0.02144,3,4,258,3
Ni,0.02,3,4,258,3
Tl,0.0288,3,4,258,3
Pb,0.024,3,4,258,3
Mo,0.02032,3,4,258,3
Sb,0.92368,3,4,258,3
Sn,0.06512,3,4,258,3
As,0.32448,2,5,258,3
Cd,0.0224,2,5,258,3
Co,0.0144,2,5,258,3
Hg,0.7768,2,5,258,3
Ni,0.99088,2,5,258,3
Tl,0.01152,2,5,258,3
Pb,0.01824,2,5,258,3
Mo,0.0192,2,5,258,3
Sb,0.02384,2,5,258,3
Sn,0.0448,2,5,258,3
As,0.09456,3,6,258,3
Cd,0.02208,3,6,258,3
Co,0.17312,3,6,258,3
Hg,0.0896,3,6,258,3
Ni,0.8216,3,6,258,3
Tl,0.04272,3,6,258,3
Pb,0.0368,3,6,258,3
Mo,0.09904,3,6,258,3
Sb,0.28704,3,6,258,3
Sn,0.02064,3,6,258,3
As,0.3072,3,1,259,3
Cd,0.4432,3,1,259,3
Co,0.28928,3,1,259,3
Hg,0.4064,3,1,259,3
Ni,0.59376,3,1,259,3
Tl,0.43872,3,1,259,3
Pb,0.57792,3,1,259,3
Mo,0.73088,3,1,259,3
Sb,0.68944,3,1,259,3
Sn,0.50496,3,1,259,3
As,0.36176,4,2,259,3
Cd,0.37296,4,2,259,3
Co,0.18192,4,2,259,3
Hg,0.2048,4,2,259,3
Ni,0.2312,4,2,259,3
Tl,0.39584,4,2,259,3
Pb,0.46,4,2,259,3
Mo,0.344,4,2,259,3
Sb,0.3488,4,2,259,3
Sn,0.41216,4,2,259,3
As,0.3832,4,3,259,3
Cd,0.84,4,3,259,3
Co,0.31088,4,3,259,3
Hg,0.37088,4,3,259,3
Ni,0.33168,4,3,259,3
Tl,0.41456,4,3,259,3
Pb,0.3672,4,3,259,3
Mo,0.34944,4,3,259,3
Sb,0.28064,4,3,259,3
Sn,0.3584,4,3,259,3
As,0.032,1,4,259,3
Cd,0.0904,1,4,259,3
Co,0.17824,1,4,259,3
Hg,0.60176,1,4,259,3
Ni,0.66688,1,4,259,3
Tl,0.12128,1,4,259,3
Pb,0.05904,1,4,259,3
Mo,0.22384,1,4,259,3
Sb,0.06576,1,4,259,3
Sn,0.10608,1,4,259,3
As,0.06624,1,5,259,3
Cd,0.04016,1,5,259,3
Co,0.45488,1,5,259,3
Hg,0.99856,1,5,259,3
Ni,0.57968,1,5,259,3
Tl,0.03472,1,5,259,3
Pb,0.04272,1,5,259,3
Mo,0.0368,1,5,259,3
Sb,0.04528,1,5,259,3
Sn,0.03472,1,5,259,3
As,0.06608,3,6,259,3
Cd,0.33792,3,6,259,3
Co,0.04656,3,6,259,3
Hg,0.06784,3,6,259,3
Ni,0.05968,3,6,259,3
Tl,0.21568,3,6,259,3
Pb,0.05536,3,6,259,3
Mo,0.0696,3,6,259,3
Sb,0.68992,3,6,259,3
Sn,0.67952,3,6,259,3
As,0.47968,3,1,260,3
Cd,0.39824,3,1,260,3
Co,0.39296,3,1,260,3
Hg,0.4752,3,1,260,3
Ni,0.44352,3,1,260,3
Tl,0.61056,3,1,260,3
Pb,0.37424,3,1,260,3
Mo,0.51984,3,1,260,3
Sb,0.46592,3,1,260,3
Sn,0.50368,3,1,260,3
As,0.11536,2,2,260,3
Cd,0.22656,2,2,260,3
Co,0.73824,2,2,260,3
Hg,0.3648,2,2,260,3
Ni,0.27056,2,2,260,3
Tl,0.41024,2,2,260,3
Pb,0.26016,2,2,260,3
Mo,0.42064,2,2,260,3
Sb,0.4512,2,2,260,3
Sn,0.41024,2,2,260,3
As,0.62064,4,3,260,3
Cd,0.60688,4,3,260,3
Co,0.61296,4,3,260,3
Hg,0.6392,4,3,260,3
Ni,0.65968,4,3,260,3
Tl,0.68848,4,3,260,3
Pb,0.60704,4,3,260,3
Mo,0.61424,4,3,260,3
Sb,0.69456,4,3,260,3
Sn,0.64064,4,3,260,3
As,0.26704,3,4,260,3
Cd,0.34176,3,4,260,3
Co,0.03648,3,4,260,3
Hg,0.07632,3,4,260,3
Ni,0.732,3,4,260,3
Tl,0.08896,3,4,260,3
Pb,0.02192,3,4,260,3
Mo,0.04,3,4,260,3
Sb,0.16928,3,4,260,3
Sn,0.93648,3,4,260,3
As,0.07536,4,5,260,3
Cd,0.01264,4,5,260,3
Co,0.00464,4,5,260,3
Hg,0.79552,4,5,260,3
Ni,1,4,5,260,3
Tl,0.0312,4,5,260,3
Pb,0.02032,4,5,260,3
Mo,0.02544,4,5,260,3
Sb,0.15664,4,5,260,3
Sn,0.06224,4,5,260,3
As,0.08224,1,6,260,3
Cd,0.20032,1,6,260,3
Co,0.56032,1,6,260,3
Hg,0.98528,1,6,260,3
Ni,0.09168,1,6,260,3
Tl,0.41248,1,6,260,3
Pb,0.34048,1,6,260,3
Mo,0.16064,1,6,260,3
Sb,0.11648,1,6,260,3
Sn,0.16016,1,6,260,3
As,0.32256,4,1,261,3
Cd,0.26288,4,1,261,3
Co,0.44768,4,1,261,3
Hg,0.76864,4,1,261,3
Ni,0.33472,4,1,261,3
Tl,0.49664,4,1,261,3
Pb,0.20592,4,1,261,3
Mo,0.15488,4,1,261,3
Sb,0.2648,4,1,261,3
Sn,0.23168,4,1,261,3
As,0.0768,3,2,261,3
Cd,0.04704,3,2,261,3
Co,0.19184,3,2,261,3
Hg,0.09184,3,2,261,3
Ni,0.97696,3,2,261,3
Tl,0.55936,3,2,261,3
Pb,0.09168,3,2,261,3
Mo,0.26864,3,2,261,3
Sb,0.0632,3,2,261,3
Sn,0.62624,3,2,261,3
As,0.50256,3,3,261,3
Cd,0.41968,3,3,261,3
Co,0.476,3,3,261,3
Hg,0.51888,3,3,261,3
Ni,0.45296,3,3,261,3
Tl,0.4792,3,3,261,3
Pb,0.49184,3,3,261,3
Mo,0.51184,3,3,261,3
Sb,0.51984,3,3,261,3
Sn,0.4544,3,3,261,3
As,0.02208,3,4,261,3
Cd,0.00448,3,4,261,3
Co,0.03632,3,4,261,3
Hg,0.53696,3,4,261,3
Ni,0.92688,3,4,261,3
Tl,0.01088,3,4,261,3
Pb,0.0144,3,4,261,3
Mo,0.01456,3,4,261,3
Sb,0.09168,3,4,261,3
Sn,0.0104,3,4,261,3
As,0.04096,4,5,261,3
Cd,0.01072,4,5,261,3
Co,0.02848,4,5,261,3
Hg,0.06784,4,5,261,3
Ni,0.00784,4,5,261,3
Tl,0.30608,4,5,261,3
Pb,0.01712,4,5,261,3
Mo,0.02912,4,5,261,3
Sb,0.99472,4,5,261,3
Sn,0.00848,4,5,261,3
As,0.0952,2,6,261,3
Cd,0.19424,2,6,261,3
Co,0.16272,2,6,261,3
Hg,0.84992,2,6,261,3
Ni,0.99696,2,6,261,3
Tl,0.10096,2,6,261,3
Pb,0.05968,2,6,261,3
Mo,0.16528,2,6,261,3
Sb,0.564,2,6,261,3
Sn,0.23472,2,6,261,3
As,0.6584,4,1,262,3
Cd,0.44272,4,1,262,3
Co,0.51392,4,1,262,3
Hg,0.532,4,1,262,3
Ni,0.40608,4,1,262,3
Tl,0.53392,4,1,262,3
Pb,0.42032,4,1,262,3
Mo,0.40448,4,1,262,3
Sb,0.47648,4,1,262,3
Sn,0.31872,4,1,262,3
As,0.17472,3,2,262,3
Cd,0.26768,3,2,262,3
Co,0.12048,3,2,262,3
Hg,0.14192,3,2,262,3
Ni,0.07744,3,2,262,3
Tl,0.072,3,2,262,3
Pb,0.29504,3,2,262,3
Mo,0.08624,3,2,262,3
Sb,0.84944,3,2,262,3
Sn,0.10464,3,2,262,3
As,0.51136,3,3,262,3
Cd,0.5616,3,3,262,3
Co,0.59584,3,3,262,3
Hg,0.52992,3,3,262,3
Ni,0.50672,3,3,262,3
Tl,0.55056,3,3,262,3
Pb,0.56592,3,3,262,3
Mo,0.49216,3,3,262,3
Sb,0.61024,3,3,262,3
Sn,0.51584,3,3,262,3
As,0.048,3,4,262,3
Cd,0.13344,3,4,262,3
Co,0.32592,3,4,262,3
Hg,0.38576,3,4,262,3
Ni,0.9392,3,4,262,3
Tl,0.02096,3,4,262,3
Pb,0.0288,3,4,262,3
Mo,0.03936,3,4,262,3
Sb,0.68752,3,4,262,3
Sn,0.19168,3,4,262,3
As,0.03136,1,5,262,3
Cd,0.33264,1,5,262,3
Co,0.03056,1,5,262,3
Hg,0.95376,1,5,262,3
Ni,0.05136,1,5,262,3
Tl,0.05728,1,5,262,3
Pb,0.03392,1,5,262,3
Mo,0.0432,1,5,262,3
Sb,0.61936,1,5,262,3
Sn,0.04208,1,5,262,3
As,0.07952,3,6,262,3
Cd,0.14048,3,6,262,3
Co,0.27568,3,6,262,3
Hg,0.2864,3,6,262,3
Ni,0.14224,3,6,262,3
Tl,0.13584,3,6,262,3
Pb,0.52624,3,6,262,3
Mo,0.06544,3,6,262,3
Sb,0.89168,3,6,262,3
Sn,0.08016,3,6,262,3
As,0.54656,3,1,263,3
Cd,0.49248,3,1,263,3
Co,0.3856,3,1,263,3
Hg,0.54896,3,1,263,3
Ni,0.40768,3,1,263,3
Tl,0.6,3,1,263,3
Pb,0.524,3,1,263,3
Mo,0.48784,3,1,263,3
Sb,0.45856,3,1,263,3
Sn,0.4928,3,1,263,3
As,0.3584,4,2,263,3
Cd,0.3464,4,2,263,3
Co,0.32048,4,2,263,3
Hg,0.50208,4,2,263,3
Ni,0.67328,4,2,263,3
Tl,0.6864,4,2,263,3
Pb,0.25808,4,2,263,3
Mo,0.36496,4,2,263,3
Sb,0.51776,4,2,263,3
Sn,0.18608,4,2,263,3
As,0.53264,3,3,263,3
Cd,0.53648,3,3,263,3
Co,0.55744,3,3,263,3
Hg,0.68944,3,3,263,3
Ni,0.732,3,3,263,3
Tl,0.65824,3,3,263,3
Pb,0.54032,3,3,263,3
Mo,0.6464,3,3,263,3
Sb,0.58048,3,3,263,3
Sn,0.63664,3,3,263,3
As,0.04864,2,4,263,3
Cd,0.05376,2,4,263,3
Co,0.13344,2,4,263,3
Hg,0.03936,2,4,263,3
Ni,0.12624,2,4,263,3
Tl,0.20368,2,4,263,3
Pb,0.04976,2,4,263,3
Mo,0.4008,2,4,263,3
Sb,0.9792,2,4,263,3
Sn,0.0536,2,4,263,3
As,0.11104,1,5,263,3
Cd,0.03856,1,5,263,3
Co,0.192,1,5,263,3
Hg,0.98688,1,5,263,3
Ni,0.27264,1,5,263,3
Tl,0.03376,1,5,263,3
Pb,0.04768,1,5,263,3
Mo,0.10704,1,5,263,3
Sb,0.892,1,5,263,3
Sn,0.14544,1,5,263,3
As,0.1128,3,6,263,3
Cd,0.1544,3,6,263,3
Co,0.21536,3,6,263,3
Hg,0.95088,3,6,263,3
Ni,0.20672,3,6,263,3
Tl,0.3216,3,6,263,3
Pb,0.19136,3,6,263,3
Mo,0.74336,3,6,263,3
Sb,0.38416,3,6,263,3
Sn,0.29984,3,6,263,3
As,0.71936,3,1,264,3
Cd,0.45408,3,1,264,3
Co,0.33664,3,1,264,3
Hg,0.52624,3,1,264,3
Ni,0.44992,3,1,264,3
Tl,0.29824,3,1,264,3
Pb,0.49456,3,1,264,3
Mo,0.45616,3,1,264,3
Sb,0.45456,3,1,264,3
Sn,0.35456,3,1,264,3
As,0.10864,4,2,264,3
Cd,0.31824,4,2,264,3
Co,0.16752,4,2,264,3
Hg,0.12672,4,2,264,3
Ni,0.7624,4,2,264,3
Tl,0.16368,4,2,264,3
Pb,0.28064,4,2,264,3
Mo,0.37536,4,2,264,3
Sb,0.92528,4,2,264,3
Sn,0.26768,4,2,264,3
As,0.63904,3,3,264,3
Cd,0.62704,3,3,264,3
Co,0.42704,3,3,264,3
Hg,0.5088,3,3,264,3
Ni,0.46496,3,3,264,3
Tl,0.48048,3,3,264,3
Pb,0.53136,3,3,264,3
Mo,0.45328,3,3,264,3
Sb,0.57504,3,3,264,3
Sn,0.47616000000000003,3,3,264,3
As,0.02944,2,4,264,3
Cd,0.02128,2,4,264,3
Co,0.07552,2,4,264,3
Hg,0.02544,2,4,264,3
Ni,0.32496,2,4,264,3
Tl,0.29872,2,4,264,3
Pb,0.03792,2,4,264,3
Mo,0.01712,2,4,264,3
Sb,0.06928,2,4,264,3
Sn,0.01792,2,4,264,3
As,0.04336,1,5,264,3
Cd,0.06464,1,5,264,3
Co,0.38896,1,5,264,3
Hg,0.99056,1,5,264,3
Ni,0.22608,1,5,264,3
Tl,0.5984,1,5,264,3
Pb,0.08688,1,5,264,3
Mo,0.06224,1,5,264,3
Sb,0.55792,1,5,264,3
Sn,0.29184,1,5,264,3
As,0.06,3,6,264,3
Cd,0.04304,3,6,264,3
Co,0.09472,3,6,264,3
Hg,0.12224,3,6,264,3
Ni,0.10896,3,6,264,3
Tl,0.01808,3,6,264,3
Pb,0.12352,3,6,264,3
Mo,0.02784,3,6,264,3
Sb,0.98896,3,6,264,3
Sn,0.03152,3,6,264,3
As,0.51184,4,1,265,3
Cd,0.43904,4,1,265,3
Co,0.32944,4,1,265,3
Hg,0.40096,4,1,265,3
Ni,0.27376,4,1,265,3
Tl,0.42896,4,1,265,3
Pb,0.52208,4,1,265,3
Mo,0.34496,4,1,265,3
Sb,0.2944,4,1,265,3
Sn,0.47776,4,1,265,3
As,0.03168,3,2,265,3
Cd,0.01104,3,2,265,3
Co,0.02576,3,2,265,3
Hg,0.0184,3,2,265,3
Ni,0.01376,3,2,265,3
Tl,0.07312,3,2,265,3
Pb,0.0104,3,2,265,3
Mo,0.09216,3,2,265,3
Sb,0.04896,3,2,265,3
Sn,0.07584,3,2,265,3
As,0.54704,3,3,265,3
Cd,0.45136,3,3,265,3
Co,0.31408,3,3,265,3
Hg,0.3216,3,3,265,3
Ni,0.27632,3,3,265,3
Tl,0.31696,3,3,265,3
Pb,0.3464,3,3,265,3
Mo,0.23856,3,3,265,3
Sb,0.21248,3,3,265,3
Sn,0.86496,3,3,265,3
As,0.07328,1,4,265,3
Cd,0.0928,1,4,265,3
Co,0.08496,1,4,265,3
Hg,0.32672,1,4,265,3
Ni,0.65056,1,4,265,3
Tl,0.03664,1,4,265,3
Pb,0.04352,1,4,265,3
Mo,0.04592,1,4,265,3
Sb,0.06368,1,4,265,3
Sn,0.0992,1,4,265,3
As,0.04448,4,5,265,3
Cd,0.212,4,5,265,3
Co,0.13808,4,5,265,3
Hg,0.21744,4,5,265,3
Ni,0.09072,4,5,265,3
Tl,0.01376,4,5,265,3
Pb,0.09264,4,5,265,3
Mo,0.07536,4,5,265,3
Sb,0.60144,4,5,265,3
Sn,0.0496,4,5,265,3
As,0.0328,1,6,265,3
Cd,0.16304,1,6,265,3
Co,0.04304,1,6,265,3
Hg,0.04128,1,6,265,3
Ni,0.0344,1,6,265,3
Tl,0.03296,1,6,265,3
Pb,0.05376,1,6,265,3
Mo,0.03088,1,6,265,3
Sb,0.20272,1,6,265,3
Sn,0.33664,1,6,265,3
As,0.50288,3,1,266,3
Cd,0.46848,3,1,266,3
Co,0.47536,3,1,266,3
Hg,0.52864,3,1,266,3
Ni,0.6408,3,1,266,3
Tl,0.5256,3,1,266,3
Pb,0.48416,3,1,266,3
Mo,0.54304,3,1,266,3
Sb,0.42448,3,1,266,3
Sn,0.44912,3,1,266,3
As,0.78304,3,2,266,3
Cd,0.29872,3,2,266,3
Co,0.2832,3,2,266,3
Hg,0.15232,3,2,266,3
Ni,0.25056,3,2,266,3
Tl,0.20352,3,2,266,3
Pb,0.1616,3,2,266,3
Mo,0.156,3,2,266,3
Sb,0.83952,3,2,266,3
Sn,0.8568,3,2,266,3
As,0.41728,3,3,266,3
Cd,0.49248,3,3,266,3
Co,0.57312,3,3,266,3
Hg,0.3088,3,3,266,3
Ni,0.52368,3,3,266,3
Tl,0.3768,3,3,266,3
Pb,0.47056,3,3,266,3
Mo,0.62752,3,3,266,3
Sb,0.3256,3,3,266,3
Sn,0.66608,3,3,266,3
As,0.02768,4,4,266,3
Cd,0.516,4,4,266,3
Co,0.14256,4,4,266,3
Hg,0.05792,4,4,266,3
Ni,0.32736,4,4,266,3
Tl,0.0424,4,4,266,3
Pb,0.11392,4,4,266,3
Mo,0.05504,4,4,266,3
Sb,0.552,4,4,266,3
Sn,0.1344,4,4,266,3
As,0.05648,1,5,266,3
Cd,0.15024,1,5,266,3
Co,0.08752,1,5,266,3
Hg,0.85216,1,5,266,3
Ni,0.27424,1,5,266,3
Tl,0.04032,1,5,266,3
Pb,0.03952,1,5,266,3
Mo,0.07344,1,5,266,3
Sb,0.25072,1,5,266,3
Sn,0.45888,1,5,266,3
As,0.02656,3,6,266,3
Cd,0.04032,3,6,266,3
Co,0.02656,3,6,266,3
Hg,0.0504,3,6,266,3
Ni,0.22,3,6,266,3
Tl,0.03328,3,6,266,3
Pb,0.02448,3,6,266,3
Mo,0.05392,3,6,266,3
Sb,0.56896,3,6,266,3
Sn,0.04384,3,6,266,3
As,0.18704,3,1,267,3
Cd,0.46368,3,1,267,3
Co,0.3248,3,1,267,3
Hg,0.40144,3,1,267,3
Ni,0.2576,3,1,267,3
Tl,0.42224,3,1,267,3
Pb,0.256,3,1,267,3
Mo,0.1368,3,1,267,3
Sb,0.20608,3,1,267,3
Sn,0.17728,3,1,267,3
As,0.0904,3,2,267,3
Cd,0.06256,3,2,267,3
Co,0.23408,3,2,267,3
Hg,0.03504,3,2,267,3
Ni,0.07632,3,2,267,3
Tl,0.05008,3,2,267,3
Pb,0.09008,3,2,267,3
Mo,0.044,3,2,267,3
Sb,0.17728,3,2,267,3
Sn,0.02832,3,2,267,3
As,0.63056,4,3,267,3
Cd,0.5528,4,3,267,3
Co,0.26608,4,3,267,3
Hg,0.34912,4,3,267,3
Ni,0.40784,4,3,267,3
Tl,0.27072,4,3,267,3
Pb,0.38192,4,3,267,3
Mo,0.28544,4,3,267,3
Sb,0.332,4,3,267,3
