variable,PIP,race,trial,case
Sn,0.32508,2,296,3
As,0.80356,3,296,3
Cd,0.48684,3,296,3
Co,0.6902,3,296,3
Hg,0.7668,3,296,3
Ni,0.705,3,296,3
Tl,0.46108,3,296,3
Pb,0.51256,3,296,3
Mo,0.5934,3,296,3
Sb,0.85496,3,296,3
Sn,0.90652,3,296,3
As,0.21544,4,296,3
Cd,0.4578,4,296,3
Co,0.33744,4,296,3
Hg,0.99948,4,296,3
Ni,1,4,296,3
Tl,0.27596,4,296,3
Pb,0.42588,4,296,3
Mo,0.2804,4,296,3
Sb,0.72632,4,296,3
Sn,0.2546,4,296,3
As,0.40808,5,296,3
Cd,0.5588,5,296,3
Co,0.48128,5,296,3
Hg,0.99476,5,296,3
Ni,0.95664,5,296,3
Tl,0.69284,5,296,3
Pb,0.43608,5,296,3
Mo,0.51052,5,296,3
Sb,0.98968,5,296,3
Sn,0.89796,5,296,3
As,0.46372,1,297,3
Cd,0.62184,1,297,3
Co,0.40556,1,297,3
Hg,0.83288,1,297,3
Ni,0.84208,1,297,3
Tl,0.75784,1,297,3
Pb,0.38532,1,297,3
Mo,0.38144,1,297,3
Sb,0.40844,1,297,3
Sn,0.53568,1,297,3
As,0.33396,2,297,3
Cd,0.36428,2,297,3
Co,0.39024,2,297,3
Hg,0.40872000000000003,2,297,3
Ni,0.50348,2,297,3
Tl,0.33452,2,297,3
Pb,0.40448,2,297,3
Mo,0.34752,2,297,3
Sb,0.66876,2,297,3
Sn,0.3648,2,297,3
As,0.48436,3,297,3
Cd,0.6634,3,297,3
Co,0.54184,3,297,3
Hg,0.79852,3,297,3
Ni,0.62056,3,297,3
Tl,0.78024,3,297,3
Pb,0.74512,3,297,3
Mo,0.49068,3,297,3
Sb,0.82052,3,297,3
Sn,0.65492,3,297,3
As,0.5062,4,297,3
Cd,0.56672,4,297,3
Co,0.48116,4,297,3
Hg,0.99872,4,297,3
Ni,0.9776,4,297,3
Tl,0.44696,4,297,3
Pb,0.3184,4,297,3
Mo,0.34548,4,297,3
Sb,0.99884,4,297,3
Sn,0.50784,4,297,3
As,0.15736,5,297,3
Cd,0.19744,5,297,3
Co,0.22108,5,297,3
Hg,1,5,297,3
Ni,0.95304,5,297,3
Tl,0.19108,5,297,3
Pb,0.30108,5,297,3
Mo,0.12,5,297,3
Sb,1,5,297,3
Sn,0.12692,5,297,3
As,0.34036,1,298,3
Cd,0.34176,1,298,3
Co,0.36056,1,298,3
Hg,0.34732,1,298,3
Ni,0.91952,1,298,3
Tl,0.49876,1,298,3
Pb,0.38656,1,298,3
Mo,0.316,1,298,3
Sb,0.47172,1,298,3
Sn,0.34692,1,298,3
As,0.21208,2,298,3
Cd,0.1816,2,298,3
Co,0.35336,2,298,3
Hg,0.18488,2,298,3
Ni,0.94724,2,298,3
Tl,0.18156,2,298,3
Pb,0.19296,2,298,3
Mo,0.17944,2,298,3
Sb,0.40992,2,298,3
Sn,0.1552,2,298,3
As,0.40016,3,298,3
Cd,0.37876,3,298,3
Co,0.4406,3,298,3
Hg,0.74096,3,298,3
Ni,0.49008,3,298,3
Tl,0.63188,3,298,3
Pb,0.41388,3,298,3
Mo,0.56588,3,298,3
Sb,0.4626,3,298,3
Sn,0.80384,3,298,3
As,0.7534,4,298,3
Cd,0.56892,4,298,3
Co,0.45448,4,298,3
Hg,0.99624,4,298,3
Ni,0.99636,4,298,3
Tl,0.787,4,298,3
Pb,0.53612,4,298,3
Mo,0.48264,4,298,3
Sb,1,4,298,3
Sn,0.68004,4,298,3
As,0.20472,5,298,3
Cd,0.38204,5,298,3
Co,0.34408,5,298,3
Hg,1,5,298,3
Ni,0.9896,5,298,3
Tl,0.3412,5,298,3
Pb,0.30804,5,298,3
Mo,0.2546,5,298,3
Sb,0.95388,5,298,3
Sn,0.38608,5,298,3
As,0.3244,1,299,3
Cd,0.4176,1,299,3
Co,0.3184,1,299,3
Hg,0.39212,1,299,3
Ni,0.68488,1,299,3
Tl,0.49196,1,299,3
Pb,0.37824,1,299,3
Mo,0.33268,1,299,3
Sb,0.3296,1,299,3
Sn,0.41804,1,299,3
As,0.26216,2,299,3
Cd,0.28636,2,299,3
Co,0.2902,2,299,3
Hg,0.36608,2,299,3
Ni,0.40724,2,299,3
Tl,0.3064,2,299,3
Pb,0.4206,2,299,3
Mo,0.31832,2,299,3
Sb,0.82792,2,299,3
Sn,0.36448,2,299,3
As,0.30068,3,299,3
Cd,0.3768,3,299,3
Co,0.34228,3,299,3
Hg,0.48212,3,299,3
Ni,0.39868,3,299,3
Tl,0.31996,3,299,3
Pb,0.34236,3,299,3
Mo,0.31328,3,299,3
Sb,0.67836,3,299,3
Sn,0.37144,3,299,3
As,0.32788,4,299,3
Cd,0.22648,4,299,3
Co,0.26996,4,299,3
Hg,0.78972,4,299,3
Ni,1,4,299,3
Tl,0.20272,4,299,3
Pb,0.2342,4,299,3
Mo,0.28736,4,299,3
Sb,0.46732,4,299,3
Sn,0.19968,4,299,3
As,0.83752,5,299,3
Cd,0.36876,5,299,3
Co,0.22976,5,299,3
Hg,0.99888,5,299,3
Ni,1,5,299,3
Tl,0.56824,5,299,3
Pb,0.31228,5,299,3
Mo,0.20492,5,299,3
Sb,0.88404,5,299,3
Sn,0.58284,5,299,3
As,0.41876,1,300,3
Cd,0.45432,1,300,3
Co,0.39564,1,300,3
Hg,0.42768,1,300,3
Ni,0.40984,1,300,3
Tl,0.58084,1,300,3
Pb,0.4542,1,300,3
Mo,0.41516,1,300,3
Sb,0.46384,1,300,3
Sn,0.46052,1,300,3
As,0.43952,2,300,3
Cd,0.41028,2,300,3
Co,0.46536,2,300,3
Hg,0.76132,2,300,3
Ni,0.4552,2,300,3
Tl,0.53616,2,300,3
Pb,0.4274,2,300,3
Mo,0.57752,2,300,3
Sb,0.92488,2,300,3
Sn,0.56216,2,300,3
As,0.47328,3,300,3
Cd,0.42324,3,300,3
Co,0.322,3,300,3
Hg,0.3692,3,300,3
Ni,0.39196,3,300,3
Tl,0.3768,3,300,3
Pb,0.45496,3,300,3
Mo,0.36272,3,300,3
Sb,0.46996,3,300,3
Sn,0.37748,3,300,3
As,0.25716,4,300,3
Cd,0.24488,4,300,3
Co,0.2776,4,300,3
Hg,1,4,300,3
Ni,0.93408,4,300,3
Tl,0.25928,4,300,3
Pb,0.2214,4,300,3
Mo,0.2232,4,300,3
Sb,0.7706,4,300,3
Sn,0.41852,4,300,3
As,0.52524,5,300,3
Cd,0.12244,5,300,3
Co,0.10972,5,300,3
Hg,1,5,300,3
Ni,0.99884,5,300,3
Tl,0.2826,5,300,3
Pb,0.20256,5,300,3
Mo,0.18712,5,300,3
Sb,1,5,300,3
Sn,0.25668,5,300,3
As,0.2592,1,301,4
Cd,0.24092,1,301,4
Co,0.26372,1,301,4
Hg,0.2634,1,301,4
Ni,0.30620000000000003,1,301,4
Tl,0.31376,1,301,4
Pb,0.19684,1,301,4
Mo,0.21368,1,301,4
Sb,0.2388,1,301,4
Sn,0.26132,1,301,4
As,0.61356,2,301,4
Cd,0.39472,2,301,4
Co,0.29172,2,301,4
Hg,0.99684,2,301,4
Ni,0.41,2,301,4
Tl,0.35752,2,301,4
Pb,0.29876,2,301,4
Mo,0.4996,2,301,4
Sb,0.5916,2,301,4
Sn,0.29588,2,301,4
As,0.57836,3,301,4
Cd,0.57816,3,301,4
Co,0.50948,3,301,4
Hg,0.64632,3,301,4
Ni,0.7898,3,301,4
Tl,0.65732,3,301,4
Pb,0.5638,3,301,4
Mo,0.50828,3,301,4
Sb,0.6736,3,301,4
Sn,0.60396,3,301,4
As,0.56428,4,301,4
Cd,0.71428,4,301,4
Co,0.76516,4,301,4
Hg,0.80556,4,301,4
Ni,0.99268,4,301,4
Tl,0.59916,4,301,4
Pb,0.62328,4,301,4
Mo,0.72196,4,301,4
Sb,0.9982,4,301,4
Sn,0.96888,4,301,4
As,0.17188,5,301,4
Cd,0.15048,5,301,4
Co,0.5924,5,301,4
Hg,1,5,301,4
Ni,0.9232,5,301,4
Tl,0.12752,5,301,4
Pb,0.25596,5,301,4
Mo,0.16576,5,301,4
Sb,1,5,301,4
Sn,0.21944,5,301,4
As,0.38892,1,302,4
Cd,0.47152,1,302,4
Co,0.4664,1,302,4
Hg,0.7556,1,302,4
Ni,0.7,1,302,4
Tl,0.419,1,302,4
Pb,0.45604,1,302,4
Mo,0.44928,1,302,4
Sb,0.45452,1,302,4
Sn,0.48864,1,302,4
As,0.3042,2,302,4
Cd,0.27132,2,302,4
Co,0.27884,2,302,4
Hg,0.99384,2,302,4
Ni,0.97732,2,302,4
Tl,0.4124,2,302,4
Pb,0.29868,2,302,4
Mo,0.37908,2,302,4
Sb,0.35504,2,302,4
Sn,0.34844,2,302,4
As,0.5164,3,302,4
Cd,0.54884,3,302,4
Co,0.60044,3,302,4
Hg,0.62656,3,302,4
Ni,0.54736,3,302,4
Tl,0.57224,3,302,4
Pb,0.50364,3,302,4
Mo,0.56916,3,302,4
Sb,0.8254,3,302,4
Sn,0.63684,3,302,4
As,0.188,4,302,4
Cd,0.20732,4,302,4
Co,0.25372,4,302,4
Hg,0.51504,4,302,4
Ni,0.96936,4,302,4
Tl,0.21056,4,302,4
Pb,0.43388,4,302,4
Mo,0.294,4,302,4
Sb,0.88692,4,302,4
Sn,0.41224,4,302,4
As,0.38984,5,302,4
Cd,0.59208,5,302,4
Co,0.3502,5,302,4
Hg,1,5,302,4
Ni,0.99948,5,302,4
Tl,0.3638,5,302,4
Pb,0.31812,5,302,4
Mo,0.08144,5,302,4
Sb,1,5,302,4
Sn,0.88484,5,302,4
As,0.8116,1,303,4
Cd,0.62384,1,303,4
Co,0.58908,1,303,4
Hg,0.8394,1,303,4
Ni,0.63344,1,303,4
Tl,0.5394,1,303,4
Pb,0.64376,1,303,4
Mo,0.55112,1,303,4
Sb,0.73792,1,303,4
Sn,0.90636,1,303,4
As,0.5728,2,303,4
Cd,0.861,2,303,4
Co,0.85772,2,303,4
Hg,0.979,2,303,4
Ni,0.98232,2,303,4
Tl,0.89776,2,303,4
Pb,0.62316,2,303,4
Mo,0.73424,2,303,4
Sb,0.77516,2,303,4
Sn,0.94084,2,303,4
As,0.54652,3,303,4
Cd,0.7782,3,303,4
Co,0.66148,3,303,4
Hg,0.60536,3,303,4
Ni,0.55372,3,303,4
Tl,0.70976,3,303,4
Pb,0.48376,3,303,4
Mo,0.6236,3,303,4
Sb,0.79488,3,303,4
Sn,0.48664,3,303,4
As,0.87108,4,303,4
Cd,0.27556,4,303,4
Co,0.3674,4,303,4
Hg,0.97244,4,303,4
Ni,0.99368,4,303,4
Tl,0.27988,4,303,4
Pb,0.25164,4,303,4
Mo,0.422,4,303,4
Sb,0.96668,4,303,4
Sn,0.54764,4,303,4
As,0.09348,5,303,4
Cd,0.16612,5,303,4
Co,0.1638,5,303,4
Hg,1,5,303,4
Ni,0.95932,5,303,4
Tl,0.20264,5,303,4
Pb,0.19104,5,303,4
Mo,0.1492,5,303,4
Sb,0.99816,5,303,4
Sn,0.21288,5,303,4
As,0.40492,1,304,4
Cd,0.42364,1,304,4
Co,0.51852,1,304,4
Hg,0.5176,1,304,4
Ni,0.7264,1,304,4
Tl,0.41352,1,304,4
Pb,0.52856,1,304,4
Mo,0.46508,1,304,4
Sb,0.46204,1,304,4
Sn,0.5418,1,304,4
As,0.55744,2,304,4
Cd,0.40988,2,304,4
Co,0.38408,2,304,4
Hg,0.90868,2,304,4
Ni,0.43156,2,304,4
Tl,0.37688,2,304,4
Pb,0.3128,2,304,4
Mo,0.43952,2,304,4
Sb,0.78988,2,304,4
Sn,0.45108,2,304,4
As,0.52204,3,304,4
Cd,0.52852,3,304,4
Co,0.59616,3,304,4
Hg,0.78708,3,304,4
Ni,0.88372,3,304,4
Tl,0.55284,3,304,4
Pb,0.68612,3,304,4
Mo,0.5914,3,304,4
Sb,0.701,3,304,4
Sn,0.76256,3,304,4
As,0.11008,4,304,4
Cd,0.1924,4,304,4
Co,0.1634,4,304,4
Hg,0.56104,4,304,4
Ni,0.85692,4,304,4
Tl,0.10488,4,304,4
Pb,0.27836,4,304,4
Mo,0.15988,4,304,4
Sb,0.99576,4,304,4
Sn,0.13096,4,304,4
As,0.83756,5,304,4
Cd,0.12384,5,304,4
Co,0.1126,5,304,4
Hg,1,5,304,4
Ni,1,5,304,4
Tl,0.07696,5,304,4
Pb,0.11464,5,304,4
Mo,0.09608,5,304,4
Sb,0.99044,5,304,4
Sn,0.65732,5,304,4
As,0.54492,1,305,4
Cd,0.44644,1,305,4
Co,0.42416,1,305,4
Hg,0.38244,1,305,4
Ni,0.65344,1,305,4
Tl,0.33692,1,305,4
Pb,0.40552,1,305,4
Mo,0.34632,1,305,4
Sb,0.74996,1,305,4
Sn,0.39064,1,305,4
As,0.35136,2,305,4
Cd,0.3458,2,305,4
Co,0.35796,2,305,4
Hg,0.87116,2,305,4
Ni,0.51468,2,305,4
Tl,0.29736,2,305,4
Pb,0.47252,2,305,4
Mo,0.34752,2,305,4
Sb,0.30636,2,305,4
Sn,0.41268,2,305,4
As,0.5928,3,305,4
Cd,0.55512,3,305,4
Co,0.56852,3,305,4
Hg,0.5556,3,305,4
Ni,0.67864,3,305,4
Tl,0.52764,3,305,4
Pb,0.5038,3,305,4
Mo,0.592,3,305,4
Sb,0.54116,3,305,4
Sn,0.52816,3,305,4
As,0.37212,4,305,4
Cd,0.38336,4,305,4
Co,0.56376,4,305,4
Hg,0.99008,4,305,4
Ni,0.9854,4,305,4
Tl,0.39344,4,305,4
Pb,0.55268,4,305,4
Mo,0.365,4,305,4
Sb,0.89692,4,305,4
Sn,0.60676,4,305,4
As,0.43016,5,305,4
Cd,0.6936,5,305,4
Co,0.15036,5,305,4
Hg,1,5,305,4
Ni,1,5,305,4
Tl,0.13828,5,305,4
Pb,0.31972,5,305,4
Mo,0.526,5,305,4
Sb,1,5,305,4
Sn,0.10664,5,305,4
As,0.24372,1,306,4
Cd,0.2264,1,306,4
Co,0.31504,1,306,4
Hg,0.24152,1,306,4
Ni,0.78884,1,306,4
Tl,0.21248,1,306,4
Pb,0.2298,1,306,4
Mo,0.24748,1,306,4
Sb,0.2946,1,306,4
Sn,0.26036,1,306,4
As,0.51648,2,306,4
Cd,0.4814,2,306,4
Co,0.49688,2,306,4
Hg,0.59032,2,306,4
Ni,0.83964,2,306,4
Tl,0.71968,2,306,4
Pb,0.47604,2,306,4
Mo,0.45864,2,306,4
Sb,0.58848,2,306,4
Sn,0.6648,2,306,4
As,0.53168,3,306,4
Cd,0.48552,3,306,4
Co,0.66264,3,306,4
Hg,0.57444,3,306,4
Ni,0.8844,3,306,4
Tl,0.46768,3,306,4
Pb,0.46616,3,306,4
Mo,0.46216,3,306,4
Sb,0.61792,3,306,4
Sn,0.53112,3,306,4
As,0.22708,4,306,4
Cd,0.35136,4,306,4
Co,0.7192,4,306,4
Hg,0.935,4,306,4
Ni,0.9006,4,306,4
Tl,0.69464,4,306,4
Pb,0.39316,4,306,4
Mo,0.24064,4,306,4
Sb,0.99996,4,306,4
Sn,0.43368,4,306,4
As,0.08996,5,306,4
Cd,0.08908,5,306,4
Co,0.19132,5,306,4
Hg,1,5,306,4
Ni,0.118,5,306,4
Tl,0.07752,5,306,4
Pb,0.04732,5,306,4
Mo,0.02584,5,306,4
Sb,1,5,306,4
Sn,0.99208,5,306,4
As,0.43484,1,307,4
Cd,0.5454,1,307,4
Co,0.5462,1,307,4
Hg,0.55616,1,307,4
Ni,0.47812,1,307,4
Tl,0.48708,1,307,4
Pb,0.75176,1,307,4
Mo,0.43988,1,307,4
Sb,0.6012,1,307,4
Sn,0.73284,1,307,4
As,0.194,2,307,4
Cd,0.20324,2,307,4
Co,0.25192,2,307,4
Hg,0.49364,2,307,4
Ni,0.98812,2,307,4
Tl,0.2932,2,307,4
Pb,0.40004,2,307,4
Mo,0.17708,2,307,4
Sb,0.28792,2,307,4
Sn,0.322,2,307,4
As,0.63576,3,307,4
Cd,0.70644,3,307,4
Co,0.712,3,307,4
Hg,0.76768,3,307,4
Ni,0.64376,3,307,4
Tl,0.61236,3,307,4
Pb,0.68004,3,307,4
Mo,0.57036,3,307,4
Sb,0.72084,3,307,4
Sn,0.63208,3,307,4
As,0.57944,4,307,4
Cd,0.52832,4,307,4
Co,0.68704,4,307,4
Hg,0.83744,4,307,4
Ni,0.93044,4,307,4
Tl,0.44688,4,307,4
Pb,0.59392,4,307,4
Mo,0.55184,4,307,4
Sb,0.9688,4,307,4
Sn,0.5874,4,307,4
As,0.05056,5,307,4
Cd,0.11312,5,307,4
Co,0.16592,5,307,4
Hg,1,5,307,4
Ni,0.98804,5,307,4
Tl,0.09604,5,307,4
Pb,0.1154,5,307,4
Mo,0.25664,5,307,4
Sb,0.94296,5,307,4
Sn,0.4484,5,307,4
As,0.28384,1,308,4
Cd,0.33792,1,308,4
Co,0.33804,1,308,4
Hg,0.39532,1,308,4
Ni,0.34556,1,308,4
Tl,0.34752,1,308,4
Pb,0.45296,1,308,4
Mo,0.3328,1,308,4
Sb,0.59184,1,308,4
Sn,0.3082,1,308,4
As,0.38892,2,308,4
Cd,0.30808,2,308,4
Co,0.34228,2,308,4
Hg,0.36368,2,308,4
Ni,0.37444,2,308,4
Tl,0.384,2,308,4
Pb,0.32832,2,308,4
Mo,0.36336,2,308,4
Sb,0.94804,2,308,4
Sn,0.56632,2,308,4
As,0.62376,3,308,4
Cd,0.81724,3,308,4
Co,0.74676,3,308,4
Hg,0.891,3,308,4
Ni,0.73828,3,308,4
Tl,0.89052,3,308,4
Pb,0.82132,3,308,4
Mo,0.872,3,308,4
Sb,0.99348,3,308,4
Sn,0.74672,3,308,4
As,0.27384,4,308,4
Cd,0.29052,4,308,4
Co,0.1936,4,308,4
Hg,0.66208,4,308,4
Ni,0.61968,4,308,4
Tl,0.21096,4,308,4
Pb,0.19744,4,308,4
Mo,0.31716,4,308,4
Sb,1,4,308,4
Sn,0.72248,4,308,4
As,0.14304,5,308,4
Cd,0.38592,5,308,4
Co,0.20256,5,308,4
Hg,1,5,308,4
Ni,0.80608,5,308,4
Tl,0.27592,5,308,4
Pb,0.82372,5,308,4
Mo,0.10972,5,308,4
Sb,0.9904,5,308,4
Sn,0.3774,5,308,4
As,0.52816,1,309,4
Cd,0.94332,1,309,4
Co,0.6234,1,309,4
Hg,0.50052,1,309,4
Ni,0.499,1,309,4
Tl,0.93916,1,309,4
Pb,0.41192,1,309,4
Mo,0.59388,1,309,4
Sb,0.99656,1,309,4
Sn,0.59976,1,309,4
As,0.34628,2,309,4
Cd,0.37668,2,309,4
Co,0.41068,2,309,4
Hg,0.5342,2,309,4
Ni,0.57736,2,309,4
Tl,0.36604,2,309,4
Pb,0.4192,2,309,4
Mo,0.41216,2,309,4
Sb,0.56272,2,309,4
Sn,0.33528,2,309,4
As,0.70892,3,309,4
Cd,0.557,3,309,4
Co,0.63484,3,309,4
Hg,0.50264,3,309,4
Ni,0.78376,3,309,4
Tl,0.51136,3,309,4
Pb,0.54172,3,309,4
Mo,0.52096,3,309,4
Sb,0.70168,3,309,4
Sn,0.58272,3,309,4
As,0.36876,4,309,4
Cd,0.60308,4,309,4
Co,0.61372,4,309,4
Hg,0.54332,4,309,4
Ni,0.99964,4,309,4
Tl,0.20552,4,309,4
Pb,0.33136,4,309,4
Mo,0.391,4,309,4
Sb,1,4,309,4
Sn,0.31864,4,309,4
As,0.11804,5,309,4
Cd,0.17032,5,309,4
Co,0.38888,5,309,4
Hg,1,5,309,4
Ni,0.96096,5,309,4
Tl,0.28604,5,309,4
Pb,0.15196,5,309,4
Mo,0.2252,5,309,4
Sb,1,5,309,4
Sn,0.82888,5,309,4
As,0.33276,1,310,4
Cd,0.37956,1,310,4
Co,0.38456,1,310,4
Hg,0.34732,1,310,4
Ni,0.51792,1,310,4
Tl,0.34848,1,310,4
Pb,0.3546,1,310,4
Mo,0.31016,1,310,4
Sb,0.43108,1,310,4
Sn,0.36572,1,310,4
As,0.40252,2,310,4
Cd,0.62664,2,310,4
Co,0.62684,2,310,4
Hg,0.5878,2,310,4
Ni,0.50816,2,310,4
Tl,0.5708,2,310,4
Pb,0.55664,2,310,4
Mo,0.5158,2,310,4
Sb,0.55656,2,310,4
Sn,0.5626,2,310,4
As,0.462,3,310,4
Cd,0.41484,3,310,4
Co,0.4338,3,310,4
Hg,0.44912,3,310,4
Ni,0.7258,3,310,4
Tl,0.43708,3,310,4
Pb,0.38768,3,310,4
Mo,0.41724,3,310,4
Sb,0.43384,3,310,4
Sn,0.41592,3,310,4
As,0.30924,4,310,4
Cd,0.2436,4,310,4
Co,0.26676,4,310,4
Hg,0.91028,4,310,4
Ni,0.97728,4,310,4
Tl,0.63184,4,310,4
Pb,0.28928,4,310,4
Mo,0.25776,4,310,4
Sb,1,4,310,4
Sn,0.562,4,310,4
As,0.19956,5,310,4
Cd,0.19448,5,310,4
Co,0.08372,5,310,4
Hg,1,5,310,4
Ni,0.99996,5,310,4
Tl,0.08404,5,310,4
Pb,0.11256,5,310,4
Mo,0.70676,5,310,4
Sb,1,5,310,4
Sn,0.09208,5,310,4
As,0.46772,1,311,4
Cd,0.47268,1,311,4
Co,0.47924,1,311,4
Hg,0.55368,1,311,4
Ni,0.68136,1,311,4
Tl,0.531,1,311,4
Pb,0.47076,1,311,4
Mo,0.4176,1,311,4
Sb,0.70844,1,311,4
Sn,0.43856,1,311,4
As,0.72248,2,311,4
Cd,0.335,2,311,4
Co,0.34088,2,311,4
Hg,0.38448,2,311,4
Ni,0.64004,2,311,4
Tl,0.35,2,311,4
Pb,0.2908,2,311,4
Mo,0.43076,2,311,4
Sb,0.53584,2,311,4
Sn,0.37284,2,311,4
As,0.40504,3,311,4
Cd,0.40596,3,311,4
Co,0.415,3,311,4
Hg,0.557,3,311,4
Ni,0.4494,3,311,4
Tl,0.35868,3,311,4
Pb,0.33336,3,311,4
Mo,0.37036,3,311,4
Sb,0.38,3,311,4
Sn,0.35956,3,311,4
As,0.57152,4,311,4
Cd,0.4494,4,311,4
Co,0.95256,4,311,4
Hg,0.88648,4,311,4
Ni,0.87664,4,311,4
Tl,0.50036,4,311,4
Pb,0.5968,4,311,4
Mo,0.52692,4,311,4
Sb,0.75864,4,311,4
Sn,0.72828,4,311,4
As,0.093,5,311,4
Cd,0.21136,5,311,4
Co,0.11732,5,311,4
Hg,1,5,311,4
Ni,0.9898,5,311,4
Tl,0.07256,5,311,4
Pb,0.09084,5,311,4
Mo,0.26512,5,311,4
Sb,1,5,311,4
Sn,0.33608,5,311,4
As,0.59736,1,312,4
Cd,0.57632,1,312,4
Co,0.5406,1,312,4
Hg,0.50012,1,312,4
Ni,0.68416,1,312,4
Tl,0.45104,1,312,4
Pb,0.58452,1,312,4
Mo,0.5094,1,312,4
Sb,0.73884,1,312,4
Sn,0.51056,1,312,4
As,0.39896,2,312,4
Cd,0.53456,2,312,4
Co,0.38492,2,312,4
Hg,0.5156,2,312,4
Ni,0.3494,2,312,4
Tl,0.40376,2,312,4
Pb,0.46424,2,312,4
Mo,0.3678,2,312,4
Sb,0.45348,2,312,4
Sn,0.92788,2,312,4
As,0.33048,3,312,4
Cd,0.4328,3,312,4
Co,0.36528,3,312,4
Hg,0.36732,3,312,4
Ni,0.31224,3,312,4
Tl,0.38724,3,312,4
Pb,0.3466,3,312,4
Mo,0.32568,3,312,4
Sb,0.41808,3,312,4
Sn,0.3522,3,312,4
As,0.16228,4,312,4
Cd,0.17492,4,312,4
Co,0.28964,4,312,4
Hg,1,4,312,4
Ni,0.994,4,312,4
Tl,0.23112,4,312,4
Pb,0.14052,4,312,4
Mo,0.13348,4,312,4
Sb,0.8512,4,312,4
Sn,0.34996,4,312,4
As,0.09708,5,312,4
Cd,0.10516,5,312,4
Co,0.07036,5,312,4
Hg,1,5,312,4
Ni,0.22484,5,312,4
Tl,0.07724,5,312,4
Pb,0.04508,5,312,4
Mo,0.04728,5,312,4
Sb,1,5,312,4
Sn,0.77504,5,312,4
As,0.43184,1,313,4
Cd,0.50768,1,313,4
Co,0.64832,1,313,4
Hg,0.43,1,313,4
Ni,0.4718,1,313,4
Tl,0.49612,1,313,4
Pb,0.53772,1,313,4
Mo,0.49688,1,313,4
Sb,0.60404,1,313,4
Sn,0.44744,1,313,4
As,0.49116,2,313,4
Cd,0.30452,2,313,4
Co,0.36392,2,313,4
Hg,0.63068,2,313,4
Ni,0.57948,2,313,4
Tl,0.46052,2,313,4
Pb,0.36652,2,313,4
Mo,0.40188,2,313,4
Sb,0.97704,2,313,4
Sn,0.50136,2,313,4
As,0.5048,3,313,4
Cd,0.59052,3,313,4
Co,0.55188,3,313,4
Hg,0.75392,3,313,4
Ni,0.76716,3,313,4
Tl,0.65212,3,313,4
Pb,0.56704,3,313,4
Mo,0.57556,3,313,4
Sb,0.604,3,313,4
Sn,0.52416,3,313,4
As,0.13276,4,313,4
Cd,0.52752,4,313,4
Co,0.158,4,313,4
Hg,1,4,313,4
Ni,0.94132,4,313,4
Tl,0.182,4,313,4
Pb,0.22424,4,313,4
Mo,0.1782,4,313,4
Sb,0.99796,4,313,4
Sn,0.6118,4,313,4
As,0.44524,5,313,4
Cd,0.2688,5,313,4
Co,0.235,5,313,4
Hg,1,5,313,4
Ni,0.6684,5,313,4
Tl,0.19164,5,313,4
Pb,0.18208,5,313,4
Mo,0.1524,5,313,4
Sb,1,5,313,4
Sn,0.45364,5,313,4
As,0.6776,1,314,4
Cd,0.49752,1,314,4
Co,0.51824,1,314,4
Hg,0.61816,1,314,4
Ni,0.52224,1,314,4
Tl,0.549,1,314,4
Pb,0.56076,1,314,4
Mo,0.8598,1,314,4
Sb,0.8888,1,314,4
Sn,0.48512,1,314,4
As,0.336,2,314,4
Cd,0.38696,2,314,4
Co,0.30928,2,314,4
Hg,0.31328,2,314,4
Ni,0.78928,2,314,4
Tl,0.32864,2,314,4
Pb,0.3578,2,314,4
Mo,0.30668,2,314,4
Sb,0.85452,2,314,4
Sn,0.41464,2,314,4
As,0.45624,3,314,4
Cd,0.42928,3,314,4
Co,0.47832,3,314,4
Hg,0.43404,3,314,4
Ni,0.46172,3,314,4
Tl,0.50296,3,314,4
Pb,0.39936,3,314,4
Mo,0.36284,3,314,4
Sb,0.50724,3,314,4
Sn,0.46388,3,314,4
As,0.1402,4,314,4
Cd,0.18148,4,314,4
Co,0.36088,4,314,4
Hg,0.9248,4,314,4
Ni,0.8,4,314,4
Tl,0.15508,4,314,4
Pb,0.19436,4,314,4
Mo,0.1542,4,314,4
Sb,1,4,314,4
Sn,0.76484,4,314,4
As,0.21656,5,314,4
Cd,0.03568,5,314,4
Co,0.13204,5,314,4
Hg,1,5,314,4
Ni,1,5,314,4
Tl,0.12912,5,314,4
Pb,0.12992,5,314,4
Mo,0.09608,5,314,4
Sb,1,5,314,4
Sn,0.10608,5,314,4
As,0.51404,1,315,4
Cd,0.51976,1,315,4
Co,0.6304,1,315,4
Hg,0.45516,1,315,4
Ni,0.5596,1,315,4
Tl,0.4756,1,315,4
Pb,0.48984,1,315,4
Mo,0.73768,1,315,4
Sb,0.48976,1,315,4
Sn,0.65664,1,315,4
As,0.27156,2,315,4
Cd,0.43776,2,315,4
Co,0.3432,2,315,4
Hg,0.98192,2,315,4
Ni,0.83564,2,315,4
Tl,0.43288,2,315,4
Pb,0.45952,2,315,4
Mo,0.29944,2,315,4
Sb,0.7788,2,315,4
Sn,0.36392,2,315,4
As,0.45776,3,315,4
Cd,0.43252,3,315,4
Co,0.4322,3,315,4
Hg,0.542,3,315,4
Ni,0.69652,3,315,4
Tl,0.69532,3,315,4
Pb,0.51848,3,315,4
Mo,0.41116,3,315,4
Sb,0.93336,3,315,4
Sn,0.41308,3,315,4
As,0.48792,4,315,4
