variable,PIP,race,trial,case
Hg,0.65208,2,320,4
Ni,0.55708,2,320,4
Tl,0.53128,2,320,4
Pb,0.5208,2,320,4
Mo,0.543,2,320,4
Sb,0.72468,2,320,4
Sn,0.69916,2,320,4
NA,NA,3,320,4
As,0.63636,4,320,4
Cd,0.409,4,320,4
Co,0.4588,4,320,4
Hg,0.5074,4,320,4
Ni,0.61588,4,320,4
Tl,0.42944,4,320,4
Pb,0.65336,4,320,4
Mo,0.45828,4,320,4
Sb,0.50452,4,320,4
Sn,0.49656,4,320,4
As,0.32708,5,320,4
Cd,0.38,5,320,4
Co,0.33728,5,320,4
Hg,0.63172,5,320,4
Ni,0.383,5,320,4
Tl,0.43388,5,320,4
Pb,0.51448,5,320,4
Mo,0.54952,5,320,4
Sb,0.84596,5,320,4
Sn,0.47216,5,320,4
As,0.43312,6,320,4
Cd,0.4302,6,320,4
Co,0.44792,6,320,4
Hg,0.5552,6,320,4
Ni,0.46316,6,320,4
Tl,0.46148,6,320,4
Pb,0.46032,6,320,4
Mo,0.40256,6,320,4
Sb,0.6002,6,320,4
Sn,0.51132,6,320,4
NA,NA,1,321,4
As,0.59488,2,321,4
Cd,0.63628,2,321,4
Co,0.76612,2,321,4
Hg,0.74712,2,321,4
Ni,0.61568,2,321,4
Tl,0.9064,2,321,4
Pb,0.58172,2,321,4
Mo,0.64964,2,321,4
Sb,0.58604,2,321,4
Sn,0.69428,2,321,4
As,0.54112,3,321,4
Cd,0.56572,3,321,4
Co,0.552,3,321,4
Hg,0.5462,3,321,4
Ni,0.55344,3,321,4
Tl,0.56248,3,321,4
Pb,0.5592,3,321,4
Mo,0.62408,3,321,4
Sb,0.59612,3,321,4
Sn,0.54404,3,321,4
As,0.76088,4,321,4
Cd,0.57356,4,321,4
Co,0.6226,4,321,4
Hg,0.56848,4,321,4
Ni,0.82824,4,321,4
Tl,0.83608,4,321,4
Pb,0.64132,4,321,4
Mo,0.80848,4,321,4
Sb,0.69156,4,321,4
Sn,0.67924,4,321,4
As,0.07436,5,321,4
Cd,0.08092,5,321,4
Co,0.08828,5,321,4
Hg,1,5,321,4
Ni,0.13,5,321,4
Tl,0.13104,5,321,4
Pb,0.10412,5,321,4
Mo,0.11252,5,321,4
Sb,0.16896,5,321,4
Sn,0.15456,5,321,4
As,0.6068,6,321,4
Cd,0.91896,6,321,4
Co,0.62932,6,321,4
Hg,0.6662,6,321,4
Ni,0.51088,6,321,4
Tl,0.90056,6,321,4
Pb,0.59148,6,321,4
Mo,0.62832,6,321,4
Sb,0.68384,6,321,4
Sn,0.75876,6,321,4
As,0.43588,1,322,4
Cd,0.74188,1,322,4
Co,0.6406,1,322,4
Hg,0.42004,1,322,4
Ni,0.46156,1,322,4
Tl,0.41544,1,322,4
Pb,0.44108,1,322,4
Mo,0.57768,1,322,4
Sb,0.44988,1,322,4
Sn,0.50408,1,322,4
As,0.812,2,322,4
Cd,0.88032,2,322,4
Co,0.85604,2,322,4
Hg,0.6832,2,322,4
Ni,0.8278,2,322,4
Tl,0.70096,2,322,4
Pb,0.86852,2,322,4
Mo,0.90892,2,322,4
Sb,0.84332,2,322,4
Sn,0.78612,2,322,4
NA,NA,3,322,4
As,0.7382,4,322,4
Cd,0.71884,4,322,4
Co,0.5964,4,322,4
Hg,0.92144,4,322,4
Ni,0.997,4,322,4
Tl,0.71388,4,322,4
Pb,0.78872,4,322,4
Mo,0.77656,4,322,4
Sb,0.7338,4,322,4
Sn,0.82648,4,322,4
As,0.27176,5,322,4
Cd,0.30828,5,322,4
Co,0.23112,5,322,4
Hg,0.9972,5,322,4
Ni,0.75908,5,322,4
Tl,0.2056,5,322,4
Pb,0.22684000000000001,5,322,4
Mo,0.2632,5,322,4
Sb,0.31912,5,322,4
Sn,0.26088,5,322,4
As,0.56032,6,322,4
Cd,0.86916,6,322,4
Co,0.44036,6,322,4
Hg,0.39564,6,322,4
Ni,0.605,6,322,4
Tl,0.74736,6,322,4
Pb,0.53944,6,322,4
Mo,0.48748,6,322,4
Sb,0.51676,6,322,4
Sn,0.39172,6,322,4
As,0.5668,1,323,4
Cd,0.69272,1,323,4
Co,0.49496,1,323,4
Hg,0.9012,1,323,4
Ni,0.76052,1,323,4
Tl,0.5188,1,323,4
Pb,0.57004,1,323,4
Mo,0.75772,1,323,4
Sb,0.60616,1,323,4
Sn,0.83308,1,323,4
As,0.43684,2,323,4
Cd,0.43644,2,323,4
Co,0.46348,2,323,4
Hg,0.52176,2,323,4
Ni,0.52672,2,323,4
Tl,0.44068,2,323,4
Pb,0.43928,2,323,4
Mo,0.40428,2,323,4
Sb,0.51128,2,323,4
Sn,0.67688,2,323,4
NA,NA,3,323,4
As,0.62876,4,323,4
Cd,0.71716,4,323,4
Co,0.57292,4,323,4
Hg,0.91536,4,323,4
Ni,0.64632,4,323,4
Tl,0.51184,4,323,4
Pb,0.43688,4,323,4
Mo,0.50408,4,323,4
Sb,0.52172,4,323,4
Sn,0.8402,4,323,4
As,0.47916,5,323,4
Cd,0.73916,5,323,4
Co,0.59548,5,323,4
Hg,0.93532,5,323,4
Ni,0.62532,5,323,4
Tl,0.62204,5,323,4
Pb,0.56424,5,323,4
Mo,0.5512,5,323,4
Sb,0.92008,5,323,4
Sn,0.89472,5,323,4
As,0.58948,6,323,4
Cd,0.79228,6,323,4
Co,0.668,6,323,4
Hg,0.84472,6,323,4
Ni,0.91248,6,323,4
Tl,0.56232,6,323,4
Pb,0.82204,6,323,4
Mo,0.49388,6,323,4
Sb,0.85792,6,323,4
Sn,0.77732,6,323,4
NA,NA,1,324,4
As,0.50696,2,324,4
Cd,0.58164,2,324,4
Co,0.45024,2,324,4
Hg,0.43228,2,324,4
Ni,0.41464,2,324,4
Tl,0.45216,2,324,4
Pb,0.41652,2,324,4
Mo,0.52048,2,324,4
Sb,0.53104,2,324,4
Sn,0.43804,2,324,4
NA,NA,3,324,4
As,0.69044,4,324,4
Cd,0.35844,4,324,4
Co,0.35272,4,324,4
Hg,0.40104,4,324,4
Ni,0.8668,4,324,4
Tl,0.4822,4,324,4
Pb,0.48416,4,324,4
Mo,0.38712,4,324,4
Sb,0.7344,4,324,4
Sn,0.46844,4,324,4
As,0.79208,5,324,4
Cd,0.8788,5,324,4
Co,0.7274,5,324,4
Hg,1,5,324,4
Ni,0.87112,5,324,4
Tl,0.75604,5,324,4
Pb,0.72792,5,324,4
Mo,0.76864,5,324,4
Sb,0.84464,5,324,4
Sn,0.89932,5,324,4
As,0.36676,6,324,4
Cd,0.36796,6,324,4
Co,0.31712,6,324,4
Hg,0.31624,6,324,4
Ni,0.30508,6,324,4
Tl,0.307,6,324,4
Pb,0.3088,6,324,4
Mo,0.53488,6,324,4
Sb,0.28848,6,324,4
Sn,0.37628,6,324,4
NA,NA,1,325,4
As,0.55484,2,325,4
Cd,0.46068,2,325,4
Co,0.63368,2,325,4
Hg,0.78232,2,325,4
Ni,0.49308,2,325,4
Tl,0.50912,2,325,4
Pb,0.46976,2,325,4
Mo,0.49556,2,325,4
Sb,0.49464,2,325,4
Sn,0.49084,2,325,4
NA,NA,3,325,4
As,0.45656,4,325,4
Cd,0.3442,4,325,4
Co,0.48228,4,325,4
Hg,0.92716,4,325,4
Ni,0.8758,4,325,4
Tl,0.6098,4,325,4
Pb,0.34624,4,325,4
Mo,0.36904,4,325,4
Sb,0.60908,4,325,4
Sn,0.55624,4,325,4
As,0.29784,5,325,4
Cd,0.25388,5,325,4
Co,0.64116,5,325,4
Hg,0.9402,5,325,4
Ni,0.74548,5,325,4
Tl,0.26348,5,325,4
Pb,0.22756,5,325,4
Mo,0.25632,5,325,4
Sb,0.56296,5,325,4
Sn,0.278,5,325,4
As,0.84528,6,325,4
Cd,0.49524,6,325,4
Co,0.83988,6,325,4
Hg,0.7586,6,325,4
Ni,0.68044,6,325,4
Tl,0.51472,6,325,4
Pb,0.56512,6,325,4
Mo,0.8728,6,325,4
Sb,0.59668,6,325,4
Sn,0.57712,6,325,4
As,0.65068,1,326,4
Cd,0.651,1,326,4
Co,0.67388,1,326,4
Hg,0.67344,1,326,4
Ni,0.70248,1,326,4
Tl,0.76572,1,326,4
Pb,0.69316,1,326,4
Mo,0.61496,1,326,4
Sb,0.70644,1,326,4
Sn,0.62492,1,326,4
As,0.37448,2,326,4
Cd,0.36956,2,326,4
Co,0.34944,2,326,4
Hg,0.37652,2,326,4
Ni,0.33548,2,326,4
Tl,0.46484,2,326,4
Pb,0.40884,2,326,4
Mo,0.36076,2,326,4
Sb,0.41528,2,326,4
Sn,0.42184,2,326,4
NA,NA,3,326,4
As,0.45164,4,326,4
Cd,0.75564,4,326,4
Co,0.71476,4,326,4
Hg,0.39288,4,326,4
Ni,0.46616,4,326,4
Tl,0.43848,4,326,4
Pb,0.36516,4,326,4
Mo,0.387,4,326,4
Sb,0.84152,4,326,4
Sn,0.36532,4,326,4
As,0.56292,5,326,4
Cd,0.49872,5,326,4
Co,0.80104,5,326,4
Hg,1,5,326,4
Ni,0.9894,5,326,4
Tl,0.74596,5,326,4
Pb,0.84476,5,326,4
Mo,0.88584,5,326,4
Sb,0.95036,5,326,4
Sn,0.73924,5,326,4
As,0.29288,6,326,4
Cd,0.33204,6,326,4
Co,0.30468,6,326,4
Hg,0.3508,6,326,4
Ni,0.3048,6,326,4
Tl,0.28076,6,326,4
Pb,0.31448,6,326,4
Mo,0.27904,6,326,4
Sb,0.4052,6,326,4
Sn,0.33256,6,326,4
As,0.55564,1,327,4
Cd,0.59752,1,327,4
Co,0.56612,1,327,4
Hg,0.54644,1,327,4
Ni,0.5294,1,327,4
Tl,0.57272,1,327,4
Pb,0.59036,1,327,4
Mo,0.66872,1,327,4
Sb,0.5416,1,327,4
Sn,0.53368,1,327,4
As,0.445,2,327,4
Cd,0.40408,2,327,4
Co,0.45856,2,327,4
Hg,0.4294,2,327,4
Ni,0.43828,2,327,4
Tl,0.4466,2,327,4
Pb,0.93348,2,327,4
Mo,0.46356,2,327,4
Sb,0.47028,2,327,4
Sn,0.42912,2,327,4
NA,NA,3,327,4
As,0.63664,4,327,4
Cd,0.98616,4,327,4
Co,0.41824,4,327,4
Hg,0.94852,4,327,4
Ni,0.65096,4,327,4
Tl,0.47864,4,327,4
Pb,0.5654,4,327,4
Mo,0.6612,4,327,4
Sb,0.60692,4,327,4
Sn,0.99088,4,327,4
As,0.6506,5,327,4
Cd,0.5814,5,327,4
Co,0.49868,5,327,4
Hg,0.96068,5,327,4
Ni,0.95348,5,327,4
Tl,0.82756,5,327,4
Pb,0.65752,5,327,4
Mo,0.53032,5,327,4
Sb,0.786,5,327,4
Sn,0.713,5,327,4
As,0.45724,6,327,4
Cd,0.6102,6,327,4
Co,0.45224,6,327,4
Hg,0.45844,6,327,4
Ni,0.46772,6,327,4
Tl,0.5026,6,327,4
Pb,0.64492,6,327,4
Mo,0.62892,6,327,4
Sb,0.41224,6,327,4
Sn,0.39552,6,327,4
As,0.53216,1,328,4
Cd,0.71232,1,328,4
Co,0.58004,1,328,4
Hg,0.58348,1,328,4
Ni,0.63252,1,328,4
Tl,0.64676,1,328,4
Pb,0.58332,1,328,4
Mo,0.63808,1,328,4
Sb,0.58984,1,328,4
Sn,0.60784,1,328,4
As,0.81608,2,328,4
Cd,0.8948,2,328,4
Co,0.83344,2,328,4
Hg,0.96788,2,328,4
Ni,0.94304,2,328,4
Tl,0.64412,2,328,4
Pb,0.5878,2,328,4
Mo,0.75004,2,328,4
Sb,0.77884,2,328,4
Sn,0.81428,2,328,4
As,0.51804,3,328,4
Cd,0.60564,3,328,4
Co,0.55956,3,328,4
Hg,0.59016,3,328,4
Ni,0.5966,3,328,4
Tl,0.56308,3,328,4
Pb,0.54852,3,328,4
Mo,0.69016,3,328,4
Sb,0.65592,3,328,4
Sn,0.53016,3,328,4
As,0.45596,4,328,4
Cd,0.43828,4,328,4
Co,0.49252,4,328,4
Hg,0.65252,4,328,4
Ni,0.76816,4,328,4
Tl,0.57272,4,328,4
Pb,0.51532,4,328,4
Mo,0.556,4,328,4
Sb,0.53548,4,328,4
Sn,0.54028,4,328,4
As,0.56884,5,328,4
Cd,0.47712,5,328,4
Co,0.48968,5,328,4
Hg,0.81328,5,328,4
Ni,0.84768,5,328,4
Tl,0.558,5,328,4
Pb,0.55224,5,328,4
Mo,0.49544,5,328,4
Sb,0.85004,5,328,4
Sn,0.65268,5,328,4
As,0.46752,6,328,4
Cd,0.47888,6,328,4
Co,0.57344,6,328,4
Hg,0.60908,6,328,4
Ni,0.91176,6,328,4
Tl,0.85092,6,328,4
Pb,0.3802,6,328,4
Mo,0.53492,6,328,4
Sb,0.78488,6,328,4
Sn,0.58996,6,328,4
As,0.62992,1,329,4
Cd,0.5608,1,329,4
Co,0.65388,1,329,4
Hg,0.67532,1,329,4
Ni,0.55768,1,329,4
Tl,0.81312,1,329,4
Pb,0.8356,1,329,4
Mo,0.59608,1,329,4
Sb,0.53636,1,329,4
Sn,0.56108,1,329,4
As,0.54384,2,329,4
Cd,0.54608,2,329,4
Co,0.91836,2,329,4
Hg,0.58068,2,329,4
Ni,0.7428,2,329,4
Tl,0.8536,2,329,4
Pb,0.59068,2,329,4
Mo,0.69484,2,329,4
Sb,0.93876,2,329,4
Sn,0.5058,2,329,4
As,0.79408,3,329,4
Cd,0.62716,3,329,4
Co,0.6542,3,329,4
Hg,0.60376,3,329,4
Ni,0.77028,3,329,4
Tl,0.6602,3,329,4
Pb,0.75332,3,329,4
Mo,0.62812,3,329,4
Sb,0.70448,3,329,4
Sn,0.74248,3,329,4
As,0.45284,4,329,4
Cd,0.4836,4,329,4
Co,0.51552,4,329,4
Hg,0.45892,4,329,4
Ni,0.46244,4,329,4
Tl,0.45644,4,329,4
Pb,0.57768,4,329,4
Mo,0.48032,4,329,4
Sb,0.70924,4,329,4
Sn,0.43132,4,329,4
As,0.39476,5,329,4
Cd,0.56384,5,329,4
Co,0.63908,5,329,4
Hg,0.98856,5,329,4
Ni,0.84856,5,329,4
Tl,0.59668,5,329,4
Pb,0.55536,5,329,4
Mo,0.44236,5,329,4
Sb,0.90652,5,329,4
Sn,0.60496,5,329,4
As,0.5448,6,329,4
Cd,0.46496,6,329,4
Co,0.84736,6,329,4
Hg,0.68016,6,329,4
Ni,0.72248,6,329,4
Tl,0.5556,6,329,4
Pb,0.85028,6,329,4
Mo,0.50444,6,329,4
Sb,0.8368,6,329,4
Sn,0.58196,6,329,4
NA,NA,1,330,4
As,0.4246,2,330,4
Cd,0.46048,2,330,4
Co,0.49824,2,330,4
Hg,0.45848,2,330,4
Ni,0.44476,2,330,4
Tl,0.56452,2,330,4
Pb,0.45884,2,330,4
Mo,0.511,2,330,4
Sb,0.5564,2,330,4
Sn,0.56948,2,330,4
NA,NA,3,330,4
As,0.4844,4,330,4
Cd,0.76808,4,330,4
Co,0.4512,4,330,4
Hg,0.47604,4,330,4
Ni,0.81036,4,330,4
Tl,0.50832,4,330,4
Pb,0.62724,4,330,4
Mo,0.6646,4,330,4
Sb,0.84692,4,330,4
Sn,0.53288,4,330,4
As,0.44248,5,330,4
Cd,0.54016,5,330,4
Co,0.66244,5,330,4
Hg,0.9936,5,330,4
Ni,0.9022,5,330,4
Tl,0.66028,5,330,4
Pb,0.41428,5,330,4
Mo,0.52792,5,330,4
Sb,0.98208,5,330,4
Sn,0.83896,5,330,4
As,0.40588,6,330,4
Cd,0.42356,6,330,4
Co,0.5438,6,330,4
Hg,0.40096,6,330,4
Ni,0.54,6,330,4
Tl,0.3922,6,330,4
Pb,0.41768,6,330,4
Mo,0.60736,6,330,4
Sb,0.574,6,330,4
Sn,0.4088,6,330,4
As,0.60516,1,331,4
Cd,0.7024,1,331,4
Co,0.63616,1,331,4
Hg,0.83176,1,331,4
Ni,0.67524,1,331,4
Tl,0.62908,1,331,4
Pb,0.63776,1,331,4
Mo,0.56756,1,331,4
Sb,0.67416,1,331,4
Sn,0.65364,1,331,4
As,0.45732,2,331,4
Cd,0.44584,2,331,4
Co,0.44112,2,331,4
Hg,0.6444,2,331,4
Ni,0.49316,2,331,4
Tl,0.41648,2,331,4
Pb,0.43716,2,331,4
Mo,0.38104,2,331,4
Sb,0.46768,2,331,4
Sn,0.55148,2,331,4
NA,NA,3,331,4
As,0.53432,4,331,4
Cd,0.6324,4,331,4
Co,0.53716,4,331,4
Hg,0.62856,4,331,4
Ni,0.76884,4,331,4
Tl,0.60108,4,331,4
Pb,0.4792,4,331,4
Mo,0.54004,4,331,4
Sb,0.9738,4,331,4
Sn,0.71056,4,331,4
As,0.82948,5,331,4
Cd,0.62572,5,331,4
Co,0.70872,5,331,4
Hg,0.80656,5,331,4
Ni,0.66152,5,331,4
Tl,0.62024,5,331,4
Pb,0.45576,5,331,4
Mo,0.585,5,331,4
Sb,0.82576,5,331,4
Sn,0.59804,5,331,4
As,0.4556,6,331,4
Cd,0.42592,6,331,4
Co,0.41732,6,331,4
Hg,0.74492,6,331,4
Ni,0.39012,6,331,4
Tl,0.428,6,331,4
Pb,0.4992,6,331,4
Mo,0.38056,6,331,4
Sb,0.80876,6,331,4
Sn,0.5456,6,331,4
NA,NA,1,332,4
As,0.50364,2,332,4
Cd,0.55996,2,332,4
Co,0.536,2,332,4
Hg,0.5186,2,332,4
Ni,0.53932,2,332,4
Tl,0.54524,2,332,4
Pb,0.49036,2,332,4
Mo,0.53892,2,332,4
Sb,0.5322,2,332,4
Sn,0.49928,2,332,4
NA,NA,3,332,4
As,0.4854,4,332,4
Cd,0.5512,4,332,4
Co,0.7062,4,332,4
Hg,0.8798,4,332,4
Ni,0.5254,4,332,4
Tl,0.55264,4,332,4
Pb,0.46156,4,332,4
Mo,0.53028,4,332,4
Sb,0.81264,4,332,4
Sn,0.52504,4,332,4
As,0.48436,5,332,4
Cd,0.46764,5,332,4
Co,0.44348,5,332,4
Hg,0.9126,5,332,4
Ni,0.62464,5,332,4
Tl,0.44284,5,332,4
Pb,0.76372,5,332,4
Mo,0.47844,5,332,4
Sb,0.86224,5,332,4
Sn,0.69588,5,332,4
As,0.5002,6,332,4
Cd,0.56232,6,332,4
Co,0.5058,6,332,4
Hg,0.46676,6,332,4
Ni,0.68728,6,332,4
Tl,0.51384,6,332,4
Pb,0.48072,6,332,4
Mo,0.46868,6,332,4
Sb,0.48268,6,332,4
Sn,0.4864,6,332,4
NA,NA,1,333,4
As,0.3676,2,333,4
Cd,0.45016,2,333,4
Co,0.39328,2,333,4
Hg,0.37412,2,333,4
Ni,0.43792,2,333,4
Tl,0.59036,2,333,4
Pb,0.36204,2,333,4
Mo,0.38692,2,333,4
Sb,0.36508,2,333,4
Sn,0.39356,2,333,4
NA,NA,3,333,4
As,0.43708,4,333,4
Cd,0.35352,4,333,4
Co,0.41168,4,333,4
Hg,0.50004,4,333,4
Ni,0.42468,4,333,4
Tl,0.4438,4,333,4
Pb,0.40912,4,333,4
Mo,0.40824,4,333,4
Sb,0.97448,4,333,4
Sn,0.59964,4,333,4
As,0.24304,5,333,4
Cd,0.32496,5,333,4
Co,0.24444,5,333,4
Hg,0.99872,5,333,4
Ni,0.51028,5,333,4
Tl,0.46392,5,333,4
Pb,0.22908,5,333,4
Mo,0.24168,5,333,4
Sb,0.2748,5,333,4
Sn,0.30764,5,333,4
As,0.38912,6,333,4
Cd,0.52188,6,333,4
Co,0.32076,6,333,4
Hg,0.35944,6,333,4
Ni,0.55884,6,333,4
Tl,0.38116,6,333,4
Pb,0.2662,6,333,4
Mo,0.39416,6,333,4
Sb,0.33688,6,333,4
Sn,0.39648,6,333,4
As,0.46148,1,334,4
Cd,0.47864,1,334,4
Co,0.54548,1,334,4
Hg,0.54008,1,334,4
Ni,0.52312,1,334,4
Tl,0.42656,1,334,4
Pb,0.52252,1,334,4
Mo,0.47456,1,334,4
Sb,0.7934,1,334,4
Sn,0.56268,1,334,4
As,0.32092,2,334,4
Cd,0.41328,2,334,4
Co,0.47104,2,334,4
Hg,0.29256,2,334,4
Ni,0.32328,2,334,4
Tl,0.37944,2,334,4
Pb,0.33732,2,334,4
Mo,0.35432,2,334,4
Sb,0.34004,2,334,4
Sn,0.30564,2,334,4
NA,NA,3,334,4
As,0.46544,4,334,4
Cd,0.5302,4,334,4
Co,0.43052,4,334,4
Hg,0.64768,4,334,4
Ni,0.99936,4,334,4
Tl,0.86888,4,334,4
Pb,0.4268,4,334,4
Mo,0.59392,4,334,4
Sb,0.5318,4,334,4
Sn,0.42388,4,334,4
As,0.53604,5,334,4
Cd,0.53244,5,334,4
Co,0.4144,5,334,4
Hg,0.94296,5,334,4
Ni,0.70144,5,334,4
Tl,0.80296,5,334,4
Pb,0.3878,5,334,4
Mo,0.4294,5,334,4
Sb,0.77208,5,334,4
Sn,0.5196,5,334,4
As,0.35948,6,334,4
Cd,0.42436,6,334,4
Co,0.49572,6,334,4
Hg,0.46592,6,334,4
Ni,0.58036,6,334,4
Tl,0.37104,6,334,4
Pb,0.40096,6,334,4
Mo,0.37288,6,334,4
Sb,0.8854,6,334,4
Sn,0.43216,6,334,4
As,0.5178,1,335,4
Cd,0.567,1,335,4
Co,0.59144,1,335,4
Hg,0.53268,1,335,4
Ni,0.5838,1,335,4
Tl,0.51464,1,335,4
Pb,0.5152,1,335,4
Mo,0.62432,1,335,4
Sb,0.71104,1,335,4
Sn,0.54056,1,335,4
As,0.52948,2,335,4
Cd,0.58396,2,335,4
Co,0.54876,2,335,4
Hg,0.69308,2,335,4
Ni,0.5094,2,335,4
Tl,0.6606,2,335,4
Pb,0.56488,2,335,4
Mo,0.80884,2,335,4
Sb,0.56348,2,335,4
Sn,0.645,2,335,4
NA,NA,3,335,4
As,0.24088,4,335,4
Cd,0.2784,4,335,4
Co,0.3064,4,335,4
Hg,0.46652,4,335,4
Ni,0.32868000000000003,4,335,4
Tl,0.36828,4,335,4
Pb,0.25044,4,335,4
Mo,0.24852,4,335,4
Sb,0.41216,4,335,4
Sn,0.22436,4,335,4
As,0.48272,5,335,4
Cd,0.84924,5,335,4
Co,0.44532,5,335,4
Hg,0.98228,5,335,4
Ni,0.79684,5,335,4
Tl,0.66196,5,335,4
Pb,0.72632,5,335,4
Mo,0.33548,5,335,4
Sb,0.79232,5,335,4
Sn,0.55712,5,335,4
As,0.62756,6,335,4
Cd,0.87624,6,335,4
Co,0.74568,6,335,4
Hg,0.7952,6,335,4
Ni,0.68932,6,335,4
Tl,0.81368,6,335,4
Pb,0.68408,6,335,4
Mo,0.98004,6,335,4
Sb,0.75312,6,335,4
Sn,0.82112,6,335,4
As,0.86028,1,336,4
Cd,0.74436,1,336,4
Co,0.67324,1,336,4
Hg,0.77672,1,336,4
Ni,0.66568,1,336,4
Tl,0.73868,1,336,4
Pb,0.76148,1,336,4
Mo,0.7032,1,336,4
Sb,0.88052,1,336,4
Sn,0.68136,1,336,4
As,0.40652,2,336,4
Cd,0.41304,2,336,4
Co,0.55672,2,336,4
Hg,0.38548,2,336,4
Ni,0.5998,2,336,4
Tl,0.42148,2,336,4
Pb,0.3704,2,336,4
Mo,0.43088,2,336,4
Sb,0.43432,2,336,4
Sn,0.38672,2,336,4
NA,NA,3,336,4
As,0.50328,4,336,4
Cd,0.46276,4,336,4
Co,0.45308,4,336,4
Hg,0.67,4,336,4
Ni,0.86984,4,336,4
Tl,0.369,4,336,4
Pb,0.44872,4,336,4
Mo,0.44204,4,336,4
Sb,0.93268,4,336,4
Sn,0.54168,4,336,4
As,0.17352,5,336,4
Cd,0.23132,5,336,4
Co,0.26544,5,336,4
Hg,0.30236,5,336,4
Ni,0.76692,5,336,4
Tl,0.23128,5,336,4
Pb,0.17088,5,336,4
Mo,0.20844,5,336,4
Sb,0.23804,5,336,4
Sn,0.19072,5,336,4
As,0.66672,6,336,4
Cd,0.67324,6,336,4
Co,0.84388,6,336,4
Hg,0.7522,6,336,4
Ni,0.76204,6,336,4
Tl,0.6612,6,336,4
Pb,0.6958,6,336,4
Mo,0.5952,6,336,4
Sb,0.76968,6,336,4
Sn,0.59536,6,336,4
As,0.50088,1,337,4
Cd,0.51048,1,337,4
Co,0.54928,1,337,4
Hg,0.52196,1,337,4
Ni,0.5856,1,337,4
Tl,0.5498,1,337,4
Pb,0.5792,1,337,4
Mo,0.54812,1,337,4
Sb,0.6072,1,337,4
Sn,0.5244,1,337,4
As,0.50636,2,337,4
Cd,0.55636,2,337,4
Co,0.54004,2,337,4
Hg,0.60256,2,337,4
Ni,0.54864,2,337,4
Tl,0.54168,2,337,4
Pb,0.51808,2,337,4
Mo,0.69684,2,337,4
Sb,0.49756,2,337,4
Sn,0.51952,2,337,4
NA,NA,3,337,4
As,0.47868,4,337,4
Cd,0.59776,4,337,4
Co,0.73564,4,337,4
Hg,0.60324,4,337,4
Ni,0.66636,4,337,4
Tl,0.46228,4,337,4
Pb,0.56756,4,337,4
Mo,0.52152,4,337,4
Sb,0.55624,4,337,4
Sn,0.47748,4,337,4
As,0.385,5,337,4
Cd,0.36204,5,337,4
Co,0.41764,5,337,4
Hg,0.77148,5,337,4
Ni,0.80448,5,337,4
Tl,0.3182,5,337,4
Pb,0.45072,5,337,4
Mo,0.55332,5,337,4
Sb,0.67024,5,337,4
Sn,0.65544,5,337,4
As,0.3912,6,337,4
Cd,0.39568,6,337,4
Co,0.43132,6,337,4
Hg,0.54748,6,337,4
Ni,0.50596,6,337,4
Tl,0.41964,6,337,4
Pb,0.47948,6,337,4
Mo,0.44644,6,337,4
Sb,0.61348,6,337,4
Sn,0.5092,6,337,4
As,0.69256,1,338,4
Cd,0.65696,1,338,4
Co,0.58368,1,338,4
Hg,0.70408,1,338,4
Ni,0.60868,1,338,4
Tl,0.60468,1,338,4
Pb,0.6522,1,338,4
Mo,0.64564,1,338,4
Sb,0.68604,1,338,4
Sn,0.59012,1,338,4
As,0.4868,2,338,4
Cd,0.82668,2,338,4
Co,0.59668,2,338,4
Hg,0.54876,2,338,4
Ni,0.7306,2,338,4
Tl,0.4502,2,338,4
Pb,0.64104,2,338,4
Mo,0.53864,2,338,4
Sb,0.57644,2,338,4
Sn,0.59,2,338,4
NA,NA,3,338,4
As,0.48492,4,338,4
Cd,0.43096,4,338,4
Co,0.50764,4,338,4
Hg,0.48664,4,338,4
Ni,0.46352,4,338,4
Tl,0.42824,4,338,4
Pb,0.4342,4,338,4
Mo,0.4058,4,338,4
Sb,0.47932,4,338,4
Sn,0.4474,4,338,4
As,0.51476,5,338,4
Cd,0.886,5,338,4
Co,0.73852,5,338,4
Hg,0.89012,5,338,4
Ni,0.5998,5,338,4
Tl,0.61744,5,338,4
Pb,0.7014,5,338,4
Mo,0.73524,5,338,4
Sb,0.68716,5,338,4
Sn,0.68904,5,338,4
As,0.57948,6,338,4
Cd,0.8148,6,338,4
Co,0.52128,6,338,4
Hg,0.654,6,338,4
Ni,0.71824,6,338,4
Tl,0.548,6,338,4
Pb,0.66108,6,338,4
Mo,0.52824,6,338,4
Sb,0.7338,6,338,4
Sn,0.69964,6,338,4
As,0.67352,1,339,4
Cd,0.55896,1,339,4
Co,0.5518,1,339,4
Hg,0.61344,1,339,4
Ni,0.5526,1,339,4
Tl,0.5734,1,339,4
Pb,0.58548,1,339,4
Mo,0.6038,1,339,4
Sb,0.79616,1,339,4
Sn,0.5368,1,339,4
As,0.48648,2,339,4
Cd,0.50692,2,339,4
Co,0.51968,2,339,4
Hg,0.53912,2,339,4
Ni,0.6864,2,339,4
Tl,0.57568,2,339,4
Pb,0.59276,2,339,4
Mo,0.46156,2,339,4
Sb,0.49252,2,339,4
Sn,0.45768,2,339,4
NA,NA,3,339,4
As,0.63272,4,339,4
Cd,0.38272,4,339,4
Co,0.98928,4,339,4
Hg,0.54344,4,339,4
Ni,0.52668,4,339,4
Tl,0.27864,4,339,4
Pb,0.29108,4,339,4
