variable,PIP,trial,case
Pb,0.60028,1389,14
Mo,0.42828,1389,14
Sb,1,1389,14
Sn,0.95296,1389,14
As,0.07324,1390,14
Cd,0.09252,1390,14
Co,0.09272,1390,14
Hg,1,1390,14
Ni,1,1390,14
Tl,0.11072,1390,14
Pb,0.0684,1390,14
Mo,0.26528,1390,14
Sb,1,1390,14
Sn,0.5902,1390,14
As,0.19948,1391,14
Cd,0.17608,1391,14
Co,0.19636,1391,14
Hg,1,1391,14
Ni,1,1391,14
Tl,0.17336,1391,14
Pb,0.14996,1391,14
Mo,0.14948,1391,14
Sb,1,1391,14
Sn,0.97128,1391,14
As,0.19652,1392,14
Cd,0.2766,1392,14
Co,0.26156,1392,14
Hg,1,1392,14
Ni,1,1392,14
Tl,0.20032,1392,14
Pb,0.11244,1392,14
Mo,0.1478,1392,14
Sb,1,1392,14
Sn,0.65872,1392,14
As,0.71268,1393,14
Cd,0.9562,1393,14
Co,0.60976,1393,14
Hg,1,1393,14
Ni,1,1393,14
Tl,0.58524,1393,14
Pb,0.627,1393,14
Mo,0.33012,1393,14
Sb,1,1393,14
Sn,0.99648,1393,14
As,0.44732,1394,14
Cd,0.0952,1394,14
Co,0.10112,1394,14
Hg,1,1394,14
Ni,1,1394,14
Tl,0.03684,1394,14
Pb,0.08468,1394,14
Mo,0.07436,1394,14
Sb,1,1394,14
Sn,0.77768,1394,14
As,0.183,1395,14
Cd,0.45388,1395,14
Co,0.51216,1395,14
Hg,1,1395,14
Ni,1,1395,14
Tl,0.30392,1395,14
Pb,0.31464,1395,14
Mo,0.59448,1395,14
Sb,1,1395,14
Sn,0.9384,1395,14
As,0.1416,1396,14
Cd,0.58852,1396,14
Co,0.32532,1396,14
Hg,1,1396,14
Ni,1,1396,14
Tl,0.2444,1396,14
Pb,0.1324,1396,14
Mo,0.1482,1396,14
Sb,1,1396,14
Sn,0.8346,1396,14
As,0.1416,1397,14
Cd,0.03892,1397,14
Co,0.08308,1397,14
Hg,1,1397,14
Ni,1,1397,14
Tl,0.19452,1397,14
Pb,0.03592,1397,14
Mo,0.0398,1397,14
Sb,1,1397,14
Sn,0.65672,1397,14
As,0.0382,1398,14
Cd,0.04248,1398,14
Co,0.15552,1398,14
Hg,1,1398,14
Ni,1,1398,14
Tl,0.09604,1398,14
Pb,0.0546,1398,14
Mo,0.04792,1398,14
Sb,1,1398,14
Sn,0.40444,1398,14
As,0.11496,1399,14
Cd,0.09404,1399,14
Co,0.1382,1399,14
Hg,1,1399,14
Ni,1,1399,14
Tl,0.26448,1399,14
Pb,0.0618,1399,14
Mo,0.09736,1399,14
Sb,1,1399,14
Sn,0.54232,1399,14
As,0.03792,1400,14
Cd,0.07,1400,14
Co,0.03572,1400,14
Hg,1,1400,14
Ni,1,1400,14
Tl,0.09856,1400,14
Pb,0.0956,1400,14
Mo,0.05216,1400,14
Sb,1,1400,14
Sn,0.64184,1400,14
As,0.007,1401,15
Cd,0.0086,1401,15
Co,0.06432,1401,15
Hg,1,1401,15
Ni,1,1401,15
Tl,0.03396,1401,15
Pb,0.02132,1401,15
Mo,0.00716,1401,15
Sb,1,1401,15
Sn,0.12712,1401,15
As,0.04344,1402,15
Cd,0.02768,1402,15
Co,0.20592,1402,15
Hg,1,1402,15
Ni,1,1402,15
Tl,0.85604,1402,15
Pb,0.10032,1402,15
Mo,0.05276,1402,15
Sb,1,1402,15
Sn,0.79472,1402,15
As,0.14928,1403,15
Cd,0.20404,1403,15
Co,0.33108,1403,15
Hg,1,1403,15
Ni,1,1403,15
Tl,0.15856,1403,15
Pb,0.39228,1403,15
Mo,0.13224,1403,15
Sb,1,1403,15
Sn,0.97504,1403,15
As,0.1762,1404,15
Cd,0.022,1404,15
Co,0.11636,1404,15
Hg,1,1404,15
Ni,1,1404,15
Tl,0.01928,1404,15
Pb,0.0496,1404,15
Mo,0.10928,1404,15
Sb,1,1404,15
Sn,1,1404,15
As,0.0124,1405,15
Cd,0.2564,1405,15
Co,0.11316,1405,15
Hg,1,1405,15
Ni,1,1405,15
Tl,0.0844,1405,15
Pb,0.42752,1405,15
Mo,0.0942,1405,15
Sb,1,1405,15
Sn,0.37128,1405,15
As,0.60772,1406,15
Cd,0.2836,1406,15
Co,0.18576,1406,15
Hg,1,1406,15
Ni,1,1406,15
Tl,0.10176,1406,15
Pb,0.35864,1406,15
Mo,0.31884,1406,15
Sb,1,1406,15
Sn,0.97064,1406,15
As,0.16328,1407,15
Cd,0.26368,1407,15
Co,0.37368,1407,15
Hg,1,1407,15
Ni,1,1407,15
Tl,0.59292,1407,15
Pb,0.20448,1407,15
Mo,0.79716,1407,15
Sb,1,1407,15
Sn,1,1407,15
As,0.05576,1408,15
Cd,0.07728,1408,15
Co,0.12912,1408,15
Hg,1,1408,15
Ni,1,1408,15
Tl,0.123,1408,15
Pb,0.34776,1408,15
Mo,0.53776,1408,15
Sb,1,1408,15
Sn,0.39896,1408,15
As,0.131,1409,15
Cd,0.12132,1409,15
Co,0.0968,1409,15
Hg,1,1409,15
Ni,1,1409,15
Tl,0.13436,1409,15
Pb,0.15116,1409,15
Mo,0.22396,1409,15
Sb,1,1409,15
Sn,0.99716,1409,15
As,0.14076,1410,15
Cd,0.1448,1410,15
Co,0.21776,1410,15
Hg,0.99984,1410,15
Ni,1,1410,15
Tl,0.16848,1410,15
Pb,0.481,1410,15
Mo,0.1644,1410,15
Sb,1,1410,15
Sn,0.3842,1410,15
As,0.06356,1411,15
Cd,0.07756,1411,15
Co,0.04476,1411,15
Hg,1,1411,15
Ni,1,1411,15
Tl,0.04952,1411,15
Pb,0.1064,1411,15
Mo,0.01056,1411,15
Sb,1,1411,15
Sn,0.26144,1411,15
As,0.3076,1412,15
Cd,0.17416,1412,15
Co,0.82948,1412,15
Hg,1,1412,15
Ni,1,1412,15
Tl,0.7002,1412,15
Pb,0.21864,1412,15
Mo,0.26316,1412,15
Sb,1,1412,15
Sn,0.9446,1412,15
As,0.03744,1413,15
Cd,0.04808,1413,15
Co,0.11164,1413,15
Hg,1,1413,15
Ni,1,1413,15
Tl,0.21152,1413,15
Pb,0.1322,1413,15
Mo,0.06092,1413,15
Sb,1,1413,15
Sn,0.57248,1413,15
As,0.18832,1414,15
Cd,0.70536,1414,15
Co,0.43812,1414,15
Hg,1,1414,15
Ni,1,1414,15
Tl,0.26272,1414,15
Pb,0.32096,1414,15
Mo,0.2914,1414,15
Sb,1,1414,15
Sn,0.99488,1414,15
As,0.09004,1415,15
Cd,0.16484,1415,15
Co,0.05884,1415,15
Hg,1,1415,15
Ni,1,1415,15
Tl,0.08456,1415,15
Pb,0.55332,1415,15
Mo,0.18144,1415,15
Sb,1,1415,15
Sn,0.11964,1415,15
As,0.02704,1416,15
Cd,0.06292,1416,15
Co,0.09192,1416,15
Hg,1,1416,15
Ni,1,1416,15
Tl,0.06432,1416,15
Pb,0.05772,1416,15
Mo,0.16756,1416,15
Sb,1,1416,15
Sn,1,1416,15
As,0.06856,1417,15
Cd,0.1828,1417,15
Co,0.1594,1417,15
Hg,1,1417,15
Ni,1,1417,15
Tl,0.08292,1417,15
Pb,0.22064,1417,15
Mo,0.12268,1417,15
Sb,1,1417,15
Sn,1,1417,15
As,0.36372,1418,15
Cd,0.35872,1418,15
Co,0.28028,1418,15
Hg,1,1418,15
Ni,1,1418,15
Tl,0.17344,1418,15
Pb,0.62244,1418,15
Mo,0.42356,1418,15
Sb,1,1418,15
Sn,0.93568,1418,15
As,0.05988,1419,15
Cd,0.20092,1419,15
Co,0.06784,1419,15
Hg,1,1419,15
Ni,1,1419,15
Tl,0.37444,1419,15
Pb,0.0476,1419,15
Mo,0.16716,1419,15
Sb,1,1419,15
Sn,0.98548,1419,15
As,0.09128,1420,15
Cd,0.11896,1420,15
Co,0.09228,1420,15
Hg,1,1420,15
Ni,1,1420,15
Tl,0.1646,1420,15
Pb,0.12756,1420,15
Mo,0.06268,1420,15
Sb,1,1420,15
Sn,0.99804,1420,15
As,0.15232,1421,15
Cd,0.08392,1421,15
Co,0.18244,1421,15
Hg,1,1421,15
Ni,1,1421,15
Tl,0.31284,1421,15
Pb,0.17344,1421,15
Mo,0.21312,1421,15
Sb,1,1421,15
Sn,0.97096,1421,15
As,0.01072,1422,15
Cd,0.02264,1422,15
Co,0.07564,1422,15
Hg,1,1422,15
Ni,1,1422,15
Tl,0.01724,1422,15
Pb,0.04624,1422,15
Mo,0.03836,1422,15
Sb,1,1422,15
Sn,0.8584,1422,15
As,0.18484,1423,15
Cd,0.10452,1423,15
Co,0.22716,1423,15
Hg,0.99984,1423,15
Ni,1,1423,15
Tl,0.55904,1423,15
Pb,0.1034,1423,15
Mo,0.20836,1423,15
Sb,1,1423,15
Sn,0.5172,1423,15
As,0.11304,1424,15
Cd,0.22044,1424,15
Co,0.3502,1424,15
Hg,1,1424,15
Ni,1,1424,15
Tl,0.09612,1424,15
Pb,0.3232,1424,15
Mo,0.27488,1424,15
Sb,1,1424,15
Sn,0.868,1424,15
As,0.1994,1425,15
Cd,0.16036,1425,15
Co,0.08928,1425,15
Hg,1,1425,15
Ni,1,1425,15
Tl,0.71848,1425,15
Pb,0.61972,1425,15
Mo,0.23912,1425,15
Sb,1,1425,15
Sn,0.92372,1425,15
As,0.39876,1426,15
Cd,0.1532,1426,15
Co,0.10344,1426,15
Hg,1,1426,15
Ni,1,1426,15
Tl,0.36584,1426,15
Pb,0.0924,1426,15
Mo,0.12436,1426,15
Sb,1,1426,15
Sn,0.1526,1426,15
As,0.12656,1427,15
Cd,0.10712,1427,15
Co,0.12428,1427,15
Hg,1,1427,15
Ni,1,1427,15
Tl,0.1362,1427,15
Pb,0.44156,1427,15
Mo,0.49488,1427,15
Sb,1,1427,15
Sn,0.8802,1427,15
As,0.33844,1428,15
Cd,0.05032,1428,15
Co,0.04112,1428,15
Hg,0.99884,1428,15
Ni,1,1428,15
Tl,0.0752,1428,15
Pb,0.03116,1428,15
Mo,0.05452,1428,15
Sb,1,1428,15
Sn,0.72068,1428,15
As,0.21296,1429,15
Cd,0.131,1429,15
Co,0.15796,1429,15
Hg,1,1429,15
Ni,1,1429,15
Tl,0.11324,1429,15
Pb,0.16616,1429,15
Mo,0.11824,1429,15
Sb,1,1429,15
Sn,0.89796,1429,15
As,0.14612,1430,15
Cd,0.41596,1430,15
Co,0.3118,1430,15
Hg,0.99608,1430,15
Ni,1,1430,15
Tl,0.21076,1430,15
Pb,0.66004,1430,15
Mo,0.2058,1430,15
Sb,1,1430,15
Sn,0.9978,1430,15
As,0.03452,1431,15
Cd,0.07516,1431,15
Co,0.37304,1431,15
Hg,1,1431,15
Ni,1,1431,15
Tl,0.10468,1431,15
Pb,0.08892,1431,15
Mo,0.22096,1431,15
Sb,1,1431,15
Sn,1,1431,15
As,0.05776,1432,15
Cd,0.07076,1432,15
Co,0.0822,1432,15
Hg,1,1432,15
Ni,1,1432,15
Tl,0.15312,1432,15
Pb,0.0364,1432,15
Mo,0.06568,1432,15
Sb,1,1432,15
Sn,0.83912,1432,15
As,0.18864,1433,15
Cd,0.49964,1433,15
Co,0.27884,1433,15
Hg,1,1433,15
Ni,1,1433,15
Tl,0.62988,1433,15
Pb,0.209,1433,15
Mo,0.23224,1433,15
Sb,1,1433,15
Sn,0.39264,1433,15
As,0.594,1434,15
Cd,0.07036,1434,15
Co,0.13512,1434,15
Hg,1,1434,15
Ni,1,1434,15
Tl,0.2196,1434,15
Pb,0.1338,1434,15
Mo,0.12712,1434,15
Sb,1,1434,15
Sn,0.97744,1434,15
As,0.06876,1435,15
Cd,0.15252,1435,15
Co,0.11644,1435,15
Hg,1,1435,15
Ni,1,1435,15
Tl,0.11416,1435,15
Pb,0.38452,1435,15
Mo,0.0598,1435,15
Sb,1,1435,15
Sn,0.96788,1435,15
As,0.03712,1436,15
Cd,0.09196,1436,15
Co,0.17252,1436,15
Hg,1,1436,15
Ni,1,1436,15
Tl,0.12088,1436,15
Pb,0.18108,1436,15
Mo,0.10996,1436,15
Sb,1,1436,15
Sn,0.33544,1436,15
As,0.26884,1437,15
Cd,0.85416,1437,15
Co,0.26708,1437,15
Hg,1,1437,15
Ni,1,1437,15
Tl,0.21852,1437,15
Pb,0.69476,1437,15
Mo,0.27068,1437,15
Sb,1,1437,15
Sn,0.99388,1437,15
As,0.20244,1438,15
Cd,0.50148,1438,15
Co,0.58676,1438,15
Hg,0.99548,1438,15
Ni,1,1438,15
Tl,0.22152,1438,15
Pb,0.20024,1438,15
Mo,0.11616,1438,15
Sb,1,1438,15
Sn,0.94432,1438,15
As,0.02448,1439,15
Cd,0.08664,1439,15
Co,0.06224,1439,15
Hg,1,1439,15
Ni,1,1439,15
Tl,0.09388,1439,15
Pb,0.02436,1439,15
Mo,0.03756,1439,15
Sb,1,1439,15
Sn,0.2596,1439,15
As,0.18172,1440,15
Cd,0.08376,1440,15
Co,0.09056,1440,15
Hg,1,1440,15
Ni,1,1440,15
Tl,0.151,1440,15
Pb,0.13416,1440,15
Mo,0.12312,1440,15
Sb,1,1440,15
Sn,0.96748,1440,15
As,0.07472,1441,15
Cd,0.01316,1441,15
Co,0.02836,1441,15
Hg,1,1441,15
Ni,1,1441,15
Tl,0.06412,1441,15
Pb,0.02052,1441,15
Mo,0.12464,1441,15
Sb,1,1441,15
Sn,0.02704,1441,15
As,0.12592,1442,15
Cd,0.14428,1442,15
Co,0.27544,1442,15
Hg,1,1442,15
Ni,1,1442,15
Tl,0.07164,1442,15
Pb,0.20776,1442,15
Mo,0.08708,1442,15
Sb,1,1442,15
Sn,0.93712,1442,15
As,0.07428,1443,15
Cd,0.09484,1443,15
Co,0.2338,1443,15
Hg,1,1443,15
Ni,1,1443,15
Tl,0.44728,1443,15
Pb,0.38616,1443,15
Mo,0.04976,1443,15
Sb,1,1443,15
Sn,1,1443,15
As,0.0342,1444,15
Cd,0.03956,1444,15
Co,0.04424,1444,15
Hg,1,1444,15
Ni,1,1444,15
Tl,0.12532,1444,15
Pb,0.06428,1444,15
Mo,0.05308,1444,15
Sb,1,1444,15
Sn,0.08272,1444,15
As,0.08896,1445,15
Cd,0.10516,1445,15
Co,0.21616,1445,15
Hg,1,1445,15
Ni,1,1445,15
Tl,0.26724,1445,15
Pb,0.13852,1445,15
Mo,0.03904,1445,15
Sb,1,1445,15
Sn,0.99952,1445,15
As,0.47,1446,15
Cd,0.28852,1446,15
Co,0.40856,1446,15
Hg,1,1446,15
Ni,1,1446,15
Tl,0.31136,1446,15
Pb,0.20328,1446,15
Mo,0.328,1446,15
Sb,1,1446,15
Sn,0.3734,1446,15
As,0.44956,1447,15
Cd,0.44384,1447,15
Co,0.47776,1447,15
Hg,0.51632,1447,15
Ni,0.90084,1447,15
Tl,0.41592,1447,15
Pb,0.45396,1447,15
Mo,0.45432,1447,15
Sb,0.99416,1447,15
Sn,0.48312,1447,15
As,0.0998,1448,15
Cd,0.09724,1448,15
Co,0.18472,1448,15
Hg,0.9984,1448,15
Ni,1,1448,15
Tl,0.22176,1448,15
Pb,0.31796,1448,15
Mo,0.13412,1448,15
Sb,1,1448,15
Sn,0.98224,1448,15
As,0.9842,1449,15
Cd,0.28348,1449,15
Co,0.32344,1449,15
Hg,1,1449,15
Ni,1,1449,15
Tl,0.34884,1449,15
Pb,0.35516,1449,15
Mo,0.31672,1449,15
Sb,0.99976,1449,15
Sn,0.9858,1449,15
As,0.1348,1450,15
Cd,0.112,1450,15
Co,0.085,1450,15
Hg,0.99912,1450,15
Ni,1,1450,15
Tl,0.12476,1450,15
Pb,0.06844,1450,15
Mo,0.05204,1450,15
Sb,1,1450,15
Sn,0.13456,1450,15
As,0.01608,1451,15
Cd,0.029760000000000002,1451,15
Co,0.04824,1451,15
Hg,1,1451,15
Ni,1,1451,15
Tl,0.11672,1451,15
Pb,0.01652,1451,15
Mo,0.0678,1451,15
Sb,1,1451,15
Sn,1,1451,15
As,0.02708,1452,15
Cd,0.071,1452,15
Co,0.19392,1452,15
Hg,1,1452,15
Ni,1,1452,15
Tl,0.09736,1452,15
Pb,0.05744,1452,15
Mo,0.11976,1452,15
Sb,1,1452,15
Sn,0.78036,1452,15
As,0.06112,1453,15
Cd,0.09848,1453,15
Co,0.34316,1453,15
Hg,1,1453,15
Ni,1,1453,15
Tl,0.3872,1453,15
Pb,0.2052,1453,15
Mo,0.20376,1453,15
Sb,1,1453,15
Sn,0.74024,1453,15
As,0.06104,1454,15
Cd,0.1736,1454,15
Co,0.36444,1454,15
Hg,1,1454,15
Ni,1,1454,15
Tl,0.08344,1454,15
Pb,0.10984,1454,15
Mo,0.3258,1454,15
Sb,1,1454,15
Sn,0.9788,1454,15
As,0.18524,1455,15
Cd,0.22388,1455,15
Co,0.11332,1455,15
Hg,0.9974,1455,15
Ni,1,1455,15
Tl,0.496,1455,15
Pb,0.1266,1455,15
Mo,0.23628,1455,15
Sb,1,1455,15
Sn,0.32516,1455,15
As,0.14172,1456,15
Cd,0.61424,1456,15
Co,0.151,1456,15
Hg,1,1456,15
Ni,1,1456,15
Tl,0.18764,1456,15
Pb,0.25904,1456,15
Mo,0.10464,1456,15
Sb,1,1456,15
Sn,0.95196,1456,15
As,0.25624,1457,15
Cd,0.28088,1457,15
Co,0.51556,1457,15
Hg,1,1457,15
Ni,1,1457,15
Tl,0.56588,1457,15
Pb,0.38576,1457,15
Mo,0.44872,1457,15
Sb,1,1457,15
Sn,1,1457,15
As,0.1912,1458,15
Cd,0.06,1458,15
Co,0.17132,1458,15
Hg,1,1458,15
Ni,1,1458,15
Tl,0.03528,1458,15
Pb,0.02024,1458,15
Mo,0.03396,1458,15
Sb,1,1458,15
Sn,0.994,1458,15
As,0.37456,1459,15
Cd,0.32612,1459,15
Co,0.26172,1459,15
Hg,1,1459,15
Ni,1,1459,15
Tl,0.56628,1459,15
Pb,0.11512,1459,15
Mo,0.17752,1459,15
Sb,1,1459,15
Sn,0.85228,1459,15
As,0.02696,1460,15
Cd,0.07352,1460,15
Co,0.0364,1460,15
Hg,1,1460,15
Ni,1,1460,15
Tl,0.01756,1460,15
Pb,0.0368,1460,15
Mo,0.07468,1460,15
Sb,1,1460,15
Sn,1,1460,15
As,0.04436,1461,15
Cd,0.3592,1461,15
Co,0.099,1461,15
Hg,1,1461,15
Ni,1,1461,15
Tl,0.07344,1461,15
Pb,0.08324,1461,15
Mo,0.04664,1461,15
Sb,1,1461,15
Sn,0.2398,1461,15
As,0.08432,1462,15
Cd,0.76908,1462,15
Co,0.14936,1462,15
Hg,0.99976,1462,15
Ni,1,1462,15
Tl,0.0566,1462,15
Pb,0.0658,1462,15
Mo,0.15332,1462,15
Sb,1,1462,15
Sn,0.50952,1462,15
As,0.11932,1463,15
Cd,0.08856,1463,15
Co,0.49856,1463,15
Hg,1,1463,15
Ni,1,1463,15
Tl,0.64568,1463,15
Pb,0.08176,1463,15
Mo,0.0818,1463,15
Sb,1,1463,15
Sn,0.30932,1463,15
As,0.11124,1464,15
Cd,0.15316,1464,15
Co,0.14196,1464,15
Hg,1,1464,15
Ni,1,1464,15
Tl,0.14472,1464,15
Pb,0.06672,1464,15
Mo,0.06896,1464,15
Sb,1,1464,15
Sn,0.17336,1464,15
As,0.32024,1465,15
Cd,0.44296,1465,15
Co,0.95372,1465,15
Hg,1,1465,15
Ni,1,1465,15
Tl,0.5324,1465,15
Pb,0.4672,1465,15
Mo,0.97208,1465,15
Sb,1,1465,15
Sn,0.98048,1465,15
As,0.08256,1466,15
Cd,0.36308,1466,15
Co,0.87492,1466,15
Hg,1,1466,15
Ni,1,1466,15
Tl,0.1908,1466,15
Pb,0.12556,1466,15
Mo,0.04528,1466,15
Sb,1,1466,15
Sn,0.96456,1466,15
As,0.05056,1467,15
Cd,0.0692,1467,15
Co,0.71168,1467,15
Hg,1,1467,15
Ni,1,1467,15
Tl,0.10612,1467,15
Pb,0.05788,1467,15
Mo,0.09344,1467,15
Sb,1,1467,15
Sn,0.2564,1467,15
As,0.03644,1468,15
Cd,0.02336,1468,15
Co,0.15832,1468,15
Hg,1,1468,15
Ni,1,1468,15
Tl,0.35284,1468,15
Pb,0.14788,1468,15
Mo,0.03884,1468,15
Sb,1,1468,15
Sn,0.75264,1468,15
As,0.1324,1469,15
Cd,0.2018,1469,15
Co,0.154,1469,15
Hg,1,1469,15
Ni,1,1469,15
Tl,0.32928,1469,15
Pb,0.78516,1469,15
Mo,0.54856,1469,15
Sb,1,1469,15
Sn,0.8228,1469,15
As,0.10284,1470,15
Cd,0.16084,1470,15
Co,0.31016,1470,15
Hg,1,1470,15
Ni,1,1470,15
Tl,0.23676,1470,15
Pb,0.08972,1470,15
Mo,0.13264,1470,15
Sb,1,1470,15
Sn,1,1470,15
As,0.18764,1471,15
Cd,0.09868,1471,15
Co,0.22284,1471,15
Hg,1,1471,15
Ni,1,1471,15
Tl,0.14572,1471,15
Pb,0.03572,1471,15
Mo,0.21896,1471,15
Sb,1,1471,15
Sn,0.63516,1471,15
As,0.11756,1472,15
Cd,0.08284,1472,15
Co,0.09216,1472,15
Hg,0.97476,1472,15
Ni,1,1472,15
Tl,0.38692,1472,15
Pb,0.07904,1472,15
Mo,0.05824,1472,15
Sb,1,1472,15
Sn,0.43632,1472,15
As,0.34488,1473,15
Cd,0.09544,1473,15
Co,0.213,1473,15
Hg,0.99968,1473,15
Ni,1,1473,15
Tl,0.17236,1473,15
Pb,0.2306,1473,15
Mo,0.23048,1473,15
Sb,1,1473,15
Sn,0.59092,1473,15
As,0.04516,1474,15
Cd,0.02112,1474,15
Co,0.26804,1474,15
Hg,1,1474,15
Ni,1,1474,15
Tl,0.05484,1474,15
Pb,0.08004,1474,15
Mo,0.08016,1474,15
Sb,1,1474,15
Sn,1,1474,15
As,0.04868,1475,15
Cd,0.07544,1475,15
Co,0.06956,1475,15
Hg,1,1475,15
Ni,1,1475,15
Tl,0.15464,1475,15
Pb,0.0924,1475,15
Mo,0.80976,1475,15
Sb,1,1475,15
Sn,0.37044,1475,15
As,0.23064,1476,15
Cd,0.19648,1476,15
Co,0.16916,1476,15
Hg,0.99336,1476,15
Ni,1,1476,15
Tl,0.42628,1476,15
Pb,0.29064,1476,15
Mo,0.22912,1476,15
Sb,1,1476,15
Sn,0.58716,1476,15
As,0.06856,1477,15
Cd,0.10276,1477,15
Co,0.09528,1477,15
Hg,1,1477,15
Ni,1,1477,15
Tl,0.20532,1477,15
Pb,0.06556,1477,15
Mo,0.0426,1477,15
Sb,1,1477,15
Sn,0.99416,1477,15
As,0.2036,1478,15
Cd,0.32032,1478,15
Co,0.21504,1478,15
Hg,1,1478,15
Ni,1,1478,15
Tl,0.3126,1478,15
Pb,0.16612,1478,15
Mo,0.4038,1478,15
Sb,1,1478,15
Sn,0.5334,1478,15
As,0.06632,1479,15
Cd,0.119,1479,15
Co,0.1456,1479,15
Hg,1,1479,15
Ni,1,1479,15
Tl,0.1056,1479,15
Pb,0.07696,1479,15
Mo,0.03528,1479,15
Sb,1,1479,15
Sn,0.93456,1479,15
As,0.7258,1480,15
Cd,0.0424,1480,15
Co,0.20404,1480,15
Hg,1,1480,15
Ni,1,1480,15
Tl,0.03648,1480,15
Pb,0.15832,1480,15
Mo,0.0778,1480,15
Sb,1,1480,15
Sn,0.98408,1480,15
As,0.05076,1481,15
Cd,0.14556,1481,15
Co,0.158,1481,15
Hg,0.99896,1481,15
Ni,1,1481,15
Tl,0.13316,1481,15
Pb,0.205,1481,15
Mo,0.07884,1481,15
Sb,1,1481,15
Sn,0.8866,1481,15
As,0.33912,1482,15
Cd,0.1796,1482,15
Co,0.19836,1482,15
Hg,1,1482,15
Ni,1,1482,15
Tl,0.2624,1482,15
Pb,0.10084,1482,15
Mo,0.63304,1482,15
Sb,1,1482,15
Sn,0.16256,1482,15
As,0.06808,1483,15
Cd,0.08984,1483,15
Co,0.07808,1483,15
Hg,1,1483,15
Ni,1,1483,15
Tl,0.0498,1483,15
Pb,0.03368,1483,15
Mo,0.06616,1483,15
Sb,1,1483,15
Sn,0.9898,1483,15
As,0.44076,1484,15
Cd,0.04864,1484,15
Co,0.08188,1484,15
Hg,1,1484,15
Ni,1,1484,15
Tl,0.09072,1484,15
Pb,0.11564,1484,15
Mo,0.09876,1484,15
Sb,1,1484,15
Sn,0.21396,1484,15
As,0.19404,1485,15
Cd,0.12636,1485,15
Co,0.33492,1485,15
Hg,1,1485,15
Ni,1,1485,15
Tl,0.37508,1485,15
Pb,0.497,1485,15
Mo,0.16844,1485,15
Sb,1,1485,15
Sn,0.59536,1485,15
As,0.11356,1486,15
Cd,0.05124,1486,15
Co,0.10772,1486,15
Hg,0.99892,1486,15
Ni,1,1486,15
Tl,0.1256,1486,15
Pb,0.13216,1486,15
Mo,0.1916,1486,15
Sb,1,1486,15
Sn,1,1486,15
As,0.04028,1487,15
Cd,0.12832,1487,15
Co,0.04576,1487,15
Hg,1,1487,15
Ni,1,1487,15
Tl,0.12808,1487,15
Pb,0.04468,1487,15
Mo,0.03864,1487,15
Sb,1,1487,15
Sn,0.47656,1487,15
As,0.7004,1488,15
Cd,0.72164,1488,15
Co,0.66892,1488,15
Hg,1,1488,15
Ni,1,1488,15
Tl,0.63608,1488,15
Pb,0.85392,1488,15
Mo,0.69228,1488,15
Sb,1,1488,15
Sn,0.9676,1488,15
As,0.17392,1489,15
Cd,0.31564,1489,15
Co,0.76624,1489,15
Hg,1,1489,15
Ni,1,1489,15
Tl,0.821,1489,15
Pb,0.38208,1489,15
Mo,0.22556,1489,15
Sb,1,1489,15
Sn,0.40532,1489,15
As,0.24572,1490,15
Cd,0.246,1490,15
Co,0.10196,1490,15
Hg,1,1490,15
Ni,1,1490,15
Tl,0.234,1490,15
Pb,0.43352,1490,15
Mo,0.06952,1490,15
Sb,1,1490,15
Sn,0.99944,1490,15
As,0.07856,1491,15
Cd,0.15308,1491,15
Co,0.1412,1491,15
Hg,1,1491,15
Ni,1,1491,15
Tl,0.09912,1491,15
Pb,0.08972,1491,15
Mo,0.09456,1491,15
Sb,1,1491,15
Sn,0.81344,1491,15
As,0.07352,1492,15
Cd,0.08088,1492,15
Co,0.05168,1492,15
Hg,1,1492,15
Ni,1,1492,15
Tl,0.192,1492,15
Pb,0.07244,1492,15
Mo,0.0542,1492,15
Sb,1,1492,15
Sn,0.58984,1492,15
As,0.61288,1493,15
Cd,0.78576,1493,15
Co,0.35556,1493,15
Hg,0.9992,1493,15
Ni,1,1493,15
Tl,0.37488,1493,15
Pb,0.255,1493,15
Mo,0.4972,1493,15
Sb,1,1493,15
Sn,0.9346,1493,15
As,0.51872,1494,15
Cd,0.14352,1494,15
Co,0.19116,1494,15
Hg,0.99456,1494,15
Ni,1,1494,15
Tl,0.38644,1494,15
Pb,0.2442,1494,15
Mo,0.40312,1494,15
Sb,1,1494,15
Sn,0.7692,1494,15
As,0.16384,1495,15
Cd,0.14608,1495,15
Co,0.65936,1495,15
Hg,1,1495,15
Ni,1,1495,15
Tl,0.09828,1495,15
Pb,0.0706,1495,15
Mo,0.14576,1495,15
Sb,1,1495,15
Sn,0.44364,1495,15
As,0.43064,1496,15
Cd,0.45392,1496,15
Co,0.45316,1496,15
Hg,1,1496,15
Ni,1,1496,15
Tl,0.1678,1496,15
Pb,0.12612,1496,15
Mo,0.12328,1496,15
Sb,1,1496,15
Sn,0.93312,1496,15
As,0.04904,1497,15
Cd,0.10216,1497,15
Co,0.03232,1497,15
Hg,1,1497,15
Ni,1,1497,15
Tl,0.03448,1497,15
Pb,0.18968,1497,15
Mo,0.08168,1497,15
Sb,1,1497,15
Sn,0.05632,1497,15
As,0.35504,1498,15
Cd,0.08224,1498,15
Co,0.34212,1498,15
Hg,1,1498,15
Ni,1,1498,15
Tl,0.1432,1498,15
Pb,0.15256,1498,15
Mo,0.05224,1498,15
Sb,1,1498,15
