variable,fixedat1,fixedat2,est,sd,trial,case
Ni,Tl,Hg,-0.25151898319612,0.4299322016951073,1596,16
Tl,Hg,Ni,-0.09020467499926621,0.4021292365647626,1596,16
Hg,Ni,Tl,0.026623548349211212,0.409765868232738,1597,16
Ni,Tl,Hg,-0.06764014036084998,0.4524361241613102,1597,16
Tl,Hg,Ni,0.04958489106337449,0.3488341141883947,1597,16
Hg,Ni,Tl,0.15915473444100847,0.38958546155899665,1598,16
Ni,Tl,Hg,-0.050493477901668804,0.3790831820353095,1598,16
Tl,Hg,Ni,0.23947198170809347,0.3208867947203122,1598,16
Hg,Ni,Tl,0.25596390190653384,0.3546648818188922,1599,16
Ni,Tl,Hg,0.24172669911668887,0.3393955919500168,1599,16
Tl,Hg,Ni,0.1255344544705439,0.24291298974069322,1599,16
Hg,Ni,Tl,0.33028722536174193,0.40664416502782635,1600,16
Ni,Tl,Hg,-0.33029054159356974,0.3978288720546914,1600,16
Tl,Hg,Ni,0.25592633232560136,0.4711013362813808,1600,16
Hg,Ni,Tl,-0.10924973277135175,0.25808246998506273,1601,17
Ni,Tl,Hg,-0.16661403091660842,0.2535166170033972,1601,17
Tl,Hg,Ni,0.006706870699195289,0.148743218426214,1601,17
Hg,Ni,Tl,0.79751720783572555,0.4766897910221928,1602,17
Ni,Tl,Hg,0.1611375382599931,0.46623713028984903,1602,17
Tl,Hg,Ni,0.3057578457182615,0.46664415804161424,1602,17
Hg,Ni,Tl,1.099814415072677,0.5776698308067096,1603,17
Ni,Tl,Hg,-0.5724822019128446,0.5137071120526313,1603,17
Tl,Hg,Ni,0.3460324712416849,0.628820560771052,1603,17
Hg,Ni,Tl,0.19696831005943682,0.37985210317379886,1604,17
Ni,Tl,Hg,-0.5378291519669771,0.3535823443885372,1604,17
Tl,Hg,Ni,0.06726859169815924,0.3769068785379571,1604,17
Hg,Ni,Tl,0.8020656331051832,0.5787773335585342,1605,17
Ni,Tl,Hg,-0.7856024465354086,0.6380962408380418,1605,17
Tl,Hg,Ni,-1.0691768340983687,0.6668389010751397,1605,17
Hg,Ni,Tl,-0.003925420272625324,0.25864075740739456,1606,17
Ni,Tl,Hg,-0.07340908301010796,0.2559836275411455,1606,17
Tl,Hg,Ni,0.035260925113026254,0.14076500022287025,1606,17
Hg,Ni,Tl,0.26790327614763765,0.3322390904163199,1607,17
Ni,Tl,Hg,-0.1780745868821496,0.31730540542291036,1607,17
Tl,Hg,Ni,0.3653668000194745,0.3659506014808046,1607,17
Hg,Ni,Tl,-0.3129375002781569,0.32423804472147283,1608,17
Ni,Tl,Hg,-0.5226565762366446,0.29999005311934396,1608,17
Tl,Hg,Ni,0.0613497617582599,0.21612731616581896,1608,17
Hg,Ni,Tl,-0.35356558559854534,0.3181833546348358,1609,17
Ni,Tl,Hg,-0.342230094245215,0.3250977003533069,1609,17
Tl,Hg,Ni,0.0332277666742109,0.16511654349758836,1609,17
Hg,Ni,Tl,0.20067541398051492,0.33379462469713855,1610,17
Ni,Tl,Hg,0.0031724139212792046,0.3294744176719014,1610,17
Tl,Hg,Ni,-0.003619642322286065,0.3036826078572028,1610,17
Hg,Ni,Tl,0.4885235964504542,0.41930791135695966,1611,17
Ni,Tl,Hg,0.23643187074595318,0.3544765364512096,1611,17
Tl,Hg,Ni,0.395241953419907,0.3913494134856767,1611,17
Hg,Ni,Tl,1.5352040462215641,0.6232188627899574,1612,17
Ni,Tl,Hg,0.7277941760906943,0.5496033760307673,1612,17
Tl,Hg,Ni,1.2310668182071547,0.5988547121009105,1612,17
Hg,Ni,Tl,0.48052059499150523,0.34169818494523463,1613,17
Ni,Tl,Hg,0.5514977459336352,0.338457032438011,1613,17
Tl,Hg,Ni,0.16261705854768582,0.28040152677323615,1613,17
Hg,Ni,Tl,0.5040813127420884,0.39067835497965553,1614,17
Ni,Tl,Hg,0.19783341671385468,0.4462239460224046,1614,17
Tl,Hg,Ni,0.22113259523517748,0.4222442560618555,1614,17
Hg,Ni,Tl,0.10523072277011325,0.2504747665777807,1615,17
Ni,Tl,Hg,-0.05103046063552963,0.23557212898534893,1615,17
Tl,Hg,Ni,0.1400373168646083,0.19076852857755083,1615,17
Hg,Ni,Tl,-0.17120763628122315,0.3099965805766121,1616,17
Ni,Tl,Hg,-0.2762093811027384,0.2993661042521446,1616,17
Tl,Hg,Ni,0.048014619170997364,0.19694757147971456,1616,17
Hg,Ni,Tl,0.2547602005030756,0.30994925569063736,1617,17
Ni,Tl,Hg,-0.031488019690054436,0.2785513646933532,1617,17
Tl,Hg,Ni,0.42008342902042095,0.29151801111003867,1617,17
Hg,Ni,Tl,0.46386683082363067,0.5051282922718058,1618,17
Ni,Tl,Hg,0.7788807801474507,0.495230563405858,1618,17
Tl,Hg,Ni,1.5160809064234808,0.5152058857215285,1618,17
Hg,Ni,Tl,0.21974066843837292,0.5023854786502157,1619,17
Ni,Tl,Hg,-0.3983478262938709,0.48869459139656307,1619,17
Tl,Hg,Ni,0.4132562706286227,0.5550743755848541,1619,17
Hg,Ni,Tl,0.004537148966702986,0.40476640253528806,1620,17
Ni,Tl,Hg,-0.2133773701532249,0.3623250515202701,1620,17
Tl,Hg,Ni,0.15127886066661045,0.3267431931950571,1620,17
Hg,Ni,Tl,0.07370253371585989,0.3291326592707436,1621,17
Ni,Tl,Hg,-0.27814541197778464,0.314610774701453,1621,17
Tl,Hg,Ni,-0.0728270759098768,0.28927783173943206,1621,17
Hg,Ni,Tl,0.1546411990269374,0.3016173247015467,1622,17
Ni,Tl,Hg,-0.04841778691449106,0.3062715293559706,1622,17
Tl,Hg,Ni,0.10332800390863817,0.2876780616499739,1622,17
Hg,Ni,Tl,0.34779774334324376,0.3637403131882768,1623,17
Ni,Tl,Hg,-0.38448353456882334,0.3517910276328735,1623,17
Tl,Hg,Ni,0.23168516830302543,0.40057628216361874,1623,17
Hg,Ni,Tl,0.6246734152048594,0.3867545472607009,1624,17
Ni,Tl,Hg,-0.08131369108992725,0.3641238248353099,1624,17
Tl,Hg,Ni,0.6452214823779441,0.4071691968529332,1624,17
Hg,Ni,Tl,0.07181666136869946,0.2836365685660529,1625,17
Ni,Tl,Hg,0.009441460497726872,0.2844566689207555,1625,17
Tl,Hg,Ni,0.014676892112624795,0.16963958221794645,1625,17
Hg,Ni,Tl,0.9007032561817407,0.41357700298224426,1626,17
Ni,Tl,Hg,0.2959616371408309,0.36257970471190337,1626,17
Tl,Hg,Ni,0.9432802349768066,0.4551196854646933,1626,17
Hg,Ni,Tl,0.3455609894533298,0.29126749358882403,1627,17
Ni,Tl,Hg,0.10612254192203618,0.2949484789384183,1627,17
Tl,Hg,Ni,0.11881781762482824,0.2513394841397968,1627,17
Hg,Ni,Tl,-0.4282626028170302,0.48258210366493065,1628,17
Ni,Tl,Hg,-0.6414633585932288,0.4893451870053925,1628,17
Tl,Hg,Ni,-0.2531153386231155,0.33121283073284613,1628,17
Hg,Ni,Tl,0.1915810202228272,0.3082430346035325,1629,17
Ni,Tl,Hg,0.15765340642157177,0.30729554388133595,1629,17
Tl,Hg,Ni,-0.005690060989273604,0.2232958949027233,1629,17
Hg,Ni,Tl,-0.07535730529999984,0.3641949211648211,1630,17
Ni,Tl,Hg,-0.1937603916945858,0.39958064731901866,1630,17
Tl,Hg,Ni,0.11637573428422954,0.3075792459206784,1630,17
Hg,Ni,Tl,0.7788728940754179,0.5738575592829089,1631,17
Ni,Tl,Hg,-0.49012488982013647,0.529812638126216,1631,17
Tl,Hg,Ni,0.8080046387981268,0.5466977275989631,1631,17
Hg,Ni,Tl,0.7611568173495318,0.3670368985543453,1632,17
Ni,Tl,Hg,0.3967346363917672,0.38252567529588805,1632,17
Tl,Hg,Ni,-0.09383929059472784,0.3092790203580444,1632,17
Hg,Ni,Tl,0.1534993540464198,0.30105666436850465,1633,17
Ni,Tl,Hg,0.09714636311184943,0.29914967029588146,1633,17
Tl,Hg,Ni,0.2526322287948082,0.2961793117953094,1633,17
Hg,Ni,Tl,0.305747441155261,0.4298629737046139,1634,17
Ni,Tl,Hg,0.564394219904977,0.428052857082444,1634,17
Tl,Hg,Ni,0.8538501245560326,0.4525227891296737,1634,17
Hg,Ni,Tl,1.0821438006089412,0.516488010543426,1635,17
Ni,Tl,Hg,0.5085503097863651,0.46098221482753193,1635,17
Tl,Hg,Ni,1.2181425423464312,0.5253851638425875,1635,17
Hg,Ni,Tl,-0.14343204853263058,0.28749513271800603,1636,17
Ni,Tl,Hg,-0.21790680061362666,0.27930628164489574,1636,17
Tl,Hg,Ni,0.0632305107998401,0.2011880025322706,1636,17
Hg,Ni,Tl,0.15861235241779426,0.33614916878989665,1637,17
Ni,Tl,Hg,0.14442631658859906,0.3478393161368091,1637,17
Tl,Hg,Ni,0.15828825332789265,0.22649092322157424,1637,17
Hg,Ni,Tl,0.22067690833495135,0.3483330228666896,1638,17
Ni,Tl,Hg,-0.1507257433182323,0.30383084093331164,1638,17
Tl,Hg,Ni,0.27678154988729275,0.3162164264379436,1638,17
Hg,Ni,Tl,-0.09217317785470058,0.31857579542283593,1639,17
Ni,Tl,Hg,-0.13801894151475036,0.31447539141262754,1639,17
Tl,Hg,Ni,0.1753698199858844,0.22265352956891327,1639,17
Hg,Ni,Tl,0.01617090444557867,0.3718595364157416,1640,17
Ni,Tl,Hg,-0.022028488572597205,0.41328611355154454,1640,17
Tl,Hg,Ni,0.09466775324739807,0.3103668935316824,1640,17
Hg,Ni,Tl,1.595599220435783,0.5902995721311866,1641,17
Ni,Tl,Hg,-0.3088069655746102,0.4692745422975311,1641,17
Tl,Hg,Ni,1.2232138019287238,0.6316250808625373,1641,17
Hg,Ni,Tl,0.3347421179201131,0.35636721310340214,1642,17
Ni,Tl,Hg,0.3507100497124638,0.38763123573098385,1642,17
Tl,Hg,Ni,0.5569215440543127,0.4046633333830592,1642,17
Hg,Ni,Tl,0.011111040741170974,0.32653982371278983,1643,17
Ni,Tl,Hg,-0.24502100824401207,0.31540805407935546,1643,17
Tl,Hg,Ni,0.15308015946328712,0.24866318174699084,1643,17
Hg,Ni,Tl,-0.18899466770822038,0.27312270306768965,1644,17
Ni,Tl,Hg,-0.1539520820070721,0.2742916428127788,1644,17
Tl,Hg,Ni,0.07386514871402161,0.1692953136789933,1644,17
Hg,Ni,Tl,0.3077341114478842,0.3047099608076624,1645,17
Ni,Tl,Hg,0.13620911456106288,0.28269708031756063,1645,17
Tl,Hg,Ni,0.31333874322484245,0.2540250664669109,1645,17
Hg,Ni,Tl,-0.03693000482052611,0.2914128991328255,1646,17
Ni,Tl,Hg,-0.19155175816193015,0.2790453990950743,1646,17
Tl,Hg,Ni,0.24318966210376658,0.2363240181265013,1646,17
Hg,Ni,Tl,0.21247108220919442,0.4217316130219065,1647,17
Ni,Tl,Hg,-0.2725091067974028,0.3845492394298372,1647,17
Tl,Hg,Ni,0.6807768471545765,0.3927627361579827,1647,17
Hg,Ni,Tl,0.5346866683564322,0.3345279566199179,1648,17
Ni,Tl,Hg,0.2786014646391868,0.32629472506693796,1648,17
Tl,Hg,Ni,0.24846106197694962,0.2946706222945517,1648,17
Hg,Ni,Tl,0.9016325236839586,0.4570781029158354,1649,17
Ni,Tl,Hg,0.25978079356982287,0.474756283914685,1649,17
Tl,Hg,Ni,0.8358356559149027,0.5226529771478629,1649,17
Hg,Ni,Tl,0.20382750977652853,0.27529148815816407,1650,17
Ni,Tl,Hg,0.24114464359242582,0.26986932192444574,1650,17
Tl,Hg,Ni,-0.019388637182218726,0.1554996046530381,1650,17
Hg,Ni,Tl,-0.09270898431707764,0.3226006549960022,1651,17
Ni,Tl,Hg,-0.22651132349134873,0.31476424948461257,1651,17
Tl,Hg,Ni,-0.0668429127267327,0.29421946564749313,1651,17
Hg,Ni,Tl,0.012478717634497372,0.4143719068282909,1652,17
Ni,Tl,Hg,-0.20226916039817056,0.42830847985837167,1652,17
Tl,Hg,Ni,0.15391691119082118,0.3363303576115756,1652,17
Hg,Ni,Tl,0.41794109486944375,0.3476904371094909,1653,17
Ni,Tl,Hg,-0.093754111359873,0.33775524677538027,1653,17
Tl,Hg,Ni,-0.10662969114851828,0.32399532354462207,1653,17
Hg,Ni,Tl,-0.30231879871637535,0.5541745387284265,1654,17
Ni,Tl,Hg,-0.4704446033922389,0.5784978332731923,1654,17
Tl,Hg,Ni,0.27013833164665524,0.5404057954610745,1654,17
Hg,Ni,Tl,-0.013435831913355845,0.3320368404924526,1655,17
Ni,Tl,Hg,-0.36592305613520537,0.30170595233405134,1655,17
Tl,Hg,Ni,0.20896860501981696,0.27729963630344223,1655,17
Hg,Ni,Tl,0.4649334712797093,0.4392591578887282,1656,17
Ni,Tl,Hg,-0.016765484077526427,0.404789323665687,1656,17
Tl,Hg,Ni,0.7778048789695386,0.43992913211133894,1656,17
Hg,Ni,Tl,1.0321598423621756,0.4224446190475435,1657,17
Ni,Tl,Hg,-0.27721289784135905,0.3613697169841892,1657,17
Tl,Hg,Ni,0.5428697908921141,0.470637051684813,1657,17
Hg,Ni,Tl,0.4230857149592171,0.3224032895358273,1658,17
Ni,Tl,Hg,0.565725095596052,0.3417351514405823,1658,17
Tl,Hg,Ni,0.28109191133918765,0.29472152873460056,1658,17
Hg,Ni,Tl,0.02746903201598805,0.2857919999331249,1659,17
Ni,Tl,Hg,0.008371140203882632,0.27951437943329255,1659,17
Tl,Hg,Ni,-0.04574476367019731,0.25442769606607524,1659,17
Hg,Ni,Tl,0.25746960807774943,0.3557859349866595,1660,17
Ni,Tl,Hg,-0.1057434254744809,0.3743914252503406,1660,17
Tl,Hg,Ni,0.3260509344298681,0.36474895035241206,1660,17
Hg,Ni,Tl,0.8648982370939393,0.4842697450574287,1661,17
Ni,Tl,Hg,-0.08559687350366296,0.42450731518374013,1661,17
Tl,Hg,Ni,0.6672654240274669,0.5127362278111036,1661,17
Hg,Ni,Tl,0.8238502589048027,0.4467923723592634,1662,17
Ni,Tl,Hg,0.2696621150864593,0.4162803241390302,1662,17
Tl,Hg,Ni,0.7497981156007838,0.478226896233377,1662,17
Hg,Ni,Tl,0.7088556693431292,0.4508838781922642,1663,17
Ni,Tl,Hg,-0.030999805850999707,0.42270761222217446,1663,17
Tl,Hg,Ni,1.1051413827408654,0.5260692869136144,1663,17
Hg,Ni,Tl,0.6506828748075684,0.4726808592077055,1664,17
Ni,Tl,Hg,0.21570900255770553,0.5135042086043611,1664,17
Tl,Hg,Ni,0.13334637850969688,0.44236975585267757,1664,17
Hg,Ni,Tl,0.2569789160221916,0.31873253119765116,1665,17
Ni,Tl,Hg,0.09837523774243451,0.30589185650374856,1665,17
Tl,Hg,Ni,0.30066463721713443,0.27097082604620487,1665,17
Hg,Ni,Tl,0.46176630233689187,0.35227646750605424,1666,17
Ni,Tl,Hg,-0.16608887576409126,0.3237700861139399,1666,17
Tl,Hg,Ni,0.058035406020918945,0.36481834362854115,1666,17
Hg,Ni,Tl,0.19852345312473396,0.41132347241552875,1667,17
Ni,Tl,Hg,-0.1714022044386554,0.3601492075959372,1667,17
Tl,Hg,Ni,0.2853762601490706,0.3843157338483008,1667,17
Hg,Ni,Tl,0.4790190248211652,0.33624727439541874,1668,17
Ni,Tl,Hg,0.05974905973655176,0.3455334750077634,1668,17
Tl,Hg,Ni,0.332077665437279,0.3813286719599013,1668,17
Hg,Ni,Tl,0.021028365734923504,0.3731320454178852,1669,17
Ni,Tl,Hg,-0.04196801095625968,0.3412747363776507,1669,17
Tl,Hg,Ni,0.06459449553206209,0.24480257465527425,1669,17
Hg,Ni,Tl,0.22995074677117833,0.4088975222253163,1670,17
Ni,Tl,Hg,-0.10389435928824886,0.48622114528687227,1670,17
Tl,Hg,Ni,-0.30584739056477517,0.36661902592474166,1670,17
Hg,Ni,Tl,0.6052239288019345,0.4454925900596963,1671,17
Ni,Tl,Hg,0.17879263922702826,0.41325173940428334,1671,17
Tl,Hg,Ni,0.6989521953728843,0.4439543392683389,1671,17
Hg,Ni,Tl,0.33093645080267375,0.34541665474228034,1672,17
Ni,Tl,Hg,-0.060488493908179564,0.30557133712808543,1672,17
Tl,Hg,Ni,0.4114989427007103,0.3575601736154165,1672,17
Hg,Ni,Tl,0.04463278436184215,0.39095581083324765,1673,17
Ni,Tl,Hg,-0.21106153167624964,0.43707040441581896,1673,17
Tl,Hg,Ni,-0.1298475990986292,0.31494608355657217,1673,17
Hg,Ni,Tl,0.09486740010019723,0.3181916709422829,1674,17
Ni,Tl,Hg,0.05289519868916326,0.3205167871536964,1674,17
Tl,Hg,Ni,0.2669207081618641,0.29414254861695155,1674,17
Hg,Ni,Tl,0.19127027905350769,0.2993986088650236,1675,17
Ni,Tl,Hg,0.16407840333798784,0.2793952944296504,1675,17
Tl,Hg,Ni,0.17718849748605425,0.23585284604121765,1675,17
Hg,Ni,Tl,0.34811417967986724,0.3821973312377392,1676,17
Ni,Tl,Hg,-0.02442974003323961,0.34035931115783113,1676,17
Tl,Hg,Ni,0.49954409632559393,0.38350664129271983,1676,17
Hg,Ni,Tl,0.48889775838485505,0.3726652368087604,1677,17
Ni,Tl,Hg,0.041614358808621965,0.37281978990181974,1677,17
Tl,Hg,Ni,0.22871381373578803,0.3573479337536642,1677,17
Hg,Ni,Tl,0.10321904210976607,0.29039886555737254,1678,17
Ni,Tl,Hg,0.03198342323449754,0.2876275306342491,1678,17
Tl,Hg,Ni,0.16135727410299294,0.23602516792931774,1678,17
Hg,Ni,Tl,-0.09822298009085362,0.22283817560185545,1679,17
Ni,Tl,Hg,-0.11644465713279306,0.21538788790932947,1679,17
Tl,Hg,Ni,0.02650990600793346,0.11329996500074616,1679,17
Hg,Ni,Tl,0.5690132618925552,0.3628905365573484,1680,17
Ni,Tl,Hg,0.26302402153002546,0.32006501246087365,1680,17
Tl,Hg,Ni,0.516704491459004,0.3129862974763218,1680,17
Hg,Ni,Tl,1.2204193292197627,0.5540180130997974,1681,17
Ni,Tl,Hg,0.8637293757696178,0.5672462434889252,1681,17
Tl,Hg,Ni,1.529489673855791,0.5981995455231522,1681,17
Hg,Ni,Tl,0.2505023397718924,0.32428328125905087,1682,17
Ni,Tl,Hg,0.20066678854178832,0.3289373704654075,1682,17
Tl,Hg,Ni,-0.03781721486046852,0.18955554735463248,1682,17
Hg,Ni,Tl,0.5938010456061598,0.3674382738279074,1683,17
Ni,Tl,Hg,0.12129987354133132,0.3352971521643127,1683,17
Tl,Hg,Ni,0.8358657151660309,0.4103791232716118,1683,17
Hg,Ni,Tl,0.5117610449936074,0.34618573722575313,1684,17
Ni,Tl,Hg,0.4103041700642307,0.33387232707646164,1684,17
Tl,Hg,Ni,0.5247631581572603,0.3744375448372468,1684,17
Hg,Ni,Tl,0.6655403672668694,0.4743398966762362,1685,17
Ni,Tl,Hg,-0.15363681415250774,0.4263159739330762,1685,17
Tl,Hg,Ni,0.9340199055007723,0.4479839323971865,1685,17
Hg,Ni,Tl,0.16090182960709054,0.34312735737388916,1686,17
Ni,Tl,Hg,-0.010937869728302907,0.3300483312078702,1686,17
Tl,Hg,Ni,0.21288701807682386,0.3112713924902936,1686,17
Hg,Ni,Tl,0.8814874213801009,0.45385251961004736,1687,17
Ni,Tl,Hg,-0.15404840866213743,0.4556753086264963,1687,17
Tl,Hg,Ni,-0.1860147687526723,0.4647618044340939,1687,17
Hg,Ni,Tl,-0.24602403668470973,0.3163785200213233,1688,17
Ni,Tl,Hg,-0.32182397132001617,0.30460133031950537,1688,17
Tl,Hg,Ni,0.00776006456518008,0.16614400585337571,1688,17
Hg,Ni,Tl,0.058953965305404754,0.3185151378046936,1689,17
Ni,Tl,Hg,-0.094174341283221,0.298620266114204,1689,17
Tl,Hg,Ni,0.14982024504330838,0.28805290752437324,1689,17
Hg,Ni,Tl,-0.05510662250434972,0.2890022437308648,1690,17
Ni,Tl,Hg,-0.3329223781608208,0.2868587964314747,1690,17
Tl,Hg,Ni,-0.0455997781726305,0.2885305840400366,1690,17
Hg,Ni,Tl,0.4368836674966756,0.3870229724156765,1691,17
Ni,Tl,Hg,0.11945458569235701,0.39427433901469144,1691,17
Tl,Hg,Ni,0.11924654247447197,0.3420049286433338,1691,17
Hg,Ni,Tl,0.07975893015962443,0.39040429451564396,1692,17
Ni,Tl,Hg,-0.35920818194543935,0.33519343888042147,1692,17
Tl,Hg,Ni,0.08620312429943588,0.367364363523385,1692,17
Hg,Ni,Tl,-0.21780191274701277,0.37219003946926604,1693,17
Ni,Tl,Hg,-0.6740151416264322,0.4055057280132715,1693,17
Tl,Hg,Ni,-0.23885147758202319,0.35430077873286203,1693,17
Hg,Ni,Tl,-0.10535298271178917,0.3456792188782858,1694,17
Ni,Tl,Hg,-0.17545243055913762,0.34540810635462826,1694,17
Tl,Hg,Ni,0.038735647156735276,0.2924681682664997,1694,17
Hg,Ni,Tl,0.8081578427011182,0.5123560297377107,1695,17
Ni,Tl,Hg,0.4853206951296718,0.4998692881049804,1695,17
Tl,Hg,Ni,1.2261153385304118,0.525283506219674,1695,17
Hg,Ni,Tl,0.7104738944814075,0.47890659627354615,1696,17
Ni,Tl,Hg,-0.16027614548817226,0.361186517395356,1696,17
Tl,Hg,Ni,0.5901122590799917,0.43539003033852225,1696,17
Hg,Ni,Tl,0.1063478470252015,0.4319118692474727,1697,17
Ni,Tl,Hg,-0.554835961234434,0.4175169783485728,1697,17
Tl,Hg,Ni,0.1191818397790878,0.42155850193204536,1697,17
Hg,Ni,Tl,0.36289634080621047,0.3166030005663259,1698,17
Ni,Tl,Hg,0.25679679706535596,0.28354549748712154,1698,17
Tl,Hg,Ni,0.1559293764570353,0.2284949017429165,1698,17
Hg,Ni,Tl,0.17404955066030414,0.2846935092938599,1699,17
Ni,Tl,Hg,-0.11321872663139354,0.26531128611674,1699,17
Tl,Hg,Ni,0.1364731308621523,0.2449426219954408,1699,17
Hg,Ni,Tl,-0.10694065161851185,0.25599210063848027,1700,17
Ni,Tl,Hg,-0.17100668863876045,0.24799210561154172,1700,17
Tl,Hg,Ni,-0.028775907081638685,0.14318559492401928,1700,17
