variable,PIP,trial,df,case
LBX180LA,0.22592,1307,2,14
LBX187LA,0.3544,1307,2,14
LBX194LA,0.83792,1307,2,14
LBXPCBLA,0.15536,1307,2,14
LBXHXCLA,0.35552,1307,2,14
LBX118LA,0.70592,1307,2,14
LBXD03LA,0.38384,1307,2,14
LBXD05LA,0.99952,1307,2,14
LBXD07LA,0.19424,1307,2,14
LBXF03LA,0.37888,1307,2,14
LBXF04LA,0.97744,1307,2,14
LBXF05LA,0.328,1307,2,14
LBXF08LA,0.15728,1307,2,14
LBX074LA,0.28752,1308,2,14
LBX099LA,0.19344,1308,2,14
LBX138LA,0.1848,1308,2,14
LBX153LA,0.34144,1308,2,14
LBX170LA,0.1744,1308,2,14
LBX180LA,0.14736,1308,2,14
LBX187LA,0.15712,1308,2,14
LBX194LA,0.93552,1308,2,14
LBXPCBLA,0.16896,1308,2,14
LBXHXCLA,0.08064,1308,2,14
LBX118LA,0.8848,1308,2,14
LBXD03LA,0.09328,1308,2,14
LBXD05LA,1,1308,2,14
LBXD07LA,0.06976,1308,2,14
LBXF03LA,0.06048,1308,2,14
LBXF04LA,0.18368,1308,2,14
LBXF05LA,0.0936,1308,2,14
LBXF08LA,0.11312,1308,2,14
LBX074LA,0.47488,1309,2,14
LBX099LA,0.13456,1309,2,14
LBX138LA,0.17136,1309,2,14
LBX153LA,0.4104,1309,2,14
LBX170LA,0.30624,1309,2,14
LBX180LA,0.20272,1309,2,14
LBX187LA,0.6056,1309,2,14
LBX194LA,0.99472,1309,2,14
LBXPCBLA,0.41248,1309,2,14
LBXHXCLA,0.26304,1309,2,14
LBX118LA,0.30704,1309,2,14
LBXD03LA,0.21344,1309,2,14
LBXD05LA,0.9744,1309,2,14
LBXD07LA,0.57168,1309,2,14
LBXF03LA,0.08032,1309,2,14
LBXF04LA,0.99872,1309,2,14
LBXF05LA,0.09952,1309,2,14
LBXF08LA,0.06496,1309,2,14
LBX074LA,0.99616,1310,3,14
LBX099LA,0.0504,1310,3,14
LBX138LA,0.1128,1310,3,14
LBX153LA,0.1856,1310,3,14
LBX170LA,0.1472,1310,3,14
LBX180LA,0.12048,1310,3,14
LBX187LA,0.22784,1310,3,14
LBX194LA,0.75184,1310,3,14
LBXPCBLA,0.1624,1310,3,14
LBXHXCLA,0.2736,1310,3,14
LBX118LA,0.0736,1310,3,14
LBXD03LA,0.51536,1310,3,14
LBXD05LA,0.99872,1310,3,14
LBXD07LA,0.0872,1310,3,14
LBXF03LA,0.12496,1310,3,14
LBXF04LA,0.65072,1310,3,14
LBXF05LA,0.66144,1310,3,14
LBXF08LA,0.03888,1310,3,14
LBX074LA,0.42688,1311,3,14
LBX099LA,0.07824,1311,3,14
LBX138LA,0.3232,1311,3,14
LBX153LA,0.1456,1311,3,14
LBX170LA,0.08864,1311,3,14
LBX180LA,0.2112,1311,3,14
LBX187LA,0.4936,1311,3,14
LBX194LA,0.81136,1311,3,14
LBXPCBLA,0.08224,1311,3,14
LBXHXCLA,0.029760000000000002,1311,3,14
LBX118LA,0.60064,1311,3,14
LBXD03LA,0.01824,1311,3,14
LBXD05LA,1,1311,3,14
LBXD07LA,0.1848,1311,3,14
LBXF03LA,0.06464,1311,3,14
LBXF04LA,0.9992,1311,3,14
LBXF05LA,0.18384,1311,3,14
LBXF08LA,0.04432,1311,3,14
LBX074LA,0.99392,1312,2,14
LBX099LA,0.13344,1312,2,14
LBX138LA,0.10656,1312,2,14
LBX153LA,0.08592,1312,2,14
LBX170LA,0.14128,1312,2,14
LBX180LA,0.08672,1312,2,14
LBX187LA,0.12448,1312,2,14
LBX194LA,0.99664,1312,2,14
LBXPCBLA,0.0832,1312,2,14
LBXHXCLA,0.1888,1312,2,14
LBX118LA,0.19056,1312,2,14
LBXD03LA,0.54448,1312,2,14
LBXD05LA,0.99968,1312,2,14
LBXD07LA,0.04528,1312,2,14
LBXF03LA,0.0512,1312,2,14
LBXF04LA,0.98768,1312,2,14
LBXF05LA,0.06672,1312,2,14
LBXF08LA,0.06224,1312,2,14
LBX074LA,0.45232,1313,2,14
LBX099LA,0.13136,1313,2,14
LBX138LA,0.19408,1313,2,14
LBX153LA,0.29072,1313,2,14
LBX170LA,0.77568,1313,2,14
LBX180LA,0.18032,1313,2,14
LBX187LA,0.91728,1313,2,14
LBX194LA,0.9856,1313,2,14
LBXPCBLA,0.08608,1313,2,14
LBXHXCLA,0.06288,1313,2,14
LBX118LA,0.95696,1313,2,14
LBXD03LA,0.18144,1313,2,14
LBXD05LA,0.83168,1313,2,14
LBXD07LA,0.22144,1313,2,14
LBXF03LA,0.07168,1313,2,14
LBXF04LA,0.2656,1313,2,14
LBXF05LA,0.57152,1313,2,14
LBXF08LA,0.1064,1313,2,14
LBX074LA,0.59104,1314,2,14
LBX099LA,0.18672,1314,2,14
LBX138LA,0.14928,1314,2,14
LBX153LA,0.20272,1314,2,14
LBX170LA,0.22272,1314,2,14
LBX180LA,0.45232,1314,2,14
LBX187LA,0.3576,1314,2,14
LBX194LA,0.84576,1314,2,14
LBXPCBLA,0.79328,1314,2,14
LBXHXCLA,0.10432,1314,2,14
LBX118LA,0.22544,1314,2,14
LBXD03LA,0.10944,1314,2,14
LBXD05LA,0.9232,1314,2,14
LBXD07LA,0.67904,1314,2,14
LBXF03LA,0.09504,1314,2,14
LBXF04LA,1,1314,2,14
LBXF05LA,0.12016,1314,2,14
LBXF08LA,0.068,1314,2,14
LBX074LA,0.75488,1315,3,14
LBX099LA,0.16944,1315,3,14
LBX138LA,0.1056,1315,3,14
LBX153LA,0.18848,1315,3,14
LBX170LA,0.3176,1315,3,14
LBX180LA,0.11744,1315,3,14
LBX187LA,0.12496,1315,3,14
LBX194LA,0.98112,1315,3,14
LBXPCBLA,0.86784,1315,3,14
LBXHXCLA,0.90448,1315,3,14
LBX118LA,0.31568,1315,3,14
LBXD03LA,0.56752,1315,3,14
LBXD05LA,0.74752,1315,3,14
LBXD07LA,0.72848,1315,3,14
LBXF03LA,0.10256,1315,3,14
LBXF04LA,0.99936,1315,3,14
LBXF05LA,0.0672,1315,3,14
LBXF08LA,0.0352,1315,3,14
LBX074LA,0.54736,1316,1,14
LBX099LA,0.18096,1316,1,14
LBX138LA,0.18272,1316,1,14
LBX153LA,0.20128,1316,1,14
LBX170LA,0.20048,1316,1,14
LBX180LA,0.21808,1316,1,14
LBX187LA,0.26048,1316,1,14
LBX194LA,0.98336,1316,1,14
LBXPCBLA,0.33872,1316,1,14
LBXHXCLA,0.18224,1316,1,14
LBX118LA,0.2872,1316,1,14
LBXD03LA,0.12624,1316,1,14
LBXD05LA,0.64288,1316,1,14
LBXD07LA,0.15456,1316,1,14
LBXF03LA,0.12368,1316,1,14
LBXF04LA,0.95392,1316,1,14
LBXF05LA,0.6904,1316,1,14
LBXF08LA,0.09024,1316,1,14
LBX074LA,0.60448,1317,2,14
LBX099LA,0.48128,1317,2,14
LBX138LA,0.24272,1317,2,14
LBX153LA,0.21392,1317,2,14
LBX170LA,0.37872,1317,2,14
LBX180LA,0.23008,1317,2,14
LBX187LA,0.44656,1317,2,14
LBX194LA,0.91552,1317,2,14
LBXPCBLA,0.65232,1317,2,14
LBXHXCLA,0.13088,1317,2,14
LBX118LA,0.38384,1317,2,14
LBXD03LA,0.11456,1317,2,14
LBXD05LA,0.92224,1317,2,14
LBXD07LA,0.19744,1317,2,14
LBXF03LA,0.24864,1317,2,14
LBXF04LA,0.92928,1317,2,14
LBXF05LA,0.30304,1317,2,14
LBXF08LA,0.07136,1317,2,14
LBX074LA,0.23584,1318,2,14
LBX099LA,0.25312,1318,2,14
LBX138LA,0.15248,1318,2,14
LBX153LA,0.22512,1318,2,14
LBX170LA,0.33328,1318,2,14
LBX180LA,0.09536,1318,2,14
LBX187LA,0.08576,1318,2,14
LBX194LA,1,1318,2,14
LBXPCBLA,0.95488,1318,2,14
LBXHXCLA,0.57136,1318,2,14
LBX118LA,0.144,1318,2,14
LBXD03LA,0.09136,1318,2,14
LBXD05LA,0.24208,1318,2,14
LBXD07LA,0.67184,1318,2,14
LBXF03LA,0.33008,1318,2,14
LBXF04LA,1,1318,2,14
LBXF05LA,0.05376,1318,2,14
LBXF08LA,0.02128,1318,2,14
LBX074LA,0.96512,1319,3,14
LBX099LA,0.07472,1319,3,14
LBX138LA,0.2272,1319,3,14
LBX153LA,0.22064,1319,3,14
LBX170LA,0.27824,1319,3,14
LBX180LA,0.36944,1319,3,14
LBX187LA,0.6488,1319,3,14
LBX194LA,0.99792,1319,3,14
LBXPCBLA,0.78912,1319,3,14
LBXHXCLA,0.15616,1319,3,14
LBX118LA,0.11984,1319,3,14
LBXD03LA,0.31824,1319,3,14
LBXD05LA,0.15392,1319,3,14
LBXD07LA,0.98144,1319,3,14
LBXF03LA,0.40368,1319,3,14
LBXF04LA,0.98512,1319,3,14
LBXF05LA,0.12624,1319,3,14
LBXF08LA,0.01952,1319,3,14
LBX074LA,0.99424,1320,3,14
LBX099LA,0.20192,1320,3,14
LBX138LA,0.08624,1320,3,14
LBX153LA,0.11008,1320,3,14
LBX170LA,0.08144,1320,3,14
LBX180LA,0.06848,1320,3,14
LBX187LA,0.08256,1320,3,14
LBX194LA,0.99856,1320,3,14
LBXPCBLA,0.7,1320,3,14
LBXHXCLA,0.91552,1320,3,14
LBX118LA,0.30928,1320,3,14
LBXD03LA,0.09184,1320,3,14
LBXD05LA,0.90064,1320,3,14
LBXD07LA,0.09696,1320,3,14
LBXF03LA,0.0488,1320,3,14
LBXF04LA,0.99856,1320,3,14
LBXF05LA,0.09488,1320,3,14
LBXF08LA,0.0904,1320,3,14
LBX074LA,0.9208,1321,1,14
LBX099LA,0.0904,1321,1,14
LBX138LA,0.20176,1321,1,14
LBX153LA,0.28864,1321,1,14
LBX170LA,0.14608,1321,1,14
LBX180LA,0.15872,1321,1,14
LBX187LA,0.12416,1321,1,14
LBX194LA,0.99792,1321,1,14
LBXPCBLA,0.06368,1321,1,14
LBXHXCLA,0.09408,1321,1,14
LBX118LA,0.24048,1321,1,14
LBXD03LA,0.47168,1321,1,14
LBXD05LA,0.99712,1321,1,14
LBXD07LA,0.07072,1321,1,14
LBXF03LA,0.05376,1321,1,14
LBXF04LA,0.828,1321,1,14
LBXF05LA,0.39424,1321,1,14
LBXF08LA,0.05312,1321,1,14
LBX074LA,0.15424,1322,3,14
LBX099LA,0.25616,1322,3,14
LBX138LA,0.17632,1322,3,14
LBX153LA,0.2648,1322,3,14
LBX170LA,0.11056,1322,3,14
LBX180LA,0.35216,1322,3,14
LBX187LA,0.12944,1322,3,14
LBX194LA,0.99184,1322,3,14
LBXPCBLA,0.9664,1322,3,14
LBXHXCLA,0.10288,1322,3,14
LBX118LA,0.19968,1322,3,14
LBXD03LA,0.22864,1322,3,14
LBXD05LA,0.356,1322,3,14
LBXD07LA,0.18752,1322,3,14
LBXF03LA,0.05536,1322,3,14
LBXF04LA,0.97312,1322,3,14
LBXF05LA,0.08672,1322,3,14
LBXF08LA,0.09968,1322,3,14
LBX074LA,0.36192,1323,2,14
LBX099LA,0.0848,1323,2,14
LBX138LA,0.23376,1323,2,14
LBX153LA,0.32928,1323,2,14
LBX170LA,0.22624,1323,2,14
LBX180LA,0.20944,1323,2,14
LBX187LA,0.20672,1323,2,14
LBX194LA,0.76784,1323,2,14
LBXPCBLA,0.07936,1323,2,14
LBXHXCLA,0.09264,1323,2,14
LBX118LA,0.48032,1323,2,14
LBXD03LA,0.13984,1323,2,14
LBXD05LA,0.95648,1323,2,14
LBXD07LA,0.07808,1323,2,14
LBXF03LA,0.12288,1323,2,14
LBXF04LA,0.912,1323,2,14
LBXF05LA,0.12256,1323,2,14
LBXF08LA,0.04736,1323,2,14
LBX074LA,0.39168,1324,2,14
LBX099LA,0.71808,1324,2,14
LBX138LA,0.29328,1324,2,14
LBX153LA,0.19776,1324,2,14
LBX170LA,0.65696,1324,2,14
LBX180LA,0.21312,1324,2,14
LBX187LA,0.67696,1324,2,14
LBX194LA,0.56592,1324,2,14
LBXPCBLA,0.24544,1324,2,14
LBXHXCLA,0.1088,1324,2,14
LBX118LA,0.32928,1324,2,14
LBXD03LA,0.28464,1324,2,14
LBXD05LA,0.99408,1324,2,14
LBXD07LA,0.14112,1324,2,14
LBXF03LA,0.07024,1324,2,14
LBXF04LA,0.98464,1324,2,14
LBXF05LA,0.09968,1324,2,14
LBXF08LA,0.25824,1324,2,14
LBX074LA,0.82864,1325,2,14
LBX099LA,0.06544,1325,2,14
LBX138LA,0.2496,1325,2,14
LBX153LA,0.28272,1325,2,14
LBX170LA,0.4624,1325,2,14
LBX180LA,0.39984,1325,2,14
LBX187LA,0.38912,1325,2,14
LBX194LA,0.66144,1325,2,14
LBXPCBLA,0.05712,1325,2,14
LBXHXCLA,0.07664,1325,2,14
LBX118LA,0.09312,1325,2,14
LBXD03LA,0.07648,1325,2,14
LBXD05LA,1,1325,2,14
LBXD07LA,0.08704,1325,2,14
LBXF03LA,0.04512,1325,2,14
LBXF04LA,0.99968,1325,2,14
LBXF05LA,0.13552,1325,2,14
LBXF08LA,0.096,1325,2,14
LBX074LA,0.928,1326,3,14
LBX099LA,0.4264,1326,3,14
LBX138LA,0.24496,1326,3,14
LBX153LA,0.48288,1326,3,14
LBX170LA,0.1752,1326,3,14
LBX180LA,0.22512,1326,3,14
LBX187LA,0.86944,1326,3,14
LBX194LA,0.53248,1326,3,14
LBXPCBLA,0.6776,1326,3,14
LBXHXCLA,0.1408,1326,3,14
LBX118LA,0.24336,1326,3,14
LBXD03LA,0.27328,1326,3,14
LBXD05LA,0.4296,1326,3,14
LBXD07LA,0.1312,1326,3,14
LBXF03LA,0.27888,1326,3,14
LBXF04LA,0.99904,1326,3,14
LBXF05LA,0.1072,1326,3,14
LBXF08LA,0.02768,1326,3,14
LBX074LA,0.87984,1327,1,14
LBX099LA,0.4032,1327,1,14
LBX138LA,0.17248,1327,1,14
LBX153LA,0.19264,1327,1,14
LBX170LA,0.23744,1327,1,14
LBX180LA,0.27024,1327,1,14
LBX187LA,0.44336,1327,1,14
LBX194LA,0.40832,1327,1,14
LBXPCBLA,0.1512,1327,1,14
LBXHXCLA,0.40384,1327,1,14
LBX118LA,0.3192,1327,1,14
LBXD03LA,0.35424,1327,1,14
LBXD05LA,1,1327,1,14
LBXD07LA,0.1376,1327,1,14
LBXF03LA,0.22944,1327,1,14
LBXF04LA,0.3032,1327,1,14
LBXF05LA,0.44896,1327,1,14
LBXF08LA,0.13248,1327,1,14
LBX074LA,0.85776,1328,2,14
LBX099LA,0.13568,1328,2,14
LBX138LA,0.14496,1328,2,14
LBX153LA,0.14176,1328,2,14
LBX170LA,0.71504,1328,2,14
LBX180LA,0.1504,1328,2,14
LBX187LA,0.1592,1328,2,14
LBX194LA,0.728,1328,2,14
LBXPCBLA,0.82096,1328,2,14
LBXHXCLA,0.21296,1328,2,14
LBX118LA,0.19472,1328,2,14
LBXD03LA,0.44448,1328,2,14
LBXD05LA,1,1328,2,14
LBXD07LA,0.06304,1328,2,14
LBXF03LA,0.18416,1328,2,14
LBXF04LA,0.47936,1328,2,14
LBXF05LA,0.62608,1328,2,14
LBXF08LA,0.14112,1328,2,14
LBX074LA,0.62288,1329,3,14
LBX099LA,0.1112,1329,3,14
LBX138LA,0.08816,1329,3,14
LBX153LA,0.11152,1329,3,14
LBX170LA,0.2112,1329,3,14
LBX180LA,0.16528,1329,3,14
LBX187LA,0.48624,1329,3,14
LBX194LA,0.98304,1329,3,14
LBXPCBLA,0.16464,1329,3,14
LBXHXCLA,0.1352,1329,3,14
LBX118LA,0.16288,1329,3,14
LBXD03LA,0.1504,1329,3,14
LBXD05LA,0.98688,1329,3,14
LBXD07LA,0.19184,1329,3,14
LBXF03LA,0.11296,1329,3,14
LBXF04LA,0.56928,1329,3,14
LBXF05LA,0.7488,1329,3,14
LBXF08LA,0.52512,1329,3,14
LBX074LA,0.97488,1330,4,14
LBX099LA,0.03696,1330,4,14
LBX138LA,0.11248,1330,4,14
LBX153LA,0.0536,1330,4,14
LBX170LA,0.10048,1330,4,14
LBX180LA,0.05248,1330,4,14
LBX187LA,0.124,1330,4,14
LBX194LA,0.96176,1330,4,14
LBXPCBLA,0.48032,1330,4,14
LBXHXCLA,0.17504,1330,4,14
LBX118LA,0.02368,1330,4,14
LBXD03LA,0.052,1330,4,14
LBXD05LA,0.88048,1330,4,14
LBXD07LA,0.2512,1330,4,14
LBXF03LA,0.0704,1330,4,14
LBXF04LA,1,1330,4,14
LBXF05LA,0.2056,1330,4,14
LBXF08LA,0.04016,1330,4,14
LBX074LA,0.29712,1331,4,14
LBX099LA,0.05728,1331,4,14
LBX138LA,0.0504,1331,4,14
LBX153LA,0.09456,1331,4,14
LBX170LA,0.08608,1331,4,14
LBX180LA,0.09376,1331,4,14
LBX187LA,0.08336,1331,4,14
LBX194LA,0.99744,1331,4,14
LBXPCBLA,0.93072,1331,4,14
LBXHXCLA,0.37344,1331,4,14
LBX118LA,0.13072,1331,4,14
LBXD03LA,0.32208,1331,4,14
LBXD05LA,0.99488,1331,4,14
LBXD07LA,0.06128,1331,4,14
LBXF03LA,0.05024,1331,4,14
LBXF04LA,0.79488,1331,4,14
LBXF05LA,0.07248,1331,4,14
LBXF08LA,0.03584,1331,4,14
LBX074LA,0.824,1332,2,14
LBX099LA,0.52848,1332,2,14
LBX138LA,0.22624,1332,2,14
LBX153LA,0.31392,1332,2,14
LBX170LA,0.22144,1332,2,14
LBX180LA,0.1584,1332,2,14
LBX187LA,0.22752,1332,2,14
LBX194LA,0.95936,1332,2,14
LBXPCBLA,0.61856,1332,2,14
LBXHXCLA,0.09648,1332,2,14
LBX118LA,0.17744,1332,2,14
LBXD03LA,0.10112,1332,2,14
LBXD05LA,0.98304,1332,2,14
LBXD07LA,0.30976,1332,2,14
LBXF03LA,0.05856,1332,2,14
LBXF04LA,0.9608,1332,2,14
LBXF05LA,0.34048,1332,2,14
LBXF08LA,0.052,1332,2,14
LBX074LA,0.744,1333,2,14
LBX099LA,0.11216,1333,2,14
LBX138LA,0.23216,1333,2,14
LBX153LA,0.2152,1333,2,14
LBX170LA,0.18272,1333,2,14
LBX180LA,0.26912,1333,2,14
LBX187LA,0.30992,1333,2,14
LBX194LA,0.67856,1333,2,14
LBXPCBLA,0.99936,1333,2,14
LBXHXCLA,0.20432,1333,2,14
LBX118LA,0.1784,1333,2,14
LBXD03LA,0.1576,1333,2,14
LBXD05LA,0.9304,1333,2,14
LBXD07LA,0.09568,1333,2,14
LBXF03LA,0.19632,1333,2,14
LBXF04LA,0.9848,1333,2,14
LBXF05LA,0.20336,1333,2,14
LBXF08LA,0.10384,1333,2,14
LBX074LA,0.07088,1334,3,14
LBX099LA,0.07952,1334,3,14
LBX138LA,0.28432,1334,3,14
LBX153LA,0.33536,1334,3,14
LBX170LA,0.36928,1334,3,14
LBX180LA,0.15264,1334,3,14
LBX187LA,0.23072,1334,3,14
LBX194LA,0.98064,1334,3,14
LBXPCBLA,0.90112,1334,3,14
LBXHXCLA,0.14176,1334,3,14
LBX118LA,0.06768,1334,3,14
LBXD03LA,0.1504,1334,3,14
LBXD05LA,0.956,1334,3,14
LBXD07LA,0.17504,1334,3,14
LBXF03LA,0.03168,1334,3,14
LBXF04LA,0.96144,1334,3,14
LBXF05LA,0.2424,1334,3,14
LBXF08LA,0.06016,1334,3,14
LBX074LA,0.1184,1335,1,14
LBX099LA,0.12848,1335,1,14
LBX138LA,0.15808,1335,1,14
LBX153LA,0.15776,1335,1,14
LBX170LA,0.34224,1335,1,14
LBX180LA,0.18848,1335,1,14
LBX187LA,0.20096,1335,1,14
LBX194LA,0.87104,1335,1,14
LBXPCBLA,0.76208,1335,1,14
LBXHXCLA,0.144,1335,1,14
LBX118LA,0.14496,1335,1,14
LBXD03LA,0.1584,1335,1,14
LBXD05LA,0.6064,1335,1,14
LBXD07LA,0.21632,1335,1,14
LBXF03LA,0.17616,1335,1,14
LBXF04LA,0.99168,1335,1,14
LBXF05LA,0.97264,1335,1,14
LBXF08LA,0.51584,1335,1,14
LBX074LA,0.20704,1336,2,14
LBX099LA,0.12816,1336,2,14
LBX138LA,0.1712,1336,2,14
LBX153LA,0.11024,1336,2,14
LBX170LA,0.15888,1336,2,14
LBX180LA,0.10352,1336,2,14
LBX187LA,0.10752,1336,2,14
LBX194LA,0.97632,1336,2,14
LBXPCBLA,0.21792,1336,2,14
LBXHXCLA,0.1024,1336,2,14
LBX118LA,0.19024,1336,2,14
LBXD03LA,0.11248,1336,2,14
LBXD05LA,0.99824,1336,2,14
LBXD07LA,0.17152,1336,2,14
LBXF03LA,0.16064,1336,2,14
LBXF04LA,0.99808,1336,2,14
LBXF05LA,0.07072,1336,2,14
LBXF08LA,0.04592,1336,2,14
LBX074LA,0.95568,1337,4,14
LBX099LA,0.34608,1337,4,14
LBX138LA,0.05712,1337,4,14
LBX153LA,0.1,1337,4,14
LBX170LA,0.48704,1337,4,14
LBX180LA,0.04208,1337,4,14
LBX187LA,0.2584,1337,4,14
LBX194LA,0.09568,1337,4,14
LBXPCBLA,0.03552,1337,4,14
LBXHXCLA,0.0112,1337,4,14
LBX118LA,0.20672,1337,4,14
LBXD03LA,0.03456,1337,4,14
LBXD05LA,0.99952,1337,4,14
LBXD07LA,0.01392,1337,4,14
LBXF03LA,0.04096,1337,4,14
LBXF04LA,0.92416,1337,4,14
LBXF05LA,0.23904,1337,4,14
LBXF08LA,0.01616,1337,4,14
LBX074LA,0.0712,1338,4,14
LBX099LA,0.13904,1338,4,14
LBX138LA,0.08176,1338,4,14
LBX153LA,0.0736,1338,4,14
LBX170LA,0.05648,1338,4,14
LBX180LA,0.0904,1338,4,14
LBX187LA,0.0472,1338,4,14
LBX194LA,0.99904,1338,4,14
LBXPCBLA,1,1338,4,14
LBXHXCLA,0.048,1338,4,14
LBX118LA,0.10848,1338,4,14
LBXD03LA,0.12496,1338,4,14
LBXD05LA,0.288,1338,4,14
LBXD07LA,0.99984,1338,4,14
LBXF03LA,0.91152,1338,4,14
LBXF04LA,0.96784,1338,4,14
LBXF05LA,0.2112,1338,4,14
LBXF08LA,0.02224,1338,4,14
LBX074LA,0.94528,1339,2,14
LBX099LA,0.14752,1339,2,14
LBX138LA,0.2288,1339,2,14
LBX153LA,0.21424,1339,2,14
LBX170LA,0.26,1339,2,14
LBX180LA,0.236,1339,2,14
LBX187LA,0.4168,1339,2,14
LBX194LA,0.99776,1339,2,14
LBXPCBLA,0.86704,1339,2,14
LBXHXCLA,0.15264,1339,2,14
LBX118LA,0.14016,1339,2,14
LBXD03LA,0.39392,1339,2,14
LBXD05LA,0.95824,1339,2,14
LBXD07LA,0.5184,1339,2,14
LBXF03LA,0.19072,1339,2,14
LBXF04LA,0.97104,1339,2,14
LBXF05LA,0.18288,1339,2,14
LBXF08LA,0.17456,1339,2,14
LBX074LA,0.56864,1340,2,14
LBX099LA,0.09008,1340,2,14
LBX138LA,0.09616,1340,2,14
LBX153LA,0.11728,1340,2,14
LBX170LA,0.14032,1340,2,14
LBX180LA,0.12592,1340,2,14
LBX187LA,0.11904000000000001,1340,2,14
LBX194LA,0.99904,1340,2,14
LBXPCBLA,0.42416,1340,2,14
LBXHXCLA,0.08256,1340,2,14
LBX118LA,0.31408,1340,2,14
LBXD03LA,0.07072,1340,2,14
LBXD05LA,0.99024,1340,2,14
LBXD07LA,0.15392,1340,2,14
LBXF03LA,0.06384,1340,2,14
LBXF04LA,0.85632,1340,2,14
LBXF05LA,0.42592,1340,2,14
LBXF08LA,0.14752,1340,2,14
LBX074LA,0.76336,1341,2,14
LBX099LA,0.6552,1341,2,14
LBX138LA,0.10992,1341,2,14
LBX153LA,0.09808,1341,2,14
LBX170LA,0.29152,1341,2,14
LBX180LA,0.08896,1341,2,14
LBX187LA,0.15184,1341,2,14
LBX194LA,0.97904,1341,2,14
LBXPCBLA,0.0696,1341,2,14
LBXHXCLA,0.06336,1341,2,14
LBX118LA,0.13824,1341,2,14
LBXD03LA,0.39408,1341,2,14
LBXD05LA,0.88912,1341,2,14
LBXD07LA,0.54832,1341,2,14
LBXF03LA,0.0296,1341,2,14
LBXF04LA,1,1341,2,14
LBXF05LA,0.09696,1341,2,14
LBXF08LA,0.14192,1341,2,14
LBX074LA,0.58128,1342,2,14
LBX099LA,0.69312,1342,2,14
LBX138LA,0.51088,1342,2,14
LBX153LA,0.55632,1342,2,14
LBX170LA,0.45968,1342,2,14
LBX180LA,0.37936,1342,2,14
LBX187LA,0.23024,1342,2,14
LBX194LA,0.46144,1342,2,14
LBXPCBLA,0.17408,1342,2,14
LBXHXCLA,0.28112,1342,2,14
LBX118LA,0.84016,1342,2,14
LBXD03LA,0.48,1342,2,14
LBXD05LA,0.99936,1342,2,14
LBXD07LA,0.43872,1342,2,14
LBXF03LA,0.09744,1342,2,14
LBXF04LA,0.96656,1342,2,14
LBXF05LA,0.59008,1342,2,14
LBXF08LA,0.08096,1342,2,14
LBX074LA,0.6856,1343,3,14
LBX099LA,0.95744,1343,3,14
LBX138LA,0.51088,1343,3,14
LBX153LA,0.584,1343,3,14
LBX170LA,0.36992,1343,3,14
LBX180LA,0.15152,1343,3,14
LBX187LA,0.35808,1343,3,14
LBX194LA,0.91504,1343,3,14
LBXPCBLA,0.99808,1343,3,14
LBXHXCLA,0.0792,1343,3,14
LBX118LA,0.55312,1343,3,14
LBXD03LA,0.08656,1343,3,14
LBXD05LA,0.74592,1343,3,14
LBXD07LA,0.16144,1343,3,14
LBXF03LA,0.19744,1343,3,14
LBXF04LA,0.99936,1343,3,14
LBXF05LA,0.17392,1343,3,14
LBXF08LA,0.06928,1343,3,14
LBX074LA,0.73536,1344,2,14
LBX099LA,0.10528,1344,2,14
LBX138LA,0.168,1344,2,14
LBX153LA,0.18016,1344,2,14
LBX170LA,0.3192,1344,2,14
LBX180LA,0.31232,1344,2,14
LBX187LA,0.74208,1344,2,14
LBX194LA,0.74288,1344,2,14
LBXPCBLA,0.19088,1344,2,14
LBXHXCLA,0.33408,1344,2,14
LBX118LA,0.16096,1344,2,14
LBXD03LA,0.13472,1344,2,14
LBXD05LA,0.9928,1344,2,14
LBXD07LA,0.11376,1344,2,14
LBXF03LA,0.12704,1344,2,14
LBXF04LA,0.85776,1344,2,14
LBXF05LA,0.35328,1344,2,14
LBXF08LA,0.04448,1344,2,14
LBX074LA,0.90432,1345,3,14
LBX099LA,0.26016,1345,3,14
LBX138LA,0.12032,1345,3,14
LBX153LA,0.14976,1345,3,14
LBX170LA,0.13184,1345,3,14
LBX180LA,0.11408,1345,3,14
LBX187LA,0.30224,1345,3,14
LBX194LA,0.99296,1345,3,14
LBXPCBLA,0.14752,1345,3,14
LBXHXCLA,0.05872,1345,3,14
LBX118LA,0.16288,1345,3,14
LBXD03LA,0.50992,1345,3,14
LBXD05LA,0.544,1345,3,14
LBXD07LA,0.8344,1345,3,14
LBXF03LA,0.08864,1345,3,14
LBXF04LA,1,1345,3,14
LBXF05LA,0.21264,1345,3,14
LBXF08LA,0.1584,1345,3,14
LBX074LA,0.73888,1346,2,14
LBX099LA,0.15216,1346,2,14
LBX138LA,0.2552,1346,2,14
LBX153LA,0.22912,1346,2,14
LBX170LA,0.24976,1346,2,14
LBX180LA,0.37968,1346,2,14
LBX187LA,0.17888,1346,2,14
LBX194LA,0.85216,1346,2,14
LBXPCBLA,0.30496,1346,2,14
LBXHXCLA,0.86768,1346,2,14
LBX118LA,0.372,1346,2,14
LBXD03LA,0.16928,1346,2,14
LBXD05LA,0.71088,1346,2,14
LBXD07LA,0.40736,1346,2,14
LBXF03LA,0.16704,1346,2,14
LBXF04LA,0.99296,1346,2,14
LBXF05LA,0.1712,1346,2,14
LBXF08LA,0.29184,1346,2,14
