size,case,trial,variable,p
Large,2,192,Sb^2,1.0974164944730655e-10
Large,2,192,Sn*,6.359015713073277e-5
Small,2,193,Int,0.846698315180552
Small,2,193,Hg,0.00777316754815264
Small,2,193,Ni*,2.3115454483880996e-4
Small,2,193,Sb^2,2.388577944140746e-4
Small,2,193,Sn*,0.00386904824174712
Large,2,193,Int,0.8517847367600224
Large,2,193,Hg,1.4759160706591986e-7
Large,2,193,Ni*,2.4018568677478816e-12
Large,2,193,Sb^2,2.035672372945045e-12
Large,2,193,Sn*,5.301818034731494e-4
Small,2,194,Int,0.8652431717051897
Small,2,194,Hg,0.07518708531566194
Small,2,194,Ni*,3.810385876441073e-4
Small,2,194,Sb^2,0.00192574097062253
Small,2,194,Sn*,0.28443263556349013
Large,2,194,Int,0.00336087254726286
Large,2,194,Hg,8.884723666373303e-6
Large,2,194,Ni*,1.2641067013473829e-11
Large,2,194,Sb^2,3.2167346525126916e-15
Large,2,194,Sn*,0.0019407476033155
Small,2,195,Int,0.037704795605135
Small,2,195,Hg,0.00102726750448747
Small,2,195,Ni*,0.00279988838074063
Small,2,195,Sb^2,0.00560153685002963
Small,2,195,Sn*,0.26126508207299426
Large,2,195,Int,0.0477172677247677
Large,2,195,Hg,1.892881377469405e-13
Large,2,195,Ni*,4.841560883722376e-14
Large,2,195,Sb^2,4.8381387319736294e-15
Large,2,195,Sn*,1.115780323042211e-5
Small,2,196,Int,0.1063964139179449
Small,2,196,Hg,0.09837011238700206
Small,2,196,Ni*,5.4995137770034024e-8
Small,2,196,Sb^2,0.2169599292739721
Small,2,196,Sn*,0.28094923316416776
Large,2,196,Int,0.2830543458190429
Large,2,196,Hg,1.5610633650978584e-11
Large,2,196,Ni*,1.6852655904398805e-11
Large,2,196,Sb^2,3.7772469965611427e-11
Large,2,196,Sn*,3.925734525473007e-5
Small,2,197,Int,0.00274045697066706
Small,2,197,Hg,0.5076211752171562
Small,2,197,Ni*,8.854123431488453e-6
Small,2,197,Sb^2,8.460633264575172e-7
Small,2,197,Sn*,0.00563228780633199
Large,2,197,Int,0.01438673363109317
Large,2,197,Hg,2.448367437231552e-6
Large,2,197,Ni*,6.3444855157197866e-15
Large,2,197,Sb^2,5.671773703571115e-19
Large,2,197,Sn*,0.00831288068854714
Small,2,198,Int,0.2695916882138186
Small,2,198,Hg,0.02992016622772642
Small,2,198,Ni*,0.00336823357132451
Small,2,198,Sb^2,5.805446989218418e-4
Small,2,198,Sn*,0.06662619380293942
Large,2,198,Int,0.00479329347909424
Large,2,198,Hg,3.145881066537638e-10
Large,2,198,Ni*,1.0094104497715087e-10
Large,2,198,Sb^2,1.659270966677547e-13
Large,2,198,Sn*,0.00259479622085576
Small,2,199,Int,0.4717850500659976
Small,2,199,Hg,2.3316413249084053e-5
Small,2,199,Ni*,7.12399768140997e-5
Small,2,199,Sb^2,1.1752548663064201e-7
Small,2,199,Sn*,0.3232144873605851
Large,2,199,Int,0.0738651374060977
Large,2,199,Hg,7.218647852683084e-10
Large,2,199,Ni*,7.525473305062058e-11
Large,2,199,Sb^2,5.851175795838367e-12
Large,2,199,Sn*,1.805415797571504e-6
Small,2,200,Int,0.7659681155357158
Small,2,200,Hg,4.782150232146399e-5
Small,2,200,Ni*,0.00193352065336269
Small,2,200,Sb^2,3.944079146757562e-4
Small,2,200,Sn*,0.03253366260852167
Large,2,200,Int,0.24824404761773927
Large,2,200,Hg,1.336372453216094e-11
Large,2,200,Ni*,1.4184338681959923e-17
Large,2,200,Sb^2,6.339411099443719e-16
Large,2,200,Sn*,2.5630126862624624e-6
Small,3,201,Int,0.07748195784246967
Small,3,201,Hg,0.1175309432564758
Small,3,201,Ni*,0.02477377694809706
Small,3,201,Sb^2,0.0025891412043621
Small,3,201,Sn*,0.23774895083427927
Large,3,201,Int,0.2875886525704715
Large,3,201,Hg,1.5761237612359475e-6
Large,3,201,Ni*,4.045119158915922e-11
Large,3,201,Sb^2,5.761663691847803e-14
Large,3,201,Sn*,0.0094480208056779
Small,3,202,Int,0.21816598055272332
Small,3,202,Hg,0.02159397573147628
Small,3,202,Ni*,8.333420080501523e-4
Small,3,202,Sb^2,7.594462878149178e-7
Small,3,202,Sn*,0.22364608960778415
Large,3,202,Int,0.05736069685116487
Large,3,202,Hg,7.582309575231947e-8
Large,3,202,Ni*,1.5256376937303663e-10
Large,3,202,Sb^2,2.3457358001180777e-12
Large,3,202,Sn*,7.167171061257545e-4
Small,3,203,Int,0.26299910229469575
Small,3,203,Hg,0.16943653540460282
Small,3,203,Ni*,2.3182979339294628e-4
Small,3,203,Sb^2,1.31217538038014e-4
Small,3,203,Sn*,0.1981985422329683
Large,3,203,Int,0.01193912636633028
Large,3,203,Hg,0.00187607825517586
Large,3,203,Ni*,1.203575039615569e-13
Large,3,203,Sb^2,4.1437822973346243e-13
Large,3,203,Sn*,1.2267738595495768e-6
Small,3,204,Int,0.01441912750569365
Small,3,204,Hg,0.6660345554373301
Small,3,204,Ni*,3.599980454940144e-5
Small,3,204,Sb^2,3.9023860722756646e-4
Small,3,204,Sn*,0.0128892007427112
Large,3,204,Int,0.03844647306548572
Large,3,204,Hg,6.921263104293535e-4
Large,3,204,Ni*,5.185511290033201e-10
Large,3,204,Sb^2,4.75028790127465e-14
Large,3,204,Sn*,0.00790570463091494
Small,3,205,Int,0.5978530804502972
Small,3,205,Hg,0.022543888406964
Small,3,205,Ni*,3.2249929068249846e-5
Small,3,205,Sb^2,0.00161909501061966
Small,3,205,Sn*,0.3484991610431383
Large,3,205,Int,0.2108425559731739
Large,3,205,Hg,2.3647874190316913e-6
Large,3,205,Ni*,1.3418493133501211e-5
Large,3,205,Sb^2,5.758492178735665e-16
Large,3,205,Sn*,5.004152948964344e-5
Small,3,206,Int,0.8721626137871594
Small,3,206,Hg,1.4991274881344513e-4
Small,3,206,Ni*,3.3743285577684674e-5
Small,3,206,Sb^2,7.718929875063782e-5
Small,3,206,Sn*,0.09467117541395584
Large,3,206,Int,0.8907772137794079
Large,3,206,Hg,5.058454765990943e-9
Large,3,206,Ni*,1.677922143918391e-7
Large,3,206,Sb^2,7.735891934083845e-15
Large,3,206,Sn*,4.800125249961011e-9
Small,3,207,Int,0.9390811766379776
Small,3,207,Hg,0.00331178000060425
Small,3,207,Ni*,3.2047499704431256e-5
Small,3,207,Sb^2,0.0021748212601956198
Small,3,207,Sn*,0.1766603210659508
Large,3,207,Int,0.07428999384072958
Large,3,207,Hg,3.5863960857634386e-6
Large,3,207,Ni*,2.679933164951297e-16
Large,3,207,Sb^2,1.2075823456714557e-15
Large,3,207,Sn*,0.02388702596697394
Small,3,208,Int,0.09384758742257474
Small,3,208,Hg,0.9634363383819028
Small,3,208,Ni*,0.00109065217774474
Small,3,208,Sb^2,9.44658601592608e-4
Small,3,208,Sn*,0.46099342864703297
Large,3,208,Int,0.038238236191896
Large,3,208,Hg,2.1385838644052407e-4
Large,3,208,Ni*,1.772110619444439e-9
Large,3,208,Sb^2,2.9745439585354643e-18
Large,3,208,Sn*,0.00335601845013999
Small,3,209,Int,0.22007349834293896
Small,3,209,Hg,0.00443243047637074
Small,3,209,Ni*,0.02023772539158525
Small,3,209,Sb^2,5.734761493582763e-10
Small,3,209,Sn*,0.048822662097564
Large,3,209,Int,0.03709620128311153
Large,3,209,Hg,3.518096657876309e-7
Large,3,209,Ni*,7.566421297472247e-14
Large,3,209,Sb^2,2.458613222819879e-12
Large,3,209,Sn*,6.609898258904335e-4
Small,3,210,Int,0.3786068422713046
Small,3,210,Hg,0.01576807168713823
Small,3,210,Ni*,0.03828535494529187
Small,3,210,Sb^2,1.859833771565566e-4
Small,3,210,Sn*,0.9776848402714796
Large,3,210,Int,0.16763131426933353
Large,3,210,Hg,7.579214995227699e-5
Large,3,210,Ni*,3.9045939713994245e-14
Large,3,210,Sb^2,5.193184211488376e-19
Large,3,210,Sn*,0.02705903332798659
Small,3,211,Int,0.5144889860863942
Small,3,211,Hg,0.05991326819367652
Small,3,211,Ni*,9.076374386936706e-4
Small,3,211,Sb^2,6.44742436448753e-4
Small,3,211,Sn*,0.03932018598255983
Large,3,211,Int,0.07188569229431659
Large,3,211,Hg,1.736038479589312e-6
Large,3,211,Ni*,2.396260394221842e-12
Large,3,211,Sb^2,7.15812915588058e-13
Large,3,211,Sn*,0.04096234452163698
Small,3,212,Int,0.9583653194060198
Small,3,212,Hg,0.00346916014396395
Small,3,212,Ni*,0.2537577687362212
Small,3,212,Sb^2,9.478356166123566e-6
Small,3,212,Sn*,0.06407279647919271
Large,3,212,Int,0.04192021554331207
Large,3,212,Hg,5.150694902285487e-5
Large,3,212,Ni*,3.864550805829479e-9
Large,3,212,Sb^2,6.556954708927778e-13
Large,3,212,Sn*,2.6267161700492576e-5
Small,3,213,Int,0.00206191866035504
Small,3,213,Hg,0.03232249315281256
Small,3,213,Ni*,1.3469604832022595e-6
Small,3,213,Sb^2,0.00232478614980637
Small,3,213,Sn*,0.00295247666211669
Large,3,213,Int,0.5981685042900331
Large,3,213,Hg,1.5941137575883907e-6
Large,3,213,Ni*,5.3642675739131837e-14
Large,3,213,Sb^2,2.0564236380572463e-15
Large,3,213,Sn*,4.022624626883585e-5
Small,3,214,Int,0.4506219095287789
Small,3,214,Hg,0.03655942995243163
Small,3,214,Ni*,0.00309207239086726
Small,3,214,Sb^2,0.00799581716979933
Small,3,214,Sn*,0.02012861065063285
Large,3,214,Int,0.6237185315896969
Large,3,214,Hg,3.890656832297825e-12
Large,3,214,Ni*,2.366045332168453e-12
Large,3,214,Sb^2,1.1069444423468665e-13
Large,3,214,Sn*,2.8014337410823676e-5
Small,3,215,Int,0.9670049491691344
Small,3,215,Hg,7.778447161466543e-4
Small,3,215,Ni*,1.943243018398455e-5
Small,3,215,Sb^2,2.680188387722938e-4
Small,3,215,Sn*,0.0018051568325637
Large,3,215,Int,0.04404556803737751
Large,3,215,Hg,2.5350168850923567e-6
Large,3,215,Ni*,6.00130156276201e-16
Large,3,215,Sb^2,1.180627417540938e-13
Large,3,215,Sn*,0.00855021471049539
Small,3,216,Int,0.0139819856250165
Small,3,216,Hg,0.1685866614768144
Small,3,216,Ni*,0.00161976880734567
Small,3,216,Sb^2,0.02823180894536378
Small,3,216,Sn*,0.1877498866262497
Large,3,216,Int,0.16796480674215666
Large,3,216,Hg,2.3994112817633115e-5
Large,3,216,Ni*,1.32123786835215e-7
Large,3,216,Sb^2,4.965023778012945e-10
Large,3,216,Sn*,1.7805962078709843e-4
Small,3,217,Int,0.4113718112840384
Small,3,217,Hg,5.02283232178507e-4
Small,3,217,Ni*,0.01140025955891937
Small,3,217,Sb^2,4.847894186917755e-6
Small,3,217,Sn*,7.732670080632579e-4
Large,3,217,Int,0.00928736322928073
Large,3,217,Hg,0.06353193730994079
Large,3,217,Ni*,5.7985616480659946e-11
Large,3,217,Sb^2,4.4114295135068755e-14
Large,3,217,Sn*,1.5694910157432876e-6
Small,3,218,Int,0.07508464363307757
Small,3,218,Hg,6.606198147617396e-4
Small,3,218,Ni*,0.0041317751641758
Small,3,218,Sb^2,0.3429406960663284
Small,3,218,Sn*,2.616972997120745e-4
Large,3,218,Int,0.26288741798101206
Large,3,218,Hg,2.6688044058984064e-5
Large,3,218,Ni*,6.4030272626780525e-15
Large,3,218,Sb^2,2.6086566933043703e-16
Large,3,218,Sn*,0.10772687756238714
Small,3,219,Int,0.13468204737002265
Small,3,219,Hg,0.00767461433425433
Small,3,219,Ni*,2.3576972942517227e-4
Small,3,219,Sb^2,0.01801585106035995
Small,3,219,Sn*,0.11723934716499936
Large,3,219,Int,0.00165586364930762
Large,3,219,Hg,2.1242011195274393e-4
Large,3,219,Ni*,1.342487121873e-9
Large,3,219,Sb^2,3.32661195111149e-14
Large,3,219,Sn*,0.01298267692780756
Small,3,220,Int,0.25709869086127846
Small,3,220,Hg,6.117671074310838e-4
Small,3,220,Ni*,0.05064053681816458
Small,3,220,Sb^2,6.234447620036954e-4
Small,3,220,Sn*,0.5324930994149952
Large,3,220,Int,0.2027904685777052
Large,3,220,Hg,5.1566770763065195e-8
Large,3,220,Ni*,1.7141253334727042e-20
Large,3,220,Sb^2,7.398642126101453e-20
Large,3,220,Sn*,1.5988024240772572e-4
Small,3,221,Int,0.3630244470593764
Small,3,221,Hg,0.23336880917558817
Small,3,221,Ni*,1.2640988787833345e-4
Small,3,221,Sb^2,1.620804285462013e-6
Small,3,221,Sn*,0.3366324423901723
Large,3,221,Int,0.00157654558693562
Large,3,221,Hg,0.00704061777390984
Large,3,221,Ni*,5.215008310787977e-15
Large,3,221,Sb^2,7.227094600846426e-14
Large,3,221,Sn*,0.1519452094407218
Small,3,222,Int,0.745028741073289
Small,3,222,Hg,0.03759429370022422
Small,3,222,Ni*,1.8433009953397993e-4
Small,3,222,Sb^2,1.800376461206426e-4
Small,3,222,Sn*,8.774168386472873e-4
Large,3,222,Int,0.01126799092078043
Large,3,222,Hg,1.251275470106658e-4
Large,3,222,Ni*,1.096288156986008e-17
Large,3,222,Sb^2,1.3429337864642959e-20
Large,3,222,Sn*,9.92734587014967e-5
Small,3,223,Int,0.12903668781019292
Small,3,223,Hg,0.05088340496374229
Small,3,223,Ni*,0.02478011171187343
Small,3,223,Sb^2,6.0182813184142304e-5
Small,3,223,Sn*,0.02180713155555587
Large,3,223,Int,0.06371593024238188
Large,3,223,Hg,5.7890743173771246e-6
Large,3,223,Ni*,2.626594818272353e-11
Large,3,223,Sb^2,6.21910971428607e-16
Large,3,223,Sn*,0.05314826765607838
Small,3,224,Int,0.5179709670274744
Small,3,224,Hg,0.02961531459331012
Small,3,224,Ni*,3.829533933118495e-7
Small,3,224,Sb^2,0.0108491459070859
Small,3,224,Sn*,0.08020627332784785
Large,3,224,Int,0.03285596567388128
Large,3,224,Hg,2.04739525647217e-7
Large,3,224,Ni*,5.3140767687992766e-11
Large,3,224,Sb^2,5.129786368211179e-20
Large,3,224,Sn*,1.749322672443098e-4
Small,3,225,Int,0.9865120004698796
Small,3,225,Hg,0.00243415452215236
Small,3,225,Ni*,1.0247965542502924e-4
Small,3,225,Sb^2,1.3930642122158704e-5
Small,3,225,Sn*,0.9384090534229612
Large,3,225,Int,0.00357347901725617
Large,3,225,Hg,1.3987829798315918e-6
Large,3,225,Ni*,5.092053728673104e-13
Large,3,225,Sb^2,7.010898888100815e-18
Large,3,225,Sn*,4.3608194988443665e-5
Small,3,226,Int,0.9219295208349578
Small,3,226,Hg,0.00489466675592647
Small,3,226,Ni*,0.00103069894903674
Small,3,226,Sb^2,0.00162907934974673
Small,3,226,Sn*,0.04824443421941336
Large,3,226,Int,0.10990337593012273
Large,3,226,Hg,2.804624790432466e-7
Large,3,226,Ni*,6.888550021311318e-12
Large,3,226,Sb^2,3.4887344611662017e-14
Large,3,226,Sn*,2.163444409418568e-5
Small,3,227,Int,0.9352273927151276
Small,3,227,Hg,0.03069959007389694
Small,3,227,Ni*,9.600515799385144e-4
Small,3,227,Sb^2,1.5474384890089446e-6
Small,3,227,Sn*,0.8517751572914829
Large,3,227,Int,0.32249878099829876
Large,3,227,Hg,2.9932787989235007e-5
Large,3,227,Ni*,1.9255356139551397e-12
Large,3,227,Sb^2,1.8241849631679205e-17
Large,3,227,Sn*,0.03226228983268917
Small,3,228,Int,0.7551063781902282
Small,3,228,Hg,3.312784725563513e-4
Small,3,228,Ni*,0.00220573759529246
Small,3,228,Sb^2,0.00176192989204976
Small,3,228,Sn*,0.20229710427426997
Large,3,228,Int,0.9074798728521782
Large,3,228,Hg,3.580359914449907e-6
Large,3,228,Ni*,1.037455826918275e-9
Large,3,228,Sb^2,8.570756200627163e-18
Large,3,228,Sn*,0.00424086546873197
Small,3,229,Int,0.07265099513139725
Small,3,229,Hg,0.15305580732870822
Small,3,229,Ni*,0.00123148335445129
Small,3,229,Sb^2,1.2341298244364038e-5
Small,3,229,Sn*,3.8685071311783e-4
Large,3,229,Int,0.03818275195183758
Large,3,229,Hg,1.52387859898814e-4
Large,3,229,Ni*,1.4075285019350382e-10
Large,3,229,Sb^2,1.409376397254746e-12
Large,3,229,Sn*,4.787806789387602e-5
Small,3,230,Int,0.03923616045171963
Small,3,230,Hg,0.03388119298449033
Small,3,230,Ni*,2.4706851134239375e-6
Small,3,230,Sb^2,0.00236377715760133
Small,3,230,Sn*,0.7894114268038873
Large,3,230,Int,0.03124259795177371
Large,3,230,Hg,1.0546412056206342e-4
Large,3,230,Ni*,2.1234655515067962e-14
Large,3,230,Sb^2,2.819777690527404e-16
Large,3,230,Sn*,0.0011026573443592
Small,3,231,Int,0.4427347467083008
Small,3,231,Hg,0.02848801749190366
Small,3,231,Ni*,0.00199716226518359
Small,3,231,Sb^2,1.2654500477229168e-4
Small,3,231,Sn*,0.35230225518257063
Large,3,231,Int,0.18252086832570869
Large,3,231,Hg,1.379342171161099e-7
Large,3,231,Ni*,7.992362155667033e-18
Large,3,231,Sb^2,1.26944384540032e-13
Large,3,231,Sn*,0.00459244449626877
Small,3,232,Int,0.5312990803960784
Small,3,232,Hg,0.01305318187378981
Small,3,232,Ni*,4.876600641863421e-4
Small,3,232,Sb^2,2.609348096916546e-6
Small,3,232,Sn*,0.18283604617851948
Large,3,232,Int,0.01859722772746649
Large,3,232,Hg,9.096368346509052e-5
Large,3,232,Ni*,2.792183757745417e-12
Large,3,232,Sb^2,2.8066746450025337e-15
Large,3,232,Sn*,1.2045593863710735e-4
Small,3,233,Int,0.586088597451333
Small,3,233,Hg,0.02461407044047804
Small,3,233,Ni*,4.834341633641129e-6
Small,3,233,Sb^2,0.0151585010199444
Small,3,233,Sn*,0.00701886401140696
Large,3,233,Int,0.6855073954144666
Large,3,233,Hg,7.022113229211825e-10
Large,3,233,Ni*,3.339701837139483e-11
Large,3,233,Sb^2,5.792054944905028e-11
Large,3,233,Sn*,0.01160874688965847
Small,3,234,Int,0.09149273743746196
Small,3,234,Hg,0.09754556510704798
Small,3,234,Ni*,0.15854005637676483
Small,3,234,Sb^2,0.00506328446824916
Small,3,234,Sn*,0.5591627164289077
Large,3,234,Int,0.12837681891188496
Large,3,234,Hg,3.712027042906584e-6
Large,3,234,Ni*,5.987980769898688e-13
Large,3,234,Sb^2,4.8545045196708665e-8
Large,3,234,Sn*,0.00153923361997649
Small,3,235,Int,0.659450043463087
Small,3,235,Hg,0.39906664203719455
Small,3,235,Ni*,5.3612275155251984e-5
Small,3,235,Sb^2,8.108837897926563e-7
Small,3,235,Sn*,0.11572540443118776
Large,3,235,Int,0.9520041712377604
Large,3,235,Hg,3.1495684676199145e-8
Large,3,235,Ni*,2.6581437394341667e-11
Large,3,235,Sb^2,3.664444650235216e-13
Large,3,235,Sn*,0.00319268359426969
Small,3,236,Int,0.6074904245883019
Small,3,236,Hg,0.04777623031696944
Small,3,236,Ni*,1.304717464785298e-6
Small,3,236,Sb^2,2.1429055805567393e-6
Small,3,236,Sn*,0.03205812773919443
Large,3,236,Int,0.07872712119293637
Large,3,236,Hg,3.201816665571922e-9
Large,3,236,Ni*,2.868417742706892e-12
Large,3,236,Sb^2,7.984983706719228e-9
Large,3,236,Sn*,4.013591006004952e-5
Small,3,237,Int,0.00692388761451844
Small,3,237,Hg,0.71531274057225
Small,3,237,Ni*,9.11051422748011e-5
Small,3,237,Sb^2,0.0112784200349505
Small,3,237,Sn*,0.3259738128817422
Large,3,237,Int,0.2186556592127026
Large,3,237,Hg,1.426748605494878e-5
Large,3,237,Ni*,1.2520218538894325e-12
Large,3,237,Sb^2,1.4105637490364008e-12
Large,3,237,Sn*,0.01126881591306327
Small,3,238,Int,0.17683807072773097
Small,3,238,Hg,0.00311989402252357
Small,3,238,Ni*,0.15362923062845016
Small,3,238,Sb^2,6.061705026542654e-4
Small,3,238,Sn*,0.23351865172892505
Large,3,238,Int,0.7160183479440534
Large,3,238,Hg,4.828627120729601e-10
Large,3,238,Ni*,2.181827849297726e-9
Large,3,238,Sb^2,6.488587948750522e-16
Large,3,238,Sn*,1.3116084594739562e-5
Small,3,239,Int,0.14299382802185023
Small,3,239,Hg,0.01192878699986594
Small,3,239,Ni*,2.471748162790995e-7
Small,3,239,Sb^2,2.1711608380992113e-7
Small,3,239,Sn*,0.09034914077377208
Large,3,239,Int,0.926089531135164
Large,3,239,Hg,9.02547886030464e-6
Large,3,239,Ni*,6.448302949563141e-13
Large,3,239,Sb^2,5.042237116287583e-22
Large,3,239,Sn*,0.00769381526277296
Small,3,240,Int,0.34369978297916004
Small,3,240,Hg,0.00891069342899248
Small,3,240,Ni*,8.977300610922789e-4
Small,3,240,Sb^2,3.1374486743875827e-4
Small,3,240,Sn*,0.1961852453347271
Large,3,240,Int,0.16771597811934544
Large,3,240,Hg,1.750800840393253e-6
Large,3,240,Ni*,3.0430919199150356e-12
Large,3,240,Sb^2,9.941479332299426e-10
Large,3,240,Sn*,0.00508426536376291
Small,3,241,Int,0.1413114350608333
Small,3,241,Hg,8.915074661087155e-5
Small,3,241,Ni*,9.829346974355848e-6
Small,3,241,Sb^2,8.705246991855793e-7
Small,3,241,Sn*,0.2781627323636359
Large,3,241,Int,0.5077687577759715
Large,3,241,Hg,1.1190012649710096e-8
Large,3,241,Ni*,3.1409106953925828e-12
Large,3,241,Sb^2,2.41011181983465e-12
Large,3,241,Sn*,0.01123462409395718
Small,3,242,Int,0.6387440229613798
Small,3,242,Hg,0.167139273628155
Small,3,242,Ni*,0.00632570693418645
Small,3,242,Sb^2,2.375641099117749e-5
Small,3,242,Sn*,0.00546260810733678
Large,3,242,Int,0.812668841672094
Large,3,242,Hg,1.665562001491652e-4
Large,3,242,Ni*,6.079490983730232e-11
Large,3,242,Sb^2,3.420240809172582e-21
Large,3,242,Sn*,0.00492451289234803
Small,3,243,Int,0.2334691486863848
Small,3,243,Hg,0.2382646989641617
Small,3,243,Ni*,0.00220227802424233
Small,3,243,Sb^2,0.00328224298690111
Small,3,243,Sn*,0.00405993881239105
Large,3,243,Int,0.03415416713696826
Large,3,243,Hg,0.00192334019621337
Large,3,243,Ni*,1.7543757699822485e-12
Large,3,243,Sb^2,1.6616412337760555e-9
Large,3,243,Sn*,0.08833537676063519
Small,3,244,Int,0.713611327913364
Small,3,244,Hg,2.354190732388838e-6
Small,3,244,Ni*,1.0973419835229935e-6
Small,3,244,Sb^2,0.02808947874455395
Small,3,244,Sn*,0.07386575075764183
Large,3,244,Int,0.5794456667529196
Large,3,244,Hg,8.062757585379692e-6
Large,3,244,Ni*,1.0789380627796752e-10
Large,3,244,Sb^2,1.0389004957746131e-10
Large,3,244,Sn*,0.01801611676832932
Small,3,245,Int,0.747620213109629
Small,3,245,Hg,0.02050715471529631
Small,3,245,Ni*,0.01865956695346461
Small,3,245,Sb^2,1.0742423519234953e-5
Small,3,245,Sn*,0.00614379514579817
Large,3,245,Int,0.01956406451330925
Large,3,245,Hg,0.00277535021466132
Large,3,245,Ni*,1.159427886642699e-6
Large,3,245,Sb^2,4.687619112565966e-10
Large,3,245,Sn*,9.184919950791868e-4
Small,3,246,Int,0.5612797796273781
Small,3,246,Hg,0.00500910619852971
Small,3,246,Ni*,2.9837520119027565e-5
Small,3,246,Sb^2,2.6129978323138604e-6
Small,3,246,Sn*,0.06331861774987824
Large,3,246,Int,2.8394151881487496e-5
Large,3,246,Hg,0.03145724492970062
Large,3,246,Ni*,4.0854995452685585e-10
Large,3,246,Sb^2,9.881883065731338e-20
Large,3,246,Sn*,0.00275175757325332
Small,3,247,Int,0.00596706683600873
Small,3,247,Hg,0.5373682463247785
Small,3,247,Ni*,0.00232597284277372
Small,3,247,Sb^2,9.518561547890132e-7
Small,3,247,Sn*,0.1794895163009631
Large,3,247,Int,0.9816910614542892
Large,3,247,Hg,6.339539389612041e-7
Large,3,247,Ni*,1.9685187988561434e-13
Large,3,247,Sb^2,7.431894218990597e-20
Large,3,247,Sn*,0.00348104763881448
Small,3,248,Int,0.1796105264024358
Small,3,248,Hg,0.0284708882065426
Small,3,248,Ni*,0.01624002609237739
Small,3,248,Sb^2,4.911579412861755e-4
Small,3,248,Sn*,0.10017852223603284
Large,3,248,Int,0.5632469819583564
Large,3,248,Hg,2.199389326173172e-9
Large,3,248,Ni*,1.6070460320287914e-13
Large,3,248,Sb^2,2.7737246035652935e-17
Large,3,248,Sn*,1.4044514220851368e-5
Small,3,249,Int,0.0648071088464874
Small,3,249,Hg,0.04241943336970644
Small,3,249,Ni*,0.00210260776908472
Small,3,249,Sb^2,1.1692859766005115e-6
Small,3,249,Sn*,0.198025238831186
Large,3,249,Int,0.6389092236025835
Large,3,249,Hg,1.1146596375726118e-4
Large,3,249,Ni*,1.4144179745408144e-11
Large,3,249,Sb^2,2.0796943603543438e-15
Large,3,249,Sn*,0.01185343836421449
Small,3,250,Int,0.13305762612696162
Small,3,250,Hg,5.475118304964031e-4
Small,3,250,Ni*,0.00106766043306793
Small,3,250,Sb^2,4.6369656049357884e-6
Small,3,250,Sn*,0.8793348534869023
Large,3,250,Int,0.2066051763514297
Large,3,250,Hg,4.47442448029158e-9
Large,3,250,Ni*,5.318451211789432e-17
Large,3,250,Sb^2,9.706494745007028e-22
Large,3,250,Sn*,0.22404034083088675
Small,3,251,Int,0.5277679724720277
Small,3,251,Hg,0.00100910598538586
Small,3,251,Ni*,5.2417843564654e-4
Small,3,251,Sb^2,0.00413449493241348
Small,3,251,Sn*,0.4090059584642603
Large,3,251,Int,0.33072935050515784
Large,3,251,Hg,5.951277804156416e-6
Large,3,251,Ni*,5.182397664734828e-9
Large,3,251,Sb^2,1.408013954451207e-17
Large,3,251,Sn*,0.03181636727173383
Small,3,252,Int,0.01227740699976392
Small,3,252,Hg,0.24457271712600728
Small,3,252,Ni*,1.2924580980099918e-7
Small,3,252,Sb^2,2.3606786118159095e-5
Small,3,252,Sn*,0.5416303774137037
Large,3,252,Int,0.5824055059944777
Large,3,252,Hg,2.345502223238107e-8
Large,3,252,Ni*,2.559320241625389e-15
Large,3,252,Sb^2,5.5295887148975105e-14
Large,3,252,Sn*,0.12469937935684068
Small,3,253,Int,0.2795823626289187
Small,3,253,Hg,0.0391697612451958
Small,3,253,Ni*,4.726226786659755e-4
Small,3,253,Sb^2,0.002115065121004
Small,3,253,Sn*,0.02423333642862136
Large,3,253,Int,0.02156948777643885
Large,3,253,Hg,2.771639851994841e-6
Large,3,253,Ni*,4.509428027284701e-12
Large,3,253,Sb^2,6.33827095691314e-14
Large,3,253,Sn*,2.231343720007647e-4
Small,3,254,Int,0.610177915232808
Small,3,254,Hg,0.02850102577856568
Small,3,254,Ni*,0.0017567300237743
Small,3,254,Sb^2,2.640238515437005e-5
Small,3,254,Sn*,0.02411214502399437
Large,3,254,Int,0.00572038715127549
Large,3,254,Hg,4.438396936262295e-5
Large,3,254,Ni*,4.290147219191582e-12
Large,3,254,Sb^2,8.607385483692307e-17
Large,3,254,Sn*,0.00733608726060937
Small,3,255,Int,0.6725519622315375
Small,3,255,Hg,6.417898973325944e-4
Small,3,255,Ni*,0.00172753555727437
Small,3,255,Sb^2,4.4270699501048403e-8
Small,3,255,Sn*,0.02149198951321889
Large,3,255,Int,0.32872446158142465
Large,3,255,Hg,3.230425960275558e-7
Large,3,255,Ni*,8.349858068032705e-12
Large,3,255,Sb^2,1.04047321579249e-9
Large,3,255,Sn*,0.00578123272462983
Small,3,256,Int,0.1532588436758966
Small,3,256,Hg,0.210483426735196
Small,3,256,Ni*,0.00752595741464411
Small,3,256,Sb^2,1.1783604128903554e-5
Small,3,256,Sn*,0.855897105367382
Large,3,256,Int,0.6355071768145111
Large,3,256,Hg,1.3288543171549904e-7
Large,3,256,Ni*,3.2081885620539418e-15
Large,3,256,Sb^2,9.424495246959943e-12
Large,3,256,Sn*,0.00455605972882227
Small,3,257,Int,0.49442731634193704
Small,3,257,Hg,0.00152337899358972
