var,p,case
Hg,0.001684274320934962,31
Ni,0.8386902601637508,31
Tl,0.5247389352415364,31
Pb,0.4312086020761645,31
Mo,0.41844337037753643,31
Sb,0.5626016208661369,31
Sn,0.324139669277303,31
(Intercept),0.002027158523032855,32
race2,0.16188403456036635,32
race3,0.5187036933826994,32
race4,0.05673108627143426,32
race5,0.37613072827152316,32
smoke1,0.0011834672269161208,32
age,9.632568846534006e-4,32
bmi,0.0352330773945376,32
As,0.48057277062769066,32
Cd,0.3135625170097987,32
Co,0.8470096818947367,32
Hg,1.2789240423830134e-4,32
Ni,0.0024672618752321386,32
Tl,0.69974642858349,32
Pb,0.07804866666275227,32
Mo,0.16527184056765032,32
Sb,0.7383879333685799,32
Sn,0.07600717213285868,32
(Intercept),0.39849546832217886,33
race2,0.5730369626395757,33
race3,0.925795366848958,33
race4,0.5771756813542435,33
race5,0.5980585952222374,33
smoke1,0.01636398961722741,33
age,0.014340307137764048,33
bmi,0.17324847748544345,33
