variable,PIP,trial,case
Pb,0.78616,111,2
Mo,0.4562,111,2
Sb,0.9878,111,2
Sn,0.93176,111,2
As,0.668,112,2
Cd,0.84,112,2
Co,0.68676,112,2
Hg,0.9788,112,2
Ni,0.9916,112,2
Tl,0.76136,112,2
Pb,0.57512,112,2
Mo,0.8244,112,2
Sb,0.92724,112,2
Sn,0.5252,112,2
As,0.27148,113,2
Cd,0.23808000000000001,113,2
Co,0.23284,113,2
Hg,1,113,2
Ni,0.97892,113,2
Tl,0.32148,113,2
Pb,0.43428,113,2
Mo,0.33224,113,2
Sb,0.64372,113,2
Sn,0.48792,113,2
As,0.44496,114,2
Cd,0.28704,114,2
Co,0.22332,114,2
Hg,1,114,2
Ni,0.95528,114,2
Tl,0.44644,114,2
Pb,0.59632,114,2
Mo,0.2262,114,2
Sb,0.94984,114,2
Sn,0.9476,114,2
As,0.2296,115,2
Cd,0.1542,115,2
Co,0.215,115,2
Hg,0.6106,115,2
Ni,0.75856,115,2
Tl,0.25284,115,2
Pb,0.2186,115,2
Mo,0.1884,115,2
Sb,0.99936,115,2
Sn,0.14748,115,2
As,0.41656,116,2
Cd,0.38532,116,2
Co,0.766,116,2
Hg,0.92308,116,2
Ni,0.93212,116,2
Tl,0.50512,116,2
Pb,0.615,116,2
Mo,0.3996,116,2
Sb,0.42892,116,2
Sn,0.8068,116,2
As,0.38796,117,2
Cd,0.6152,117,2
Co,0.76596,117,2
Hg,1,117,2
Ni,0.99704,117,2
Tl,0.77064,117,2
Pb,0.66684,117,2
Mo,0.78244,117,2
Sb,0.95436,117,2
Sn,0.54216,117,2
As,0.58356,118,2
Cd,0.45356,118,2
Co,0.67264,118,2
Hg,0.9844,118,2
Ni,0.77972,118,2
Tl,0.58036,118,2
Pb,0.5068,118,2
Mo,0.46324,118,2
Sb,0.97492,118,2
Sn,0.71776,118,2
As,0.4078,119,2
Cd,0.65772,119,2
Co,0.55376,119,2
Hg,1,119,2
Ni,1,119,2
Tl,0.37184,119,2
Pb,0.61272,119,2
Mo,0.48788,119,2
Sb,0.96144,119,2
Sn,0.51372,119,2
As,0.42392,120,2
Cd,0.50232,120,2
Co,0.39856,120,2
Hg,0.95444,120,2
Ni,0.42488,120,2
Tl,0.44128,120,2
Pb,0.55356,120,2
Mo,0.33584,120,2
Sb,0.85512,120,2
Sn,0.9236,120,2
As,0.6076,121,2
Cd,0.64884,121,2
Co,0.68248,121,2
Hg,0.93456,121,2
Ni,0.63656,121,2
Tl,0.64924,121,2
Pb,0.61524,121,2
Mo,0.46472,121,2
Sb,0.65504,121,2
Sn,0.49432,121,2
As,0.51664,122,2
Cd,0.3216,122,2
Co,0.41972,122,2
Hg,0.5074,122,2
Ni,0.60708,122,2
Tl,0.3338,122,2
Pb,0.34932,122,2
Mo,0.33852,122,2
Sb,0.90824,122,2
Sn,0.38172,122,2
As,0.2414,123,2
Cd,0.2292,123,2
Co,0.22192,123,2
Hg,0.95424,123,2
Ni,0.9998,123,2
Tl,0.31212,123,2
Pb,0.30944,123,2
Mo,0.26484,123,2
Sb,0.30456,123,2
Sn,0.43828,123,2
As,0.6152,124,2
Cd,0.70164,124,2
Co,0.74416,124,2
Hg,0.94892,124,2
Ni,0.82412,124,2
Tl,0.7176,124,2
Pb,0.75216,124,2
Mo,0.53424,124,2
Sb,0.99952,124,2
Sn,0.54076,124,2
As,0.3446,125,2
Cd,0.27016,125,2
Co,0.47436,125,2
Hg,0.99452,125,2
Ni,0.87368,125,2
Tl,0.32444,125,2
Pb,0.29244,125,2
Mo,0.31504,125,2
Sb,0.91356,125,2
Sn,0.385,125,2
As,0.4714,126,2
Cd,0.56096,126,2
Co,0.5246,126,2
Hg,0.84356,126,2
Ni,0.97028,126,2
Tl,0.7442,126,2
Pb,0.57392,126,2
Mo,0.41276,126,2
Sb,0.95644,126,2
Sn,0.56556,126,2
As,0.2082,127,2
Cd,0.36564,127,2
Co,0.23348,127,2
Hg,0.99756,127,2
Ni,0.99956,127,2
Tl,0.57108,127,2
Pb,0.33068,127,2
Mo,0.28436,127,2
Sb,0.99888,127,2
Sn,0.34288,127,2
As,0.60316,128,2
Cd,0.39796,128,2
Co,0.47264,128,2
Hg,0.883,128,2
Ni,0.99916,128,2
Tl,0.5038,128,2
Pb,0.45764,128,2
Mo,0.58264,128,2
Sb,0.8126,128,2
Sn,0.73732,128,2
As,0.39332,129,2
Cd,0.32428,129,2
Co,0.41256,129,2
Hg,0.9328,129,2
Ni,0.99984,129,2
Tl,0.33064,129,2
Pb,0.49716,129,2
Mo,0.3866,129,2
Sb,0.93972,129,2
Sn,0.81952,129,2
As,0.38664,130,2
Cd,0.31852,130,2
Co,0.60816,130,2
Hg,0.53552,130,2
Ni,0.43792,130,2
Tl,0.3582,130,2
Pb,0.33792,130,2
Mo,0.35272,130,2
Sb,0.91064,130,2
Sn,0.357,130,2
As,0.84684,131,2
Cd,0.66772,131,2
Co,0.73204,131,2
Hg,1,131,2
Ni,0.88588,131,2
Tl,0.47288,131,2
Pb,0.48,131,2
Mo,0.37724,131,2
Sb,0.58324,131,2
Sn,0.54228,131,2
As,0.52136,132,2
Cd,0.35924,132,2
Co,0.3418,132,2
Hg,0.69036,132,2
Ni,1,132,2
Tl,0.40992,132,2
Pb,0.54872,132,2
Mo,0.72324,132,2
Sb,0.99816,132,2
Sn,0.3738,132,2
As,0.38184,133,2
Cd,0.28064,133,2
Co,0.32632,133,2
Hg,0.59356,133,2
Ni,0.74152,133,2
Tl,0.44384,133,2
Pb,0.38024,133,2
Mo,0.3896,133,2
Sb,0.99748,133,2
Sn,0.65596,133,2
As,0.32652,134,2
Cd,0.39824,134,2
Co,0.91876,134,2
Hg,0.93944,134,2
Ni,0.45804,134,2
Tl,0.58772,134,2
Pb,0.54292,134,2
Mo,0.35648,134,2
Sb,0.983,134,2
Sn,0.82644,134,2
As,0.3064,135,2
Cd,0.29316,135,2
Co,0.5204,135,2
Hg,0.927,135,2
Ni,0.71712,135,2
Tl,0.33948,135,2
Pb,0.29256,135,2
Mo,0.31784,135,2
Sb,0.3926,135,2
Sn,0.4112,135,2
As,0.24488,136,2
Cd,0.22128,136,2
Co,0.41196,136,2
Hg,0.99076,136,2
Ni,0.9998,136,2
Tl,0.21868,136,2
Pb,0.28008,136,2
Mo,0.40776,136,2
Sb,0.71552,136,2
Sn,0.3426,136,2
As,0.45508,137,2
Cd,0.47068,137,2
Co,0.44228,137,2
Hg,0.97696,137,2
Ni,0.6646,137,2
Tl,0.44692,137,2
Pb,0.45184,137,2
Mo,0.53616,137,2
Sb,0.92512,137,2
Sn,0.69928,137,2
As,0.39404,138,2
Cd,0.26832,138,2
Co,0.23656,138,2
Hg,0.84052,138,2
Ni,0.97532,138,2
Tl,0.32712,138,2
Pb,0.25636,138,2
Mo,0.41892,138,2
Sb,0.98588,138,2
Sn,0.24368,138,2
As,0.5772,139,2
Cd,0.50648,139,2
Co,0.50652,139,2
Hg,0.65756,139,2
Ni,0.92212,139,2
Tl,0.53272,139,2
Pb,0.53936,139,2
Mo,0.64044,139,2
Sb,0.86504,139,2
Sn,0.48676,139,2
As,0.75228,140,2
Cd,0.573,140,2
Co,0.62392,140,2
Hg,0.96328,140,2
Ni,0.68348,140,2
Tl,0.35448,140,2
Pb,0.40008,140,2
Mo,0.45768,140,2
Sb,0.97404,140,2
Sn,0.791,140,2
As,0.18792,141,2
Cd,0.23268,141,2
Co,0.32108,141,2
Hg,0.7378,141,2
Ni,0.61256,141,2
Tl,0.2336,141,2
Pb,0.26072,141,2
Mo,0.93752,141,2
Sb,1,141,2
Sn,0.20208,141,2
As,0.7378,142,2
Cd,0.28888,142,2
Co,0.28276,142,2
Hg,0.8272,142,2
Ni,0.9984,142,2
Tl,0.40456,142,2
Pb,0.41288,142,2
Mo,0.28624,142,2
Sb,0.69296,142,2
Sn,0.4512,142,2
As,0.42696,143,2
Cd,0.69516,143,2
Co,0.80896,143,2
Hg,0.76196,143,2
Ni,0.91136,143,2
Tl,0.34224,143,2
Pb,0.48224,143,2
Mo,0.67556,143,2
Sb,0.96572,143,2
Sn,0.93892,143,2
As,0.4866,144,2
Cd,0.42684,144,2
Co,0.8378,144,2
Hg,0.98768,144,2
Ni,0.42536,144,2
Tl,0.43256,144,2
Pb,0.41464,144,2
Mo,0.91284,144,2
Sb,0.94408,144,2
Sn,0.50964,144,2
As,0.39056,145,2
Cd,0.36712,145,2
Co,0.26992,145,2
Hg,0.7934,145,2
Ni,0.775,145,2
Tl,0.24924,145,2
Pb,0.2924,145,2
Mo,0.33944,145,2
Sb,0.81696,145,2
Sn,0.24748,145,2
As,0.30668,146,2
Cd,0.6476,146,2
Co,0.44208,146,2
Hg,0.90564,146,2
Ni,1,146,2
Tl,0.32208,146,2
Pb,0.34356,146,2
Mo,0.45584,146,2
Sb,0.6948,146,2
Sn,0.22476,146,2
As,0.86404,147,2
Cd,0.887,147,2
Co,0.87972,147,2
Hg,0.95508,147,2
Ni,0.71464,147,2
Tl,0.66548,147,2
Pb,0.76064,147,2
Mo,0.57488,147,2
Sb,0.99332,147,2
Sn,0.67276,147,2
As,0.37672,148,2
Cd,0.19952,148,2
Co,0.31452,148,2
Hg,0.9832,148,2
Ni,0.898,148,2
Tl,0.37748,148,2
Pb,0.26184,148,2
Mo,0.21028,148,2
Sb,0.82256,148,2
Sn,0.23828,148,2
As,0.45412,149,2
Cd,0.33796,149,2
Co,0.52432,149,2
Hg,0.93772,149,2
Ni,0.74236,149,2
Tl,0.40884,149,2
Pb,0.41544,149,2
Mo,0.50224,149,2
Sb,0.91176,149,2
Sn,0.68132,149,2
As,0.16552,150,2
Cd,0.19568,150,2
Co,0.37652,150,2
Hg,1,150,2
Ni,0.9998,150,2
Tl,0.263,150,2
Pb,0.22544,150,2
Mo,0.11936,150,2
Sb,0.99684,150,2
Sn,0.86544,150,2
As,0.3636,151,2
Cd,0.34832,151,2
Co,0.3744,151,2
Hg,1,151,2
Ni,0.9846,151,2
Tl,0.58068,151,2
Pb,0.2992,151,2
Mo,0.3784,151,2
Sb,0.72816,151,2
Sn,0.60604,151,2
As,0.2622,152,2
Cd,0.28504,152,2
Co,0.47592,152,2
Hg,0.50464,152,2
Ni,0.53916,152,2
Tl,0.27896,152,2
Pb,0.32264,152,2
Mo,0.55812,152,2
Sb,0.40816,152,2
Sn,0.93772,152,2
As,0.263,153,2
Cd,0.33044,153,2
Co,0.33144,153,2
Hg,0.9946,153,2
Ni,0.6814,153,2
Tl,0.342,153,2
Pb,0.31096,153,2
Mo,0.74464,153,2
Sb,0.99952,153,2
Sn,0.77836,153,2
As,0.43232,154,2
Cd,0.67188,154,2
Co,0.459,154,2
Hg,0.9122,154,2
Ni,0.91356,154,2
Tl,0.68408,154,2
Pb,0.63744,154,2
Mo,0.47436,154,2
Sb,0.65788,154,2
Sn,0.73392,154,2
As,0.22284,155,2
Cd,0.18752,155,2
Co,0.25484,155,2
Hg,0.55404,155,2
Ni,0.79924,155,2
Tl,0.165,155,2
Pb,0.26876,155,2
Mo,0.9206,155,2
Sb,1,155,2
Sn,0.27736,155,2
As,0.27388,156,2
Cd,0.21588,156,2
Co,0.26948,156,2
Hg,0.97976,156,2
Ni,0.99984,156,2
Tl,0.3186,156,2
Pb,0.17844,156,2
Mo,0.27584,156,2
Sb,0.32772,156,2
Sn,0.30456,156,2
As,0.35996,157,2
Cd,0.5392,157,2
Co,0.43564,157,2
Hg,0.98392,157,2
Ni,0.68948,157,2
Tl,0.63328,157,2
Pb,0.33856,157,2
Mo,0.42832,157,2
Sb,0.8542,157,2
Sn,0.56132,157,2
As,0.36288,158,2
Cd,0.27428,158,2
Co,0.40364,158,2
Hg,0.99316,158,2
Ni,0.95196,158,2
Tl,0.41876,158,2
Pb,0.40188,158,2
Mo,0.38176,158,2
Sb,0.55112,158,2
Sn,0.64628,158,2
As,0.28808,159,2
Cd,0.3352,159,2
Co,0.37024,159,2
Hg,0.623,159,2
Ni,0.54636,159,2
Tl,0.32424,159,2
Pb,0.40004,159,2
Mo,0.44556,159,2
Sb,0.98704,159,2
Sn,0.32464,159,2
As,0.43056,160,2
Cd,0.43648,160,2
Co,0.34048,160,2
Hg,0.778,160,2
Ni,0.88984,160,2
Tl,0.52076,160,2
Pb,0.4606,160,2
Mo,0.45352,160,2
Sb,0.9988,160,2
Sn,0.83204,160,2
As,0.71176,161,2
Cd,0.4344,161,2
Co,0.5982,161,2
Hg,0.98464,161,2
Ni,0.9556,161,2
Tl,0.6414,161,2
Pb,0.56656,161,2
Mo,0.76896,161,2
Sb,0.72412,161,2
Sn,0.6238,161,2
As,0.41148,162,2
Cd,0.28724,162,2
Co,0.3446,162,2
Hg,0.99488,162,2
Ni,0.4116,162,2
Tl,0.21408,162,2
Pb,0.3316,162,2
Mo,0.26684,162,2
Sb,0.7942,162,2
Sn,0.76584,162,2
As,0.47596,163,2
Cd,0.53572,163,2
Co,0.58688,163,2
Hg,0.54384,163,2
Ni,0.86232,163,2
Tl,0.72,163,2
Pb,0.69684,163,2
Mo,0.41624,163,2
Sb,0.81728,163,2
Sn,0.61836,163,2
As,0.49172,164,2
Cd,0.524,164,2
Co,0.53256,164,2
Hg,0.65076,164,2
Ni,0.94524,164,2
Tl,0.64544,164,2
Pb,0.48016,164,2
Mo,0.47208,164,2
Sb,0.65568,164,2
Sn,0.653,164,2
As,0.67708,165,2
Cd,0.44416,165,2
Co,0.39432,165,2
Hg,0.94488,165,2
Ni,0.9974,165,2
Tl,0.65832,165,2
Pb,0.50404,165,2
Mo,0.88304,165,2
Sb,0.99944,165,2
Sn,0.66052,165,2
As,0.2262,166,2
Cd,0.2624,166,2
Co,0.3124,166,2
Hg,0.74712,166,2
Ni,0.93312,166,2
Tl,0.22728,166,2
Pb,0.2964,166,2
Mo,0.2334,166,2
Sb,0.4486,166,2
Sn,0.448,166,2
As,0.5428,167,2
Cd,0.55432,167,2
Co,0.53108,167,2
Hg,0.66928,167,2
Ni,0.98644,167,2
Tl,0.44424,167,2
Pb,0.8036,167,2
Mo,0.48872,167,2
Sb,0.8868,167,2
Sn,0.908,167,2
As,0.40384,168,2
Cd,0.58468,168,2
Co,0.33452,168,2
Hg,0.8084,168,2
Ni,0.9782,168,2
Tl,0.30244,168,2
Pb,0.24684,168,2
Mo,0.42876,168,2
Sb,0.666,168,2
Sn,0.33948,168,2
As,0.42096,169,2
Cd,0.2702,169,2
Co,0.36384,169,2
Hg,1,169,2
Ni,0.6316,169,2
Tl,0.50952,169,2
Pb,0.36888,169,2
Mo,0.58644,169,2
Sb,0.98972,169,2
Sn,0.43236,169,2
As,0.39756,170,2
Cd,0.3984,170,2
Co,0.34532,170,2
Hg,0.95544,170,2
Ni,0.9974,170,2
Tl,0.75124,170,2
Pb,0.51084,170,2
Mo,0.5074,170,2
Sb,0.84212,170,2
Sn,0.9118,170,2
As,0.25048,171,2
Cd,0.1912,171,2
Co,0.41188,171,2
Hg,0.99932,171,2
Ni,1,171,2
Tl,0.19708,171,2
Pb,0.23264,171,2
Mo,0.31328,171,2
Sb,0.68728,171,2
Sn,0.34948,171,2
As,0.60396,172,2
Cd,0.907,172,2
Co,0.55776,172,2
Hg,0.9864,172,2
Ni,0.97796,172,2
Tl,0.57456,172,2
Pb,0.5784,172,2
Mo,0.99904,172,2
Sb,0.97452,172,2
Sn,0.9714,172,2
As,0.52616,173,2
Cd,0.8622,173,2
Co,0.535,173,2
Hg,0.45316,173,2
Ni,0.97984,173,2
Tl,0.6476,173,2
Pb,0.43252,173,2
Mo,0.58004,173,2
Sb,0.67884,173,2
Sn,0.79272,173,2
As,0.29132,174,2
Cd,0.27588,174,2
Co,0.48624,174,2
Hg,0.91976,174,2
Ni,0.94204,174,2
Tl,0.3826,174,2
Pb,0.3192,174,2
Mo,0.33208,174,2
Sb,0.97248,174,2
Sn,0.42388,174,2
As,0.29216,175,2
Cd,0.30744,175,2
Co,0.32776,175,2
Hg,0.96428,175,2
Ni,0.99664,175,2
Tl,0.35796,175,2
Pb,0.39212,175,2
Mo,0.44972,175,2
Sb,0.46672,175,2
Sn,0.22728,175,2
As,0.46608,176,2
Cd,0.269,176,2
Co,0.2998,176,2
Hg,0.51364,176,2
Ni,0.92308,176,2
Tl,0.36852,176,2
Pb,0.318,176,2
Mo,0.70088,176,2
Sb,0.98708,176,2
Sn,0.9334,176,2
As,0.72504,177,2
Cd,0.486,177,2
Co,0.5204,177,2
Hg,0.99444,177,2
Ni,0.81748,177,2
Tl,0.63588,177,2
Pb,0.59908,177,2
Mo,0.69952,177,2
Sb,0.995,177,2
Sn,0.85456,177,2
As,0.3494,178,2
Cd,0.268,178,2
Co,0.65744,178,2
Hg,0.98996,178,2
Ni,0.96084,178,2
Tl,0.30984,178,2
Pb,0.22268,178,2
Mo,0.23548,178,2
Sb,0.99796,178,2
Sn,0.36752,178,2
As,0.5652,179,2
Cd,0.63056,179,2
Co,0.72512,179,2
Hg,0.93064,179,2
Ni,0.99296,179,2
Tl,0.55252,179,2
Pb,0.7732,179,2
Mo,0.47896,179,2
Sb,0.7246,179,2
Sn,0.90132,179,2
As,0.16792,180,2
Cd,0.14024,180,2
Co,0.15656,180,2
Hg,0.1194,180,2
Ni,0.95828,180,2
Tl,0.1156,180,2
Pb,0.16044,180,2
Mo,0.88248,180,2
Sb,1,180,2
Sn,0.73792,180,2
As,0.5192,181,2
Cd,0.5,181,2
Co,0.46648,181,2
Hg,0.88368,181,2
Ni,0.90708,181,2
Tl,0.53644,181,2
Pb,0.54828,181,2
Mo,0.46744,181,2
Sb,0.70228,181,2
Sn,0.53992,181,2
As,0.2626,182,2
Cd,0.39288,182,2
Co,0.28312,182,2
Hg,1,182,2
Ni,0.99604,182,2
Tl,0.39916,182,2
Pb,0.29944,182,2
Mo,0.23932,182,2
Sb,0.73176,182,2
Sn,0.61552,182,2
As,0.50956,183,2
Cd,0.5184,183,2
Co,0.84332,183,2
Hg,0.81336,183,2
Ni,0.78244,183,2
Tl,0.45408,183,2
Pb,0.42928,183,2
Mo,0.82772,183,2
Sb,0.70444,183,2
Sn,0.7942,183,2
As,0.70764,184,2
Cd,0.84572,184,2
Co,0.43944,184,2
Hg,0.93328,184,2
Ni,0.99612,184,2
Tl,0.39688,184,2
Pb,0.32948,184,2
Mo,0.86064,184,2
Sb,0.95264,184,2
Sn,0.5456,184,2
As,0.32108,185,2
Cd,0.27532,185,2
Co,0.43568,185,2
Hg,0.96776,185,2
Ni,0.99248,185,2
Tl,0.40644,185,2
Pb,0.28492,185,2
Mo,0.30668,185,2
Sb,0.91152,185,2
Sn,0.55136,185,2
As,0.27496,186,2
Cd,0.3388,186,2
Co,0.71856,186,2
Hg,0.50216,186,2
Ni,0.79488,186,2
Tl,0.47028,186,2
Pb,0.61296,186,2
Mo,0.28676,186,2
Sb,1,186,2
Sn,0.33264,186,2
As,0.2842,187,2
Cd,0.33528,187,2
Co,0.32236,187,2
Hg,0.56064,187,2
Ni,0.32332,187,2
Tl,0.30856,187,2
Pb,0.18608,187,2
Mo,0.17412,187,2
Sb,0.95396,187,2
Sn,0.98048,187,2
As,0.5472,188,2
Cd,0.57672,188,2
Co,0.77592,188,2
Hg,0.93084,188,2
Ni,0.998,188,2
Tl,0.67792,188,2
Pb,0.78804,188,2
Mo,0.54628,188,2
Sb,0.906,188,2
Sn,0.44996,188,2
As,0.71512,189,2
Cd,0.74496,189,2
Co,0.68096,189,2
Hg,0.98372,189,2
Ni,0.89932,189,2
Tl,0.57816,189,2
Pb,0.7804,189,2
Mo,0.59532,189,2
Sb,0.78092,189,2
Sn,0.97404,189,2
As,0.56384,190,2
Cd,0.28716,190,2
Co,0.18472,190,2
Hg,0.2318,190,2
Ni,0.5428,190,2
Tl,0.1954,190,2
Pb,0.18612,190,2
Mo,0.51964,190,2
Sb,1,190,2
Sn,0.19316,190,2
As,0.374,191,2
Cd,0.27484,191,2
Co,0.24132,191,2
Hg,0.9836,191,2
Ni,1,191,2
Tl,0.53864,191,2
Pb,0.28372000000000003,191,2
Mo,0.18052,191,2
Sb,0.96004,191,2
Sn,0.25084,191,2
As,0.48316,192,2
Cd,0.55844,192,2
Co,0.72432,192,2
Hg,0.6206,192,2
Ni,0.98584,192,2
Tl,0.81012,192,2
Pb,0.57976,192,2
Mo,0.994,192,2
Sb,0.50884,192,2
Sn,0.73264,192,2
As,0.30724,193,2
Cd,0.28668,193,2
Co,0.36988,193,2
Hg,0.83296,193,2
Ni,0.815,193,2
Tl,0.35248,193,2
Pb,0.37756,193,2
Mo,0.27116,193,2
Sb,0.88948,193,2
Sn,0.43396,193,2
As,0.72588,194,2
Cd,0.38104,194,2
Co,0.41728,194,2
Hg,0.45752,194,2
Ni,0.65712,194,2
Tl,0.28604,194,2
Pb,0.38324,194,2
Mo,0.27632,194,2
Sb,1,194,2
Sn,0.38968,194,2
As,0.29224,195,2
Cd,0.33168,195,2
Co,0.30016,195,2
Hg,0.52096,195,2
Ni,0.56104,195,2
Tl,0.32132,195,2
Pb,0.30104,195,2
Mo,0.36344,195,2
Sb,0.75944,195,2
Sn,0.34964,195,2
As,0.37492,196,2
Cd,0.44076,196,2
Co,0.75348,196,2
Hg,0.8182,196,2
Ni,0.56624,196,2
Tl,0.36228,196,2
Pb,0.4278,196,2
Mo,0.44744,196,2
Sb,0.98752,196,2
Sn,0.62,196,2
As,0.51384,197,2
Cd,0.37596,197,2
Co,0.37084,197,2
Hg,0.555,197,2
Ni,0.60424,197,2
Tl,0.38564,197,2
Pb,0.40312,197,2
Mo,0.4036,197,2
Sb,0.55536,197,2
Sn,0.88708,197,2
As,0.34368,198,2
Cd,0.48468,198,2
Co,0.46832,198,2
Hg,0.77816,198,2
Ni,0.636,198,2
Tl,0.40436,198,2
Pb,0.48468,198,2
Mo,0.5158,198,2
Sb,0.95688,198,2
Sn,0.43824,198,2
As,0.17368,199,2
Cd,0.19672,199,2
Co,0.24396,199,2
Hg,0.83632,199,2
Ni,0.99824,199,2
Tl,0.22508,199,2
Pb,0.2832,199,2
Mo,0.27572,199,2
Sb,0.9684,199,2
Sn,0.90632,199,2
As,0.45292,200,2
Cd,0.2306,200,2
Co,0.75212,200,2
Hg,0.99764,200,2
Ni,1,200,2
Tl,0.2356,200,2
Pb,0.38492,200,2
Mo,0.4272,200,2
Sb,0.98132,200,2
Sn,0.44104,200,2
As,0.18036,201,3
Cd,0.15332,201,3
Co,0.2138,201,3
Hg,0.90436,201,3
Ni,0.99156,201,3
Tl,0.17288,201,3
Pb,0.22932,201,3
Mo,0.1794,201,3
Sb,0.4722,201,3
Sn,0.1526,201,3
As,0.31776,202,3
Cd,0.38616,202,3
Co,0.3544,202,3
Hg,0.96592,202,3
Ni,0.99764,202,3
Tl,0.42076,202,3
Pb,0.5394,202,3
Mo,0.3226,202,3
Sb,0.9912,202,3
Sn,0.64004,202,3
As,0.32904,203,3
Cd,0.327,203,3
Co,0.77352,203,3
Hg,0.57556,203,3
Ni,0.77272,203,3
Tl,0.76948,203,3
Pb,0.34196,203,3
Mo,0.68752,203,3
Sb,0.88872,203,3
Sn,0.61648,203,3
As,0.71204,204,3
Cd,0.97168,204,3
Co,0.65504,204,3
Hg,1,204,3
Ni,0.83708,204,3
Tl,0.778,204,3
Pb,0.73268,204,3
Mo,0.90888,204,3
Sb,0.93968,204,3
Sn,0.93528,204,3
As,0.2048,205,3
Cd,0.29524,205,3
Co,0.3734,205,3
Hg,0.86436,205,3
Ni,0.63988,205,3
Tl,0.24884,205,3
Pb,0.21464,205,3
Mo,0.1228,205,3
Sb,1,205,3
Sn,0.78336,205,3
As,0.29548,206,3
Cd,0.16524,206,3
Co,0.21948,206,3
Hg,0.77968,206,3
Ni,0.91356,206,3
Tl,0.209,206,3
Pb,0.35372,206,3
Mo,0.27608,206,3
Sb,0.993,206,3
Sn,0.2672,206,3
As,0.3034,207,3
Cd,0.31476,207,3
Co,0.32624,207,3
Hg,0.94192,207,3
Ni,0.58264,207,3
Tl,0.31936,207,3
Pb,0.46576,207,3
Mo,0.49716,207,3
Sb,0.9978,207,3
Sn,0.92744,207,3
As,0.25244,208,3
Cd,0.34368,208,3
Co,0.55516,208,3
Hg,0.73564,208,3
Ni,0.46328,208,3
Tl,0.24372,208,3
Pb,0.28812,208,3
Mo,0.26088,208,3
Sb,0.9424,208,3
Sn,0.2992,208,3
As,0.5232,209,3
Cd,0.54348,209,3
Co,0.70308,209,3
Hg,0.75564,209,3
Ni,0.8942,209,3
Tl,0.53036,209,3
Pb,0.68192,209,3
Mo,0.4996,209,3
Sb,0.77056,209,3
Sn,0.88232,209,3
As,0.43888,210,3
Cd,0.29096,210,3
Co,0.66204,210,3
Hg,0.9942,210,3
Ni,0.991,210,3
Tl,0.32928,210,3
Pb,0.2784,210,3
Mo,0.4072,210,3
Sb,0.81736,210,3
Sn,0.29076,210,3
As,0.34032,211,3
Cd,0.28408,211,3
Co,0.49156,211,3
Hg,0.80912,211,3
Ni,0.34296,211,3
Tl,0.35328,211,3
Pb,0.36428,211,3
Mo,0.25472,211,3
Sb,0.94044,211,3
Sn,0.43972,211,3
As,0.39432,212,3
Cd,0.36912,212,3
Co,0.38164,212,3
Hg,0.97612,212,3
Ni,0.99132,212,3
Tl,0.40608,212,3
Pb,0.40592,212,3
Mo,0.45796,212,3
Sb,0.7398,212,3
Sn,0.74296,212,3
As,0.4848,213,3
Cd,0.49776,213,3
Co,0.389,213,3
Hg,0.57476,213,3
Ni,0.94768,213,3
Tl,0.68656,213,3
Pb,0.36096,213,3
Mo,0.35912,213,3
Sb,0.4602,213,3
Sn,0.3862,213,3
As,0.62268,214,3
Cd,0.48256,214,3
Co,0.58472,214,3
Hg,0.87948,214,3
Ni,0.84536,214,3
Tl,0.78524,214,3
Pb,0.62856,214,3
Mo,0.45692,214,3
Sb,0.99992,214,3
Sn,0.84736,214,3
As,0.37644,215,3
Cd,0.32244,215,3
Co,0.48144,215,3
Hg,0.81248,215,3
Ni,0.9866,215,3
Tl,0.28064,215,3
Pb,0.39848,215,3
Mo,0.2932,215,3
Sb,0.98612,215,3
Sn,0.30156,215,3
As,0.25016,216,3
Cd,0.57292,216,3
Co,0.51504,216,3
Hg,0.95192,216,3
Ni,0.9902,216,3
Tl,0.3902,216,3
Pb,0.45512,216,3
Mo,0.38296,216,3
Sb,0.98436,216,3
Sn,0.77356,216,3
As,0.4206,217,3
Cd,0.42132,217,3
Co,0.41664,217,3
Hg,0.9916,217,3
Ni,0.999,217,3
Tl,0.47428,217,3
Pb,0.4078,217,3
Mo,0.26864,217,3
Sb,0.9066,217,3
Sn,0.82688,217,3
As,0.3668,218,3
Cd,0.59852,218,3
Co,0.43368,218,3
Hg,0.91876,218,3
Ni,0.90876,218,3
Tl,0.34944,218,3
Pb,0.53484,218,3
Mo,0.33604,218,3
Sb,0.91152,218,3
Sn,0.4768,218,3
As,0.3242,219,3
Cd,0.33316,219,3
Co,0.64956,219,3
Hg,0.92068,219,3
Ni,0.98632,219,3
Tl,0.23756,219,3
Pb,0.40448,219,3
Mo,0.36752,219,3
Sb,0.9128,219,3
Sn,0.36588,219,3
As,0.19608,220,3
Cd,0.2046,220,3
Co,0.2048,220,3
Hg,0.94692,220,3
Ni,0.77312,220,3
Tl,0.30356,220,3
Pb,0.20508,220,3
Mo,0.2666,220,3
Sb,0.91084,220,3
Sn,0.42816,220,3
As,0.6528,221,3
Cd,0.67256,221,3
Co,0.62956,221,3
Hg,0.81736,221,3
Ni,0.9788,221,3
Tl,0.96776,221,3
Pb,0.55728,221,3
Mo,0.7194,221,3
Sb,0.79596,221,3
Sn,0.81472,221,3
As,0.90292,222,3
Cd,0.569,222,3
Co,0.53132,222,3
Hg,0.71616,222,3
Ni,0.88492,222,3
Tl,0.5482,222,3
