Var1,Var2,PIP,trial,df,case
9,10,0,1397,2,14
1,2,0,1398,2,14
1,3,0,1398,2,14
2,3,0,1398,2,14
1,4,0,1398,2,14
2,4,0,1398,2,14
3,4,1.5999999999999999e-4,1398,2,14
1,5,1.6e-4,1398,2,14
2,5,0,1398,2,14
3,5,4.8e-4,1398,2,14
4,5,3.2e-4,1398,2,14
1,6,0,1398,2,14
2,6,0,1398,2,14
3,6,0,1398,2,14
4,6,0,1398,2,14
5,6,0,1398,2,14
1,7,1.6e-4,1398,2,14
2,7,0,1398,2,14
3,7,0,1398,2,14
4,7,0,1398,2,14
5,7,0,1398,2,14
6,7,0,1398,2,14
1,8,0,1398,2,14
2,8,0,1398,2,14
3,8,0,1398,2,14
4,8,0,1398,2,14
5,8,1.5999999999999999e-4,1398,2,14
6,8,0,1398,2,14
7,8,0,1398,2,14
1,9,1.5999999999999999e-4,1398,2,14
2,9,1.6e-4,1398,2,14
3,9,0,1398,2,14
4,9,8e-4,1398,2,14
5,9,6.399999999999999e-4,1398,2,14
6,9,3.1999999999999997e-4,1398,2,14
7,9,0.0014399999999999999,1398,2,14
8,9,0.00192,1398,2,14
1,10,0,1398,2,14
2,10,1.5999999999999999e-4,1398,2,14
3,10,3.1999999999999997e-4,1398,2,14
4,10,0,1398,2,14
5,10,0.0011200000000000001,1398,2,14
6,10,0,1398,2,14
7,10,0,1398,2,14
8,10,0,1398,2,14
9,10,0.00144,1398,2,14
1,2,9.6e-4,1399,1,14
1,3,0.0012799999999999999,1399,1,14
2,3,0,1399,1,14
1,4,0.13056,1399,1,14
2,4,0.0014399999999999999,1399,1,14
3,4,0.00208,1399,1,14
1,5,0.01232,1399,1,14
2,5,0.02624,1399,1,14
3,5,0.0016,1399,1,14
4,5,0.07136,1399,1,14
1,6,0.0014399999999999999,1399,1,14
2,6,8e-4,1399,1,14
3,6,0,1399,1,14
4,6,0.00512,1399,1,14
5,6,0.00464,1399,1,14
1,7,0.00208,1399,1,14
2,7,0,1399,1,14
3,7,1.6e-4,1399,1,14
4,7,0.00512,1399,1,14
5,7,0.00432,1399,1,14
6,7,0.00112,1399,1,14
1,8,0.00128,1399,1,14
2,8,0,1399,1,14
3,8,3.1999999999999997e-4,1399,1,14
4,8,0.00288,1399,1,14
5,8,0.00256,1399,1,14
6,8,6.4e-4,1399,1,14
7,8,4.8e-4,1399,1,14
1,9,0.00256,1399,1,14
2,9,4.8e-4,1399,1,14
3,9,0.01312,1399,1,14
4,9,0.00528,1399,1,14
5,9,0.02624,1399,1,14
6,9,0.0016,1399,1,14
7,9,0.00112,1399,1,14
8,9,0.01392,1399,1,14
1,10,0,1399,1,14
2,10,3.2e-4,1399,1,14
3,10,1.5999999999999999e-4,1399,1,14
4,10,0.00208,1399,1,14
5,10,0.00144,1399,1,14
6,10,0,1399,1,14
7,10,3.1999999999999997e-4,1399,1,14
8,10,0,1399,1,14
9,10,4.8e-4,1399,1,14
1,2,0,1400,2,14
1,3,0,1400,2,14
2,3,0,1400,2,14
1,4,0,1400,2,14
2,4,1.5999999999999999e-4,1400,2,14
3,4,6.399999999999999e-4,1400,2,14
1,5,3.2e-4,1400,2,14
2,5,3.1999999999999997e-4,1400,2,14
3,5,0,1400,2,14
4,5,0.00992,1400,2,14
1,6,3.1999999999999997e-4,1400,2,14
2,6,1.5999999999999999e-4,1400,2,14
3,6,0,1400,2,14
4,6,0,1400,2,14
5,6,0,1400,2,14
1,7,0,1400,2,14
2,7,0,1400,2,14
3,7,0,1400,2,14
4,7,4.8e-4,1400,2,14
5,7,1.5999999999999999e-4,1400,2,14
6,7,0,1400,2,14
1,8,4.8e-4,1400,2,14
2,8,0,1400,2,14
3,8,0,1400,2,14
4,8,0.00128,1400,2,14
5,8,9.6e-4,1400,2,14
6,8,3.1999999999999997e-4,1400,2,14
7,8,1.5999999999999999e-4,1400,2,14
1,9,4.8e-4,1400,2,14
2,9,1.6e-4,1400,2,14
3,9,1.6e-4,1400,2,14
4,9,0.02704,1400,2,14
5,9,0.00656,1400,2,14
6,9,0,1400,2,14
7,9,0,1400,2,14
8,9,0.00608,1400,2,14
1,10,0.00112,1400,2,14
2,10,3.1999999999999997e-4,1400,2,14
3,10,1.5999999999999999e-4,1400,2,14
4,10,6.399999999999999e-4,1400,2,14
5,10,8e-4,1400,2,14
6,10,3.1999999999999997e-4,1400,2,14
7,10,0,1400,2,14
8,10,0.00128,1400,2,14
9,10,0.0016,1400,2,14
1,2,0,1401,4,15
1,3,0,1401,4,15
2,3,0,1401,4,15
1,4,0.00272,1401,4,15
2,4,0,1401,4,15
3,4,1.5999999999999999e-4,1401,4,15
1,5,6.4e-4,1401,4,15
2,5,0,1401,4,15
3,5,0,1401,4,15
4,5,0.004,1401,4,15
1,6,0,1401,4,15
2,6,0,1401,4,15
3,6,0,1401,4,15
4,6,0,1401,4,15
5,6,3.1999999999999997e-4,1401,4,15
1,7,0,1401,4,15
2,7,0,1401,4,15
3,7,0,1401,4,15
4,7,0,1401,4,15
5,7,4.8e-4,1401,4,15
6,7,0,1401,4,15
1,8,0,1401,4,15
2,8,0,1401,4,15
3,8,0,1401,4,15
4,8,0,1401,4,15
5,8,1.6e-4,1401,4,15
6,8,0,1401,4,15
7,8,3.1999999999999997e-4,1401,4,15
1,9,0.00176,1401,4,15
2,9,0,1401,4,15
3,9,1.5999999999999999e-4,1401,4,15
4,9,1.5999999999999999e-4,1401,4,15
5,9,0.00208,1401,4,15
6,9,0,1401,4,15
7,9,0,1401,4,15
8,9,0,1401,4,15
1,10,0,1401,4,15
2,10,0,1401,4,15
3,10,0.00496,1401,4,15
4,10,0,1401,4,15
5,10,0,1401,4,15
6,10,0,1401,4,15
7,10,0,1401,4,15
8,10,0,1401,4,15
9,10,0.00144,1401,4,15
1,2,0,1402,1,15
1,3,0,1402,1,15
2,3,0,1402,1,15
1,4,0.00112,1402,1,15
2,4,1.5999999999999999e-4,1402,1,15
3,4,4.8e-4,1402,1,15
1,5,0.00592,1402,1,15
2,5,9.6e-4,1402,1,15
3,5,0.00208,1402,1,15
4,5,0.00816,1402,1,15
1,6,3.1999999999999997e-4,1402,1,15
2,6,1.6e-4,1402,1,15
3,6,3.1999999999999997e-4,1402,1,15
4,6,0.00432,1402,1,15
5,6,0.03152,1402,1,15
1,7,0,1402,1,15
2,7,0,1402,1,15
3,7,1.5999999999999999e-4,1402,1,15
4,7,4.8e-4,1402,1,15
5,7,9.6e-4,1402,1,15
6,7,4.8e-4,1402,1,15
1,8,1.6e-4,1402,1,15
2,8,4.8e-4,1402,1,15
3,8,3.1999999999999997e-4,1402,1,15
4,8,0.00368,1402,1,15
5,8,0.00512,1402,1,15
6,8,0.0011200000000000001,1402,1,15
7,8,0,1402,1,15
1,9,0.00112,1402,1,15
2,9,3.1999999999999997e-4,1402,1,15
3,9,4.8e-4,1402,1,15
4,9,1.5999999999999999e-4,1402,1,15
5,9,0.00208,1402,1,15
6,9,4.8e-4,1402,1,15
7,9,0,1402,1,15
8,9,4.8e-4,1402,1,15
1,10,0,1402,1,15
2,10,0,1402,1,15
3,10,3.2e-4,1402,1,15
4,10,4.8e-4,1402,1,15
5,10,0.0016,1402,1,15
6,10,1.5999999999999999e-4,1402,1,15
7,10,0,1402,1,15
8,10,1.6e-4,1402,1,15
9,10,4.8e-4,1402,1,15
1,2,0,1403,2,15
1,3,1.6e-4,1403,2,15
2,3,0,1403,2,15
1,4,0.0016,1403,2,15
2,4,8e-4,1403,2,15
3,4,0.01744,1403,2,15
1,5,1.5999999999999999e-4,1403,2,15
2,5,3.1999999999999997e-4,1403,2,15
3,5,8e-4,1403,2,15
4,5,0.0032,1403,2,15
1,6,0,1403,2,15
2,6,0,1403,2,15
3,6,0,1403,2,15
4,6,3.1999999999999997e-4,1403,2,15
5,6,4.8e-4,1403,2,15
1,7,0,1403,2,15
2,7,0,1403,2,15
3,7,0,1403,2,15
4,7,0,1403,2,15
5,7,0,1403,2,15
6,7,0,1403,2,15
1,8,0,1403,2,15
2,8,0,1403,2,15
3,8,6.399999999999999e-4,1403,2,15
4,8,6.399999999999999e-4,1403,2,15
5,8,9.6e-4,1403,2,15
6,8,0,1403,2,15
7,8,0,1403,2,15
1,9,3.2e-4,1403,2,15
2,9,0.0025599999999999998,1403,2,15
3,9,0.02288,1403,2,15
4,9,0.27264,1403,2,15
5,9,0.00192,1403,2,15
6,9,9.6e-4,1403,2,15
7,9,4.8e-4,1403,2,15
8,9,0,1403,2,15
1,10,0,1403,2,15
2,10,0,1403,2,15
3,10,4.8e-4,1403,2,15
4,10,1.5999999999999999e-4,1403,2,15
5,10,3.1999999999999997e-4,1403,2,15
6,10,0,1403,2,15
7,10,0,1403,2,15
8,10,0,1403,2,15
9,10,3.2e-4,1403,2,15
1,2,0,1404,3,15
1,3,1.5999999999999999e-4,1404,3,15
2,3,0,1404,3,15
1,4,1.6e-4,1404,3,15
2,4,1.6e-4,1404,3,15
3,4,0,1404,3,15
1,5,0,1404,3,15
2,5,0,1404,3,15
3,5,6.399999999999999e-4,1404,3,15
4,5,0.0296,1404,3,15
1,6,1.6e-4,1404,3,15
2,6,0,1404,3,15
3,6,0,1404,3,15
4,6,1.5999999999999999e-4,1404,3,15
5,6,3.1999999999999997e-4,1404,3,15
1,7,0,1404,3,15
2,7,0,1404,3,15
3,7,0,1404,3,15
4,7,0,1404,3,15
5,7,0.00208,1404,3,15
6,7,0,1404,3,15
1,8,0,1404,3,15
2,8,0,1404,3,15
3,8,0,1404,3,15
4,8,0.0016,1404,3,15
5,8,9.6e-4,1404,3,15
6,8,0,1404,3,15
7,8,0,1404,3,15
1,9,0,1404,3,15
2,9,0.0011200000000000001,1404,3,15
3,9,6.399999999999999e-4,1404,3,15
4,9,0.09664,1404,3,15
5,9,0.0024,1404,3,15
6,9,0,1404,3,15
7,9,0,1404,3,15
8,9,1.5999999999999999e-4,1404,3,15
1,10,1.6e-4,1404,3,15
2,10,0,1404,3,15
3,10,9.6e-4,1404,3,15
4,10,3.1999999999999997e-4,1404,3,15
5,10,1.5999999999999999e-4,1404,3,15
6,10,0,1404,3,15
7,10,0,1404,3,15
8,10,4.8e-4,1404,3,15
9,10,4.8e-4,1404,3,15
1,2,9.6e-4,1405,1,15
1,3,6.4e-4,1405,1,15
2,3,0.00896,1405,1,15
1,4,0.00464,1405,1,15
2,4,0.01328,1405,1,15
3,4,0.004,1405,1,15
1,5,4.8e-4,1405,1,15
2,5,0.0028799999999999997,1405,1,15
3,5,6.399999999999999e-4,1405,1,15
4,5,0.02512,1405,1,15
1,6,4.8e-4,1405,1,15
2,6,6.4e-4,1405,1,15
3,6,6.399999999999999e-4,1405,1,15
4,6,0.00592,1405,1,15
5,6,0.00144,1405,1,15
1,7,3.1999999999999997e-4,1405,1,15
2,7,4.8e-4,1405,1,15
3,7,1.6e-4,1405,1,15
4,7,0.00176,1405,1,15
5,7,8e-4,1405,1,15
6,7,0,1405,1,15
1,8,9.6e-4,1405,1,15
2,8,0.0056,1405,1,15
3,8,0.0016,1405,1,15
4,8,0.03264,1405,1,15
5,8,0.00496,1405,1,15
6,8,9.6e-4,1405,1,15
7,8,4.8e-4,1405,1,15
1,9,8e-4,1405,1,15
2,9,0.0088,1405,1,15
3,9,0.0016,1405,1,15
4,9,0.00816,1405,1,15
5,9,0.0048,1405,1,15
6,9,0.00352,1405,1,15
7,9,8e-4,1405,1,15
8,9,0.00368,1405,1,15
1,10,3.1999999999999997e-4,1405,1,15
2,10,0.0016,1405,1,15
3,10,0.01136,1405,1,15
4,10,0.00496,1405,1,15
5,10,0.0024,1405,1,15
6,10,6.399999999999999e-4,1405,1,15
7,10,3.2e-4,1405,1,15
8,10,6.399999999999999e-4,1405,1,15
9,10,0,1405,1,15
1,2,0,1406,3,15
1,3,9.6e-4,1406,3,15
2,3,0,1406,3,15
1,4,3.1999999999999997e-4,1406,3,15
2,4,0.00288,1406,3,15
3,4,0,1406,3,15
1,5,1.5999999999999999e-4,1406,3,15
2,5,1.6e-4,1406,3,15
3,5,0.00208,1406,3,15
4,5,0.01088,1406,3,15
1,6,0,1406,3,15
2,6,0,1406,3,15
3,6,0,1406,3,15
4,6,1.5999999999999999e-4,1406,3,15
5,6,0,1406,3,15
1,7,1.5999999999999999e-4,1406,3,15
2,7,0,1406,3,15
3,7,0,1406,3,15
4,7,0,1406,3,15
5,7,0,1406,3,15
6,7,0,1406,3,15
1,8,0,1406,3,15
2,8,0,1406,3,15
3,8,0,1406,3,15
4,8,0,1406,3,15
5,8,0,1406,3,15
6,8,1.5999999999999999e-4,1406,3,15
7,8,0,1406,3,15
1,9,6.399999999999999e-4,1406,3,15
2,9,0,1406,3,15
3,9,0.04256,1406,3,15
4,9,0.03408,1406,3,15
5,9,0.00976,1406,3,15
6,9,0,1406,3,15
7,9,1.5999999999999999e-4,1406,3,15
8,9,0,1406,3,15
1,10,3.2e-4,1406,3,15
2,10,0.00192,1406,3,15
3,10,0.0022400000000000002,1406,3,15
4,10,0.01664,1406,3,15
5,10,0.00464,1406,3,15
6,10,0.02528,1406,3,15
7,10,0,1406,3,15
8,10,4.8e-4,1406,3,15
9,10,0.0016,1406,3,15
1,2,0.00848,1407,2,15
1,3,0.0032,1407,2,15
2,3,3.1999999999999997e-4,1407,2,15
1,4,0.0012799999999999999,1407,2,15
2,4,0,1407,2,15
3,4,0,1407,2,15
1,5,0,1407,2,15
2,5,8e-4,1407,2,15
3,5,0.00144,1407,2,15
4,5,6.4e-4,1407,2,15
1,6,0,1407,2,15
2,6,0,1407,2,15
3,6,0,1407,2,15
4,6,3.1999999999999997e-4,1407,2,15
5,6,0,1407,2,15
1,7,3.2e-4,1407,2,15
2,7,0,1407,2,15
3,7,0,1407,2,15
4,7,0,1407,2,15
5,7,0,1407,2,15
6,7,0.00176,1407,2,15
1,8,0,1407,2,15
2,8,6.399999999999999e-4,1407,2,15
3,8,0.0024,1407,2,15
4,8,0,1407,2,15
5,8,9.6e-4,1407,2,15
6,8,0,1407,2,15
7,8,0,1407,2,15
1,9,0,1407,2,15
2,9,4.8e-4,1407,2,15
3,9,0.00128,1407,2,15
4,9,0,1407,2,15
5,9,0.0056,1407,2,15
6,9,6.399999999999999e-4,1407,2,15
7,9,4.8e-4,1407,2,15
8,9,8e-4,1407,2,15
1,10,0,1407,2,15
2,10,0,1407,2,15
3,10,1.5999999999999999e-4,1407,2,15
4,10,1.6e-4,1407,2,15
5,10,3.1999999999999997e-4,1407,2,15
6,10,0,1407,2,15
7,10,0,1407,2,15
8,10,3.1999999999999997e-4,1407,2,15
9,10,8e-4,1407,2,15
1,2,4.8e-4,1408,2,15
1,3,0,1408,2,15
2,3,0,1408,2,15
1,4,0.00128,1408,2,15
2,4,1.5999999999999999e-4,1408,2,15
3,4,1.6e-4,1408,2,15
1,5,1.6e-4,1408,2,15
2,5,0,1408,2,15
3,5,1.6e-4,1408,2,15
4,5,3.1999999999999997e-4,1408,2,15
1,6,0,1408,2,15
2,6,0,1408,2,15
3,6,1.5999999999999999e-4,1408,2,15
4,6,3.1999999999999997e-4,1408,2,15
5,6,0,1408,2,15
1,7,9.6e-4,1408,2,15
2,7,0.01088,1408,2,15
3,7,1.6e-4,1408,2,15
4,7,0.00432,1408,2,15
5,7,0.00208,1408,2,15
6,7,0.00112,1408,2,15
1,8,0,1408,2,15
2,8,0,1408,2,15
3,8,1.6e-4,1408,2,15
4,8,0,1408,2,15
5,8,0.01264,1408,2,15
6,8,1.6e-4,1408,2,15
7,8,9.6e-4,1408,2,15
1,9,0.00624,1408,2,15
2,9,6.399999999999999e-4,1408,2,15
3,9,6.399999999999999e-4,1408,2,15
4,9,0.00192,1408,2,15
5,9,3.1999999999999997e-4,1408,2,15
6,9,0.00208,1408,2,15
7,9,0.0136,1408,2,15
8,9,0.00304,1408,2,15
1,10,0,1408,2,15
2,10,9.6e-4,1408,2,15
3,10,1.6e-4,1408,2,15
4,10,0,1408,2,15
5,10,0,1408,2,15
6,10,0,1408,2,15
7,10,0.00288,1408,2,15
8,10,0,1408,2,15
9,10,8e-4,1408,2,15
1,2,0,1409,3,15
1,3,0,1409,3,15
2,3,0,1409,3,15
1,4,0.00144,1409,3,15
2,4,0.00112,1409,3,15
3,4,0.01008,1409,3,15
1,5,0,1409,3,15
2,5,0.00272,1409,3,15
3,5,0.00576,1409,3,15
4,5,0.01888,1409,3,15
1,6,0.00208,1409,3,15
2,6,4.8e-4,1409,3,15
3,6,0.00368,1409,3,15
4,6,3.2e-4,1409,3,15
5,6,0.0016,1409,3,15
1,7,3.1999999999999997e-4,1409,3,15
2,7,1.6e-4,1409,3,15
3,7,0,1409,3,15
4,7,4.8e-4,1409,3,15
5,7,1.6e-4,1409,3,15
6,7,0.0011200000000000001,1409,3,15
1,8,1.6e-4,1409,3,15
2,8,0.0032,1409,3,15
3,8,1.6e-4,1409,3,15
4,8,0,1409,3,15
5,8,6.399999999999999e-4,1409,3,15
6,8,0,1409,3,15
7,8,0,1409,3,15
1,9,0.0016,1409,3,15
2,9,3.1999999999999997e-4,1409,3,15
3,9,0.00352,1409,3,15
4,9,0.2376,1409,3,15
5,9,0.00112,1409,3,15
6,9,1.5999999999999999e-4,1409,3,15
7,9,0,1409,3,15
8,9,1.5999999999999999e-4,1409,3,15
1,10,1.6e-4,1409,3,15
2,10,0.0048,1409,3,15
3,10,0.00176,1409,3,15
4,10,0.01056,1409,3,15
5,10,4.8e-4,1409,3,15
6,10,8e-4,1409,3,15
7,10,8e-4,1409,3,15
8,10,9.6e-4,1409,3,15
9,10,0.00336,1409,3,15
1,2,1.6e-4,1410,4,15
1,3,0,1410,4,15
2,3,0,1410,4,15
1,4,0,1410,4,15
2,4,0,1410,4,15
3,4,0.0032,1410,4,15
1,5,0.0014399999999999999,1410,4,15
2,5,4.8e-4,1410,4,15
3,5,9.6e-4,1410,4,15
4,5,3.1999999999999997e-4,1410,4,15
1,6,0,1410,4,15
2,6,0,1410,4,15
3,6,0,1410,4,15
4,6,3.1999999999999997e-4,1410,4,15
5,6,0,1410,4,15
1,7,0,1410,4,15
2,7,0,1410,4,15
3,7,0,1410,4,15
4,7,0,1410,4,15
5,7,0,1410,4,15
6,7,0,1410,4,15
1,8,0,1410,4,15
2,8,0,1410,4,15
3,8,0,1410,4,15
4,8,0,1410,4,15
5,8,3.1999999999999997e-4,1410,4,15
6,8,0,1410,4,15
7,8,0,1410,4,15
1,9,1.5999999999999999e-4,1410,4,15
2,9,0,1410,4,15
3,9,0,1410,4,15
4,9,0.0272,1410,4,15
5,9,1.6e-4,1410,4,15
6,9,0,1410,4,15
7,9,0,1410,4,15
8,9,0,1410,4,15
1,10,0,1410,4,15
2,10,0,1410,4,15
3,10,0,1410,4,15
4,10,4.8e-4,1410,4,15
5,10,0,1410,4,15
6,10,0,1410,4,15
7,10,0,1410,4,15
8,10,0,1410,4,15
9,10,8e-4,1410,4,15
1,2,0,1411,3,15
1,3,0,1411,3,15
2,3,0,1411,3,15
1,4,0,1411,3,15
2,4,3.2e-4,1411,3,15
3,4,0,1411,3,15
1,5,3.1999999999999997e-4,1411,3,15
2,5,1.6e-4,1411,3,15
3,5,9.6e-4,1411,3,15
4,5,0.00656,1411,3,15
1,6,0,1411,3,15
2,6,0,1411,3,15
3,6,1.6e-4,1411,3,15
4,6,3.1999999999999997e-4,1411,3,15
5,6,0.0024,1411,3,15
1,7,3.1999999999999997e-4,1411,3,15
2,7,1.5999999999999999e-4,1411,3,15
3,7,0,1411,3,15
4,7,0,1411,3,15
5,7,0,1411,3,15
6,7,0,1411,3,15
1,8,0,1411,3,15
2,8,3.2e-4,1411,3,15
3,8,0,1411,3,15
4,8,0,1411,3,15
5,8,0.00256,1411,3,15
6,8,0,1411,3,15
7,8,8e-4,1411,3,15
1,9,0,1411,3,15
2,9,6.399999999999999e-4,1411,3,15
3,9,9.6e-4,1411,3,15
4,9,0,1411,3,15
5,9,0.00352,1411,3,15
6,9,0.00448,1411,3,15
7,9,8e-4,1411,3,15
8,9,0,1411,3,15
1,10,0,1411,3,15
2,10,0,1411,3,15
3,10,0.0011200000000000001,1411,3,15
4,10,0,1411,3,15
5,10,0.00592,1411,3,15
6,10,0,1411,3,15
7,10,0,1411,3,15
8,10,0,1411,3,15
9,10,0.02608,1411,3,15
1,2,0,1412,2,15
1,3,3.1999999999999997e-4,1412,2,15
2,3,6.399999999999999e-4,1412,2,15
1,4,9.6e-4,1412,2,15
2,4,0.00176,1412,2,15
3,4,9.6e-4,1412,2,15
1,5,0.00464,1412,2,15
2,5,0.00528,1412,2,15
3,5,0.00544,1412,2,15
4,5,0.01968,1412,2,15
1,6,0,1412,2,15
2,6,0,1412,2,15
3,6,0,1412,2,15
4,6,0.01008,1412,2,15
5,6,0.0176,1412,2,15
1,7,4.8e-4,1412,2,15
2,7,0,1412,2,15
3,7,3.1999999999999997e-4,1412,2,15
4,7,0.0016,1412,2,15
5,7,0.00208,1412,2,15
6,7,0,1412,2,15
1,8,0,1412,2,15
2,8,0,1412,2,15
3,8,0,1412,2,15
4,8,0.00288,1412,2,15
5,8,1.5999999999999999e-4,1412,2,15
6,8,3.2e-4,1412,2,15
7,8,0,1412,2,15
1,9,3.2e-4,1412,2,15
2,9,0.00448,1412,2,15
3,9,0.00224,1412,2,15
4,9,0.03728,1412,2,15
5,9,0.0328,1412,2,15
6,9,0.0012799999999999999,1412,2,15
7,9,0.0024,1412,2,15
8,9,1.6e-4,1412,2,15
1,10,0,1412,2,15
2,10,0.00128,1412,2,15
3,10,1.6e-4,1412,2,15
4,10,0.0014399999999999999,1412,2,15
5,10,0.00416,1412,2,15
6,10,1.6e-4,1412,2,15
7,10,0.00144,1412,2,15
8,10,0,1412,2,15
9,10,0.0016,1412,2,15
1,2,0,1413,2,15
1,3,8e-4,1413,2,15
2,3,0,1413,2,15
1,4,3.1999999999999997e-4,1413,2,15
2,4,1.5999999999999999e-4,1413,2,15
3,4,3.2e-4,1413,2,15
1,5,0,1413,2,15
2,5,0,1413,2,15
3,5,0.00352,1413,2,15
4,5,4.8e-4,1413,2,15
1,6,0,1413,2,15
2,6,3.1999999999999997e-4,1413,2,15
3,6,0,1413,2,15
4,6,9.6e-4,1413,2,15
5,6,0,1413,2,15
1,7,1.5999999999999999e-4,1413,2,15
2,7,3.1999999999999997e-4,1413,2,15
3,7,1.5999999999999999e-4,1413,2,15
4,7,4.8e-4,1413,2,15
5,7,3.1999999999999997e-4,1413,2,15
6,7,0,1413,2,15
1,8,6.399999999999999e-4,1413,2,15
2,8,1.6e-4,1413,2,15
3,8,8e-4,1413,2,15
4,8,3.1999999999999997e-4,1413,2,15
5,8,3.1999999999999997e-4,1413,2,15
6,8,0.0016,1413,2,15
7,8,0,1413,2,15
1,9,3.1999999999999997e-4,1413,2,15
2,9,1.6e-4,1413,2,15
3,9,1.6e-4,1413,2,15
4,9,0,1413,2,15
5,9,0.9848,1413,2,15
6,9,3.2e-4,1413,2,15
7,9,0,1413,2,15
8,9,1.5999999999999999e-4,1413,2,15
1,10,0,1413,2,15
2,10,0,1413,2,15
3,10,0,1413,2,15
4,10,0,1413,2,15
5,10,1.6e-4,1413,2,15
6,10,6.4e-4,1413,2,15
7,10,0,1413,2,15
8,10,0,1413,2,15
9,10,8e-4,1413,2,15
1,2,9.6e-4,1414,2,15
1,3,0,1414,2,15
2,3,0,1414,2,15
1,4,0.01088,1414,2,15
2,4,0.01872,1414,2,15
3,4,0,1414,2,15
1,5,0.00304,1414,2,15
2,5,0,1414,2,15
3,5,0.0024000000000000002,1414,2,15
4,5,0.00496,1414,2,15
1,6,3.1999999999999997e-4,1414,2,15
2,6,1.6e-4,1414,2,15
3,6,0.00208,1414,2,15
4,6,1.6e-4,1414,2,15
5,6,0.00208,1414,2,15
1,7,0.00736,1414,2,15
2,7,3.2e-4,1414,2,15
3,7,0,1414,2,15
4,7,8e-4,1414,2,15
5,7,0.0011200000000000001,1414,2,15
6,7,1.6e-4,1414,2,15
1,8,1.6e-4,1414,2,15
2,8,1.5999999999999999e-4,1414,2,15
3,8,1.6e-4,1414,2,15
4,8,0.00192,1414,2,15
5,8,8e-4,1414,2,15
6,8,0,1414,2,15
7,8,0.00688,1414,2,15
1,9,0.00128,1414,2,15
2,9,0.00192,1414,2,15
3,9,1.5999999999999999e-4,1414,2,15
4,9,0.02592,1414,2,15
5,9,0.029760000000000002,1414,2,15
6,9,1.6e-4,1414,2,15
7,9,0.00224,1414,2,15
8,9,0.0011200000000000001,1414,2,15
1,10,0.00176,1414,2,15
2,10,3.2e-4,1414,2,15
3,10,0,1414,2,15
4,10,1.5999999999999999e-4,1414,2,15
5,10,6.399999999999999e-4,1414,2,15
6,10,0,1414,2,15
7,10,0,1414,2,15
8,10,1.5999999999999999e-4,1414,2,15
9,10,9.6e-4,1414,2,15
1,2,4.8e-4,1415,3,15
1,3,3.1999999999999997e-4,1415,3,15
2,3,0,1415,3,15
1,4,0.00144,1415,3,15
2,4,0,1415,3,15
3,4,0,1415,3,15
1,5,0,1415,3,15
2,5,1.5999999999999999e-4,1415,3,15
3,5,0.00144,1415,3,15
4,5,1.6e-4,1415,3,15
1,6,0,1415,3,15
2,6,0.00144,1415,3,15
3,6,0,1415,3,15
4,6,0,1415,3,15
5,6,6.399999999999999e-4,1415,3,15
1,7,0.0056,1415,3,15
2,7,1.5999999999999999e-4,1415,3,15
3,7,0,1415,3,15
4,7,1.5999999999999999e-4,1415,3,15
5,7,0.05712,1415,3,15
6,7,0,1415,3,15
1,8,0,1415,3,15
2,8,0,1415,3,15
3,8,0,1415,3,15
4,8,0,1415,3,15
5,8,0,1415,3,15
6,8,0,1415,3,15
7,8,0,1415,3,15
1,9,0.00416,1415,3,15
2,9,0.0032,1415,3,15
3,9,0.00208,1415,3,15
4,9,3.1999999999999997e-4,1415,3,15
5,9,0.09824,1415,3,15
6,9,1.5999999999999999e-4,1415,3,15
7,9,0.00288,1415,3,15
8,9,0,1415,3,15
1,10,0,1415,3,15
2,10,0,1415,3,15
3,10,0,1415,3,15
4,10,0,1415,3,15
5,10,0,1415,3,15
6,10,1.5999999999999999e-4,1415,3,15
7,10,0,1415,3,15
8,10,0,1415,3,15
9,10,0,1415,3,15
1,2,0.00208,1416,3,15
1,3,6.399999999999999e-4,1416,3,15
2,3,0,1416,3,15
1,4,0.00352,1416,3,15
2,4,0.00176,1416,3,15
3,4,0.016,1416,3,15
1,5,0.00176,1416,3,15
2,5,3.1999999999999997e-4,1416,3,15
3,5,0.00144,1416,3,15
4,5,0.0144,1416,3,15
1,6,0,1416,3,15
2,6,1.6e-4,1416,3,15
3,6,1.6e-4,1416,3,15
4,6,0,1416,3,15
5,6,0,1416,3,15
1,7,0,1416,3,15
2,7,0,1416,3,15
3,7,0,1416,3,15
4,7,0,1416,3,15
5,7,0.00192,1416,3,15
6,7,0,1416,3,15
1,8,6.399999999999999e-4,1416,3,15
2,8,0,1416,3,15
3,8,8e-4,1416,3,15
4,8,0.004,1416,3,15
5,8,0.00944,1416,3,15
6,8,0,1416,3,15
7,8,1.6e-4,1416,3,15
1,9,0.012,1416,3,15
2,9,0.01664,1416,3,15
3,9,0.00272,1416,3,15
4,9,9.6e-4,1416,3,15
5,9,0.00144,1416,3,15
6,9,1.5999999999999999e-4,1416,3,15
7,9,0.004,1416,3,15
8,9,0.05568,1416,3,15
1,10,0,1416,3,15
2,10,0,1416,3,15
3,10,0,1416,3,15
4,10,0.00144,1416,3,15
5,10,1.6e-4,1416,3,15
6,10,1.6e-4,1416,3,15
7,10,0,1416,3,15
8,10,0.00112,1416,3,15
9,10,0,1416,3,15
1,2,0,1417,2,15
1,3,0,1417,2,15
2,3,0,1417,2,15
1,4,6.399999999999999e-4,1417,2,15
2,4,4.8e-4,1417,2,15
