variable,PIP,trial,case
LBXHXCLA,0.5562,1562,16
LBX118LA,0.60892,1562,16
LBXD03LA,0.44756,1562,16
LBXD05LA,0.99124,1562,16
LBXD07LA,0.68136,1562,16
LBXF03LA,0.6452,1562,16
LBXF04LA,0.97332,1562,16
LBXF05LA,0.4508,1562,16
LBXF08LA,0.67912,1562,16
LBX074LA,0.42728,1563,16
LBX099LA,0.27572,1563,16
LBX138LA,0.30688,1563,16
LBX153LA,0.4228,1563,16
LBX170LA,0.43736,1563,16
LBX180LA,0.2982,1563,16
LBX187LA,0.47944,1563,16
LBX194LA,0.8638,1563,16
LBXPCBLA,0.92496,1563,16
LBXHXCLA,0.23212,1563,16
LBX118LA,0.19208,1563,16
LBXD03LA,0.18928,1563,16
LBXD05LA,0.85744,1563,16
LBXD07LA,0.34284,1563,16
LBXF03LA,0.22116,1563,16
LBXF04LA,0.4774,1563,16
LBXF05LA,0.25084,1563,16
LBXF08LA,0.14308,1563,16
LBX074LA,0.90352,1564,16
LBX099LA,0.18044,1564,16
LBX138LA,0.17436,1564,16
LBX153LA,0.19468,1564,16
LBX170LA,0.4246,1564,16
LBX180LA,0.17756,1564,16
LBX187LA,0.19948,1564,16
LBX194LA,0.4036,1564,16
LBXPCBLA,0.15164,1564,16
LBXHXCLA,0.19356,1564,16
LBX118LA,0.16448,1564,16
LBXD03LA,0.21772,1564,16
LBXD05LA,0.97824,1564,16
LBXD07LA,0.12788,1564,16
LBXF03LA,0.09616,1564,16
LBXF04LA,0.9706,1564,16
LBXF05LA,0.1424,1564,16
LBXF08LA,0.04252,1564,16
LBX074LA,0.8588,1565,16
LBX099LA,0.451,1565,16
LBX138LA,0.24944,1565,16
LBX153LA,0.25812,1565,16
LBX170LA,0.56156,1565,16
LBX180LA,0.25404,1565,16
LBX187LA,0.37912,1565,16
LBX194LA,0.92976,1565,16
LBXPCBLA,0.28672,1565,16
LBXHXCLA,0.25228,1565,16
LBX118LA,0.47468,1565,16
LBXD03LA,0.192,1565,16
LBXD05LA,0.41824,1565,16
LBXD07LA,0.13832,1565,16
LBXF03LA,0.17112,1565,16
LBXF04LA,1,1565,16
LBXF05LA,0.14572,1565,16
LBXF08LA,0.1582,1565,16
LBX074LA,0.44292,1566,16
LBX099LA,0.59632,1566,16
LBX138LA,0.18916,1566,16
LBX153LA,0.24868,1566,16
LBX170LA,0.20036,1566,16
LBX180LA,0.1702,1566,16
LBX187LA,0.1794,1566,16
LBX194LA,0.98984,1566,16
LBXPCBLA,0.19632,1566,16
LBXHXCLA,0.26232,1566,16
LBX118LA,0.168,1566,16
LBXD03LA,0.14648,1566,16
LBXD05LA,0.982,1566,16
LBXD07LA,0.1968,1566,16
LBXF03LA,0.2206,1566,16
LBXF04LA,0.97568,1566,16
LBXF05LA,0.15508,1566,16
LBXF08LA,0.06388,1566,16
LBX074LA,0.7816,1567,16
LBX099LA,0.4158,1567,16
LBX138LA,0.35668,1567,16
LBX153LA,0.37528,1567,16
LBX170LA,0.35384,1567,16
LBX180LA,0.39976,1567,16
LBX187LA,0.39384,1567,16
LBX194LA,0.98564,1567,16
LBXPCBLA,0.36064,1567,16
LBXHXCLA,0.3706,1567,16
LBX118LA,0.38736,1567,16
LBXD03LA,0.38996,1567,16
LBXD05LA,0.83308,1567,16
LBXD07LA,0.4844,1567,16
LBXF03LA,0.44484,1567,16
LBXF04LA,0.79004,1567,16
LBXF05LA,0.6664,1567,16
LBXF08LA,0.48024,1567,16
LBX074LA,0.8952,1568,16
LBX099LA,0.44732,1568,16
LBX138LA,0.52584,1568,16
LBX153LA,0.57816,1568,16
LBX170LA,0.48048,1568,16
LBX180LA,0.57564,1568,16
LBX187LA,0.3866,1568,16
LBX194LA,0.975,1568,16
LBXPCBLA,0.74604,1568,16
LBXHXCLA,0.928,1568,16
LBX118LA,0.34188,1568,16
LBXD03LA,0.40652,1568,16
LBXD05LA,0.69248,1568,16
LBXD07LA,0.717,1568,16
LBXF03LA,0.29676,1568,16
LBXF04LA,0.9964,1568,16
LBXF05LA,0.39732,1568,16
LBXF08LA,0.25476,1568,16
LBX074LA,0.061,1569,16
LBX099LA,0.09256,1569,16
LBX138LA,0.12904,1569,16
LBX153LA,0.1334,1569,16
LBX170LA,0.8256,1569,16
LBX180LA,0.15372,1569,16
LBX187LA,0.25192,1569,16
LBX194LA,0.22936,1569,16
LBXPCBLA,0.11904000000000001,1569,16
LBXHXCLA,0.1628,1569,16
LBX118LA,0.07504,1569,16
LBXD03LA,0.28696,1569,16
LBXD05LA,0.99204,1569,16
LBXD07LA,0.0512,1569,16
LBXF03LA,0.11608,1569,16
LBXF04LA,0.98128,1569,16
LBXF05LA,0.115,1569,16
LBXF08LA,0.06236,1569,16
LBX074LA,0.83408,1570,16
LBX099LA,0.43112,1570,16
LBX138LA,0.66816,1570,16
LBX153LA,0.52936,1570,16
LBX170LA,0.59932,1570,16
LBX180LA,0.66784,1570,16
LBX187LA,0.57848,1570,16
LBX194LA,0.84544,1570,16
LBXPCBLA,0.94664,1570,16
LBXHXCLA,0.63948,1570,16
LBX118LA,0.63404,1570,16
LBXD03LA,0.55648,1570,16
LBXD05LA,0.70084,1570,16
LBXD07LA,0.79484,1570,16
LBXF03LA,0.49128,1570,16
LBXF04LA,0.70296,1570,16
LBXF05LA,0.58524,1570,16
LBXF08LA,0.59288,1570,16
LBX074LA,0.37628,1571,16
LBX099LA,0.09372,1571,16
LBX138LA,0.19588,1571,16
LBX153LA,0.19724,1571,16
LBX170LA,0.22096,1571,16
LBX180LA,0.16568,1571,16
LBX187LA,0.16628,1571,16
LBX194LA,0.99584,1571,16
LBXPCBLA,0.3264,1571,16
LBXHXCLA,0.09716,1571,16
LBX118LA,0.11896,1571,16
LBXD03LA,0.14036,1571,16
LBXD05LA,0.66996,1571,16
LBXD07LA,0.56076,1571,16
LBXF03LA,0.11424,1571,16
LBXF04LA,0.46952,1571,16
LBXF05LA,0.16488,1571,16
LBXF08LA,0.089,1571,16
LBX074LA,0.83856,1572,16
LBX099LA,0.19244,1572,16
LBX138LA,0.2574,1572,16
LBX153LA,0.30936,1572,16
LBX170LA,0.27768,1572,16
LBX180LA,0.3414,1572,16
LBX187LA,0.38396,1572,16
LBX194LA,0.34708,1572,16
LBXPCBLA,0.48216,1572,16
LBXHXCLA,0.50036,1572,16
LBX118LA,0.409,1572,16
LBXD03LA,0.67584,1572,16
LBXD05LA,0.48196,1572,16
LBXD07LA,0.25104,1572,16
LBXF03LA,0.26028,1572,16
LBXF04LA,0.27728,1572,16
LBXF05LA,0.31972,1572,16
LBXF08LA,0.18204,1572,16
LBX074LA,0.97336,1573,16
LBX099LA,0.15404,1573,16
LBX138LA,0.32328,1573,16
LBX153LA,0.3794,1573,16
LBX170LA,0.23992,1573,16
LBX180LA,0.3678,1573,16
LBX187LA,0.30992,1573,16
LBX194LA,0.993,1573,16
LBXPCBLA,0.6132,1573,16
LBXHXCLA,0.30064,1573,16
LBX118LA,0.2328,1573,16
LBXD03LA,0.19548,1573,16
LBXD05LA,0.99852,1573,16
LBXD07LA,0.15256,1573,16
LBXF03LA,0.20556,1573,16
LBXF04LA,0.98264,1573,16
LBXF05LA,0.1582,1573,16
LBXF08LA,0.22416,1573,16
LBX074LA,0.77792,1574,16
LBX099LA,0.27648,1574,16
LBX138LA,0.23988,1574,16
LBX153LA,0.28,1574,16
LBX170LA,0.2516,1574,16
LBX180LA,0.2738,1574,16
LBX187LA,0.2874,1574,16
LBX194LA,0.96788,1574,16
LBXPCBLA,0.76172,1574,16
LBXHXCLA,0.27116,1574,16
LBX118LA,0.39688,1574,16
LBXD03LA,0.31052,1574,16
LBXD05LA,0.89152,1574,16
LBXD07LA,0.53408,1574,16
LBXF03LA,0.2832,1574,16
LBXF04LA,1,1574,16
LBXF05LA,0.20988,1574,16
LBXF08LA,0.60328,1574,16
LBX074LA,0.46868,1575,16
LBX099LA,0.4768,1575,16
LBX138LA,0.4442,1575,16
LBX153LA,0.43272,1575,16
LBX170LA,0.51156,1575,16
LBX180LA,0.4522,1575,16
LBX187LA,0.66364,1575,16
LBX194LA,0.62708,1575,16
LBXPCBLA,0.76796,1575,16
LBXHXCLA,0.54696,1575,16
LBX118LA,0.5478,1575,16
LBXD03LA,0.41088,1575,16
LBXD05LA,0.77004,1575,16
LBXD07LA,0.57896,1575,16
LBXF03LA,0.52,1575,16
LBXF04LA,0.95684,1575,16
LBXF05LA,0.39776,1575,16
LBXF08LA,0.67268,1575,16
LBX074LA,0.30236,1576,16
LBX099LA,0.29528,1576,16
LBX138LA,0.2878,1576,16
LBX153LA,0.31668,1576,16
LBX170LA,0.2976,1576,16
LBX180LA,0.35916,1576,16
LBX187LA,0.25316,1576,16
LBX194LA,0.95312,1576,16
LBXPCBLA,0.64168,1576,16
LBXHXCLA,0.31876,1576,16
LBX118LA,0.4996,1576,16
LBXD03LA,0.26044,1576,16
LBXD05LA,0.9646,1576,16
LBXD07LA,0.15756,1576,16
LBXF03LA,0.2246,1576,16
LBXF04LA,0.45612,1576,16
LBXF05LA,0.36324,1576,16
LBXF08LA,0.17416,1576,16
LBX074LA,0.4522,1577,16
LBX099LA,0.35608,1577,16
LBX138LA,0.36192,1577,16
LBX153LA,0.6106,1577,16
LBX170LA,0.39548,1577,16
LBX180LA,0.49324,1577,16
LBX187LA,0.31544,1577,16
LBX194LA,0.87448,1577,16
LBXPCBLA,0.38452,1577,16
LBXHXCLA,0.35772,1577,16
LBX118LA,0.59728,1577,16
LBXD03LA,0.44672,1577,16
LBXD05LA,0.69188,1577,16
LBXD07LA,0.29268,1577,16
LBXF03LA,0.3328,1577,16
LBXF04LA,0.74304,1577,16
LBXF05LA,0.24924,1577,16
LBXF08LA,0.1286,1577,16
LBX074LA,0.37168,1578,16
LBX099LA,0.25452,1578,16
LBX138LA,0.36068,1578,16
LBX153LA,0.4272,1578,16
LBX170LA,0.3848,1578,16
LBX180LA,0.38776,1578,16
LBX187LA,0.39236,1578,16
LBX194LA,0.9962,1578,16
LBXPCBLA,0.76672,1578,16
LBXHXCLA,0.42956,1578,16
LBX118LA,0.32936,1578,16
LBXD03LA,0.51716,1578,16
LBXD05LA,0.87232,1578,16
LBXD07LA,0.26544,1578,16
LBXF03LA,0.23768,1578,16
LBXF04LA,0.74868,1578,16
LBXF05LA,0.26788,1578,16
LBXF08LA,0.31856,1578,16
LBX074LA,0.91412,1579,16
LBX099LA,0.45044,1579,16
LBX138LA,0.45636,1579,16
LBX153LA,0.3982,1579,16
LBX170LA,0.44472,1579,16
LBX180LA,0.414,1579,16
LBX187LA,0.40468,1579,16
LBX194LA,0.82008,1579,16
LBXPCBLA,0.86916,1579,16
LBXHXCLA,0.42912,1579,16
LBX118LA,0.46408,1579,16
LBXD03LA,0.38744,1579,16
LBXD05LA,0.95052,1579,16
LBXD07LA,0.47516,1579,16
LBXF03LA,0.47316,1579,16
LBXF04LA,0.81868,1579,16
LBXF05LA,0.58332,1579,16
LBXF08LA,0.49352,1579,16
LBX074LA,0.29816,1580,16
LBX099LA,0.16856,1580,16
LBX138LA,0.11732,1580,16
LBX153LA,0.11384,1580,16
LBX170LA,0.14604,1580,16
LBX180LA,0.15384,1580,16
LBX187LA,0.08952,1580,16
LBX194LA,1,1580,16
LBXPCBLA,0.1228,1580,16
LBXHXCLA,0.06584,1580,16
LBX118LA,0.12744,1580,16
LBXD03LA,0.12856,1580,16
LBXD05LA,1,1580,16
LBXD07LA,0.06892,1580,16
LBXF03LA,0.10896,1580,16
LBXF04LA,0.39784,1580,16
LBXF05LA,0.08256,1580,16
LBXF08LA,0.0226,1580,16
LBX074LA,0.7092,1581,16
LBX099LA,0.27436,1581,16
LBX138LA,0.27632,1581,16
LBX153LA,0.34544,1581,16
LBX170LA,0.44284,1581,16
LBX180LA,0.36816,1581,16
LBX187LA,0.34792,1581,16
LBX194LA,0.66348,1581,16
LBXPCBLA,0.45892,1581,16
LBXHXCLA,0.33948,1581,16
LBX118LA,0.32016,1581,16
LBXD03LA,0.23208,1581,16
LBXD05LA,0.60888,1581,16
LBXD07LA,0.27864,1581,16
LBXF03LA,0.25976,1581,16
LBXF04LA,0.90296,1581,16
LBXF05LA,0.56384,1581,16
LBXF08LA,0.38824,1581,16
LBX074LA,0.36272,1582,16
LBX099LA,0.17648,1582,16
LBX138LA,0.06972,1582,16
LBX153LA,0.06648,1582,16
LBX170LA,0.0974,1582,16
LBX180LA,0.0562,1582,16
LBX187LA,0.9888,1582,16
LBX194LA,0.083,1582,16
LBXPCBLA,0.78984,1582,16
LBXHXCLA,0.06808,1582,16
LBX118LA,0.14196,1582,16
LBXD03LA,0.0576,1582,16
LBXD05LA,0.84912,1582,16
LBXD07LA,0.08072,1582,16
LBXF03LA,0.14188,1582,16
LBXF04LA,0.98848,1582,16
LBXF05LA,0.05412,1582,16
LBXF08LA,0.1422,1582,16
LBX074LA,0.54928,1583,16
LBX099LA,0.14048,1583,16
LBX138LA,0.208,1583,16
LBX153LA,0.18464,1583,16
LBX170LA,0.23036,1583,16
LBX180LA,0.12944,1583,16
LBX187LA,0.6902,1583,16
LBX194LA,0.18272,1583,16
LBXPCBLA,0.23804,1583,16
LBXHXCLA,0.50932,1583,16
LBX118LA,0.21684,1583,16
LBXD03LA,0.1514,1583,16
LBXD05LA,0.89248,1583,16
LBXD07LA,0.23748,1583,16
LBXF03LA,0.11004,1583,16
LBXF04LA,0.88864,1583,16
LBXF05LA,0.14664,1583,16
LBXF08LA,0.09956,1583,16
LBX074LA,0.33472,1584,16
LBX099LA,0.4584,1584,16
LBX138LA,0.36204,1584,16
LBX153LA,0.4156,1584,16
LBX170LA,0.43796,1584,16
LBX180LA,0.51092,1584,16
LBX187LA,0.48224,1584,16
LBX194LA,1,1584,16
LBXPCBLA,0.93864,1584,16
LBXHXCLA,0.59252,1584,16
LBX118LA,0.48016,1584,16
LBXD03LA,0.44948,1584,16
LBXD05LA,0.59468,1584,16
LBXD07LA,0.81724,1584,16
LBXF03LA,0.82628,1584,16
LBXF04LA,0.92932,1584,16
LBXF05LA,0.41972,1584,16
LBXF08LA,0.3626,1584,16
LBX074LA,0.74936,1585,16
LBX099LA,0.11692,1585,16
LBX138LA,0.1668,1585,16
LBX153LA,0.18756,1585,16
LBX170LA,0.221,1585,16
LBX180LA,0.19072,1585,16
LBX187LA,0.19544,1585,16
LBX194LA,0.79,1585,16
LBXPCBLA,0.45176,1585,16
LBXHXCLA,0.4372,1585,16
LBX118LA,0.44324,1585,16
LBXD03LA,0.3382,1585,16
LBXD05LA,0.38972,1585,16
LBXD07LA,0.3842,1585,16
LBXF03LA,0.11364,1585,16
LBXF04LA,0.86024,1585,16
LBXF05LA,0.49528,1585,16
LBXF08LA,0.0674,1585,16
LBX074LA,0.15016,1586,16
LBX099LA,0.1598,1586,16
LBX138LA,0.17876,1586,16
LBX153LA,0.22008,1586,16
LBX170LA,0.3256,1586,16
LBX180LA,0.29468,1586,16
LBX187LA,0.36784,1586,16
LBX194LA,0.70028,1586,16
LBXPCBLA,0.43536,1586,16
LBXHXCLA,0.41292,1586,16
LBX118LA,0.16272,1586,16
LBXD03LA,0.38896,1586,16
LBXD05LA,0.49276,1586,16
LBXD07LA,0.15656,1586,16
LBXF03LA,0.20864,1586,16
LBXF04LA,0.60184,1586,16
LBXF05LA,0.45348,1586,16
LBXF08LA,0.10696,1586,16
LBX074LA,0.28728,1587,16
LBX099LA,0.52816,1587,16
LBX138LA,0.25756,1587,16
LBX153LA,0.39076,1587,16
LBX170LA,0.38844,1587,16
LBX180LA,0.32604,1587,16
LBX187LA,0.25028,1587,16
LBX194LA,0.73732,1587,16
LBXPCBLA,0.36456,1587,16
LBXHXCLA,0.23988,1587,16
LBX118LA,0.60056,1587,16
LBXD03LA,0.2768,1587,16
LBXD05LA,0.94668,1587,16
LBXD07LA,0.13588,1587,16
LBXF03LA,0.392,1587,16
LBXF04LA,0.55064,1587,16
LBXF05LA,0.26064,1587,16
LBXF08LA,0.1666,1587,16
LBX074LA,0.758,1588,16
LBX099LA,0.46952,1588,16
LBX138LA,0.5822,1588,16
LBX153LA,0.56524,1588,16
LBX170LA,0.71432,1588,16
LBX180LA,0.5788,1588,16
LBX187LA,0.46784,1588,16
LBX194LA,0.64652,1588,16
LBXPCBLA,0.6202,1588,16
LBXHXCLA,0.46852,1588,16
LBX118LA,0.56376,1588,16
LBXD03LA,0.53564,1588,16
LBXD05LA,0.99836,1588,16
LBXD07LA,0.57788,1588,16
LBXF03LA,0.60204,1588,16
LBXF04LA,0.97852,1588,16
LBXF05LA,0.72008,1588,16
LBXF08LA,0.90208,1588,16
LBX074LA,0.5494,1589,16
LBX099LA,0.23232,1589,16
LBX138LA,0.16188,1589,16
LBX153LA,0.16652,1589,16
LBX170LA,0.2368,1589,16
LBX180LA,0.20524,1589,16
LBX187LA,0.2426,1589,16
LBX194LA,0.98924,1589,16
LBXPCBLA,0.09164,1589,16
LBXHXCLA,0.12312,1589,16
LBX118LA,0.57424,1589,16
LBXD03LA,0.13408,1589,16
LBXD05LA,0.11836,1589,16
LBXD07LA,0.09268,1589,16
LBXF03LA,0.08204,1589,16
LBXF04LA,0.88796,1589,16
LBXF05LA,0.2722,1589,16
LBXF08LA,0.10076,1589,16
LBX074LA,0.9048,1590,16
LBX099LA,0.2674,1590,16
LBX138LA,0.4478,1590,16
LBX153LA,0.3244,1590,16
LBX170LA,0.54028,1590,16
LBX180LA,0.33432,1590,16
LBX187LA,0.25004,1590,16
LBX194LA,0.94632,1590,16
LBXPCBLA,0.22272,1590,16
LBXHXCLA,0.16412,1590,16
LBX118LA,0.30944,1590,16
LBXD03LA,0.34804,1590,16
LBXD05LA,0.47556,1590,16
LBXD07LA,0.22444,1590,16
LBXF03LA,0.22808,1590,16
LBXF04LA,0.56396,1590,16
LBXF05LA,0.23324,1590,16
LBXF08LA,0.161,1590,16
LBX074LA,0.58888,1591,16
LBX099LA,0.16368,1591,16
LBX138LA,0.1072,1591,16
LBX153LA,0.1604,1591,16
LBX170LA,0.16584,1591,16
LBX180LA,0.12192,1591,16
LBX187LA,0.16744,1591,16
LBX194LA,0.91216,1591,16
LBXPCBLA,0.16,1591,16
LBXHXCLA,0.26452,1591,16
LBX118LA,0.55092,1591,16
LBXD03LA,0.12816,1591,16
LBXD05LA,0.27108,1591,16
LBXD07LA,0.84964,1591,16
LBXF03LA,0.1456,1591,16
LBXF04LA,0.74492,1591,16
LBXF05LA,0.387,1591,16
LBXF08LA,0.10696,1591,16
LBX074LA,0.43356,1592,16
LBX099LA,0.33068,1592,16
LBX138LA,0.24616,1592,16
LBX153LA,0.27296,1592,16
LBX170LA,0.27796,1592,16
LBX180LA,0.28956,1592,16
LBX187LA,0.71744,1592,16
LBX194LA,0.41552,1592,16
LBXPCBLA,0.28024,1592,16
LBXHXCLA,0.2238,1592,16
LBX118LA,0.68932,1592,16
LBXD03LA,0.35088,1592,16
LBXD05LA,0.75444,1592,16
LBXD07LA,0.17724,1592,16
LBXF03LA,0.19756,1592,16
LBXF04LA,0.33316,1592,16
LBXF05LA,0.60008,1592,16
LBXF08LA,0.20236,1592,16
LBX074LA,0.92768,1593,16
LBX099LA,0.19528,1593,16
LBX138LA,0.17744,1593,16
LBX153LA,0.16976,1593,16
LBX170LA,0.19028,1593,16
LBX180LA,0.1698,1593,16
LBX187LA,0.19504,1593,16
LBX194LA,0.2922,1593,16
LBXPCBLA,0.49312,1593,16
LBXHXCLA,0.18864,1593,16
LBX118LA,0.21724,1593,16
LBXD03LA,0.48944,1593,16
LBXD05LA,0.43712,1593,16
LBXD07LA,0.59244,1593,16
LBXF03LA,0.18048,1593,16
LBXF04LA,0.957,1593,16
LBXF05LA,0.23624,1593,16
LBXF08LA,0.40676,1593,16
LBX074LA,0.754,1594,16
LBX099LA,0.15124,1594,16
LBX138LA,0.23756,1594,16
LBX153LA,0.31988,1594,16
LBX170LA,0.30476,1594,16
LBX180LA,0.30252,1594,16
LBX187LA,0.23836,1594,16
LBX194LA,0.93244,1594,16
LBXPCBLA,0.42932,1594,16
LBXHXCLA,0.24916,1594,16
LBX118LA,0.60036,1594,16
LBXD03LA,0.28968,1594,16
LBXD05LA,0.6336,1594,16
LBXD07LA,0.19396,1594,16
LBXF03LA,0.25032,1594,16
LBXF04LA,0.99836,1594,16
LBXF05LA,0.20352,1594,16
LBXF08LA,0.09692,1594,16
LBX074LA,0.5958,1595,16
LBX099LA,0.2814,1595,16
LBX138LA,0.36428,1595,16
LBX153LA,0.28972,1595,16
LBX170LA,0.27016,1595,16
LBX180LA,0.26436,1595,16
LBX187LA,0.27576,1595,16
LBX194LA,0.87656,1595,16
LBXPCBLA,0.11308,1595,16
LBXHXCLA,0.28476,1595,16
LBX118LA,0.63056,1595,16
LBXD03LA,0.31136,1595,16
LBXD05LA,1,1595,16
LBXD07LA,0.15832,1595,16
LBXF03LA,0.50052,1595,16
LBXF04LA,0.78468,1595,16
LBXF05LA,0.24984,1595,16
LBXF08LA,0.32392,1595,16
LBX074LA,0.37876,1596,16
LBX099LA,0.22944,1596,16
LBX138LA,0.19252,1596,16
LBX153LA,0.31204,1596,16
LBX170LA,0.2356,1596,16
LBX180LA,0.27492,1596,16
LBX187LA,0.50328,1596,16
LBX194LA,0.6542,1596,16
LBXPCBLA,0.13688,1596,16
LBXHXCLA,0.5274,1596,16
LBX118LA,0.25744,1596,16
LBXD03LA,0.49332,1596,16
LBXD05LA,1,1596,16
LBXD07LA,0.17156,1596,16
LBXF03LA,0.16404,1596,16
LBXF04LA,0.769,1596,16
LBXF05LA,0.29464,1596,16
LBXF08LA,0.15972,1596,16
LBX074LA,0.99596,1597,16
LBX099LA,0.3072,1597,16
LBX138LA,0.30128,1597,16
LBX153LA,0.301,1597,16
LBX170LA,0.3908,1597,16
LBX180LA,0.40512,1597,16
LBX187LA,0.29036,1597,16
LBX194LA,0.5808,1597,16
LBXPCBLA,0.3466,1597,16
LBXHXCLA,0.27824,1597,16
LBX118LA,0.4324,1597,16
LBXD03LA,0.30964,1597,16
LBXD05LA,0.53476,1597,16
LBXD07LA,0.70872,1597,16
LBXF03LA,0.18728,1597,16
LBXF04LA,0.61472,1597,16
LBXF05LA,0.79244,1597,16
LBXF08LA,0.19448,1597,16
LBX074LA,0.27136,1598,16
LBX099LA,0.16264,1598,16
LBX138LA,0.19832,1598,16
LBX153LA,0.23968,1598,16
LBX170LA,0.38224,1598,16
LBX180LA,0.4686,1598,16
LBX187LA,0.26244,1598,16
LBX194LA,0.94824,1598,16
LBXPCBLA,0.28436,1598,16
LBXHXCLA,0.35108,1598,16
LBX118LA,0.25228,1598,16
LBXD03LA,0.2914,1598,16
LBXD05LA,0.99936,1598,16
LBXD07LA,0.18032,1598,16
LBXF03LA,0.24304,1598,16
LBXF04LA,0.6876,1598,16
LBXF05LA,0.19828,1598,16
LBXF08LA,0.23112,1598,16
LBX074LA,0.53588,1599,16
LBX099LA,0.43096,1599,16
LBX138LA,0.57136,1599,16
LBX153LA,0.48304,1599,16
LBX170LA,0.47552,1599,16
LBX180LA,0.49084,1599,16
LBX187LA,0.47704,1599,16
LBX194LA,0.9622,1599,16
LBXPCBLA,0.54456,1599,16
LBXHXCLA,0.43268,1599,16
LBX118LA,0.73828,1599,16
LBXD03LA,0.51384,1599,16
LBXD05LA,0.98,1599,16
LBXD07LA,0.42588,1599,16
LBXF03LA,0.61848,1599,16
LBXF04LA,0.84796,1599,16
LBXF05LA,0.52936,1599,16
LBXF08LA,0.55284,1599,16
LBX074LA,0.91868,1600,16
LBX099LA,0.4082,1600,16
LBX138LA,0.42612,1600,16
LBX153LA,0.4758,1600,16
LBX170LA,0.72516,1600,16
LBX180LA,0.52748,1600,16
LBX187LA,0.53968,1600,16
LBX194LA,0.71816,1600,16
LBXPCBLA,0.62408,1600,16
LBXHXCLA,0.56264,1600,16
LBX118LA,0.48036,1600,16
LBXD03LA,0.5514,1600,16
LBXD05LA,0.95788,1600,16
LBXD07LA,0.58624,1600,16
LBXF03LA,0.35608,1600,16
LBXF04LA,0.98312,1600,16
LBXF05LA,0.4524,1600,16
LBXF08LA,0.79504,1600,16
LBX074LA,0.241,1601,17
LBX099LA,0.87064,1601,17
LBX138LA,0.29672,1601,17
LBX153LA,0.20224,1601,17
LBX170LA,0.23344,1601,17
LBX180LA,0.20856,1601,17
LBX187LA,0.17684,1601,17
LBX194LA,0.41572,1601,17
LBXPCBLA,0.49804,1601,17
LBXHXCLA,0.29416,1601,17
LBX118LA,0.51816,1601,17
LBXD03LA,0.87376,1601,17
LBXD05LA,0.19892,1601,17
LBXD07LA,0.10764,1601,17
LBXF03LA,0.14172,1601,17
LBXF04LA,0.28316,1601,17
LBXF05LA,0.42692,1601,17
LBXF08LA,0.0782,1601,17
LBX074LA,0.73568,1602,17
LBX099LA,0.698,1602,17
LBX138LA,0.60844,1602,17
LBX153LA,0.59236,1602,17
LBX170LA,0.55676,1602,17
LBX180LA,0.50668,1602,17
LBX187LA,0.63908,1602,17
LBX194LA,0.75456,1602,17
LBXPCBLA,0.65816,1602,17
LBXHXCLA,0.53312,1602,17
LBX118LA,0.73772,1602,17
LBXD03LA,0.57948,1602,17
LBXD05LA,0.68532,1602,17
LBXD07LA,0.44668,1602,17
LBXF03LA,0.43304,1602,17
LBXF04LA,0.91968,1602,17
LBXF05LA,0.54216,1602,17
LBXF08LA,0.64824,1602,17
LBX074LA,0.86996,1603,17
LBX099LA,0.26908,1603,17
LBX138LA,0.3178,1603,17
LBX153LA,0.3278,1603,17
LBX170LA,0.49064,1603,17
LBX180LA,0.36708,1603,17
LBX187LA,0.23032,1603,17
LBX194LA,0.29128,1603,17
LBXPCBLA,0.96896,1603,17
LBXHXCLA,0.35856,1603,17
LBX118LA,0.44256,1603,17
LBXD03LA,0.22336,1603,17
LBXD05LA,0.90232,1603,17
LBXD07LA,0.22276,1603,17
LBXF03LA,0.50404,1603,17
LBXF04LA,0.96508,1603,17
LBXF05LA,0.42368,1603,17
LBXF08LA,0.14404,1603,17
LBX074LA,0.85972,1604,17
LBX099LA,0.69244000000000006,1604,17
LBX138LA,0.637,1604,17
LBX153LA,0.60232,1604,17
LBX170LA,0.70404,1604,17
LBX180LA,0.66932,1604,17
LBX187LA,0.6088,1604,17
LBX194LA,0.92516,1604,17
LBXPCBLA,0.73944,1604,17
LBXHXCLA,0.5702,1604,17
LBX118LA,0.62088,1604,17
LBXD03LA,0.80932,1604,17
LBXD05LA,0.68992,1604,17
LBXD07LA,0.91024,1604,17
LBXF03LA,0.66504,1604,17
LBXF04LA,0.90852,1604,17
LBXF05LA,0.69956,1604,17
LBXF08LA,0.7048,1604,17
LBX074LA,0.69216,1605,17
LBX099LA,0.24236,1605,17
LBX138LA,0.45032,1605,17
LBX153LA,0.4526,1605,17
LBX170LA,0.30204,1605,17
LBX180LA,0.36876,1605,17
LBX187LA,0.3188,1605,17
LBX194LA,0.97768,1605,17
LBXPCBLA,0.50944,1605,17
LBXHXCLA,0.33772,1605,17
LBX118LA,0.29816,1605,17
LBXD03LA,0.52792,1605,17
LBXD05LA,1,1605,17
LBXD07LA,0.44032,1605,17
LBXF03LA,0.37816,1605,17
LBXF04LA,0.46256,1605,17
LBXF05LA,0.41476,1605,17
LBXF08LA,0.30428,1605,17
LBX074LA,0.3164,1606,17
LBX099LA,0.1884,1606,17
LBX138LA,0.41092,1606,17
LBX153LA,0.35004,1606,17
LBX170LA,0.24112,1606,17
LBX180LA,0.18592,1606,17
LBX187LA,0.29364,1606,17
LBX194LA,1,1606,17
LBXPCBLA,0.2534,1606,17
LBXHXCLA,0.2612,1606,17
LBX118LA,0.25724,1606,17
LBXD03LA,0.1978,1606,17
LBXD05LA,0.8372,1606,17
LBXD07LA,0.23968,1606,17
