variable,fixedat1,fixedat2,est,sd,trial,case
LBXD05LA,LBXPCBLA,LBX194LA,0.4957147008650935,0.7740170829628115,1370,14
LBXPCBLA,LBX194LA,LBXD05LA,-0.09644606013611678,0.4995686261052276,1370,14
LBX194LA,LBXD05LA,LBXPCBLA,0.5524370823314699,0.8102940981675882,1370,14
LBXD05LA,LBXPCBLA,LBX194LA,0.40593552789985665,0.5729947491975563,1371,14
LBXPCBLA,LBX194LA,LBXD05LA,0.09739350215952314,0.4886454579334374,1371,14
LBX194LA,LBXD05LA,LBXPCBLA,0.4381494145189695,0.6429859508792196,1371,14
LBXD05LA,LBXPCBLA,LBX194LA,0.22906453587534603,0.7803734315153582,1372,14
LBXPCBLA,LBX194LA,LBXD05LA,0.5248965707406414,0.6320917360808885,1372,14
LBX194LA,LBXD05LA,LBXPCBLA,0.5877899731660445,0.8527053426087272,1372,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.12702007818888994,0.39837676519174536,1373,14
LBXPCBLA,LBX194LA,LBXD05LA,-0.7191769045052947,0.6333633106234879,1373,14
LBX194LA,LBXD05LA,LBXPCBLA,-0.6871493628427752,0.6685893277893656,1373,14
LBXD05LA,LBXPCBLA,LBX194LA,0.10833718138355586,0.7376416431840872,1374,14
LBXPCBLA,LBX194LA,LBXD05LA,0.05729188866519319,0.5009590579480305,1374,14
LBX194LA,LBXD05LA,LBXPCBLA,-0.01281634189810088,0.7775959782487553,1374,14
LBXD05LA,LBXPCBLA,LBX194LA,0.7628554781630044,0.6948842821701253,1375,14
LBXPCBLA,LBX194LA,LBXD05LA,0.6467202905971297,0.5387469326368092,1375,14
LBX194LA,LBXD05LA,LBXPCBLA,-0.05487613479740805,0.6985522532082271,1375,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.05085839313181406,0.40654557670677727,1376,14
LBXPCBLA,LBX194LA,LBXD05LA,-0.009619020291197877,0.25776907377267605,1376,14
LBX194LA,LBXD05LA,LBXPCBLA,-0.03169792375043112,0.3700728094981611,1376,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.2222844418193528,0.5076783593725422,1377,14
LBXPCBLA,LBX194LA,LBXD05LA,0.0010243899945052704,0.27317109489725244,1377,14
LBX194LA,LBXD05LA,LBXPCBLA,-0.31537985454697903,0.5092183596362134,1377,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.07777945528500751,0.5533595693100938,1378,14
LBXPCBLA,LBX194LA,LBXD05LA,0.01905499052633708,0.3002669781655509,1378,14
LBX194LA,LBXD05LA,LBXPCBLA,-0.1672996703269014,0.5614645613959514,1378,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.10575777356357197,0.7459471423726837,1379,14
LBXPCBLA,LBX194LA,LBXD05LA,0.03325896897448555,0.6276177529094601,1379,14
LBX194LA,LBXD05LA,LBXPCBLA,-0.16629136204648098,0.7972195979076485,1379,14
LBXD05LA,LBXPCBLA,LBX194LA,0.07360354109128586,0.650923784336575,1380,14
LBXPCBLA,LBX194LA,LBXD05LA,0.07270038529263445,0.42697287909134296,1380,14
LBX194LA,LBXD05LA,LBXPCBLA,-0.00818379282948456,0.6677034627133812,1380,14
LBXD05LA,LBXPCBLA,LBX194LA,0.671267506821791,0.74060403864279,1381,14
LBXPCBLA,LBX194LA,LBXD05LA,-0.1363615128404998,0.4211168438748751,1381,14
LBX194LA,LBXD05LA,LBXPCBLA,0.465926057245877,0.7609269712702248,1381,14
LBXD05LA,LBXPCBLA,LBX194LA,0.005509447220449992,0.4422982326282719,1382,14
LBXPCBLA,LBX194LA,LBXD05LA,0.02739918111983819,0.2023218645244119,1382,14
LBX194LA,LBXD05LA,LBXPCBLA,0.005396379144045227,0.4362129934951266,1382,14
LBXD05LA,LBXPCBLA,LBX194LA,0.20207822986427892,0.8409463066299211,1383,14
LBXPCBLA,LBX194LA,LBXD05LA,0.3479413112750329,0.5458307991605668,1383,14
LBX194LA,LBXD05LA,LBXPCBLA,0.3552958142521545,0.8644063739313249,1383,14
LBXD05LA,LBXPCBLA,LBX194LA,0.43420839473530126,0.7373799992897222,1384,14
LBXPCBLA,LBX194LA,LBXD05LA,0.173560255455385,0.6678764243834421,1384,14
LBX194LA,LBXD05LA,LBXPCBLA,0.18428035396569964,0.7524867718094503,1384,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.30771474849341107,0.6234532421062926,1385,14
LBXPCBLA,LBX194LA,LBXD05LA,0.018298557412008698,0.391184607962639,1385,14
LBX194LA,LBXD05LA,LBXPCBLA,-0.17864260045876001,0.6522815894699132,1385,14
LBXD05LA,LBXPCBLA,LBX194LA,0.10700995100945487,0.5287525771978153,1386,14
LBXPCBLA,LBX194LA,LBXD05LA,-0.09732098132080846,0.3679664960934665,1386,14
LBX194LA,LBXD05LA,LBXPCBLA,0.16694667894086201,0.534202153967619,1386,14
LBXD05LA,LBXPCBLA,LBX194LA,-1.1693635617112879,1.033760760407667,1387,14
LBXPCBLA,LBX194LA,LBXD05LA,-0.36968866103713083,0.7390178059152465,1387,14
LBX194LA,LBXD05LA,LBXPCBLA,-1.5722481601714673,1.1355918152479814,1387,14
LBXD05LA,LBXPCBLA,LBX194LA,0.1601101419419031,0.7039616676457418,1388,14
LBXPCBLA,LBX194LA,LBXD05LA,0.03723874601287669,0.43132205453568384,1388,14
LBX194LA,LBXD05LA,LBXPCBLA,0.14881928820955537,0.6680505715291056,1388,14
LBXD05LA,LBXPCBLA,LBX194LA,0.1866995353550127,0.6898992820276524,1389,14
LBXPCBLA,LBX194LA,LBXD05LA,0.26611967373565903,0.46787266165871266,1389,14
LBX194LA,LBXD05LA,LBXPCBLA,0.4460332199835939,0.7110287895694056,1389,14
LBXD05LA,LBXPCBLA,LBX194LA,-0.16309299553003243,0.6334269691178721,1390,14
