variable,PIP,race,trial,case
LBXD07LA,0.16256,2,307,4
LBXF03LA,0.16132,2,307,4
LBXF04LA,0.83028,2,307,4
LBXF05LA,0.14044,2,307,4
LBXF08LA,0.14524,2,307,4
LBX074LA,0.16544,3,307,4
LBX099LA,0.15184,3,307,4
LBX138LA,0.15312,3,307,4
LBX153LA,0.21864,3,307,4
LBX170LA,0.5172,3,307,4
LBX180LA,0.29376,3,307,4
LBX187LA,0.29628,3,307,4
LBX194LA,0.4616,3,307,4
LBXPCBLA,0.17664,3,307,4
LBXHXCLA,0.25636,3,307,4
LBX118LA,0.23104,3,307,4
LBXD03LA,0.1436,3,307,4
LBXD05LA,0.23152,3,307,4
LBXD07LA,0.1446,3,307,4
LBXF03LA,0.61364,3,307,4
LBXF04LA,0.3568,3,307,4
LBXF05LA,0.27276,3,307,4
LBXF08LA,0.242,3,307,4
LBX074LA,0.84012,1,308,4
LBX099LA,0.43244,1,308,4
LBX138LA,0.53732,1,308,4
LBX153LA,0.4634,1,308,4
LBX170LA,0.4368,1,308,4
LBX180LA,0.43628,1,308,4
LBX187LA,0.52292,1,308,4
LBX194LA,0.50104,1,308,4
LBXPCBLA,0.54684,1,308,4
LBXHXCLA,0.43384,1,308,4
LBX118LA,0.49372,1,308,4
LBXD03LA,0.3716,1,308,4
LBXD05LA,0.78172,1,308,4
LBXD07LA,0.4736,1,308,4
LBXF03LA,0.31116,1,308,4
LBXF04LA,0.37328,1,308,4
LBXF05LA,0.4566,1,308,4
LBXF08LA,0.42944,1,308,4
LBX074LA,0.30316,2,308,4
LBX099LA,0.23176,2,308,4
LBX138LA,0.2506,2,308,4
LBX153LA,0.32456,2,308,4
LBX170LA,0.26948,2,308,4
LBX180LA,0.26056,2,308,4
LBX187LA,0.2684,2,308,4
LBX194LA,0.98424,2,308,4
LBXPCBLA,0.20092,2,308,4
LBXHXCLA,0.21636,2,308,4
LBX118LA,0.63348,2,308,4
LBXD03LA,0.58448,2,308,4
LBXD05LA,1,2,308,4
LBXD07LA,0.2114,2,308,4
LBXF03LA,0.12052,2,308,4
LBXF04LA,0.64108,2,308,4
LBXF05LA,0.15128,2,308,4
LBXF08LA,0.19108,2,308,4
LBX074LA,0.45092,3,308,4
LBX099LA,0.458,3,308,4
LBX138LA,0.37336,3,308,4
LBX153LA,0.40936,3,308,4
LBX170LA,0.464,3,308,4
LBX180LA,0.44244,3,308,4
LBX187LA,0.64864,3,308,4
LBX194LA,0.48052,3,308,4
LBXPCBLA,0.74832,3,308,4
LBXHXCLA,0.44608,3,308,4
LBX118LA,0.63676,3,308,4
LBXD03LA,0.40064,3,308,4
LBXD05LA,0.6144,3,308,4
LBXD07LA,0.4828,3,308,4
LBXF03LA,0.35984,3,308,4
LBXF04LA,0.55736,3,308,4
LBXF05LA,0.3598,3,308,4
LBXF08LA,0.38968,3,308,4
LBX074LA,0.29884,1,309,4
LBX099LA,0.21372,1,309,4
LBX138LA,0.22644,1,309,4
LBX153LA,0.2806,1,309,4
LBX170LA,0.2198,1,309,4
LBX180LA,0.21004,1,309,4
LBX187LA,0.21388,1,309,4
LBX194LA,0.36764,1,309,4
LBXPCBLA,0.27048,1,309,4
LBXHXCLA,0.34236,1,309,4
LBX118LA,0.47308,1,309,4
LBXD03LA,0.24824,1,309,4
LBXD05LA,0.28328,1,309,4
LBXD07LA,0.19792,1,309,4
LBXF03LA,0.28008,1,309,4
LBXF04LA,0.85024,1,309,4
LBXF05LA,0.32,1,309,4
LBXF08LA,0.18012,1,309,4
LBX074LA,0.3168,2,309,4
LBX099LA,0.34364,2,309,4
LBX138LA,0.36252,2,309,4
LBX153LA,0.48024,2,309,4
LBX170LA,0.34072,2,309,4
LBX180LA,0.35944,2,309,4
LBX187LA,0.40108,2,309,4
LBX194LA,0.42068,2,309,4
LBXPCBLA,0.23508,2,309,4
LBXHXCLA,0.32228,2,309,4
LBX118LA,0.73428,2,309,4
LBXD03LA,0.25628,2,309,4
LBXD05LA,0.99388,2,309,4
LBXD07LA,0.37676,2,309,4
LBXF03LA,0.32152,2,309,4
LBXF04LA,0.71948,2,309,4
LBXF05LA,0.47036,2,309,4
LBXF08LA,0.128,2,309,4
LBX074LA,0.40552,3,309,4
LBX099LA,0.38244,3,309,4
LBX138LA,0.40536,3,309,4
LBX153LA,0.42912,3,309,4
LBX170LA,0.48176,3,309,4
LBX180LA,0.4612,3,309,4
LBX187LA,0.52124,3,309,4
LBX194LA,0.72664,3,309,4
LBXPCBLA,0.43064,3,309,4
LBXHXCLA,0.37136,3,309,4
LBX118LA,0.41168,3,309,4
LBXD03LA,0.43524,3,309,4
LBXD05LA,0.5636,3,309,4
LBXD07LA,0.405,3,309,4
LBXF03LA,0.36696,3,309,4
LBXF04LA,0.53156,3,309,4
LBXF05LA,0.39024,3,309,4
LBXF08LA,0.49244,3,309,4
LBX074LA,0.24064,1,310,4
LBX099LA,0.36804,1,310,4
LBX138LA,0.24328,1,310,4
LBX153LA,0.23788,1,310,4
LBX170LA,0.26512,1,310,4
LBX180LA,0.25628,1,310,4
LBX187LA,0.53716,1,310,4
LBX194LA,0.30084,1,310,4
LBXPCBLA,0.39164,1,310,4
LBXHXCLA,0.29148,1,310,4
LBX118LA,0.37584,1,310,4
LBXD03LA,0.22024,1,310,4
LBXD05LA,0.33016,1,310,4
LBXD07LA,0.25668,1,310,4
LBXF03LA,0.21036,1,310,4
LBXF04LA,0.2288,1,310,4
LBXF05LA,0.28696,1,310,4
LBXF08LA,0.19892,1,310,4
LBX074LA,0.68796,2,310,4
LBX099LA,0.1688,2,310,4
LBX138LA,0.1368,2,310,4
LBX153LA,0.18024,2,310,4
LBX170LA,0.3348,2,310,4
LBX180LA,0.25976,2,310,4
LBX187LA,0.29116,2,310,4
LBX194LA,0.3124,2,310,4
LBXPCBLA,0.36392,2,310,4
LBXHXCLA,0.2008,2,310,4
LBX118LA,0.39188,2,310,4
LBXD03LA,0.23604,2,310,4
LBXD05LA,1,2,310,4
LBXD07LA,0.14528,2,310,4
LBXF03LA,0.19736,2,310,4
LBXF04LA,0.33088,2,310,4
LBXF05LA,0.20812,2,310,4
LBXF08LA,0.19752,2,310,4
LBX074LA,0.52296,3,310,4
LBX099LA,0.39696,3,310,4
LBX138LA,0.28744,3,310,4
LBX153LA,0.29668,3,310,4
LBX170LA,0.34392,3,310,4
LBX180LA,0.25136,3,310,4
LBX187LA,0.28744,3,310,4
LBX194LA,0.26,3,310,4
LBXPCBLA,0.25668,3,310,4
LBXHXCLA,0.2758,3,310,4
LBX118LA,0.80464,3,310,4
LBXD03LA,0.53132,3,310,4
LBXD05LA,0.80448,3,310,4
LBXD07LA,0.35304,3,310,4
LBXF03LA,0.23732,3,310,4
LBXF04LA,0.33764,3,310,4
LBXF05LA,0.332,3,310,4
LBXF08LA,0.23672,3,310,4
LBX074LA,0.51048,1,311,4
LBX099LA,0.27984,1,311,4
LBX138LA,0.39652,1,311,4
LBX153LA,0.33328,1,311,4
LBX170LA,0.34252,1,311,4
LBX180LA,0.41736,1,311,4
LBX187LA,0.34904,1,311,4
LBX194LA,0.27792,1,311,4
LBXPCBLA,0.66428,1,311,4
LBXHXCLA,0.3288,1,311,4
LBX118LA,0.34732,1,311,4
LBXD03LA,0.62368,1,311,4
LBXD05LA,0.67588,1,311,4
LBXD07LA,0.31964,1,311,4
LBXF03LA,0.29464,1,311,4
LBXF04LA,0.23096,1,311,4
LBXF05LA,0.2072,1,311,4
LBXF08LA,0.20984,1,311,4
LBX074LA,0.24268,2,311,4
LBX099LA,0.164,2,311,4
LBX138LA,0.1498,2,311,4
LBX153LA,0.15556,2,311,4
LBX170LA,0.19192,2,311,4
LBX180LA,0.15256,2,311,4
LBX187LA,0.14384,2,311,4
LBX194LA,0.22292,2,311,4
LBXPCBLA,0.39276,2,311,4
LBXHXCLA,0.17644,2,311,4
LBX118LA,0.85672,2,311,4
LBXD03LA,0.10708,2,311,4
LBXD05LA,0.94184,2,311,4
LBXD07LA,0.08868,2,311,4
LBXF03LA,0.13536,2,311,4
LBXF04LA,0.19352,2,311,4
LBXF05LA,0.1348,2,311,4
LBXF08LA,0.12596,2,311,4
LBX074LA,0.53928,3,311,4
LBX099LA,0.54132,3,311,4
LBX138LA,0.42452,3,311,4
LBX153LA,0.4068,3,311,4
LBX170LA,0.43228,3,311,4
LBX180LA,0.45152,3,311,4
LBX187LA,0.46627999999999997,3,311,4
LBX194LA,0.48588,3,311,4
LBXPCBLA,0.3478,3,311,4
LBXHXCLA,0.507,3,311,4
LBX118LA,0.44416,3,311,4
LBXD03LA,0.4102,3,311,4
LBXD05LA,0.53824,3,311,4
LBXD07LA,0.42284,3,311,4
LBXF03LA,0.35844,3,311,4
LBXF04LA,0.42592,3,311,4
LBXF05LA,0.37092,3,311,4
LBXF08LA,0.42256,3,311,4
LBX074LA,0.46388,1,312,4
LBX099LA,0.37444,1,312,4
LBX138LA,0.39608,1,312,4
LBX153LA,0.363,1,312,4
LBX170LA,0.50232,1,312,4
LBX180LA,0.41124,1,312,4
LBX187LA,0.53208,1,312,4
LBX194LA,0.537,1,312,4
LBXPCBLA,0.36884,1,312,4
LBXHXCLA,0.3432,1,312,4
LBX118LA,0.37868,1,312,4
LBXD03LA,0.3968,1,312,4
LBXD05LA,0.51424,1,312,4
LBXD07LA,0.39116,1,312,4
LBXF03LA,0.29312,1,312,4
LBXF04LA,0.34016,1,312,4
LBXF05LA,0.39568,1,312,4
LBXF08LA,0.68204,1,312,4
LBX074LA,0.88852,2,312,4
LBX099LA,0.51208,2,312,4
LBX138LA,0.26748,2,312,4
LBX153LA,0.25188,2,312,4
LBX170LA,0.33,2,312,4
LBX180LA,0.23084,2,312,4
LBX187LA,0.67812,2,312,4
LBX194LA,0.31956,2,312,4
LBXPCBLA,0.90148,2,312,4
LBXHXCLA,0.26476,2,312,4
LBX118LA,0.2564,2,312,4
LBXD03LA,0.21324,2,312,4
LBXD05LA,0.97844,2,312,4
LBXD07LA,0.17252,2,312,4
LBXF03LA,0.17076,2,312,4
LBXF04LA,0.226,2,312,4
LBXF05LA,0.24336,2,312,4
LBXF08LA,0.48828,2,312,4
LBX074LA,0.37204,3,312,4
LBX099LA,0.37524,3,312,4
LBX138LA,0.36236,3,312,4
LBX153LA,0.36888,3,312,4
LBX170LA,0.36828,3,312,4
LBX180LA,0.399,3,312,4
LBX187LA,0.32136,3,312,4
LBX194LA,0.64776,3,312,4
LBXPCBLA,0.3894,3,312,4
LBXHXCLA,0.50068,3,312,4
LBX118LA,0.44076,3,312,4
LBXD03LA,0.47148,3,312,4
LBXD05LA,0.68976,3,312,4
LBXD07LA,0.51512,3,312,4
LBXF03LA,0.32796,3,312,4
LBXF04LA,0.41004,3,312,4
LBXF05LA,0.39616,3,312,4
LBXF08LA,0.28756,3,312,4
LBX074LA,0.3186,1,313,4
LBX099LA,0.27176,1,313,4
LBX138LA,0.34024,1,313,4
LBX153LA,0.2952,1,313,4
LBX170LA,0.34844,1,313,4
LBX180LA,0.29968,1,313,4
LBX187LA,0.31636,1,313,4
LBX194LA,0.98108,1,313,4
LBXPCBLA,0.34236,1,313,4
LBXHXCLA,0.29776,1,313,4
LBX118LA,0.65324,1,313,4
LBXD03LA,0.32248,1,313,4
LBXD05LA,0.59544,1,313,4
LBXD07LA,0.22796,1,313,4
LBXF03LA,0.31936,1,313,4
LBXF04LA,0.7858,1,313,4
LBXF05LA,0.2468,1,313,4
LBXF08LA,0.348,1,313,4
LBX074LA,0.48208,2,313,4
LBX099LA,0.26412,2,313,4
LBX138LA,0.30236,2,313,4
LBX153LA,0.33324,2,313,4
LBX170LA,0.42652,2,313,4
LBX180LA,0.33672,2,313,4
LBX187LA,0.33868,2,313,4
LBX194LA,0.53816,2,313,4
LBXPCBLA,0.36712,2,313,4
LBXHXCLA,0.76532,2,313,4
LBX118LA,0.353,2,313,4
LBXD03LA,0.32604,2,313,4
LBXD05LA,0.87396,2,313,4
LBXD07LA,0.5172,2,313,4
LBXF03LA,0.291,2,313,4
LBXF04LA,0.54492,2,313,4
LBXF05LA,0.35928,2,313,4
LBXF08LA,0.39776,2,313,4
LBX074LA,0.58652,3,313,4
LBX099LA,0.47576,3,313,4
LBX138LA,0.404,3,313,4
LBX153LA,0.3854,3,313,4
LBX170LA,0.48904,3,313,4
LBX180LA,0.41796,3,313,4
LBX187LA,0.5066,3,313,4
LBX194LA,0.38068,3,313,4
LBXPCBLA,0.45668,3,313,4
LBXHXCLA,0.38584,3,313,4
LBX118LA,0.3932,3,313,4
LBXD03LA,0.41128,3,313,4
LBXD05LA,0.38948,3,313,4
LBXD07LA,0.36272,3,313,4
LBXF03LA,0.35852,3,313,4
LBXF04LA,0.43976,3,313,4
LBXF05LA,0.32048,3,313,4
LBXF08LA,0.33624,3,313,4
LBX074LA,0.35268,1,314,4
LBX099LA,0.20008,1,314,4
LBX138LA,0.53152,1,314,4
LBX153LA,0.35604,1,314,4
LBX170LA,0.3588,1,314,4
LBX180LA,0.20872,1,314,4
LBX187LA,0.22296,1,314,4
LBX194LA,0.23248,1,314,4
LBXPCBLA,0.30292,1,314,4
LBXHXCLA,0.30392,1,314,4
LBX118LA,0.20808,1,314,4
LBXD03LA,0.17336,1,314,4
LBXD05LA,0.68164,1,314,4
LBXD07LA,0.29756,1,314,4
LBXF03LA,0.2332,1,314,4
LBXF04LA,0.46504,1,314,4
LBXF05LA,0.23232,1,314,4
LBXF08LA,0.21664,1,314,4
LBX074LA,0.6354,2,314,4
LBX099LA,0.48508,2,314,4
LBX138LA,0.48168,2,314,4
LBX153LA,0.38668,2,314,4
LBX170LA,0.49424,2,314,4
LBX180LA,0.55724,2,314,4
LBX187LA,0.42676,2,314,4
LBX194LA,0.63492,2,314,4
LBXPCBLA,0.6026,2,314,4
LBXHXCLA,0.44252,2,314,4
LBX118LA,0.502,2,314,4
LBXD03LA,0.52564,2,314,4
LBXD05LA,0.98964,2,314,4
LBXD07LA,0.32472,2,314,4
LBXF03LA,0.83544,2,314,4
LBXF04LA,0.7182,2,314,4
LBXF05LA,0.74548,2,314,4
LBXF08LA,0.3214,2,314,4
LBX074LA,0.50808,3,314,4
LBX099LA,0.5008,3,314,4
LBX138LA,0.49468,3,314,4
LBX153LA,0.47612,3,314,4
LBX170LA,0.49296,3,314,4
LBX180LA,0.57596,3,314,4
LBX187LA,0.76848,3,314,4
LBX194LA,0.44916,3,314,4
LBXPCBLA,0.42532,3,314,4
LBXHXCLA,0.53668,3,314,4
LBX118LA,0.476,3,314,4
LBXD03LA,0.45088,3,314,4
LBXD05LA,0.41284,3,314,4
LBXD07LA,0.72948,3,314,4
LBXF03LA,0.52152,3,314,4
LBXF04LA,0.84656,3,314,4
LBXF05LA,0.54484,3,314,4
LBXF08LA,0.42908,3,314,4
LBX074LA,0.16988,1,315,4
LBX099LA,0.155,1,315,4
LBX138LA,0.14124,1,315,4
LBX153LA,0.15076,1,315,4
LBX170LA,0.15068,1,315,4
LBX180LA,0.14312,1,315,4
LBX187LA,0.17696,1,315,4
LBX194LA,0.785,1,315,4
LBXPCBLA,0.1384,1,315,4
LBXHXCLA,0.20868,1,315,4
LBX118LA,0.2908,1,315,4
LBXD03LA,0.10732,1,315,4
LBXD05LA,0.12064,1,315,4
LBXD07LA,0.11968,1,315,4
LBXF03LA,0.192,1,315,4
LBXF04LA,0.24352,1,315,4
LBXF05LA,0.14936,1,315,4
LBXF08LA,0.20544,1,315,4
LBX074LA,0.2662,2,315,4
LBX099LA,0.338,2,315,4
LBX138LA,0.44244,2,315,4
LBX153LA,0.36992,2,315,4
LBX170LA,0.41696,2,315,4
LBX180LA,0.3414,2,315,4
LBX187LA,0.36264,2,315,4
LBX194LA,0.53,2,315,4
LBXPCBLA,0.83248,2,315,4
LBXHXCLA,0.34392,2,315,4
LBX118LA,0.78048,2,315,4
LBXD03LA,0.32688,2,315,4
LBXD05LA,0.99612,2,315,4
LBXD07LA,0.41328,2,315,4
LBXF03LA,0.29252,2,315,4
LBXF04LA,0.32548,2,315,4
LBXF05LA,0.245,2,315,4
LBXF08LA,0.239,2,315,4
LBX074LA,0.4936,3,315,4
LBX099LA,0.48444,3,315,4
LBX138LA,0.4874,3,315,4
LBX153LA,0.4016,3,315,4
LBX170LA,0.44692,3,315,4
LBX180LA,0.45548,3,315,4
LBX187LA,0.59736,3,315,4
LBX194LA,0.4064,3,315,4
LBXPCBLA,0.33268,3,315,4
LBXHXCLA,0.44772,3,315,4
LBX118LA,0.62008,3,315,4
LBXD03LA,0.42812,3,315,4
LBXD05LA,0.6752,3,315,4
LBXD07LA,0.43008,3,315,4
LBXF03LA,0.44996,3,315,4
LBXF04LA,0.46627999999999997,3,315,4
LBXF05LA,0.36428,3,315,4
LBXF08LA,0.46104,3,315,4
LBX074LA,0.46392,1,316,4
LBX099LA,0.4758,1,316,4
LBX138LA,0.32408,1,316,4
LBX153LA,0.33976,1,316,4
LBX170LA,0.36952,1,316,4
LBX180LA,0.35992,1,316,4
LBX187LA,0.39312,1,316,4
LBX194LA,0.49012,1,316,4
LBXPCBLA,0.46132,1,316,4
LBXHXCLA,0.29884,1,316,4
LBX118LA,0.50732,1,316,4
LBXD03LA,0.3,1,316,4
LBXD05LA,0.81992,1,316,4
LBXD07LA,0.34956,1,316,4
LBXF03LA,0.35444,1,316,4
LBXF04LA,0.44396,1,316,4
LBXF05LA,0.34524,1,316,4
LBXF08LA,0.35216,1,316,4
LBX074LA,0.2614,2,316,4
LBX099LA,0.10048,2,316,4
LBX138LA,0.14792,2,316,4
LBX153LA,0.18108,2,316,4
LBX170LA,0.41616,2,316,4
LBX180LA,0.36196,2,316,4
LBX187LA,0.57992,2,316,4
LBX194LA,0.22932,2,316,4
LBXPCBLA,0.94312,2,316,4
LBXHXCLA,0.10168,2,316,4
LBX118LA,0.1392,2,316,4
LBXD03LA,0.13952,2,316,4
LBXD05LA,0.99756,2,316,4
LBXD07LA,0.24072,2,316,4
LBXF03LA,0.1272,2,316,4
LBXF04LA,0.1508,2,316,4
LBXF05LA,0.10104,2,316,4
LBXF08LA,0.0666,2,316,4
LBX074LA,0.28196,3,316,4
LBX099LA,0.24008,3,316,4
LBX138LA,0.32856,3,316,4
LBX153LA,0.29788,3,316,4
LBX170LA,0.34676,3,316,4
LBX180LA,0.28408,3,316,4
LBX187LA,0.46364,3,316,4
LBX194LA,0.54988,3,316,4
LBXPCBLA,0.32096,3,316,4
LBXHXCLA,0.29816,3,316,4
LBX118LA,0.29604,3,316,4
LBXD03LA,0.27476,3,316,4
LBXD05LA,0.27788,3,316,4
LBXD07LA,0.68344,3,316,4
LBXF03LA,0.25404,3,316,4
LBXF04LA,0.31616,3,316,4
LBXF05LA,0.39156,3,316,4
LBXF08LA,0.34416,3,316,4
LBX074LA,0.41748,1,317,4
LBX099LA,0.2932,1,317,4
LBX138LA,0.27036,1,317,4
LBX153LA,0.25228,1,317,4
LBX170LA,0.33612,1,317,4
LBX180LA,0.45392,1,317,4
LBX187LA,0.2706,1,317,4
LBX194LA,0.29012,1,317,4
LBXPCBLA,0.52664,1,317,4
LBXHXCLA,0.37044,1,317,4
LBX118LA,0.272,1,317,4
LBXD03LA,0.3066,1,317,4
LBXD05LA,0.27892,1,317,4
LBXD07LA,0.27788,1,317,4
LBXF03LA,0.26588,1,317,4
LBXF04LA,0.54192,1,317,4
LBXF05LA,0.29632,1,317,4
LBXF08LA,0.17308,1,317,4
LBX074LA,0.76648,2,317,4
LBX099LA,0.57472,2,317,4
LBX138LA,0.56084,2,317,4
LBX153LA,0.6014,2,317,4
LBX170LA,0.57844,2,317,4
LBX180LA,0.58288,2,317,4
LBX187LA,0.57252,2,317,4
LBX194LA,0.87208,2,317,4
LBXPCBLA,0.42304,2,317,4
LBXHXCLA,0.51188,2,317,4
LBX118LA,0.75228,2,317,4
LBXD03LA,0.68024,2,317,4
LBXD05LA,1,2,317,4
LBXD07LA,0.62944,2,317,4
LBXF03LA,0.63548,2,317,4
LBXF04LA,0.73236,2,317,4
LBXF05LA,0.60272,2,317,4
LBXF08LA,0.41004,2,317,4
LBX074LA,0.32988,3,317,4
LBX099LA,0.46464,3,317,4
LBX138LA,0.94868,3,317,4
LBX153LA,0.6318,3,317,4
LBX170LA,0.76952,3,317,4
LBX180LA,0.7242,3,317,4
LBX187LA,0.66924,3,317,4
LBX194LA,0.41012,3,317,4
LBXPCBLA,0.43332,3,317,4
LBXHXCLA,0.38452,3,317,4
LBX118LA,0.61868,3,317,4
LBXD03LA,0.53164,3,317,4
LBXD05LA,0.91884,3,317,4
LBXD07LA,0.42308,3,317,4
LBXF03LA,0.43716,3,317,4
LBXF04LA,0.32136,3,317,4
LBXF05LA,0.34096,3,317,4
LBXF08LA,0.36272,3,317,4
LBX074LA,0.41456,1,318,4
LBX099LA,0.33304,1,318,4
LBX138LA,0.14956,1,318,4
LBX153LA,0.11984,1,318,4
LBX170LA,0.1128,1,318,4
LBX180LA,0.115,1,318,4
LBX187LA,0.13176,1,318,4
LBX194LA,0.09368,1,318,4
LBXPCBLA,0.11468,1,318,4
LBXHXCLA,0.10164,1,318,4
LBX118LA,0.12452,1,318,4
LBXD03LA,0.09404,1,318,4
LBXD05LA,0.12432,1,318,4
LBXD07LA,0.12932,1,318,4
LBXF03LA,0.08612,1,318,4
LBXF04LA,0.18888,1,318,4
LBXF05LA,0.93548,1,318,4
LBXF08LA,0.08264,1,318,4
LBX074LA,0.2472,2,318,4
LBX099LA,0.31644,2,318,4
LBX138LA,0.45772,2,318,4
LBX153LA,0.33852,2,318,4
LBX170LA,0.40012,2,318,4
LBX180LA,0.32388,2,318,4
LBX187LA,0.25364,2,318,4
LBX194LA,0.2854,2,318,4
LBXPCBLA,0.74176,2,318,4
LBXHXCLA,0.26492,2,318,4
LBX118LA,0.23196,2,318,4
LBXD03LA,0.26444,2,318,4
LBXD05LA,0.99976,2,318,4
LBXD07LA,0.21656,2,318,4
LBXF03LA,0.24096,2,318,4
LBXF04LA,0.5262,2,318,4
LBXF05LA,0.2022,2,318,4
LBXF08LA,0.16832,2,318,4
LBX074LA,0.32332,3,318,4
LBX099LA,0.28044,3,318,4
LBX138LA,0.31696,3,318,4
LBX153LA,0.2868,3,318,4
LBX170LA,0.48084,3,318,4
LBX180LA,0.32424,3,318,4
LBX187LA,0.32268,3,318,4
LBX194LA,0.38872,3,318,4
LBXPCBLA,0.24384,3,318,4
LBXHXCLA,0.32876,3,318,4
LBX118LA,0.25288,3,318,4
LBXD03LA,0.2556,3,318,4
LBXD05LA,0.25072,3,318,4
LBXD07LA,0.27272,3,318,4
LBXF03LA,0.27908,3,318,4
LBXF04LA,0.22044,3,318,4
LBXF05LA,0.2146,3,318,4
LBXF08LA,0.25484,3,318,4
LBX074LA,0.61948,1,319,4
LBX099LA,0.54544,1,319,4
LBX138LA,0.40936,1,319,4
LBX153LA,0.45036,1,319,4
LBX170LA,0.46056,1,319,4
LBX180LA,0.4472,1,319,4
LBX187LA,0.52352,1,319,4
LBX194LA,0.50384,1,319,4
LBXPCBLA,0.43828,1,319,4
LBXHXCLA,0.46848,1,319,4
LBX118LA,0.45472,1,319,4
LBXD03LA,0.40604,1,319,4
LBXD05LA,0.78164,1,319,4
LBXD07LA,0.36404,1,319,4
LBXF03LA,0.35312,1,319,4
LBXF04LA,0.35948,1,319,4
LBXF05LA,0.43192,1,319,4
LBXF08LA,0.363,1,319,4
LBX074LA,0.74012,2,319,4
LBX099LA,0.35316,2,319,4
LBX138LA,0.51128,2,319,4
LBX153LA,0.59072,2,319,4
LBX170LA,0.47556,2,319,4
LBX180LA,0.52592,2,319,4
LBX187LA,0.46548,2,319,4
LBX194LA,0.8456,2,319,4
LBXPCBLA,0.71448,2,319,4
LBXHXCLA,0.40028,2,319,4
LBX118LA,0.50104,2,319,4
LBXD03LA,0.45504,2,319,4
LBXD05LA,0.83516,2,319,4
LBXD07LA,0.67428,2,319,4
LBXF03LA,0.4,2,319,4
LBXF04LA,0.70344,2,319,4
LBXF05LA,0.56684,2,319,4
LBXF08LA,0.3334,2,319,4
LBX074LA,0.17063999999999999,3,319,4
LBX099LA,0.15844,3,319,4
LBX138LA,0.20384,3,319,4
LBX153LA,0.1854,3,319,4
LBX170LA,0.20292,3,319,4
LBX180LA,0.20408,3,319,4
LBX187LA,0.19324,3,319,4
LBX194LA,0.29996,3,319,4
LBXPCBLA,0.32888,3,319,4
LBXHXCLA,0.22264,3,319,4
LBX118LA,0.28916,3,319,4
LBXD03LA,0.35816,3,319,4
LBXD05LA,0.2726,3,319,4
LBXD07LA,0.17592,3,319,4
LBXF03LA,0.18796,3,319,4
LBXF04LA,0.81252,3,319,4
LBXF05LA,0.1714,3,319,4
LBXF08LA,0.13588,3,319,4
LBX074LA,0.46188,1,320,4
LBX099LA,0.23896,1,320,4
LBX138LA,0.24192,1,320,4
LBX153LA,0.29788,1,320,4
LBX170LA,0.27248,1,320,4
LBX180LA,0.2532,1,320,4
LBX187LA,0.31032,1,320,4
LBX194LA,0.38808,1,320,4
LBXPCBLA,0.31128,1,320,4
LBXHXCLA,0.25984,1,320,4
LBX118LA,0.53944,1,320,4
LBXD03LA,0.31748,1,320,4
LBXD05LA,0.24676,1,320,4
LBXD07LA,0.22324,1,320,4
LBXF03LA,0.28372000000000003,1,320,4
LBXF04LA,0.4752,1,320,4
LBXF05LA,0.32096,1,320,4
LBXF08LA,0.26644,1,320,4
LBX074LA,0.85148,2,320,4
LBX099LA,0.40328,2,320,4
LBX138LA,0.36676,2,320,4
LBX153LA,0.32092,2,320,4
LBX170LA,0.2858,2,320,4
LBX180LA,0.35968,2,320,4
LBX187LA,0.48944,2,320,4
LBX194LA,0.46944,2,320,4
LBXPCBLA,0.56596,2,320,4
LBXHXCLA,0.37656,2,320,4
LBX118LA,0.37532,2,320,4
LBXD03LA,0.62944,2,320,4
LBXD05LA,0.99956,2,320,4
LBXD07LA,0.34992,2,320,4
LBXF03LA,0.28424,2,320,4
LBXF04LA,0.37824,2,320,4
LBXF05LA,0.63272,2,320,4
LBXF08LA,0.26476,2,320,4
LBX074LA,0.15764,3,320,4
LBX099LA,0.19648,3,320,4
LBX138LA,0.16616,3,320,4
LBX153LA,0.18484,3,320,4
LBX170LA,0.23996,3,320,4
LBX180LA,0.19308,3,320,4
LBX187LA,0.25088,3,320,4
LBX194LA,0.15992,3,320,4
LBXPCBLA,0.17956,3,320,4
LBXHXCLA,0.5096,3,320,4
LBX118LA,0.15984,3,320,4
LBXD03LA,0.4024,3,320,4
LBXD05LA,0.25792,3,320,4
LBXD07LA,0.22664,3,320,4
LBXF03LA,0.18988,3,320,4
LBXF04LA,0.25196,3,320,4
LBXF05LA,0.1886,3,320,4
LBXF08LA,0.19504,3,320,4
LBX074LA,0.37512,1,321,4
LBX099LA,0.38424,1,321,4
LBX138LA,0.45324,1,321,4
LBX153LA,0.37864,1,321,4
LBX170LA,0.41984,1,321,4
LBX180LA,0.3432,1,321,4
LBX187LA,0.73352,1,321,4
LBX194LA,0.51044,1,321,4
LBXPCBLA,0.32204,1,321,4
LBXHXCLA,0.35896,1,321,4
LBX118LA,0.377,1,321,4
LBXD03LA,0.445,1,321,4
LBXD05LA,0.62692,1,321,4
LBXD07LA,0.34464,1,321,4
LBXF03LA,0.37148,1,321,4
LBXF04LA,0.62984,1,321,4
LBXF05LA,0.58868,1,321,4
LBXF08LA,0.73304,1,321,4
LBX074LA,0.29652,2,321,4
LBX099LA,0.17744,2,321,4
LBX138LA,0.24752,2,321,4
LBX153LA,0.22576,2,321,4
LBX170LA,0.26284,2,321,4
LBX180LA,0.26672,2,321,4
LBX187LA,0.33932,2,321,4
LBX194LA,0.97064,2,321,4
LBXPCBLA,0.77108,2,321,4
LBXHXCLA,0.31364,2,321,4
