variable,PIP,df,race,trial,case
LBXF08LA,0.03312,2,2,299,3
LBX074LA,0.18464,1,3,299,3
LBX099LA,0.144,1,3,299,3
LBX138LA,0.21312,1,3,299,3
LBX153LA,0.14112,1,3,299,3
LBX170LA,0.10528,1,3,299,3
LBX180LA,0.09616,1,3,299,3
LBX187LA,0.14064,1,3,299,3
LBX194LA,0.09632,1,3,299,3
LBXPCBLA,0.11312,1,3,299,3
LBXHXCLA,0.08752,1,3,299,3
LBX118LA,0.86976,1,3,299,3
LBXD03LA,0.0904,1,3,299,3
LBXD05LA,0.1232,1,3,299,3
LBXD07LA,0.088,1,3,299,3
LBXF03LA,0.06384,1,3,299,3
LBXF04LA,0.16608,1,3,299,3
LBXF05LA,0.0864,1,3,299,3
LBXF08LA,0.07408,1,3,299,3
LBX074LA,0.15104,1,1,300,3
LBX099LA,0.30192,1,1,300,3
LBX138LA,0.50224,1,1,300,3
LBX153LA,0.27792,1,1,300,3
LBX170LA,0.21072,1,1,300,3
LBX180LA,0.16032,1,1,300,3
LBX187LA,0.39984,1,1,300,3
LBX194LA,0.36544,1,1,300,3
LBXPCBLA,0.09424,1,1,300,3
LBXHXCLA,0.12576,1,1,300,3
LBX118LA,0.2112,1,1,300,3
LBXD03LA,0.17184,1,1,300,3
LBXD05LA,0.88224,1,1,300,3
LBXD07LA,0.18352,1,1,300,3
LBXF03LA,0.21968,1,1,300,3
LBXF04LA,0.15616,1,1,300,3
LBXF05LA,0.11984,1,1,300,3
LBXF08LA,0.12176,1,1,300,3
LBX074LA,0.24224,1,2,300,3
LBX099LA,0.24544,1,2,300,3
LBX138LA,0.20336,1,2,300,3
LBX153LA,0.16704,1,2,300,3
LBX170LA,0.13888,1,2,300,3
LBX180LA,0.16896,1,2,300,3
LBX187LA,0.10144,1,2,300,3
LBX194LA,0.16304,1,2,300,3
LBXPCBLA,0.1328,1,2,300,3
LBXHXCLA,0.07776,1,2,300,3
LBX118LA,0.48864,1,2,300,3
LBXD03LA,0.14128,1,2,300,3
LBXD05LA,0.53264,1,2,300,3
LBXD07LA,0.11328,1,2,300,3
LBXF03LA,0.17888,1,2,300,3
LBXF04LA,0.32768,1,2,300,3
LBXF05LA,0.22128,1,2,300,3
LBXF08LA,0.17472,1,2,300,3
LBX074LA,0.21216,1,3,300,3
LBX099LA,0.18,1,3,300,3
LBX138LA,0.11456,1,3,300,3
LBX153LA,0.10496,1,3,300,3
LBX170LA,0.11344,1,3,300,3
LBX180LA,0.08,1,3,300,3
LBX187LA,0.112,1,3,300,3
LBX194LA,0.1376,1,3,300,3
LBXPCBLA,0.10768,1,3,300,3
LBXHXCLA,0.29904,1,3,300,3
LBX118LA,0.30688,1,3,300,3
LBXD03LA,0.12112,1,3,300,3
LBXD05LA,0.08016,1,3,300,3
LBXD07LA,0.04832,1,3,300,3
LBXF03LA,0.06144,1,3,300,3
LBXF04LA,0.2008,1,3,300,3
LBXF05LA,0.0864,1,3,300,3
LBXF08LA,0.33632,1,3,300,3
LBX074LA,0.24992,2,1,301,4
LBX099LA,0.10144,2,1,301,4
LBX138LA,0.35952,2,1,301,4
LBX153LA,0.35248,2,1,301,4
LBX170LA,0.19152,2,1,301,4
LBX180LA,0.2912,2,1,301,4
LBX187LA,0.26432,2,1,301,4
LBX194LA,0.2248,2,1,301,4
LBXPCBLA,0.10672,2,1,301,4
LBXHXCLA,0.12,2,1,301,4
LBX118LA,0.71312,2,1,301,4
LBXD03LA,0.11328,2,1,301,4
LBXD05LA,0.40272,2,1,301,4
LBXD07LA,0.10528,2,1,301,4
LBXF03LA,0.20176,2,1,301,4
LBXF04LA,0.21024,2,1,301,4
LBXF05LA,0.40096,2,1,301,4
LBXF08LA,0.04704,2,1,301,4
LBX074LA,0.10272,1,2,301,4
LBX099LA,0.0744,1,2,301,4
LBX138LA,0.1384,1,2,301,4
LBX153LA,0.13408,1,2,301,4
LBX170LA,0.18848,1,2,301,4
LBX180LA,0.16976,1,2,301,4
LBX187LA,0.19712,1,2,301,4
LBX194LA,0.24752,1,2,301,4
LBXPCBLA,0.81152,1,2,301,4
LBXHXCLA,0.11488,1,2,301,4
LBX118LA,0.15264,1,2,301,4
LBXD03LA,0.07248,1,2,301,4
LBXD05LA,0.99664,1,2,301,4
LBXD07LA,0.0872,1,2,301,4
LBXF03LA,0.14848,1,2,301,4
LBXF04LA,0.07888,1,2,301,4
LBXF05LA,0.06496,1,2,301,4
LBXF08LA,0.06592,1,2,301,4
LBX074LA,0.1584,1,3,301,4
LBX099LA,0.12256,1,3,301,4
LBX138LA,0.26992,1,3,301,4
LBX153LA,0.528,1,3,301,4
LBX170LA,0.27824,1,3,301,4
LBX180LA,0.19472,1,3,301,4
LBX187LA,0.13392,1,3,301,4
LBX194LA,0.11936,1,3,301,4
LBXPCBLA,0.09168,1,3,301,4
LBXHXCLA,0.15392,1,3,301,4
LBX118LA,0.30864,1,3,301,4
LBXD03LA,0.11968,1,3,301,4
LBXD05LA,0.42384,1,3,301,4
LBXD07LA,0.45648,1,3,301,4
LBXF03LA,0.1144,1,3,301,4
LBXF04LA,0.14032,1,3,301,4
LBXF05LA,0.3008,1,3,301,4
LBXF08LA,0.0792,1,3,301,4
LBX074LA,0.1368,4,1,302,4
LBX099LA,0.11792,4,1,302,4
LBX138LA,0.30288,4,1,302,4
LBX153LA,0.09744,4,1,302,4
LBX170LA,0.20992,4,1,302,4
LBX180LA,0.08992,4,1,302,4
LBX187LA,0.21056,4,1,302,4
LBX194LA,0.36448,4,1,302,4
LBXPCBLA,0.84048,4,1,302,4
LBXHXCLA,0.09472,4,1,302,4
LBX118LA,0.10768,4,1,302,4
LBXD03LA,0.41264,4,1,302,4
LBXD05LA,0.80832,4,1,302,4
LBXD07LA,0.13296,4,1,302,4
LBXF03LA,0.14032,4,1,302,4
LBXF04LA,0.39088,4,1,302,4
LBXF05LA,0.07664,4,1,302,4
LBXF08LA,0.03968,4,1,302,4
LBX074LA,0.10272,2,2,302,4
LBX099LA,0.08832,2,2,302,4
LBX138LA,0.3368,2,2,302,4
LBX153LA,0.19648,2,2,302,4
LBX170LA,0.1472,2,2,302,4
LBX180LA,0.2296,2,2,302,4
LBX187LA,0.08512,2,2,302,4
LBX194LA,0.99376,2,2,302,4
LBXPCBLA,0.0528,2,2,302,4
LBXHXCLA,0.08672,2,2,302,4
LBX118LA,0.0848,2,2,302,4
LBXD03LA,0.22912,2,2,302,4
LBXD05LA,0.96368,2,2,302,4
LBXD07LA,0.24752,2,2,302,4
LBXF03LA,0.07936,2,2,302,4
LBXF04LA,0.93952,2,2,302,4
LBXF05LA,0.26336,2,2,302,4
LBXF08LA,0.16992,2,2,302,4
LBX074LA,0.09824,1,3,302,4
LBX099LA,0.08032,1,3,302,4
LBX138LA,0.12176,1,3,302,4
LBX153LA,0.16528,1,3,302,4
LBX170LA,0.17632,1,3,302,4
LBX180LA,0.2496,1,3,302,4
LBX187LA,0.28048,1,3,302,4
LBX194LA,0.27808,1,3,302,4
LBXPCBLA,0.06864,1,3,302,4
LBXHXCLA,0.18768,1,3,302,4
LBX118LA,0.1136,1,3,302,4
LBXD03LA,0.82256,1,3,302,4
LBXD05LA,0.07648,1,3,302,4
LBXD07LA,0.07056,1,3,302,4
LBXF03LA,0.07472,1,3,302,4
LBXF04LA,0.08512,1,3,302,4
LBXF05LA,0.0896,1,3,302,4
LBXF08LA,0.152,1,3,302,4
LBX074LA,0.208,3,1,303,4
LBX099LA,0.08368,3,1,303,4
LBX138LA,0.14288,3,1,303,4
LBX153LA,0.42288,3,1,303,4
LBX170LA,0.28752,3,1,303,4
LBX180LA,0.22656,3,1,303,4
LBX187LA,0.13248,3,1,303,4
LBX194LA,0.09216,3,1,303,4
LBXPCBLA,0.176,3,1,303,4
LBXHXCLA,0.06944,3,1,303,4
LBX118LA,0.29568,3,1,303,4
LBXD03LA,0.21152,3,1,303,4
LBXD05LA,0.32064,3,1,303,4
LBXD07LA,0.12832,3,1,303,4
LBXF03LA,0.15008,3,1,303,4
LBXF04LA,0.78576,3,1,303,4
LBXF05LA,0.16496,3,1,303,4
LBXF08LA,0.12608,3,1,303,4
LBX074LA,0.73216,1,2,303,4
LBX099LA,0.21968,1,2,303,4
LBX138LA,0.24064,1,2,303,4
LBX153LA,0.20992,1,2,303,4
LBX170LA,0.47088,1,2,303,4
LBX180LA,0.2144,1,2,303,4
LBX187LA,0.25248,1,2,303,4
LBX194LA,0.27376,1,2,303,4
LBXPCBLA,0.06896,1,2,303,4
LBXHXCLA,0.3008,1,2,303,4
LBX118LA,0.15776,1,2,303,4
LBXD03LA,0.1368,1,2,303,4
LBXD05LA,0.996,1,2,303,4
LBXD07LA,0.10272,1,2,303,4
LBXF03LA,0.10048,1,2,303,4
LBXF04LA,0.14384,1,2,303,4
LBXF05LA,0.32272,1,2,303,4
LBXF08LA,0.2632,1,2,303,4
LBX074LA,0.28048,1,3,303,4
LBX099LA,0.1152,1,3,303,4
LBX138LA,0.19328,1,3,303,4
LBX153LA,0.19856,1,3,303,4
LBX170LA,0.25472,1,3,303,4
LBX180LA,0.19504,1,3,303,4
LBX187LA,0.2008,1,3,303,4
LBX194LA,0.74624,1,3,303,4
LBXPCBLA,0.17376,1,3,303,4
LBXHXCLA,0.12704,1,3,303,4
LBX118LA,0.15824,1,3,303,4
LBXD03LA,0.15104,1,3,303,4
LBXD05LA,0.96192,1,3,303,4
LBXD07LA,0.1032,1,3,303,4
LBXF03LA,0.08224,1,3,303,4
LBXF04LA,0.16816,1,3,303,4
LBXF05LA,0.11648,1,3,303,4
LBXF08LA,0.06096,1,3,303,4
LBX074LA,0.07728,3,1,304,4
LBX099LA,0.0856,3,1,304,4
LBX138LA,0.12928,3,1,304,4
LBX153LA,0.17584,3,1,304,4
LBX170LA,0.52576,3,1,304,4
LBX180LA,0.59376,3,1,304,4
LBX187LA,0.16272,3,1,304,4
LBX194LA,0.59008,3,1,304,4
LBXPCBLA,0.09952,3,1,304,4
LBXHXCLA,0.08768,3,1,304,4
LBX118LA,0.2448,3,1,304,4
LBXD03LA,0.15072,3,1,304,4
LBXD05LA,0.1328,3,1,304,4
LBXD07LA,0.06544,3,1,304,4
LBXF03LA,0.05792,3,1,304,4
LBXF04LA,0.10752,3,1,304,4
LBXF05LA,0.07408,3,1,304,4
LBXF08LA,0.05328,3,1,304,4
LBX074LA,0.3272,3,2,304,4
LBX099LA,0.15776,3,2,304,4
LBX138LA,0.12384,3,2,304,4
LBX153LA,0.10944,3,2,304,4
LBX170LA,0.10192,3,2,304,4
LBX180LA,0.14032,3,2,304,4
LBX187LA,0.06768,3,2,304,4
LBX194LA,0.14528,3,2,304,4
LBXPCBLA,0.05552,3,2,304,4
LBXHXCLA,0.0568,3,2,304,4
LBX118LA,0.6784,3,2,304,4
LBXD03LA,0.06368,3,2,304,4
LBXD05LA,0.83008,3,2,304,4
LBXD07LA,0.452,3,2,304,4
LBXF03LA,0.06272,3,2,304,4
LBXF04LA,0.96784,3,2,304,4
LBXF05LA,0.06816,3,2,304,4
LBXF08LA,0.24848,3,2,304,4
LBX074LA,0.1712,2,3,304,4
LBX099LA,0.12016,2,3,304,4
LBX138LA,0.10704,2,3,304,4
LBX153LA,0.1488,2,3,304,4
LBX170LA,0.24096,2,3,304,4
LBX180LA,0.18224,2,3,304,4
LBX187LA,0.14704,2,3,304,4
LBX194LA,0.37488,2,3,304,4
LBXPCBLA,0.95536,2,3,304,4
LBXHXCLA,0.16336,2,3,304,4
LBX118LA,0.17424,2,3,304,4
LBXD03LA,0.1448,2,3,304,4
LBXD05LA,0.14,2,3,304,4
LBXD07LA,0.0952,2,3,304,4
LBXF03LA,0.06672,2,3,304,4
LBXF04LA,0.22448,2,3,304,4
LBXF05LA,0.09088,2,3,304,4
LBXF08LA,0.06496,2,3,304,4
LBX074LA,0.06976,3,1,305,4
LBX099LA,0.13344,3,1,305,4
LBX138LA,0.80912,3,1,305,4
LBX153LA,0.188,3,1,305,4
LBX170LA,0.0888,3,1,305,4
LBX180LA,0.25776,3,1,305,4
LBX187LA,0.11168,3,1,305,4
LBX194LA,0.96448,3,1,305,4
LBXPCBLA,0.66304,3,1,305,4
LBXHXCLA,0.03888,3,1,305,4
LBX118LA,0.1064,3,1,305,4
LBXD03LA,0.10864,3,1,305,4
LBXD05LA,0.07136,3,1,305,4
LBXD07LA,0.0328,3,1,305,4
LBXF03LA,0.2456,3,1,305,4
LBXF04LA,0.6712,3,1,305,4
LBXF05LA,0.08064,3,1,305,4
LBXF08LA,0.05344,3,1,305,4
LBX074LA,0.2296,1,2,305,4
LBX099LA,0.13008,1,2,305,4
LBX138LA,0.5744,1,2,305,4
LBX153LA,0.41696,1,2,305,4
LBX170LA,0.55152,1,2,305,4
LBX180LA,0.564,1,2,305,4
LBX187LA,0.45328,1,2,305,4
LBX194LA,0.59888,1,2,305,4
LBXPCBLA,0.12752,1,2,305,4
LBXHXCLA,0.49728,1,2,305,4
LBX118LA,0.17632,1,2,305,4
LBXD03LA,0.876,1,2,305,4
LBXD05LA,0.99984,1,2,305,4
LBXD07LA,0.23776,1,2,305,4
LBXF03LA,0.38704,1,2,305,4
LBXF04LA,0.524,1,2,305,4
LBXF05LA,0.15904,1,2,305,4
LBXF08LA,0.06912,1,2,305,4
LBX074LA,0.1184,4,3,305,4
LBX099LA,0.06656,4,3,305,4
LBX138LA,0.09008,4,3,305,4
LBX153LA,0.05808,4,3,305,4
LBX170LA,0.15696,4,3,305,4
LBX180LA,0.06576,4,3,305,4
LBX187LA,0.08432,4,3,305,4
LBX194LA,0.45568,4,3,305,4
LBXPCBLA,0.02048,4,3,305,4
LBXHXCLA,0.04272,4,3,305,4
LBX118LA,0.87264,4,3,305,4
LBXD03LA,0.04336,4,3,305,4
LBXD05LA,0.03824,4,3,305,4
LBXD07LA,0.2264,4,3,305,4
LBXF03LA,0.06912,4,3,305,4
LBXF04LA,0.12432,4,3,305,4
LBXF05LA,0.32784,4,3,305,4
LBXF08LA,0.90832,4,3,305,4
LBX074LA,0.41808,1,1,306,4
LBX099LA,0.30464,1,1,306,4
LBX138LA,0.24896,1,1,306,4
LBX153LA,0.17984,1,1,306,4
LBX170LA,0.1632,1,1,306,4
LBX180LA,0.35536,1,1,306,4
LBX187LA,0.13408,1,1,306,4
LBX194LA,0.12672,1,1,306,4
LBXPCBLA,0.08016,1,1,306,4
LBXHXCLA,0.0952,1,1,306,4
LBX118LA,0.16736,1,1,306,4
LBXD03LA,0.11536,1,1,306,4
LBXD05LA,0.95696,1,1,306,4
LBXD07LA,0.26576,1,1,306,4
LBXF03LA,0.1112,1,1,306,4
LBXF04LA,0.22544,1,1,306,4
LBXF05LA,0.10016,1,1,306,4
LBXF08LA,0.22208,1,1,306,4
LBX074LA,0.12864,3,2,306,4
LBX099LA,0.05856,3,2,306,4
LBX138LA,0.03552,3,2,306,4
LBX153LA,0.05376,3,2,306,4
LBX170LA,0.05072,3,2,306,4
LBX180LA,0.08528,3,2,306,4
LBX187LA,0.09632,3,2,306,4
LBX194LA,0.8088,3,2,306,4
LBXPCBLA,0.48336,3,2,306,4
LBXHXCLA,0.04784,3,2,306,4
LBX118LA,0.24896,3,2,306,4
LBXD03LA,0.02912,3,2,306,4
LBXD05LA,0.80928,3,2,306,4
LBXD07LA,0.08656,3,2,306,4
LBXF03LA,0.04864,3,2,306,4
LBXF04LA,0.85536,3,2,306,4
LBXF05LA,0.05856,3,2,306,4
LBXF08LA,0.0424,3,2,306,4
LBX074LA,0.83552,1,3,306,4
LBX099LA,0.35168,1,3,306,4
LBX138LA,0.19216,1,3,306,4
LBX153LA,0.19936,1,3,306,4
LBX170LA,0.172,1,3,306,4
LBX180LA,0.18016,1,3,306,4
LBX187LA,0.23008,1,3,306,4
LBX194LA,0.26016,1,3,306,4
LBXPCBLA,0.38512,1,3,306,4
LBXHXCLA,0.23856,1,3,306,4
LBX118LA,0.46816,1,3,306,4
LBXD03LA,0.65552,1,3,306,4
LBXD05LA,0.41344,1,3,306,4
LBXD07LA,0.4264,1,3,306,4
LBXF03LA,0.12752,1,3,306,4
LBXF04LA,0.1248,1,3,306,4
LBXF05LA,0.16736,1,3,306,4
LBXF08LA,0.18736,1,3,306,4
LBX074LA,0.13904,4,1,307,4
LBX099LA,0.08576,4,1,307,4
LBX138LA,0.15952,4,1,307,4
LBX153LA,0.108,4,1,307,4
LBX170LA,0.07456,4,1,307,4
LBX180LA,0.08288,4,1,307,4
LBX187LA,0.11648,4,1,307,4
LBX194LA,0.08784,4,1,307,4
LBXPCBLA,0.89104,4,1,307,4
LBXHXCLA,0.14496,4,1,307,4
LBX118LA,0.10304,4,1,307,4
LBXD03LA,0.45632,4,1,307,4
LBXD05LA,0.15264,4,1,307,4
LBXD07LA,0.58096,4,1,307,4
LBXF03LA,0.72592,4,1,307,4
LBXF04LA,0.69824,4,1,307,4
LBXF05LA,0.18144,4,1,307,4
LBXF08LA,0.87136,4,1,307,4
LBX074LA,0.38016,3,2,307,4
LBX099LA,0.18736,3,2,307,4
LBX138LA,0.08624,3,2,307,4
LBX153LA,0.11952,3,2,307,4
LBX170LA,0.21008,3,2,307,4
LBX180LA,0.11024,3,2,307,4
LBX187LA,0.31936,3,2,307,4
LBX194LA,0.128,3,2,307,4
LBXPCBLA,0.09952,3,2,307,4
LBXHXCLA,0.588,3,2,307,4
LBX118LA,0.09424,3,2,307,4
LBXD03LA,0.13968,3,2,307,4
LBXD05LA,0.97216,3,2,307,4
LBXD07LA,0.15312,3,2,307,4
LBXF03LA,0.068,3,2,307,4
LBXF04LA,0.96864,3,2,307,4
LBXF05LA,0.3336,3,2,307,4
LBXF08LA,0.02496,3,2,307,4
LBX074LA,0.1192,1,3,307,4
LBX099LA,0.14496,1,3,307,4
LBX138LA,0.1384,1,3,307,4
LBX153LA,0.1552,1,3,307,4
LBX170LA,0.43456,1,3,307,4
LBX180LA,0.2376,1,3,307,4
LBX187LA,0.17008,1,3,307,4
LBX194LA,0.39344,1,3,307,4
LBXPCBLA,0.0728,1,3,307,4
LBXHXCLA,0.11328,1,3,307,4
LBX118LA,0.1896,1,3,307,4
LBXD03LA,0.11744,1,3,307,4
LBXD05LA,0.22288,1,3,307,4
LBXD07LA,0.0912,1,3,307,4
LBXF03LA,0.79968,1,3,307,4
LBXF04LA,0.1432,1,3,307,4
LBXF05LA,0.15584,1,3,307,4
LBXF08LA,0.12896,1,3,307,4
LBX074LA,0.916,2,1,308,4
LBX099LA,0.07456,2,1,308,4
LBX138LA,0.54816,2,1,308,4
LBX153LA,0.23008,2,1,308,4
LBX170LA,0.17632,2,1,308,4
LBX180LA,0.14448,2,1,308,4
LBX187LA,0.148,2,1,308,4
LBX194LA,0.09312,2,1,308,4
LBXPCBLA,0.25376,2,1,308,4
LBXHXCLA,0.40176,2,1,308,4
LBX118LA,0.08688,2,1,308,4
LBXD03LA,0.04528,2,1,308,4
LBXD05LA,0.77296,2,1,308,4
LBXD07LA,0.07856,2,1,308,4
LBXF03LA,0.0256,2,1,308,4
LBXF04LA,0.1296,2,1,308,4
LBXF05LA,0.04096,2,1,308,4
LBXF08LA,0.03376,2,1,308,4
LBX074LA,0.10704,3,2,308,4
LBX099LA,0.1032,3,2,308,4
LBX138LA,0.10576,3,2,308,4
LBX153LA,0.13552,3,2,308,4
LBX170LA,0.2936,3,2,308,4
LBX180LA,0.07664,3,2,308,4
LBX187LA,0.24592,3,2,308,4
LBX194LA,0.83168,3,2,308,4
LBXPCBLA,0.29152,3,2,308,4
LBXHXCLA,0.2528,3,2,308,4
LBX118LA,0.55728,3,2,308,4
LBXD03LA,0.99552,3,2,308,4
LBXD05LA,0.99376,3,2,308,4
LBXD07LA,0.30272,3,2,308,4
LBXF03LA,0.0464,3,2,308,4
LBXF04LA,0.54032,3,2,308,4
LBXF05LA,0.09872,3,2,308,4
LBXF08LA,0.17984,3,2,308,4
LBX074LA,0.06544,4,3,308,4
LBX099LA,0.22048,4,3,308,4
LBX138LA,0.08,4,3,308,4
LBX153LA,0.12032,4,3,308,4
LBX170LA,0.18544,4,3,308,4
LBX180LA,0.11648,4,3,308,4
LBX187LA,0.76192,4,3,308,4
LBX194LA,0.18928,4,3,308,4
LBXPCBLA,0.96464,4,3,308,4
LBXHXCLA,0.24096,4,3,308,4
LBX118LA,0.3928,4,3,308,4
LBXD03LA,0.27136,4,3,308,4
LBXD05LA,0.54064,4,3,308,4
LBXD07LA,0.15552,4,3,308,4
LBXF03LA,0.08912,4,3,308,4
LBXF04LA,0.2584,4,3,308,4
LBXF05LA,0.10752,4,3,308,4
LBXF08LA,0.59808,4,3,308,4
LBX074LA,0.25392,2,1,309,4
LBX099LA,0.31296,2,1,309,4
LBX138LA,0.15712,2,1,309,4
LBX153LA,0.17984,2,1,309,4
LBX170LA,0.20368,2,1,309,4
LBX180LA,0.16592,2,1,309,4
LBX187LA,0.15152,2,1,309,4
LBX194LA,0.54256,2,1,309,4
LBXPCBLA,0.25312,2,1,309,4
LBXHXCLA,0.24816,2,1,309,4
LBX118LA,0.49424,2,1,309,4
LBXD03LA,0.13584,2,1,309,4
LBXD05LA,0.14192,2,1,309,4
LBXD07LA,0.09392,2,1,309,4
LBXF03LA,0.24,2,1,309,4
LBXF04LA,0.94352,2,1,309,4
LBXF05LA,0.16864,2,1,309,4
LBXF08LA,0.1464,2,1,309,4
LBX074LA,0.0848,4,2,309,4
LBX099LA,0.0304,4,2,309,4
LBX138LA,0.11824,4,2,309,4
LBX153LA,0.19472,4,2,309,4
LBX170LA,0.26624,4,2,309,4
LBX180LA,0.11424,4,2,309,4
LBX187LA,0.12784,4,2,309,4
LBX194LA,0.15168,4,2,309,4
LBXPCBLA,0.088,4,2,309,4
LBXHXCLA,0.0816,4,2,309,4
LBX118LA,0.94832,4,2,309,4
LBXD03LA,0.0296,4,2,309,4
LBXD05LA,0.99824,4,2,309,4
LBXD07LA,0.07312,4,2,309,4
LBXF03LA,0.10464,4,2,309,4
LBXF04LA,0.77568,4,2,309,4
LBXF05LA,0.18464,4,2,309,4
LBXF08LA,0.05424,4,2,309,4
LBX074LA,0.25552,2,3,309,4
LBX099LA,0.06432,2,3,309,4
LBX138LA,0.15184,2,3,309,4
LBX153LA,0.17648,2,3,309,4
LBX170LA,0.21488,2,3,309,4
LBX180LA,0.16624,2,3,309,4
LBX187LA,0.3032,2,3,309,4
LBX194LA,0.7528,2,3,309,4
LBXPCBLA,0.12704,2,3,309,4
LBXHXCLA,0.08016,2,3,309,4
LBX118LA,0.10336,2,3,309,4
LBXD03LA,0.13968,2,3,309,4
LBXD05LA,0.22912,2,3,309,4
LBXD07LA,0.0688,2,3,309,4
LBXF03LA,0.08688,2,3,309,4
LBXF04LA,0.25296,2,3,309,4
LBXF05LA,0.07792,2,3,309,4
LBXF08LA,0.08832,2,3,309,4
LBX074LA,0.15328,1,1,310,4
LBX099LA,0.17536,1,1,310,4
LBX138LA,0.14784,1,1,310,4
LBX153LA,0.15808,1,1,310,4
LBX170LA,0.22432,1,1,310,4
LBX180LA,0.16128,1,1,310,4
LBX187LA,0.56032,1,1,310,4
LBX194LA,0.17536,1,1,310,4
LBXPCBLA,0.40864,1,1,310,4
LBXHXCLA,0.37792,1,1,310,4
LBX118LA,0.34896,1,1,310,4
LBXD03LA,0.12032,1,1,310,4
LBXD05LA,0.1976,1,1,310,4
LBXD07LA,0.10496,1,1,310,4
LBXF03LA,0.08944,1,1,310,4
LBXF04LA,0.1496,1,1,310,4
LBXF05LA,0.13504,1,1,310,4
LBXF08LA,0.07728,1,1,310,4
LBX074LA,0.64512,1,2,310,4
LBX099LA,0.1608,1,2,310,4
LBX138LA,0.17952,1,2,310,4
LBX153LA,0.24912,1,2,310,4
LBX170LA,0.46992,1,2,310,4
LBX180LA,0.46272,1,2,310,4
LBX187LA,0.31408,1,2,310,4
LBX194LA,0.46112,1,2,310,4
LBXPCBLA,0.20368,1,2,310,4
LBXHXCLA,0.1616,1,2,310,4
LBX118LA,0.40976,1,2,310,4
LBXD03LA,0.17568,1,2,310,4
LBXD05LA,1,1,2,310,4
LBXD07LA,0.12224,1,2,310,4
LBXF03LA,0.28464,1,2,310,4
LBXF04LA,0.1736,1,2,310,4
LBXF05LA,0.15856,1,2,310,4
LBXF08LA,0.21216,1,2,310,4
LBX074LA,0.58224,4,3,310,4
LBX099LA,0.2904,4,3,310,4
LBX138LA,0.04128,4,3,310,4
LBX153LA,0.02192,4,3,310,4
LBX170LA,0.02016,4,3,310,4
LBX180LA,0.02688,4,3,310,4
LBX187LA,0.01024,4,3,310,4
LBX194LA,0.0488,4,3,310,4
LBXPCBLA,0.02608,4,3,310,4
LBXHXCLA,0.014880000000000001,4,3,310,4
LBX118LA,0.57216,4,3,310,4
LBXD03LA,0.50512,4,3,310,4
LBXD05LA,0.15984,4,3,310,4
LBXD07LA,0.01216,4,3,310,4
LBXF03LA,0.03328,4,3,310,4
LBXF04LA,0.41456,4,3,310,4
LBXF05LA,0.04608,4,3,310,4
LBXF08LA,0.18848,4,3,310,4
LBX074LA,0.36544,4,1,311,4
LBX099LA,0.40064,4,1,311,4
LBX138LA,0.24368,4,1,311,4
LBX153LA,0.40048,4,1,311,4
LBX170LA,0.23984,4,1,311,4
LBX180LA,0.37088,4,1,311,4
LBX187LA,0.18144,4,1,311,4
LBX194LA,0.13456,4,1,311,4
LBXPCBLA,0.99024,4,1,311,4
LBXHXCLA,0.1792,4,1,311,4
LBX118LA,0.19008,4,1,311,4
LBXD03LA,0.50272,4,1,311,4
LBXD05LA,0.38992,4,1,311,4
LBXD07LA,0.34816,4,1,311,4
LBXF03LA,0.18,4,1,311,4
LBXF04LA,0.12368,4,1,311,4
LBXF05LA,0.20112,4,1,311,4
LBXF08LA,0.25376,4,1,311,4
LBX074LA,0.20672,1,2,311,4
LBX099LA,0.10736,1,2,311,4
LBX138LA,0.12848,1,2,311,4
LBX153LA,0.13712,1,2,311,4
LBX170LA,0.13872,1,2,311,4
LBX180LA,0.12656,1,2,311,4
LBX187LA,0.09984,1,2,311,4
LBX194LA,0.12784,1,2,311,4
LBXPCBLA,0.34432,1,2,311,4
LBXHXCLA,0.11328,1,2,311,4
LBX118LA,0.83728,1,2,311,4
LBXD03LA,0.08048,1,2,311,4
LBXD05LA,0.97872,1,2,311,4
LBXD07LA,0.09712,1,2,311,4
LBXF03LA,0.05744,1,2,311,4
LBXF04LA,0.08384,1,2,311,4
LBXF05LA,0.07664,1,2,311,4
LBXF08LA,0.09552,1,2,311,4
LBX074LA,0.26896,1,3,311,4
LBX099LA,0.20768,1,3,311,4
LBX138LA,0.23456,1,3,311,4
LBX153LA,0.20624,1,3,311,4
LBX170LA,0.1752,1,3,311,4
LBX180LA,0.23248,1,3,311,4
LBX187LA,0.268,1,3,311,4
LBX194LA,0.304,1,3,311,4
LBXPCBLA,0.0832,1,3,311,4
LBXHXCLA,0.27824,1,3,311,4
LBX118LA,0.16736,1,3,311,4
LBXD03LA,0.13856,1,3,311,4
LBXD05LA,0.10448,1,3,311,4
LBXD07LA,0.1248,1,3,311,4
LBXF03LA,0.09904,1,3,311,4
LBXF04LA,0.15264,1,3,311,4
LBXF05LA,0.09664,1,3,311,4
LBXF08LA,0.07536,1,3,311,4
LBX074LA,0.1568,1,1,312,4
LBX099LA,0.07728,1,1,312,4
LBX138LA,0.1456,1,1,312,4
LBX153LA,0.13296,1,1,312,4
LBX170LA,0.38544,1,1,312,4
LBX180LA,0.23536,1,1,312,4
LBX187LA,0.33504,1,1,312,4
LBX194LA,0.3384,1,1,312,4
LBXPCBLA,0.05456,1,1,312,4
LBXHXCLA,0.10416,1,1,312,4
LBX118LA,0.07776,1,1,312,4
LBXD03LA,0.08624,1,1,312,4
