variable,PIP,trial,case
LBX180LA,0.60288,1537,16
LBX187LA,0.6156,1537,16
LBX194LA,0.5866,1537,16
LBXPCBLA,0.64924,1537,16
LBXHXCLA,0.73412,1537,16
LBX118LA,0.64796,1537,16
LBXD03LA,0.6554,1537,16
LBXD05LA,0.69152,1537,16
LBXD07LA,0.56156,1537,16
LBXF03LA,0.89208,1537,16
LBXF04LA,0.70956,1537,16
LBXF05LA,0.61352,1537,16
LBXF08LA,0.58932,1537,16
LBX074LA,0.62372,1538,16
LBX099LA,0.1096,1538,16
LBX138LA,0.15652,1538,16
LBX153LA,0.17776,1538,16
LBX170LA,0.17368,1538,16
LBX180LA,0.20312,1538,16
LBX187LA,0.1202,1538,16
LBX194LA,0.10796,1538,16
LBXPCBLA,0.10304,1538,16
LBXHXCLA,0.36864,1538,16
LBX118LA,0.16124,1538,16
LBXD03LA,0.15576,1538,16
LBXD05LA,0.11252,1538,16
LBXD07LA,0.14312,1538,16
LBXF03LA,0.07748,1538,16
LBXF04LA,0.19148,1538,16
LBXF05LA,0.13796,1538,16
LBXF08LA,0.04412,1538,16
LBX074LA,0.3528,1539,16
LBX099LA,0.27952,1539,16
LBX138LA,0.21472,1539,16
LBX153LA,0.17304,1539,16
LBX170LA,0.15172,1539,16
LBX180LA,0.133,1539,16
LBX187LA,0.25944,1539,16
LBX194LA,0.14812,1539,16
LBXPCBLA,0.25088,1539,16
LBXHXCLA,0.145,1539,16
LBX118LA,0.30224,1539,16
LBXD03LA,0.22724,1539,16
LBXD05LA,0.15148,1539,16
LBXD07LA,0.18428,1539,16
LBXF03LA,0.16856,1539,16
LBXF04LA,0.42752,1539,16
LBXF05LA,0.18464,1539,16
LBXF08LA,0.11468,1539,16
LBX074LA,0.46956,1540,16
LBX099LA,0.32924,1540,16
LBX138LA,0.31828,1540,16
LBX153LA,0.41892,1540,16
LBX170LA,0.44408,1540,16
LBX180LA,0.27084,1540,16
LBX187LA,0.43488,1540,16
LBX194LA,0.32976,1540,16
LBXPCBLA,0.25868,1540,16
LBXHXCLA,0.28744,1540,16
LBX118LA,0.30696,1540,16
LBXD03LA,0.3934,1540,16
LBXD05LA,0.37068,1540,16
LBXD07LA,0.31604,1540,16
LBXF03LA,0.27232,1540,16
LBXF04LA,0.39608,1540,16
LBXF05LA,0.31724,1540,16
LBXF08LA,0.27444,1540,16
LBX074LA,0.27656,1541,16
LBX099LA,0.27636,1541,16
LBX138LA,0.36536,1541,16
LBX153LA,0.36392,1541,16
LBX170LA,0.339,1541,16
LBX180LA,0.39996,1541,16
LBX187LA,0.35108,1541,16
LBX194LA,0.35084,1541,16
LBXPCBLA,0.22748,1541,16
LBXHXCLA,0.2668,1541,16
LBX118LA,0.35896,1541,16
LBXD03LA,0.25892,1541,16
LBXD05LA,0.36268,1541,16
LBXD07LA,0.22184,1541,16
LBXF03LA,0.28508,1541,16
LBXF04LA,0.45136,1541,16
LBXF05LA,0.43956,1541,16
LBXF08LA,0.3634,1541,16
LBX074LA,0.3572,1542,16
LBX099LA,0.35328,1542,16
LBX138LA,0.28304,1542,16
LBX153LA,0.32156,1542,16
LBX170LA,0.55956,1542,16
LBX180LA,0.53952,1542,16
LBX187LA,0.29572,1542,16
LBX194LA,0.29464,1542,16
LBXPCBLA,0.299,1542,16
LBXHXCLA,0.3236,1542,16
LBX118LA,0.28016,1542,16
LBXD03LA,0.65316,1542,16
LBXD05LA,0.73936,1542,16
LBXD07LA,0.26528,1542,16
LBXF03LA,0.22956,1542,16
LBXF04LA,0.44856,1542,16
LBXF05LA,0.27132,1542,16
LBXF08LA,0.28616,1542,16
LBX074LA,0.33328,1543,16
LBX099LA,0.33264,1543,16
LBX138LA,0.31596,1543,16
LBX153LA,0.34712,1543,16
LBX170LA,0.4104,1543,16
LBX180LA,0.36188,1543,16
LBX187LA,0.56532,1543,16
LBX194LA,0.85592,1543,16
LBXPCBLA,0.29816,1543,16
LBXHXCLA,0.30024,1543,16
LBX118LA,0.365,1543,16
LBXD03LA,0.43656,1543,16
LBXD05LA,0.70292,1543,16
LBXD07LA,0.33692,1543,16
LBXF03LA,0.3286,1543,16
LBXF04LA,0.30644,1543,16
LBXF05LA,0.354,1543,16
LBXF08LA,0.47688,1543,16
LBX074LA,0.38348,1544,16
LBX099LA,0.27896,1544,16
LBX138LA,0.32008,1544,16
LBX153LA,0.34452,1544,16
LBX170LA,0.435,1544,16
LBX180LA,0.36288,1544,16
LBX187LA,0.32928,1544,16
LBX194LA,0.8342,1544,16
LBXPCBLA,0.37152,1544,16
LBXHXCLA,0.29308,1544,16
LBX118LA,0.33768,1544,16
LBXD03LA,0.3372,1544,16
LBXD05LA,0.30288,1544,16
LBXD07LA,0.4628,1544,16
LBXF03LA,0.36288,1544,16
LBXF04LA,0.58424,1544,16
LBXF05LA,0.28884,1544,16
LBXF08LA,0.27688,1544,16
LBX074LA,0.18888,1545,16
LBX099LA,0.28668,1545,16
LBX138LA,0.35984,1545,16
LBX153LA,0.235,1545,16
LBX170LA,0.30304,1545,16
LBX180LA,0.25636,1545,16
LBX187LA,0.22492,1545,16
LBX194LA,0.20836,1545,16
LBXPCBLA,0.39092,1545,16
LBXHXCLA,0.18976,1545,16
LBX118LA,0.74824,1545,16
LBXD03LA,0.20124,1545,16
LBXD05LA,0.3184,1545,16
LBXD07LA,0.63192,1545,16
LBXF03LA,0.16144,1545,16
LBXF04LA,0.71404,1545,16
LBXF05LA,0.2834,1545,16
LBXF08LA,0.24488,1545,16
LBX074LA,0.38672,1546,16
LBX099LA,0.32784,1546,16
LBX138LA,0.2988,1546,16
LBX153LA,0.3506,1546,16
LBX170LA,0.45684,1546,16
LBX180LA,0.43832,1546,16
LBX187LA,0.57476,1546,16
LBX194LA,0.57508,1546,16
LBXPCBLA,0.3674,1546,16
LBXHXCLA,0.39932,1546,16
LBX118LA,0.53592,1546,16
LBXD03LA,0.40108,1546,16
LBXD05LA,0.67436,1546,16
LBXD07LA,0.47232,1546,16
LBXF03LA,0.35376,1546,16
LBXF04LA,0.47632,1546,16
LBXF05LA,0.25724,1546,16
LBXF08LA,0.19024,1546,16
LBX074LA,0.4778,1547,16
LBX099LA,0.38032,1547,16
LBX138LA,0.41576,1547,16
LBX153LA,0.43272,1547,16
LBX170LA,0.29116,1547,16
LBX180LA,0.29892,1547,16
LBX187LA,0.30296,1547,16
LBX194LA,0.28316,1547,16
LBXPCBLA,0.24716,1547,16
LBXHXCLA,0.2924,1547,16
LBX118LA,0.51088,1547,16
LBXD03LA,0.25384,1547,16
LBXD05LA,0.71284,1547,16
LBXD07LA,0.52348,1547,16
LBXF03LA,0.28084,1547,16
LBXF04LA,0.28736,1547,16
LBXF05LA,0.3856,1547,16
LBXF08LA,0.24932000000000001,1547,16
LBX074LA,0.5448,1548,16
LBX099LA,0.39404,1548,16
LBX138LA,0.33668,1548,16
LBX153LA,0.281,1548,16
LBX170LA,0.30392,1548,16
LBX180LA,0.28684,1548,16
LBX187LA,0.3392,1548,16
LBX194LA,0.35228,1548,16
LBXPCBLA,0.30968,1548,16
LBXHXCLA,0.3338,1548,16
LBX118LA,0.53676,1548,16
LBXD03LA,0.35876,1548,16
LBXD05LA,0.39744,1548,16
LBXD07LA,0.43312,1548,16
LBXF03LA,0.28976,1548,16
LBXF04LA,0.8548,1548,16
LBXF05LA,0.49716,1548,16
LBXF08LA,0.29052,1548,16
LBX074LA,0.72792,1549,16
LBX099LA,0.33844,1549,16
LBX138LA,0.40284,1549,16
LBX153LA,0.3174,1549,16
LBX170LA,0.38876,1549,16
LBX180LA,0.29888,1549,16
LBX187LA,0.293,1549,16
LBX194LA,0.42644,1549,16
LBXPCBLA,0.24076,1549,16
LBXHXCLA,0.31664,1549,16
LBX118LA,0.38456,1549,16
LBXD03LA,0.27456,1549,16
LBXD05LA,0.383,1549,16
LBXD07LA,0.27956,1549,16
LBXF03LA,0.2568,1549,16
LBXF04LA,0.691,1549,16
LBXF05LA,0.50356,1549,16
LBXF08LA,0.2526,1549,16
LBX074LA,0.67852,1550,16
LBX099LA,0.7546,1550,16
LBX138LA,0.6288,1550,16
LBX153LA,0.61296,1550,16
LBX170LA,0.64,1550,16
LBX180LA,0.61772,1550,16
LBX187LA,0.67356,1550,16
LBX194LA,0.7946,1550,16
LBXPCBLA,0.63808,1550,16
LBXHXCLA,0.66196,1550,16
LBX118LA,0.68296,1550,16
LBXD03LA,0.70128,1550,16
LBXD05LA,0.61224,1550,16
LBXD07LA,0.74676,1550,16
LBXF03LA,0.86284,1550,16
LBXF04LA,0.74836,1550,16
LBXF05LA,0.562,1550,16
LBXF08LA,0.54664,1550,16
LBX074LA,0.53272,1551,16
LBX099LA,0.45888,1551,16
LBX138LA,0.45444,1551,16
LBX153LA,0.4804,1551,16
LBX170LA,0.44948,1551,16
LBX180LA,0.52544,1551,16
LBX187LA,0.70648,1551,16
LBX194LA,0.7802,1551,16
LBXPCBLA,0.60184,1551,16
LBXHXCLA,0.50404,1551,16
LBX118LA,0.4602,1551,16
LBXD03LA,0.69984,1551,16
LBXD05LA,0.42708,1551,16
LBXD07LA,0.42768,1551,16
LBXF03LA,0.4584,1551,16
LBXF04LA,0.76012,1551,16
LBXF05LA,0.53004,1551,16
LBXF08LA,0.46756,1551,16
LBX074LA,0.67584,1552,16
LBX099LA,0.6784,1552,16
LBX138LA,0.65912,1552,16
LBX153LA,0.6666,1552,16
LBX170LA,0.596,1552,16
LBX180LA,0.62728,1552,16
LBX187LA,0.65136,1552,16
LBX194LA,0.66436,1552,16
LBXPCBLA,0.69244000000000006,1552,16
LBXHXCLA,0.66684,1552,16
LBX118LA,0.6746,1552,16
LBXD03LA,0.64996,1552,16
LBXD05LA,0.63724,1552,16
LBXD07LA,0.56172,1552,16
LBXF03LA,0.56084,1552,16
LBXF04LA,0.90684,1552,16
LBXF05LA,0.62192,1552,16
LBXF08LA,0.72188,1552,16
LBX074LA,0.70352,1553,16
LBX099LA,0.3952,1553,16
LBX138LA,0.36204,1553,16
LBX153LA,0.3606,1553,16
LBX170LA,0.42232,1553,16
LBX180LA,0.35268,1553,16
LBX187LA,0.36232,1553,16
LBX194LA,0.60216,1553,16
LBXPCBLA,0.46308,1553,16
LBXHXCLA,0.44196,1553,16
LBX118LA,0.51948,1553,16
LBXD03LA,0.36184,1553,16
LBXD05LA,0.69276,1553,16
LBXD07LA,0.411,1553,16
LBXF03LA,0.43044,1553,16
LBXF04LA,0.38632,1553,16
LBXF05LA,0.36052,1553,16
LBXF08LA,0.37232,1553,16
LBX074LA,0.28148,1554,16
LBX099LA,0.09052,1554,16
LBX138LA,0.08896,1554,16
LBX153LA,0.09444,1554,16
LBX170LA,0.11336,1554,16
LBX180LA,0.09228,1554,16
LBX187LA,0.12124,1554,16
LBX194LA,0.11784,1554,16
LBXPCBLA,0.20828,1554,16
LBXHXCLA,0.13496,1554,16
LBX118LA,0.35428,1554,16
LBXD03LA,0.16684,1554,16
LBXD05LA,0.07612,1554,16
LBXD07LA,0.14048,1554,16
LBXF03LA,0.0922,1554,16
LBXF04LA,0.12728,1554,16
LBXF05LA,0.30564,1554,16
LBXF08LA,0.11708,1554,16
LBX074LA,0.47092,1555,16
LBX099LA,0.55376,1555,16
LBX138LA,0.48072,1555,16
LBX153LA,0.53212,1555,16
LBX170LA,0.48708,1555,16
LBX180LA,0.44644,1555,16
LBX187LA,0.48204,1555,16
LBX194LA,0.69896,1555,16
LBXPCBLA,0.67144,1555,16
LBXHXCLA,0.62332,1555,16
LBX118LA,0.53844,1555,16
LBXD03LA,0.41688,1555,16
LBXD05LA,0.365,1555,16
LBXD07LA,0.75832,1555,16
LBXF03LA,0.4062,1555,16
LBXF04LA,0.91656,1555,16
LBXF05LA,0.57164,1555,16
LBXF08LA,0.40168,1555,16
LBX074LA,0.81908,1556,16
LBX099LA,0.426,1556,16
LBX138LA,0.35516,1556,16
LBX153LA,0.37748,1556,16
LBX170LA,0.35548,1556,16
LBX180LA,0.49548,1556,16
LBX187LA,0.33932,1556,16
LBX194LA,0.31296,1556,16
LBXPCBLA,0.56836,1556,16
LBXHXCLA,0.61348,1556,16
LBX118LA,0.38208,1556,16
LBXD03LA,0.4236,1556,16
LBXD05LA,0.37732,1556,16
LBXD07LA,0.34444,1556,16
LBXF03LA,0.3416,1556,16
LBXF04LA,0.35508,1556,16
LBXF05LA,0.42976,1556,16
LBXF08LA,0.25368,1556,16
LBX074LA,0.15384,1557,16
LBX099LA,0.11024,1557,16
LBX138LA,0.14976,1557,16
LBX153LA,0.14216,1557,16
LBX170LA,0.1586,1557,16
LBX180LA,0.13048,1557,16
LBX187LA,0.10744,1557,16
LBX194LA,0.20344,1557,16
LBXPCBLA,0.08384,1557,16
LBXHXCLA,0.12464,1557,16
LBX118LA,0.21372,1557,16
LBXD03LA,0.12184,1557,16
LBXD05LA,0.93016,1557,16
LBXD07LA,0.19176,1557,16
LBXF03LA,0.10184,1557,16
LBXF04LA,0.13704,1557,16
LBXF05LA,0.06708,1557,16
LBXF08LA,0.06688,1557,16
LBX074LA,0.74064,1558,16
LBX099LA,0.6732,1558,16
LBX138LA,0.69332,1558,16
LBX153LA,0.5756,1558,16
LBX170LA,0.59308,1558,16
LBX180LA,0.5538,1558,16
LBX187LA,0.53892,1558,16
LBX194LA,0.61492,1558,16
LBXPCBLA,0.93024,1558,16
LBXHXCLA,0.52992,1558,16
LBX118LA,0.6196,1558,16
LBXD03LA,0.65668,1558,16
LBXD05LA,0.57744,1558,16
LBXD07LA,0.44996,1558,16
LBXF03LA,0.46568,1558,16
LBXF04LA,0.54356,1558,16
LBXF05LA,0.58596,1558,16
LBXF08LA,0.60012,1558,16
LBX074LA,0.2502,1559,16
LBX099LA,0.06308,1559,16
LBX138LA,0.16384,1559,16
LBX153LA,0.11332,1559,16
LBX170LA,0.14312,1559,16
LBX180LA,0.11548,1559,16
LBX187LA,0.0846,1559,16
LBX194LA,0.21204,1559,16
LBXPCBLA,0.97488,1559,16
LBXHXCLA,0.09064,1559,16
LBX118LA,0.08856,1559,16
LBXD03LA,0.15472,1559,16
LBXD05LA,0.101,1559,16
LBXD07LA,0.06076,1559,16
LBXF03LA,0.0918,1559,16
LBXF04LA,0.23024,1559,16
LBXF05LA,0.12868,1559,16
LBXF08LA,0.05572,1559,16
LBX074LA,0.276,1560,16
LBX099LA,0.10864,1560,16
LBX138LA,0.137,1560,16
LBX153LA,0.16044,1560,16
LBX170LA,0.12756,1560,16
LBX180LA,0.12664,1560,16
LBX187LA,0.16448,1560,16
LBX194LA,0.17148,1560,16
LBXPCBLA,0.1636,1560,16
LBXHXCLA,0.1522,1560,16
LBX118LA,0.40224,1560,16
LBXD03LA,0.15644,1560,16
LBXD05LA,0.08264,1560,16
LBXD07LA,0.0812,1560,16
LBXF03LA,0.1162,1560,16
LBXF04LA,0.1054,1560,16
LBXF05LA,0.17444,1560,16
LBXF08LA,0.06648,1560,16
LBX074LA,0.65376,1561,16
LBX099LA,0.52772,1561,16
LBX138LA,0.29988,1561,16
LBX153LA,0.31056,1561,16
LBX170LA,0.29504,1561,16
LBX180LA,0.32632,1561,16
LBX187LA,0.30988,1561,16
LBX194LA,0.37564,1561,16
LBXPCBLA,0.41756,1561,16
LBXHXCLA,0.30292,1561,16
LBX118LA,0.42364,1561,16
LBXD03LA,0.27648,1561,16
LBXD05LA,0.26172,1561,16
LBXD07LA,0.2224,1561,16
LBXF03LA,0.38892,1561,16
LBXF04LA,0.3304,1561,16
LBXF05LA,0.29344,1561,16
LBXF08LA,0.40632,1561,16
LBX074LA,0.96544,1562,16
LBX099LA,0.2646,1562,16
LBX138LA,0.31692,1562,16
LBX153LA,0.30076,1562,16
LBX170LA,0.33432,1562,16
LBX180LA,0.32612,1562,16
LBX187LA,0.42508,1562,16
LBX194LA,0.34616,1562,16
LBXPCBLA,0.30328,1562,16
LBXHXCLA,0.26884,1562,16
LBX118LA,0.31636,1562,16
LBXD03LA,0.39692,1562,16
LBXD05LA,0.29892,1562,16
LBXD07LA,0.3344,1562,16
LBXF03LA,0.32788,1562,16
LBXF04LA,0.29768,1562,16
LBXF05LA,0.24332,1562,16
LBXF08LA,0.2142,1562,16
LBX074LA,0.3078,1563,16
LBX099LA,0.35752,1563,16
LBX138LA,0.3166,1563,16
LBX153LA,0.31028,1563,16
LBX170LA,0.26724,1563,16
LBX180LA,0.32256,1563,16
LBX187LA,0.28668,1563,16
LBX194LA,0.30968,1563,16
LBXPCBLA,0.7042,1563,16
LBXHXCLA,0.27484,1563,16
LBX118LA,0.3252,1563,16
LBXD03LA,0.3168,1563,16
LBXD05LA,0.2368,1563,16
LBXD07LA,0.23448,1563,16
LBXF03LA,0.38348,1563,16
LBXF04LA,0.52236,1563,16
LBXF05LA,0.40432,1563,16
LBXF08LA,0.27112000000000003,1563,16
LBX074LA,0.34676,1564,16
LBX099LA,0.73008,1564,16
LBX138LA,0.4186,1564,16
LBX153LA,0.35456,1564,16
LBX170LA,0.34068,1564,16
LBX180LA,0.33528,1564,16
LBX187LA,0.34296,1564,16
LBX194LA,0.5988,1564,16
LBXPCBLA,0.28304,1564,16
LBXHXCLA,0.54592,1564,16
LBX118LA,0.52832,1564,16
LBXD03LA,0.30976,1564,16
LBXD05LA,0.98404,1564,16
LBXD07LA,0.36708,1564,16
LBXF03LA,0.39144,1564,16
LBXF04LA,0.4436,1564,16
LBXF05LA,0.28472,1564,16
LBXF08LA,0.29464,1564,16
LBX074LA,0.27244,1565,16
LBX099LA,0.1256,1565,16
LBX138LA,0.16328,1565,16
LBX153LA,0.17364,1565,16
LBX170LA,0.15524,1565,16
LBX180LA,0.2126,1565,16
LBX187LA,0.11416,1565,16
LBX194LA,0.20952,1565,16
LBXPCBLA,0.13976,1565,16
LBXHXCLA,0.12744,1565,16
LBX118LA,0.15608,1565,16
LBXD03LA,0.62756,1565,16
LBXD05LA,0.1428,1565,16
LBXD07LA,0.12604,1565,16
LBXF03LA,0.19512,1565,16
LBXF04LA,0.27076,1565,16
LBXF05LA,0.13724,1565,16
LBXF08LA,0.13292,1565,16
LBX074LA,0.66296,1566,16
LBX099LA,0.48772,1566,16
LBX138LA,0.5328,1566,16
LBX153LA,0.52384,1566,16
LBX170LA,0.65004,1566,16
LBX180LA,0.53708,1566,16
LBX187LA,0.52172,1566,16
LBX194LA,0.62432,1566,16
LBXPCBLA,0.42188,1566,16
LBXHXCLA,0.56344,1566,16
LBX118LA,0.74604,1566,16
LBXD03LA,0.55432,1566,16
LBXD05LA,0.61324,1566,16
LBXD07LA,0.4706,1566,16
LBXF03LA,0.49192,1566,16
LBXF04LA,0.82048,1566,16
LBXF05LA,0.4964,1566,16
LBXF08LA,0.43152,1566,16
LBX074LA,0.39004,1567,16
LBX099LA,0.33668,1567,16
LBX138LA,0.41108,1567,16
LBX153LA,0.50748,1567,16
LBX170LA,0.38576,1567,16
LBX180LA,0.3942,1567,16
LBX187LA,0.412,1567,16
LBX194LA,0.3402,1567,16
LBXPCBLA,0.56784,1567,16
LBXHXCLA,0.53736,1567,16
LBX118LA,0.39556,1567,16
LBXD03LA,0.5134,1567,16
LBXD05LA,0.31336,1567,16
LBXD07LA,0.41856,1567,16
LBXF03LA,0.36884,1567,16
LBXF04LA,0.47976,1567,16
LBXF05LA,0.39436,1567,16
LBXF08LA,0.34232,1567,16
LBX074LA,0.32896,1568,16
LBX099LA,0.2948,1568,16
LBX138LA,0.30092,1568,16
LBX153LA,0.2918,1568,16
LBX170LA,0.29264,1568,16
LBX180LA,0.28776,1568,16
LBX187LA,0.32696,1568,16
LBX194LA,0.3584,1568,16
LBXPCBLA,0.49488,1568,16
LBXHXCLA,0.32552,1568,16
LBX118LA,0.35704,1568,16
LBXD03LA,0.33272,1568,16
LBXD05LA,0.4048,1568,16
LBXD07LA,0.32908,1568,16
LBXF03LA,0.32236,1568,16
LBXF04LA,0.6058,1568,16
LBXF05LA,0.36972,1568,16
LBXF08LA,0.3204,1568,16
LBX074LA,0.3712,1569,16
LBX099LA,0.24488,1569,16
LBX138LA,0.47252,1569,16
LBX153LA,0.25304,1569,16
LBX170LA,0.29932,1569,16
LBX180LA,0.20416,1569,16
LBX187LA,0.22052,1569,16
LBX194LA,0.17788,1569,16
LBXPCBLA,0.25864,1569,16
LBXHXCLA,0.2352,1569,16
LBX118LA,0.27084,1569,16
LBXD03LA,0.29152,1569,16
LBXD05LA,0.17544,1569,16
LBXD07LA,0.15976,1569,16
LBXF03LA,0.16836,1569,16
LBXF04LA,0.80608,1569,16
LBXF05LA,0.2072,1569,16
LBXF08LA,0.12904,1569,16
LBX074LA,0.30456,1570,16
LBX099LA,0.26192,1570,16
LBX138LA,0.34892,1570,16
LBX153LA,0.30412,1570,16
LBX170LA,0.28792,1570,16
LBX180LA,0.324,1570,16
LBX187LA,0.25876,1570,16
LBX194LA,0.3208,1570,16
LBXPCBLA,0.466,1570,16
LBXHXCLA,0.3444,1570,16
LBX118LA,0.36728,1570,16
LBXD03LA,0.3546,1570,16
LBXD05LA,0.37032,1570,16
LBXD07LA,0.43524,1570,16
LBXF03LA,0.31708,1570,16
LBXF04LA,0.4704,1570,16
LBXF05LA,0.31124,1570,16
LBXF08LA,0.45888,1570,16
LBX074LA,0.62904,1571,16
LBX099LA,0.26316,1571,16
LBX138LA,0.25856,1571,16
LBX153LA,0.158,1571,16
LBX170LA,0.22736,1571,16
LBX180LA,0.20772,1571,16
LBX187LA,0.16044,1571,16
LBX194LA,0.77476,1571,16
LBXPCBLA,0.11132,1571,16
LBXHXCLA,0.1738,1571,16
LBX118LA,0.30892,1571,16
LBXD03LA,0.23236,1571,16
LBXD05LA,0.22092,1571,16
LBXD07LA,0.19728,1571,16
LBXF03LA,0.12708,1571,16
LBXF04LA,0.46796,1571,16
LBXF05LA,0.23696,1571,16
LBXF08LA,0.17072,1571,16
LBX074LA,0.90652,1572,16
LBX099LA,0.5732,1572,16
LBX138LA,0.43056,1572,16
LBX153LA,0.48152,1572,16
LBX170LA,0.53156,1572,16
LBX180LA,0.5158,1572,16
LBX187LA,0.53272,1572,16
LBX194LA,0.44428,1572,16
LBXPCBLA,0.80204,1572,16
LBXHXCLA,0.41408,1572,16
LBX118LA,0.4698,1572,16
LBXD03LA,0.4754,1572,16
LBXD05LA,0.37992,1572,16
LBXD07LA,0.53656,1572,16
LBXF03LA,0.6236,1572,16
LBXF04LA,0.91388,1572,16
LBXF05LA,0.40452,1572,16
LBXF08LA,0.50544,1572,16
LBX074LA,0.21856,1573,16
LBX099LA,0.2014,1573,16
LBX138LA,0.22368,1573,16
LBX153LA,0.21808,1573,16
LBX170LA,0.24968,1573,16
LBX180LA,0.21716,1573,16
LBX187LA,0.28276,1573,16
LBX194LA,0.2716,1573,16
LBXPCBLA,0.20428,1573,16
LBXHXCLA,0.215,1573,16
LBX118LA,0.21572,1573,16
LBXD03LA,0.26568,1573,16
LBXD05LA,0.32924,1573,16
LBXD07LA,0.40748,1573,16
LBXF03LA,0.32472,1573,16
LBXF04LA,0.66188,1573,16
LBXF05LA,0.34288,1573,16
LBXF08LA,0.19824,1573,16
LBX074LA,0.35312,1574,16
LBX099LA,0.3394,1574,16
LBX138LA,0.51988,1574,16
LBX153LA,0.38644,1574,16
LBX170LA,0.40188,1574,16
LBX180LA,0.2854,1574,16
LBX187LA,0.30276,1574,16
LBX194LA,0.31844,1574,16
LBXPCBLA,0.59684,1574,16
LBXHXCLA,0.4354,1574,16
LBX118LA,0.63956,1574,16
LBXD03LA,0.43328,1574,16
LBXD05LA,0.95268,1574,16
LBXD07LA,0.4166,1574,16
LBXF03LA,0.29844,1574,16
LBXF04LA,0.5126,1574,16
LBXF05LA,0.37072,1574,16
LBXF08LA,0.44272,1574,16
LBX074LA,0.52488,1575,16
LBX099LA,0.38064,1575,16
LBX138LA,0.36884,1575,16
LBX153LA,0.41284,1575,16
LBX170LA,0.38968,1575,16
LBX180LA,0.42284,1575,16
LBX187LA,0.39828,1575,16
LBX194LA,0.46564,1575,16
LBXPCBLA,0.78296,1575,16
LBXHXCLA,0.37448,1575,16
LBX118LA,0.43092,1575,16
LBXD03LA,0.44104,1575,16
LBXD05LA,0.8808,1575,16
LBXD07LA,0.41304,1575,16
LBXF03LA,0.45252,1575,16
LBXF04LA,0.75656,1575,16
LBXF05LA,0.42964,1575,16
LBXF08LA,0.91344,1575,16
LBX074LA,0.52464,1576,16
LBX099LA,0.4054,1576,16
LBX138LA,0.39996,1576,16
LBX153LA,0.40076,1576,16
LBX170LA,0.39204,1576,16
LBX180LA,0.3514,1576,16
LBX187LA,0.40508,1576,16
LBX194LA,0.39224,1576,16
LBXPCBLA,0.44832,1576,16
LBXHXCLA,0.46752,1576,16
LBX118LA,0.43888,1576,16
LBXD03LA,0.49564,1576,16
LBXD05LA,0.50924,1576,16
LBXD07LA,0.3796,1576,16
LBXF03LA,0.78308,1576,16
LBXF04LA,0.41996,1576,16
LBXF05LA,0.37408,1576,16
LBXF08LA,0.3764,1576,16
LBX074LA,0.2846,1577,16
LBX099LA,0.31056,1577,16
LBX138LA,0.28024,1577,16
LBX153LA,0.25956,1577,16
LBX170LA,0.35112,1577,16
LBX180LA,0.35552,1577,16
LBX187LA,0.29524,1577,16
LBX194LA,0.52056,1577,16
LBXPCBLA,0.3408,1577,16
LBXHXCLA,0.31128,1577,16
LBX118LA,0.45648,1577,16
LBXD03LA,0.39856,1577,16
LBXD05LA,0.7294,1577,16
LBXD07LA,0.28844,1577,16
LBXF03LA,0.30564,1577,16
LBXF04LA,0.48016,1577,16
LBXF05LA,0.35256,1577,16
LBXF08LA,0.29732,1577,16
LBX074LA,0.43824,1578,16
LBX099LA,0.40276,1578,16
LBX138LA,0.39884,1578,16
LBX153LA,0.42348,1578,16
LBX170LA,0.41376,1578,16
LBX180LA,0.4394,1578,16
LBX187LA,0.42228,1578,16
LBX194LA,0.54768,1578,16
LBXPCBLA,0.54956,1578,16
LBXHXCLA,0.43268,1578,16
LBX118LA,0.39792,1578,16
LBXD03LA,0.46272,1578,16
LBXD05LA,0.80308,1578,16
LBXD07LA,0.42956,1578,16
LBXF03LA,0.45648,1578,16
LBXF04LA,0.55584,1578,16
LBXF05LA,0.47508,1578,16
LBXF08LA,0.3828,1578,16
LBX074LA,0.4708,1579,16
LBX099LA,0.54248,1579,16
LBX138LA,0.29524,1579,16
LBX153LA,0.2888,1579,16
LBX170LA,0.2544,1579,16
LBX180LA,0.29352,1579,16
LBX187LA,0.29208,1579,16
LBX194LA,0.24756,1579,16
LBXPCBLA,0.24564,1579,16
LBXHXCLA,0.18652,1579,16
LBX118LA,0.203,1579,16
LBXD03LA,0.1858,1579,16
LBXD05LA,0.20884,1579,16
LBXD07LA,0.42076,1579,16
LBXF03LA,0.16344,1579,16
LBXF04LA,0.18708,1579,16
LBXF05LA,0.20568,1579,16
LBXF08LA,0.18456,1579,16
LBX074LA,0.29604,1580,16
LBX099LA,0.18464,1580,16
LBX138LA,0.19928,1580,16
LBX153LA,0.18452,1580,16
LBX170LA,0.5,1580,16
LBX180LA,0.22404,1580,16
LBX187LA,0.34216,1580,16
LBX194LA,0.3238,1580,16
LBXPCBLA,0.12656,1580,16
LBXHXCLA,0.20088,1580,16
LBX118LA,0.13928,1580,16
LBXD03LA,0.18072,1580,16
LBXD05LA,0.22124,1580,16
LBXD07LA,0.1446,1580,16
LBXF03LA,0.39228,1580,16
LBXF04LA,0.34928,1580,16
LBXF05LA,0.17956,1580,16
LBXF08LA,0.50808,1580,16
LBX074LA,0.44104,1581,16
LBX099LA,0.32312,1581,16
LBX138LA,0.31208,1581,16
LBX153LA,0.33632,1581,16
LBX170LA,0.45808,1581,16
LBX180LA,0.35096,1581,16
LBX187LA,0.40272,1581,16
LBX194LA,0.54116,1581,16
