variable,fixedat1,fixedat2,est,sd,trial,case
Ni,Tl,Hg,-0.10063970048434356,0.5381836941122963,1695,17
Tl,Hg,Ni,0.1843546593136418,0.5301205371418891,1695,17
Hg,Ni,Tl,0.050493369614311945,0.3276232015593847,1696,17
Ni,Tl,Hg,0.03986077272573585,0.26452905974149993,1696,17
Tl,Hg,Ni,0.015951139943999326,0.3089161674515482,1696,17
Hg,Ni,Tl,0.2966728387822575,0.5996235453137054,1697,17
Ni,Tl,Hg,0.15134372743390712,0.5855770975983924,1697,17
Tl,Hg,Ni,0.08067344100812512,0.49326197336127947,1697,17
Hg,Ni,Tl,0.3285687304430893,0.658007699789559,1698,17
Ni,Tl,Hg,0.36683530769709805,0.6151305231910185,1698,17
Tl,Hg,Ni,0.009482231863458868,0.4425047761495275,1698,17
Hg,Ni,Tl,0.26601687617620673,0.9422173189476956,1699,17
Ni,Tl,Hg,0.9855917614619409,1.2117926725911352,1699,17
Tl,Hg,Ni,0.703302095805018,0.937167207773724,1699,17
Hg,Ni,Tl,-0.0028434299184660894,0.2988995364881229,1700,17
Ni,Tl,Hg,-0.10985061335085833,0.2888779722454739,1700,17
Tl,Hg,Ni,0.040124479695758275,0.26452897304412104,1700,17
