var,p,case
I(Sb^2),4.907644580787583e-4,27
I(1/(1 + exp(-4 * Sn))),0.15445800661003925,27
I(Hg * (race == 2)),0.9388342384659911,27
age,5.653034715300851e-4,27
bmi,0.1101672060308325,27
race2,0.34485613108575375,27
race3,0.7496331322485438,27
race4,0.32434970518330575,27
race5,0.40062071745870986,27
smoke1,0.08735450057208446,27
(Intercept),0.3839777639748232,28
Hg,0.2849474368004538,28
Sb,0.04130043720762385,28
I(1/(1 + exp(-4 * Ni))),0.0010036075881734287,28
I(Sb^2),8.768977905624478e-6,28
I(1/(1 + exp(-4 * Sn))),0.95238503630292,28
I(Hg * (race == 2)),0.38170373500570376,28
age,0.038140467208447625,28
bmi,0.041250552404218516,28
race2,0.9498211802368165,28
race3,0.8002137143569881,28
race4,0.7398002977669604,28
race5,0.6730803944982616,28
smoke1,0.05642357021977226,28
(Intercept),0.3674759323149325,29
Hg,8.082650079777431e-4,29
Sb,7.269414918019165e-4,29
I(1/(1 + exp(-4 * Ni))),0.006794962120102806,29
I(Sb^2),9.392897536003594e-5,29
I(1/(1 + exp(-4 * Sn))),0.5197036521267625,29
I(Hg * (race == 2)),0.2401068128281472,29
age,0.04856995244367915,29
bmi,0.03236825370602658,29
race2,0.08220372599664924,29
race3,0.07730126349163556,29
race4,0.29732947747890764,29
race5,0.2463278710232361,29
smoke1,0.002878196943458025,29
(Intercept),0.1499222244566509,30
Hg,0.006090477873792192,30
Sb,0.01359751398766415,30
I(1/(1 + exp(-4 * Ni))),2.2458374169311414e-5,30
I(Sb^2),3.3661719650081946e-5,30
I(1/(1 + exp(-4 * Sn))),0.13865061080899388,30
I(Hg * (race == 2)),0.04158324625170043,30
age,0.0016907985921656645,30
bmi,0.5686959458854866,30
race2,0.15908522223586924,30
race3,0.526697850243408,30
race4,0.6155119113993246,30
race5,0.5073506924714781,30
smoke1,0.020818418043579017,30
(Intercept),0.38266788240499094,31
Hg,3.0818260409428636e-4,31
Sb,0.04243572824375236,31
I(1/(1 + exp(-4 * Ni))),9.792068100945495e-5,31
I(Sb^2),9.379513967227567e-6,31
I(1/(1 + exp(-4 * Sn))),0.20622373988159776,31
I(Hg * (race == 2)),0.13981437677069597,31
age,0.004102194840487331,31
bmi,0.05404491431204937,31
race2,0.9900483049666338,31
race3,0.46465820465900054,31
race4,0.9160434543653131,31
race5,0.09486361466711724,31
smoke1,7.845357550256693e-4,31
(Intercept),0.2659180125982007,32
Hg,5.725750283891965e-5,32
Sb,0.7542313197432968,32
I(1/(1 + exp(-4 * Ni))),8.897237151419778e-4,32
I(Sb^2),2.958571335567464e-8,32
I(1/(1 + exp(-4 * Sn))),0.03436762316474929,32
I(Hg * (race == 2)),0.5242921167526946,32
age,0.01306992742832353,32
bmi,0.42623025185410934,32
race2,0.5300799434819903,32
race3,0.5390259203092347,32
race4,0.7644982390199809,32
race5,0.8779871648973325,32
smoke1,0.37952544543754074,32
(Intercept),0.7575476479650218,33
Hg,4.156060528331303e-4,33
Sb,0.5650806789931004,33
I(1/(1 + exp(-4 * Ni))),3.069445429021771e-5,33
I(Sb^2),0.00022037307345451274,33
I(1/(1 + exp(-4 * Sn))),0.0917519633218505,33
I(Hg * (race == 2)),0.41660435240692306,33
age,3.853277624341362e-4,33
bmi,0.7839077810323419,33
race2,0.6251912563558324,33
race3,0.288154959668275,33
race4,0.8521429112560576,33
race5,0.2346073191053574,33
smoke1,0.1274849737809762,33
(Intercept),0.3866143858163178,34
Hg,0.010626803741032646,34
Sb,0.3260976378147433,34
I(1/(1 + exp(-4 * Ni))),1.817351372707006e-6,34
I(Sb^2),2.2732843296752312e-5,34
I(1/(1 + exp(-4 * Sn))),0.030374869256517684,34
I(Hg * (race == 2)),0.6901059423399073,34
age,0.0016654438775575724,34
bmi,0.2096460272728397,34
race2,0.8241249852655924,34
race3,0.6108023946580758,34
race4,0.9140934486002907,34
race5,0.9723487084637807,34
smoke1,5.9424773892115605e-5,34
(Intercept),0.8405640948440413,35
Hg,1.9707192770764936e-4,35
Sb,0.3361685063695927,35
I(1/(1 + exp(-4 * Ni))),6.588525493946125e-4,35
I(Sb^2),0.009500867895946983,35
I(1/(1 + exp(-4 * Sn))),2.72034299774803e-4,35
I(Hg * (race == 2)),0.15783254609541836,35
age,0.013812164106847108,35
bmi,0.5025445642511226,35
race2,0.8055268061327967,35
race3,0.803459311313125,35
race4,0.8795326888624007,35
race5,0.9126348195948975,35
smoke1,0.6626167191066468,35
(Intercept),0.6946235764454505,36
Hg,2.6362467962964375e-4,36
Sb,0.04720911340213667,36
I(1/(1 + exp(-4 * Ni))),6.416946676262379e-5,36
I(Sb^2),2.8832715766993606e-6,36
I(1/(1 + exp(-4 * Sn))),0.43525920131763685,36
I(Hg * (race == 2)),0.9807640625912104,36
age,0.0804301629549756,36
bmi,0.0012028227631947018,36
race2,0.74144338439035,36
race3,0.07609450318280706,36
race4,0.20401508980762073,36
race5,0.05884032744942143,36
smoke1,8.143114922576311e-5,36
(Intercept),0.0025176269492850805,37
Hg,9.674870844249224e-4,37
Sb,0.05124474224798882,37
I(1/(1 + exp(-4 * Ni))),0.053820724064618054,37
I(Sb^2),4.473209475504697e-7,37
I(1/(1 + exp(-4 * Sn))),0.26732624755379086,37
I(Hg * (race == 2)),0.4279382180047081,37
age,0.12380405031511091,37
bmi,0.0322224638078906,37
race2,0.8508825252404985,37
race3,0.14180754153197528,37
race4,0.05143295983271405,37
race5,0.2342566683303978,37
smoke1,0.035910990362774495,37
(Intercept),0.39254899496520135,38
Hg,0.0015932042353566328,38
Sb,0.059873091673700966,38
I(1/(1 + exp(-4 * Ni))),0.002172891046106619,38
I(Sb^2),0.030052758467305027,38
I(1/(1 + exp(-4 * Sn))),0.0685124566773383,38
I(Hg * (race == 2)),0.5549305028762332,38
age,0.009867012433248074,38
bmi,0.031947561829671636,38
race2,0.11164607155628681,38
race3,0.47065805678541894,38
race4,0.6347313489156045,38
race5,0.8061250156512209,38
smoke1,0.0024227717630827374,38
(Intercept),0.09213002118407956,39
Hg,7.072960079829458e-5,39
Sb,0.20242319801876174,39
I(1/(1 + exp(-4 * Ni))),0.01824122454755597,39
I(Sb^2),0.3900011348404052,39
I(1/(1 + exp(-4 * Sn))),0.019938243519213878,39
I(Hg * (race == 2)),0.588425021930164,39
age,0.03961675360232637,39
bmi,0.3087546995246906,39
race2,0.022960704079322974,39
race3,0.632136250730442,39
race4,0.01278060864317388,39
race5,0.0026779412348758177,39
smoke1,0.18865184920466527,39
(Intercept),0.8632693655097808,40
Hg,6.008215564982317e-5,40
Sb,0.0018765355507916973,40
I(1/(1 + exp(-4 * Ni))),3.3014242907977674e-5,40
I(Sb^2),5.936907151500913e-5,40
I(1/(1 + exp(-4 * Sn))),0.08641882749452268,40
I(Hg * (race == 2)),0.0036617568692194876,40
age,1.4067706631878692e-6,40
bmi,0.08716457987904387,40
race2,0.2744080413719455,40
race3,0.846953571911164,40
race4,0.29469846657591503,40
race5,0.11290955608297891,40
smoke1,0.01767836480762852,40
(Intercept),0.4792496115110245,41
Hg,8.751833403136e-5,41
Sb,0.949424412103758,41
I(1/(1 + exp(-4 * Ni))),3.178771174108965e-5,41
I(Sb^2),1.4641454719582547e-5,41
I(1/(1 + exp(-4 * Sn))),0.009016688638663442,41
I(Hg * (race == 2)),0.5066780105019113,41
age,0.06334500184223057,41
bmi,0.12541972121669107,41
race2,0.6585555906783558,41
race3,0.8561492122361953,41
race4,0.5449397268168625,41
race5,0.9505713928824212,41
smoke1,0.02002829441151809,41
(Intercept),0.2966603650422409,42
Hg,0.03673239755008607,42
Sb,0.05290355199883514,42
I(1/(1 + exp(-4 * Ni))),8.872392476685871e-5,42
I(Sb^2),2.140360044563584e-4,42
I(1/(1 + exp(-4 * Sn))),0.019915958653686672,42
I(Hg * (race == 2)),0.0065205294256575645,42
age,0.2940546623365438,42
bmi,0.06597498038057116,42
race2,0.7236053244281033,42
race3,0.7260897136322735,42
race4,0.12688895930623428,42
race5,0.6301073475435008,42
smoke1,0.1996712352012951,42
(Intercept),0.3239874821430567,43
Hg,7.95594642492418e-6,43
Sb,0.6967696651052266,43
I(1/(1 + exp(-4 * Ni))),4.6250332154316353e-4,43
I(Sb^2),0.0012938566728402437,43
I(1/(1 + exp(-4 * Sn))),0.004162322119817602,43
I(Hg * (race == 2)),0.9122782316383216,43
age,0.0552582147050042,43
bmi,0.16352633387347637,43
race2,0.6443392533001995,43
race3,0.7274124241998143,43
race4,0.8483395261439286,43
race5,0.5719455545238862,43
smoke1,0.04031117111712119,43
(Intercept),0.1878614618478411,44
Hg,0.09804232167537809,44
Sb,0.01873747415997851,44
I(1/(1 + exp(-4 * Ni))),0.0013970651331761843,44
I(Sb^2),2.730826801273937e-4,44
I(1/(1 + exp(-4 * Sn))),0.04942098662887312,44
I(Hg * (race == 2)),0.017890939847161214,44
age,5.628920996734707e-6,44
bmi,0.18436237403016656,44
race2,0.32236473178988734,44
race3,0.6816085877618664,44
race4,0.7637971922306735,44
race5,0.9544110935333754,44
smoke1,0.023156417123035858,44
(Intercept),0.06024402590228274,45
Hg,8.555010469812078e-4,45
Sb,0.24030821404086405,45
I(1/(1 + exp(-4 * Ni))),0.062301060933669945,45
I(Sb^2),4.876742821950157e-6,45
I(1/(1 + exp(-4 * Sn))),0.09603758550617816,45
I(Hg * (race == 2)),0.4039248025134272,45
age,0.048262525182912026,45
bmi,0.36464895498869754,45
race2,0.9378230136938289,45
race3,0.07606612047536683,45
race4,0.6849479414452142,45
race5,0.6431213418665971,45
smoke1,0.26735929732488883,45
(Intercept),0.09387934811812915,46
Hg,0.0022554080200808562,46
Sb,0.7740294867371907,46
I(1/(1 + exp(-4 * Ni))),1.3599337022617483e-4,46
I(Sb^2),1.507401577618332e-4,46
I(1/(1 + exp(-4 * Sn))),0.9038988082078621,46
I(Hg * (race == 2)),0.09358550906463796,46
age,0.852644992100982,46
bmi,0.026936917720912685,46
race2,0.7436596486923153,46
race3,0.9528205859391516,46
race4,0.9919469854252907,46
race5,0.871951191947265,46
smoke1,2.2217108831733675e-5,46
(Intercept),0.08108010724583445,47
Hg,0.001242389997853569,47
Sb,0.30336426072773515,47
I(1/(1 + exp(-4 * Ni))),0.002661001876384141,47
I(Sb^2),3.4997519589473284e-6,47
I(1/(1 + exp(-4 * Sn))),0.4732643311760528,47
I(Hg * (race == 2)),0.2702951430897625,47
age,0.030875325985179725,47
bmi,0.7236914318944243,47
race2,0.3134570516362716,47
race3,0.8897217813533986,47
race4,0.5644763368042699,47
race5,0.9340935421131094,47
smoke1,0.003990199400104745,47
(Intercept),0.07110292598002899,48
Hg,5.413466392664546e-4,48
Sb,0.10128485282145756,48
I(1/(1 + exp(-4 * Ni))),0.009348955565178552,48
I(Sb^2),5.803766766450867e-6,48
I(1/(1 + exp(-4 * Sn))),0.041755781372269575,48
I(Hg * (race == 2)),0.5501586274561621,48
age,0.047143483637769545,48
bmi,0.605333322728514,48
race2,0.0927964397440077,48
race3,0.8870865396769931,48
race4,0.26089418622384436,48
race5,0.9339822838578835,48
smoke1,0.04729849065873109,48
(Intercept),0.1650672495120107,49
Hg,0.0024716221981332534,49
Sb,0.11927180580003019,49
I(1/(1 + exp(-4 * Ni))),0.0160730424458228,49
I(Sb^2),0.038625646383272705,49
I(1/(1 + exp(-4 * Sn))),0.09501828200248327,49
I(Hg * (race == 2)),0.9457200579120809,49
age,0.00103822881737095,49
bmi,0.9228508525051823,49
race2,0.7104576714351843,49
race3,0.39069396266582357,49
race4,0.9060214867477128,49
race5,0.9865837599750293,49
smoke1,0.0019388118423223455,49
(Intercept),0.5058269528557,50
Hg,0.0039051873476255426,50
Sb,0.42393190626942656,50
I(1/(1 + exp(-4 * Ni))),0.048796257980823904,50
I(Sb^2),0.0013694171599273526,50
I(1/(1 + exp(-4 * Sn))),0.007461085866357232,50
I(Hg * (race == 2)),0.30207267841507124,50
age,0.02814440517249844,50
bmi,0.09091195505792636,50
race2,0.14345545844433394,50
race3,0.8905397865005917,50
race4,0.6313377483978615,50
race5,0.500122113525474,50
smoke1,0.03453706256425601,50
(Intercept),0.268191778143364,51
Hg,6.797058575861934e-8,51
Sb,0.43483200241298203,51
I(1/(1 + exp(-4 * Ni))),4.315052540353467e-7,51
I(Sb^2),9.84479535458769e-5,51
I(1/(1 + exp(-4 * Sn))),0.35126621592698004,51
I(Hg * (race == 2)),0.7238457724500377,51
age,4.971537255792271e-5,51
bmi,0.08638965539412174,51
race2,0.27460546040862327,51
race3,0.17519005580072386,51
race4,0.6538240730666333,51
race5,0.8843571968618794,51
smoke1,0.0010356751359291059,51
(Intercept),0.7947338090236207,52
Hg,0.07143418003167872,52
Sb,0.02405922867622378,52
I(1/(1 + exp(-4 * Ni))),0.0029867945654081913,52
I(Sb^2),0.03287247170111085,52
I(1/(1 + exp(-4 * Sn))),0.01796235698246498,52
I(Hg * (race == 2)),0.33757910484456677,52
age,0.02132934594912028,52
bmi,0.28113131419671933,52
race2,0.6207003515983097,52
race3,0.5317061645571513,52
race4,0.8145251571855161,52
race5,0.665239690103,52
smoke1,0.05880809219169144,52
(Intercept),0.5433366873188153,53
Hg,0.029421183697586138,53
Sb,0.1327243615204898,53
I(1/(1 + exp(-4 * Ni))),7.13009239871972e-5,53
I(Sb^2),5.351229480486968e-5,53
I(1/(1 + exp(-4 * Sn))),0.02907017513432373,53
I(Hg * (race == 2)),0.08878565509893446,53
age,0.31252855941385105,53
bmi,0.09548647743607803,53
race2,0.7849994452086165,53
race3,0.4655555485918236,53
race4,0.9279414952610208,53
race5,0.6836915393899416,53
smoke1,0.05394888251847975,53
(Intercept),0.06260105761953409,54
Hg,0.10136200588059768,54
Sb,0.014388897736727782,54
I(1/(1 + exp(-4 * Ni))),0.0010968474420287632,54
I(Sb^2),1.8179302991690677e-5,54
I(1/(1 + exp(-4 * Sn))),0.3877485949611328,54
I(Hg * (race == 2)),0.33503317790666076,54
age,1.539742067782159e-5,54
bmi,0.013437857453932884,54
race2,0.8910612733925637,54
race3,0.4344159517100268,54
race4,0.3850480724694233,54
race5,0.28435227523539525,54
smoke1,0.4127563351651313,54
(Intercept),0.40846177067389955,55
Hg,0.01544861401800651,55
Sb,0.8330751793761977,55
I(1/(1 + exp(-4 * Ni))),0.047400593694654956,55
