var,p,case
DMDEDUC24,0.12884342890870612,12
DMDEDUC25,0.42574664920551397,12
(Intercept),0.020226128176496775,13
LBXD05LA,2.1645794343920608e-4,13
LBX074LA,1.2612628016665871e-5,13
I(1/(1 + exp(-4 * LBX194LA))),0.0028871758618168077,13
I(1/(1 + exp(-4 * LBXPCBLA))),0.28007209960893625,13
I(LBXF04LA^2),7.710661601141316e-4,13
LBXF04LA,0.1811558021197081,13
I(LBXD05LA * (RIDRETH1 == 4)),0.6833347947608163,13
BMXBMI,0.8792509441898035,13
LBXCOT,0.01799045746405531,13
LBXWBCSI,0.43634818677812526,13
LBXLYPCT,0.9365786511606203,13
LBXMOPCT,0.3430756639209679,13
LBXNEPCT,0.5292360418194658,13
LBXEOPCT,0.7402864505604069,13
LBXBAPCT,0.013851169605963571,13
RIDAGEYR,0.055236208822103235,13
RIAGENDR1,0.7018933917177614,13
RIDRETH12,0.11049986408038445,13
RIDRETH13,0.290095935381028,13
RIDRETH14,0.6788312085981278,13
RIDRETH15,0.9819894348526712,13
DMDEDUC22,0.4234430939756598,13
DMDEDUC23,0.947952322818015,13
DMDEDUC24,0.7941637415189624,13
DMDEDUC25,0.7246814651743025,13
(Intercept),0.025509945999551635,14
LBXD05LA,0.11989780886605006,14
LBX074LA,0.0010580104472561291,14
I(1/(1 + exp(-4 * LBX194LA))),0.03595420655607232,14
I(1/(1 + exp(-4 * LBXPCBLA))),0.03907465182867976,14
I(LBXF04LA^2),0.0012747192000167498,14
LBXF04LA,0.052948767308440926,14
I(LBXD05LA * (RIDRETH1 == 4)),0.13774090836981945,14
BMXBMI,0.001462389280582481,14
LBXCOT,0.12192434814819784,14
LBXWBCSI,0.30768991046385874,14
LBXLYPCT,0.9283045374303501,14
LBXMOPCT,0.6175049614891734,14
LBXNEPCT,0.6375340566947194,14
LBXEOPCT,0.6201786494413164,14
